Time (s),Temperature (K),1/kT (1/eV),Rate (K/min),Current (A),Current Std Dev/Mean,Conductivity (Ohm-cm)^-1,Ea (eV),Reduced Ea
4.00E+01,4.7981E+02,2.42E+01,-1.41E+00,4.49916E-04,1.59462E-03,4.49916E-03,NaN,NaN
4.98E+01,4.7958E+02,2.42E+01,-1.46E+00,4.46900E-04,1.38454E-03,4.46900E-03,NaN,NaN
5.76E+01,4.7939E+02,2.42E+01,-1.13E+00,4.44854E-04,1.49505E-03,4.44854E-03,5.56E-01,1.34E+01
6.56E+01,4.7924E+02,2.42E+01,-8.20E-01,4.43170E-04,8.31992E-04,4.43170E-03,5.43E-01,1.31E+01
7.51E+01,4.7911E+02,2.42E+01,-9.91E-01,4.40858E-04,1.24006E-03,4.40858E-03,5.36E-01,1.30E+01
8.96E+01,4.7887E+02,2.42E+01,-9.68E-01,4.38508E-04,7.60868E-04,4.38508E-03,5.39E-01,1.31E+01
1.03E+02,4.7866E+02,2.42E+01,-1.02E+00,4.36170E-04,2.39736E-03,4.36170E-03,5.16E-01,1.25E+01
1.13E+02,4.7848E+02,2.42E+01,-1.08E+00,4.33660E-04,9.88741E-04,4.33660E-03,5.32E-01,1.29E+01
1.25E+02,4.7826E+02,2.42E+01,-1.02E+00,4.31344E-04,1.10390E-03,4.31344E-03,5.13E-01,1.24E+01
1.38E+02,4.7805E+02,2.43E+01,-1.10E+00,4.28980E-04,9.83773E-04,4.28980E-03,4.82E-01,1.17E+01
1.49E+02,4.7785E+02,2.43E+01,-1.06E+00,4.26992E-04,9.97110E-04,4.26992E-03,4.81E-01,1.17E+01
1.59E+02,4.7766E+02,2.43E+01,-9.00E-01,4.25074E-04,9.49881E-04,4.25074E-03,4.76E-01,1.16E+01
1.72E+02,4.7747E+02,2.43E+01,-1.08E+00,4.23028E-04,9.69981E-04,4.23028E-03,4.76E-01,1.16E+01
1.84E+02,4.7725E+02,2.43E+01,-1.05E+00,4.20786E-04,1.01894E-03,4.20786E-03,4.72E-01,1.15E+01
1.95E+02,4.7706E+02,2.43E+01,-1.00E+00,4.18944E-04,9.70701E-04,4.18944E-03,4.73E-01,1.15E+01
2.08E+02,4.7685E+02,2.43E+01,-9.53E-01,4.16842E-04,9.73647E-04,4.16842E-03,4.79E-01,1.16E+01
2.19E+02,4.7668E+02,2.43E+01,-1.04E+00,4.15002E-04,9.86830E-04,4.15002E-03,4.78E-01,1.16E+01
2.30E+02,4.7649E+02,2.43E+01,-1.11E+00,4.13088E-04,1.03408E-03,4.13088E-03,4.72E-01,1.15E+01
2.42E+02,4.7626E+02,2.43E+01,-1.03E+00,4.10890E-04,1.05567E-03,4.10890E-03,4.69E-01,1.14E+01
2.53E+02,4.7607E+02,2.44E+01,-9.53E-01,4.09038E-04,9.35644E-04,4.09038E-03,4.66E-01,1.13E+01
2.66E+02,4.7587E+02,2.44E+01,-1.05E+00,4.06980E-04,8.97607E-04,4.06980E-03,4.74E-01,1.16E+01
2.78E+02,4.7565E+02,2.44E+01,-9.04E-01,4.04954E-04,1.10981E-03,4.04954E-03,4.62E-01,1.13E+01
2.91E+02,4.7546E+02,2.44E+01,-1.10E+00,4.02952E-04,9.58811E-04,4.02952E-03,4.60E-01,1.12E+01
3.02E+02,4.7526E+02,2.44E+01,-1.01E+00,4.01320E-04,9.72591E-04,4.01320E-03,4.64E-01,1.13E+01
3.14E+02,4.7505E+02,2.44E+01,-9.81E-01,3.99142E-04,9.71846E-04,3.99142E-03,4.61E-01,1.13E+01
3.25E+02,4.7487E+02,2.44E+01,-1.01E+00,3.97456E-04,8.76746E-04,3.97456E-03,4.65E-01,1.13E+01
3.37E+02,4.7467E+02,2.44E+01,-1.10E+00,3.95564E-04,9.83923E-04,3.95564E-03,4.57E-01,1.12E+01
3.50E+02,4.7444E+02,2.44E+01,-1.02E+00,3.93514E-04,1.07493E-03,3.93514E-03,4.62E-01,1.13E+01
3.61E+02,4.7425E+02,2.44E+01,-9.83E-01,3.91670E-04,9.38268E-04,3.91670E-03,4.80E-01,1.17E+01
3.72E+02,4.7407E+02,2.45E+01,-1.03E+00,3.89934E-04,9.55200E-04,3.89934E-03,4.93E-01,1.21E+01
3.84E+02,4.7386E+02,2.45E+01,-9.34E-01,3.87706E-04,9.50245E-04,3.87706E-03,4.87E-01,1.19E+01
3.95E+02,4.7369E+02,2.45E+01,-9.87E-01,3.86132E-04,9.88098E-04,3.86132E-03,4.72E-01,1.16E+01
4.07E+02,4.7349E+02,2.45E+01,-1.01E+00,3.84298E-04,9.32499E-04,3.84298E-03,4.60E-01,1.13E+01
4.21E+02,4.7326E+02,2.45E+01,-1.02E+00,3.82256E-04,9.72980E-04,3.82256E-03,4.55E-01,1.12E+01
4.33E+02,4.7306E+02,2.45E+01,-1.03E+00,3.80366E-04,1.08853E-03,3.80366E-03,4.48E-01,1.10E+01
4.44E+02,4.7287E+02,2.45E+01,-1.02E+00,3.78768E-04,8.46987E-04,3.78768E-03,4.48E-01,1.10E+01
4.56E+02,4.7266E+02,2.45E+01,-1.01E+00,3.76984E-04,9.78890E-04,3.76984E-03,4.38E-01,1.07E+01
4.69E+02,4.7245E+02,2.45E+01,-1.12E+00,3.75070E-04,9.01583E-04,3.75070E-03,4.45E-01,1.09E+01
4.79E+02,4.7225E+02,2.46E+01,-9.96E-01,3.73474E-04,8.86148E-04,3.73474E-03,4.58E-01,1.12E+01
4.91E+02,4.7205E+02,2.46E+01,-9.15E-01,3.71638E-04,1.01404E-03,3.71638E-03,4.63E-01,1.14E+01
5.04E+02,4.7186E+02,2.46E+01,-9.91E-01,3.69804E-04,9.92384E-04,3.69804E-03,4.75E-01,1.17E+01
5.16E+02,4.7165E+02,2.46E+01,-9.62E-01,3.67998E-04,9.97588E-04,3.67998E-03,4.70E-01,1.16E+01
5.28E+02,4.7147E+02,2.46E+01,-1.01E+00,3.66320E-04,1.01465E-03,3.66320E-03,4.68E-01,1.15E+01
5.41E+02,4.7125E+02,2.46E+01,-1.06E+00,3.64400E-04,1.06248E-03,3.64400E-03,4.68E-01,1.15E+01
5.52E+02,4.7106E+02,2.46E+01,-1.00E+00,3.62664E-04,1.15672E-03,3.62664E-03,4.59E-01,1.13E+01
5.64E+02,4.7085E+02,2.46E+01,-1.05E+00,3.60866E-04,8.81675E-04,3.60866E-03,4.60E-01,1.13E+01
5.75E+02,4.7067E+02,2.46E+01,-9.70E-01,3.59394E-04,7.52449E-04,3.59394E-03,4.61E-01,1.14E+01
5.87E+02,4.7047E+02,2.46E+01,-9.33E-01,3.57578E-04,1.01401E-03,3.57578E-03,4.64E-01,1.14E+01
5.99E+02,4.7028E+02,2.47E+01,-1.08E+00,3.55892E-04,1.00261E-03,3.55892E-03,4.62E-01,1.14E+01
6.11E+02,4.7006E+02,2.47E+01,-9.73E-01,3.54050E-04,9.51763E-04,3.54050E-03,4.50E-01,1.11E+01
6.24E+02,4.6986E+02,2.47E+01,-1.04E+00,3.52404E-04,8.97703E-04,3.52404E-03,4.41E-01,1.09E+01
6.36E+02,4.6965E+02,2.47E+01,-1.01E+00,3.50714E-04,8.57913E-04,3.50714E-03,4.43E-01,1.09E+01
6.46E+02,4.6947E+02,2.47E+01,-9.17E-01,3.49284E-04,9.93135E-04,3.49284E-03,4.41E-01,1.09E+01
6.60E+02,4.6927E+02,2.47E+01,-1.08E+00,3.47560E-04,8.69610E-04,3.47560E-03,4.50E-01,1.11E+01
6.72E+02,4.6905E+02,2.47E+01,-1.01E+00,3.45876E-04,9.87593E-04,3.45876E-03,4.59E-01,1.13E+01
6.83E+02,4.6887E+02,2.47E+01,-9.77E-01,3.44270E-04,1.03004E-03,3.44270E-03,4.68E-01,1.16E+01
6.95E+02,4.6867E+02,2.47E+01,-9.87E-01,3.42558E-04,9.90685E-04,3.42558E-03,4.68E-01,1.16E+01
7.07E+02,4.6847E+02,2.47E+01,-1.04E+00,3.40806E-04,9.51837E-04,3.40806E-03,4.55E-01,1.13E+01
7.19E+02,4.6826E+02,2.48E+01,-9.65E-01,3.39234E-04,8.76598E-04,3.39234E-03,4.49E-01,1.11E+01
7.31E+02,4.6806E+02,2.48E+01,-1.00E+00,3.37604E-04,9.89210E-04,3.37604E-03,4.47E-01,1.11E+01
7.44E+02,4.6785E+02,2.48E+01,-9.53E-01,3.35910E-04,9.71976E-04,3.35910E-03,4.56E-01,1.13E+01
7.55E+02,4.6767E+02,2.48E+01,-9.87E-01,3.34444E-04,9.74771E-04,3.34444E-03,4.56E-01,1.13E+01
7.67E+02,4.6747E+02,2.48E+01,-1.03E+00,3.32814E-04,1.02437E-03,3.32814E-03,4.48E-01,1.11E+01
7.80E+02,4.6726E+02,2.48E+01,-1.02E+00,3.31158E-04,9.08776E-04,3.31158E-03,4.46E-01,1.11E+01
7.90E+02,4.6708E+02,2.48E+01,-1.01E+00,3.29848E-04,9.88539E-04,3.29848E-03,4.45E-01,1.11E+01
8.03E+02,4.6687E+02,2.48E+01,-9.95E-01,3.28126E-04,9.69169E-04,3.28126E-03,4.44E-01,1.10E+01
8.14E+02,4.6669E+02,2.48E+01,-1.04E+00,3.26722E-04,9.82625E-04,3.26722E-03,4.53E-01,1.12E+01
8.28E+02,4.6645E+02,2.49E+01,-9.19E-01,3.24930E-04,9.54796E-04,3.24930E-03,4.50E-01,1.12E+01
8.38E+02,4.6629E+02,2.49E+01,-1.02E+00,3.23568E-04,9.54922E-04,3.23568E-03,4.53E-01,1.13E+01
8.52E+02,4.6605E+02,2.49E+01,-9.37E-01,3.21750E-04,9.05064E-04,3.21750E-03,4.55E-01,1.13E+01
8.64E+02,4.6586E+02,2.49E+01,-1.08E+00,3.20262E-04,9.83297E-04,3.20262E-03,4.60E-01,1.14E+01
8.75E+02,4.6567E+02,2.49E+01,-9.49E-01,3.18798E-04,9.38260E-04,3.18798E-03,4.49E-01,1.12E+01
8.87E+02,4.6547E+02,2.49E+01,-1.04E+00,3.17092E-04,7.94196E-04,3.17092E-03,4.44E-01,1.11E+01
9.00E+02,4.6526E+02,2.49E+01,-9.87E-01,3.15798E-04,9.14863E-04,3.15798E-03,4.47E-01,1.11E+01
9.12E+02,4.6506E+02,2.49E+01,-1.04E+00,3.14180E-04,1.00953E-03,3.14180E-03,4.64E-01,1.16E+01
9.23E+02,4.6487E+02,2.49E+01,-1.03E+00,3.12658E-04,1.19467E-03,3.12658E-03,4.71E-01,1.17E+01
9.35E+02,4.6466E+02,2.50E+01,-1.01E+00,3.10814E-04,1.13080E-03,3.10814E-03,4.72E-01,1.18E+01
9.47E+02,4.6445E+02,2.50E+01,-8.90E-01,3.09500E-04,9.62822E-04,3.09500E-03,4.60E-01,1.15E+01
9.58E+02,4.6429E+02,2.50E+01,-1.02E+00,3.08022E-04,9.34581E-04,3.08022E-03,4.52E-01,1.13E+01
9.72E+02,4.6406E+02,2.50E+01,-9.74E-01,3.06428E-04,9.19390E-04,3.06428E-03,4.55E-01,1.14E+01
9.84E+02,4.6386E+02,2.50E+01,-1.04E+00,3.04898E-04,8.73433E-04,3.04898E-03,4.52E-01,1.13E+01
9.96E+02,4.6365E+02,2.50E+01,-9.49E-01,3.03428E-04,9.67717E-04,3.03428E-03,4.67E-01,1.17E+01
1.01E+03,4.6348E+02,2.50E+01,-1.04E+00,3.01966E-04,9.76679E-04,3.01966E-03,4.67E-01,1.17E+01
1.02E+03,4.6327E+02,2.50E+01,-1.08E+00,3.00396E-04,1.03401E-03,3.00396E-03,4.73E-01,1.18E+01
1.03E+03,4.6305E+02,2.50E+01,-9.10E-01,2.98796E-04,9.96358E-04,2.98796E-03,4.52E-01,1.13E+01
1.04E+03,4.6286E+02,2.50E+01,-1.10E+00,2.97298E-04,9.83940E-04,2.97298E-03,4.53E-01,1.13E+01
1.05E+03,4.6266E+02,2.51E+01,-9.40E-01,2.96020E-04,9.99556E-04,2.96020E-03,4.61E-01,1.15E+01
1.07E+03,4.6247E+02,2.51E+01,-9.06E-01,2.94528E-04,9.34592E-04,2.94528E-03,4.54E-01,1.14E+01
1.08E+03,4.6228E+02,2.51E+01,-1.09E+00,2.93052E-04,1.15905E-03,2.93052E-03,4.64E-01,1.16E+01
1.09E+03,4.6205E+02,2.51E+01,-9.14E-01,2.91534E-04,9.11925E-04,2.91534E-03,4.59E-01,1.15E+01
1.10E+03,4.6186E+02,2.51E+01,-9.79E-01,2.90060E-04,9.37838E-04,2.90060E-03,4.52E-01,1.13E+01
1.12E+03,4.6166E+02,2.51E+01,-1.08E+00,2.88608E-04,9.92017E-04,2.88608E-03,4.60E-01,1.16E+01
1.13E+03,4.6146E+02,2.51E+01,-1.03E+00,2.87280E-04,9.85784E-04,2.87280E-03,4.54E-01,1.14E+01
1.14E+03,4.6125E+02,2.51E+01,-1.01E+00,2.85696E-04,9.52357E-04,2.85696E-03,4.53E-01,1.14E+01
1.15E+03,4.6107E+02,2.51E+01,-1.08E+00,2.84454E-04,9.11866E-04,2.84454E-03,4.57E-01,1.15E+01
1.16E+03,4.6086E+02,2.52E+01,-9.02E-01,2.83000E-04,1.03775E-03,2.83000E-03,4.63E-01,1.16E+01
1.17E+03,4.6067E+02,2.52E+01,-9.02E-01,2.81652E-04,1.06674E-03,2.81652E-03,4.69E-01,1.18E+01
1.19E+03,4.6048E+02,2.52E+01,-1.00E+00,2.80164E-04,9.78350E-04,2.80164E-03,4.60E-01,1.16E+01
1.20E+03,4.6028E+02,2.52E+01,-1.05E+00,2.78802E-04,9.48090E-04,2.78802E-03,4.57E-01,1.15E+01
1.21E+03,4.6007E+02,2.52E+01,-9.66E-01,2.77470E-04,9.06388E-04,2.77470E-03,4.37E-01,1.10E+01
1.22E+03,4.5988E+02,2.52E+01,-1.15E+00,2.76056E-04,1.11904E-03,2.76056E-03,4.44E-01,1.12E+01
1.24E+03,4.5964E+02,2.52E+01,-8.69E-01,2.74630E-04,1.01988E-03,2.74630E-03,4.50E-01,1.14E+01
1.25E+03,4.5948E+02,2.52E+01,-1.05E+00,2.73390E-04,9.73615E-04,2.73390E-03,4.40E-01,1.11E+01
1.26E+03,4.5927E+02,2.52E+01,-1.03E+00,2.72002E-04,9.01816E-04,2.72002E-03,4.46E-01,1.13E+01
1.27E+03,4.5906E+02,2.53E+01,-9.52E-01,2.70720E-04,9.40664E-04,2.70720E-03,4.30E-01,1.09E+01
1.28E+03,4.5889E+02,2.53E+01,-9.91E-01,2.69554E-04,8.94062E-04,2.69554E-03,4.42E-01,1.12E+01
1.30E+03,4.5866E+02,2.53E+01,-9.46E-01,2.68136E-04,9.44074E-04,2.68136E-03,4.61E-01,1.16E+01
1.31E+03,4.5847E+02,2.53E+01,-9.82E-01,2.66734E-04,1.10918E-03,2.66734E-03,4.66E-01,1.18E+01
1.32E+03,4.5826E+02,2.53E+01,-1.10E+00,2.65254E-04,9.47231E-04,2.65254E-03,4.73E-01,1.20E+01
1.33E+03,4.5806E+02,2.53E+01,-1.05E+00,2.63922E-04,1.03780E-03,2.63922E-03,4.52E-01,1.14E+01
1.34E+03,4.5787E+02,2.53E+01,-1.06E+00,2.62640E-04,1.21094E-03,2.62640E-03,4.39E-01,1.11E+01
1.35E+03,4.5765E+02,2.53E+01,-9.74E-01,2.61346E-04,8.29355E-04,2.61346E-03,4.38E-01,1.11E+01
1.37E+03,4.5747E+02,2.53E+01,-8.93E-01,2.60196E-04,9.14178E-04,2.60196E-03,4.39E-01,1.11E+01
1.38E+03,4.5726E+02,2.54E+01,-1.01E+00,2.58808E-04,9.59532E-04,2.58808E-03,4.48E-01,1.14E+01
1.39E+03,4.5708E+02,2.54E+01,-9.47E-01,2.57672E-04,1.05658E-03,2.57672E-03,4.39E-01,1.11E+01
1.40E+03,4.5688E+02,2.54E+01,-1.09E+00,2.56404E-04,9.51176E-04,2.56404E-03,4.34E-01,1.10E+01
1.42E+03,4.5666E+02,2.54E+01,-9.63E-01,2.55120E-04,9.98569E-04,2.55120E-03,4.34E-01,1.10E+01
1.43E+03,4.5646E+02,2.54E+01,-1.05E+00,2.53842E-04,9.96769E-04,2.53842E-03,4.40E-01,1.12E+01
1.44E+03,4.5627E+02,2.54E+01,-1.00E+00,2.52668E-04,1.03939E-03,2.52668E-03,4.48E-01,1.14E+01
1.45E+03,4.5607E+02,2.54E+01,-1.01E+00,2.51380E-04,1.06371E-03,2.51380E-03,4.39E-01,1.11E+01
1.46E+03,4.5589E+02,2.54E+01,-1.05E+00,2.50264E-04,1.05590E-03,2.50264E-03,4.38E-01,1.11E+01
1.47E+03,4.5567E+02,2.54E+01,-9.35E-01,2.49018E-04,9.14592E-04,2.49018E-03,4.35E-01,1.11E+01
1.49E+03,4.5546E+02,2.55E+01,-9.97E-01,2.47670E-04,9.83227E-04,2.47670E-03,4.47E-01,1.14E+01
1.50E+03,4.5528E+02,2.55E+01,-9.63E-01,2.46592E-04,9.36410E-04,2.46592E-03,4.55E-01,1.16E+01
1.51E+03,4.5506E+02,2.55E+01,-1.00E+00,2.45138E-04,1.04299E-03,2.45138E-03,4.55E-01,1.16E+01
1.52E+03,4.5488E+02,2.55E+01,-9.64E-01,2.44074E-04,9.59811E-04,2.44074E-03,4.56E-01,1.16E+01
1.54E+03,4.5468E+02,2.55E+01,-1.05E+00,2.42814E-04,1.03559E-03,2.42814E-03,4.49E-01,1.14E+01
1.55E+03,4.5446E+02,2.55E+01,-1.09E+00,2.41460E-04,1.08906E-03,2.41460E-03,4.48E-01,1.14E+01
1.56E+03,4.5426E+02,2.55E+01,-1.05E+00,2.40278E-04,1.04768E-03,2.40278E-03,4.46E-01,1.14E+01
1.57E+03,4.5405E+02,2.55E+01,-9.76E-01,2.39018E-04,1.01985E-03,2.39018E-03,4.49E-01,1.15E+01
1.58E+03,4.5387E+02,2.55E+01,-9.50E-01,2.37916E-04,9.39198E-04,2.37916E-03,4.52E-01,1.16E+01
1.60E+03,4.5365E+02,2.56E+01,-9.36E-01,2.36580E-04,9.36619E-04,2.36580E-03,4.42E-01,1.13E+01
1.61E+03,4.5348E+02,2.56E+01,-1.07E+00,2.35562E-04,9.94403E-04,2.35562E-03,4.35E-01,1.11E+01
1.62E+03,4.5326E+02,2.56E+01,-9.42E-01,2.34388E-04,9.72147E-04,2.34388E-03,4.32E-01,1.11E+01
1.63E+03,4.5306E+02,2.56E+01,-1.01E+00,2.33206E-04,9.70560E-04,2.33206E-03,4.35E-01,1.11E+01
1.64E+03,4.5285E+02,2.56E+01,-1.03E+00,2.31984E-04,1.00291E-03,2.31984E-03,4.53E-01,1.16E+01
1.66E+03,4.5266E+02,2.56E+01,-9.75E-01,2.30892E-04,1.14400E-03,2.30892E-03,4.46E-01,1.14E+01
1.67E+03,4.5248E+02,2.56E+01,-1.14E+00,2.29722E-04,1.06246E-03,2.29722E-03,4.45E-01,1.14E+01
1.68E+03,4.5225E+02,2.56E+01,-9.70E-01,2.28530E-04,9.96394E-04,2.28530E-03,4.45E-01,1.14E+01
1.69E+03,4.5207E+02,2.56E+01,-9.36E-01,2.27462E-04,9.94486E-04,2.27462E-03,4.46E-01,1.14E+01
1.70E+03,4.5187E+02,2.57E+01,-9.16E-01,2.26276E-04,1.00661E-03,2.26276E-03,4.52E-01,1.16E+01
1.71E+03,4.5170E+02,2.57E+01,-1.01E+00,2.25256E-04,9.89995E-04,2.25256E-03,4.41E-01,1.13E+01
1.73E+03,4.5146E+02,2.57E+01,-1.05E+00,2.23960E-04,9.68522E-04,2.23960E-03,4.35E-01,1.12E+01
