Time (s),Temperature (K),1/kT (1/eV),Rate (K/min),Current (A),Current Std Dev/Mean,Conductivity (Ohm-cm)^-1,Ea (eV),Reduced Ea
1.45E+00,4.6000E+02,2.52E+01,-1.04E+00,2.60774E-04,9.23527E-05,2.60774E-03,NaN,NaN
3.09E+01,4.5949E+02,2.52E+01,-1.28E+00,2.58724E-04,2.29993E-03,2.58724E-03,NaN,NaN
4.12E+01,4.5927E+02,2.52E+01,-8.73E-01,2.56962E-04,1.97006E-03,2.56962E-03,4.34E-01,1.10E+01
5.15E+01,4.5912E+02,2.53E+01,-5.82E-01,2.55574E-04,1.30348E-03,2.55574E-03,5.57E-01,1.41E+01
6.18E+01,4.5902E+02,2.53E+01,-8.68E-01,2.54718E-04,9.39516E-04,2.54718E-03,4.60E-01,1.16E+01
7.43E+01,4.5884E+02,2.53E+01,-1.24E+00,2.53768E-04,1.14257E-03,2.53768E-03,4.23E-01,1.07E+01
8.69E+01,4.5858E+02,2.53E+01,-1.11E+00,2.52392E-04,1.64209E-03,2.52392E-03,4.38E-01,1.11E+01
9.72E+01,4.5839E+02,2.53E+01,-8.68E-01,2.51096E-04,1.47101E-03,2.51096E-03,4.67E-01,1.18E+01
1.08E+02,4.5824E+02,2.53E+01,-9.83E-01,2.49900E-04,1.50393E-03,2.49900E-03,4.70E-01,1.19E+01
1.20E+02,4.5803E+02,2.53E+01,-1.01E+00,2.48628E-04,1.42213E-03,2.48628E-03,4.42E-01,1.12E+01
1.33E+02,4.5782E+02,2.53E+01,-1.03E+00,2.47500E-04,1.15594E-03,2.47500E-03,4.18E-01,1.06E+01
1.45E+02,4.5761E+02,2.53E+01,-1.02E+00,2.46256E-04,1.32385E-03,2.46256E-03,4.21E-01,1.07E+01
1.56E+02,4.5743E+02,2.53E+01,-9.17E-01,2.45252E-04,1.20798E-03,2.45252E-03,4.39E-01,1.11E+01
1.68E+02,4.5724E+02,2.54E+01,-9.51E-01,2.44090E-04,1.29813E-03,2.44090E-03,4.37E-01,1.11E+01
1.83E+02,4.5701E+02,2.54E+01,-1.15E+00,2.42650E-04,1.32935E-03,2.42650E-03,4.48E-01,1.14E+01
1.93E+02,4.5681E+02,2.54E+01,-9.23E-01,2.41592E-04,1.47927E-03,2.41592E-03,4.46E-01,1.13E+01
2.05E+02,4.5662E+02,2.54E+01,-9.74E-01,2.40308E-04,1.25786E-03,2.40308E-03,4.30E-01,1.09E+01
2.18E+02,4.5641E+02,2.54E+01,-1.12E+00,2.39124E-04,1.19993E-03,2.39124E-03,4.33E-01,1.10E+01
2.31E+02,4.5617E+02,2.54E+01,-9.68E-01,2.37904E-04,1.45627E-03,2.37904E-03,4.19E-01,1.06E+01
2.42E+02,4.5600E+02,2.54E+01,-1.08E+00,2.36814E-04,1.30993E-03,2.36814E-03,4.26E-01,1.08E+01
2.52E+02,4.5581E+02,2.54E+01,-9.02E-01,2.35818E-04,1.28392E-03,2.35818E-03,4.36E-01,1.11E+01
2.65E+02,4.5562E+02,2.54E+01,-9.67E-01,2.34702E-04,1.15881E-03,2.34702E-03,4.43E-01,1.13E+01
2.77E+02,4.5542E+02,2.55E+01,-9.64E-01,2.33564E-04,1.30061E-03,2.33564E-03,4.49E-01,1.14E+01
2.90E+02,4.5522E+02,2.55E+01,-1.09E+00,2.32282E-04,1.37541E-03,2.32282E-03,4.51E-01,1.15E+01
3.02E+02,4.5499E+02,2.55E+01,-9.90E-01,2.31044E-04,1.37061E-03,2.31044E-03,4.49E-01,1.14E+01
3.13E+02,4.5482E+02,2.55E+01,-9.46E-01,2.30010E-04,1.42348E-03,2.30010E-03,4.27E-01,1.09E+01
3.25E+02,4.5462E+02,2.55E+01,-1.04E+00,2.28882E-04,1.08147E-03,2.28882E-03,4.23E-01,1.08E+01
3.38E+02,4.5440E+02,2.55E+01,-1.09E+00,2.27820E-04,1.41248E-03,2.27820E-03,4.27E-01,1.09E+01
3.48E+02,4.5421E+02,2.55E+01,-1.02E+00,2.26754E-04,1.45285E-03,2.26754E-03,4.37E-01,1.12E+01
3.61E+02,4.5400E+02,2.55E+01,-1.02E+00,2.25470E-04,1.43819E-03,2.25470E-03,4.59E-01,1.17E+01
3.71E+02,4.5382E+02,2.55E+01,-8.45E-01,2.24482E-04,1.35974E-03,2.24482E-03,4.49E-01,1.15E+01
3.84E+02,4.5364E+02,2.56E+01,-9.98E-01,2.23400E-04,1.14167E-03,2.23400E-03,4.26E-01,1.09E+01
3.97E+02,4.5343E+02,2.56E+01,-1.05E+00,2.22344E-04,1.24583E-03,2.22344E-03,4.30E-01,1.10E+01
4.09E+02,4.5321E+02,2.56E+01,-9.74E-01,2.21254E-04,1.45145E-03,2.21254E-03,4.31E-01,1.10E+01
4.22E+02,4.5301E+02,2.56E+01,-9.86E-01,2.20032E-04,1.32245E-03,2.20032E-03,4.40E-01,1.13E+01
4.32E+02,4.5284E+02,2.56E+01,-9.85E-01,2.19118E-04,1.17040E-03,2.19118E-03,4.37E-01,1.12E+01
4.44E+02,4.5264E+02,2.56E+01,-1.05E+00,2.18072E-04,1.24844E-03,2.18072E-03,4.20E-01,1.08E+01
4.57E+02,4.5242E+02,2.56E+01,-1.16E+00,2.16956E-04,1.40661E-03,2.16956E-03,4.28E-01,1.10E+01
4.69E+02,4.5218E+02,2.56E+01,-9.15E-01,2.15722E-04,1.53234E-03,2.15722E-03,4.38E-01,1.12E+01
4.80E+02,4.5202E+02,2.56E+01,-9.09E-01,2.14768E-04,1.32697E-03,2.14768E-03,4.38E-01,1.12E+01
4.92E+02,4.5183E+02,2.57E+01,-9.85E-01,2.13744E-04,1.10297E-03,2.13744E-03,4.33E-01,1.11E+01
5.06E+02,4.5160E+02,2.57E+01,-1.02E+00,2.12622E-04,1.20616E-03,2.12622E-03,4.29E-01,1.10E+01
5.16E+02,4.5143E+02,2.57E+01,-9.74E-01,2.11742E-04,1.28490E-03,2.11742E-03,3.53E-01,9.07E+00
5.29E+02,4.5123E+02,2.57E+01,-9.74E-01,2.10630E-04,1.37682E-03,2.10630E-03,3.25E-01,8.35E+00
5.41E+02,4.5103E+02,2.57E+01,-1.03E+00,2.10544E-04,1.06130E-03,2.10544E-03,3.27E-01,8.40E+00
5.53E+02,4.5082E+02,2.57E+01,-1.12E+00,2.09384E-04,1.50445E-03,2.09384E-03,3.54E-01,9.10E+00
5.65E+02,4.5059E+02,2.57E+01,-9.86E-01,2.08292E-04,1.50309E-03,2.08292E-03,4.15E-01,1.07E+01
5.76E+02,4.5042E+02,2.57E+01,-1.01E+00,2.07408E-04,9.63318E-04,2.07408E-03,4.09E-01,1.05E+01
5.88E+02,4.5021E+02,2.58E+01,-8.80E-01,2.06488E-04,1.26352E-03,2.06488E-03,4.18E-01,1.08E+01
5.98E+02,4.5006E+02,2.58E+01,-9.39E-01,2.05668E-04,1.20941E-03,2.05668E-03,4.22E-01,1.09E+01
6.13E+02,4.4984E+02,2.58E+01,-1.04E+00,2.04564E-04,1.27597E-03,2.04564E-03,4.24E-01,1.09E+01
6.25E+02,4.4963E+02,2.58E+01,-1.13E+00,2.03532E-04,1.42204E-03,2.03532E-03,4.22E-01,1.09E+01
6.37E+02,4.4940E+02,2.58E+01,-9.24E-01,2.02456E-04,1.44623E-03,2.02456E-03,4.26E-01,1.10E+01
6.47E+02,4.4924E+02,2.58E+01,-9.17E-01,2.01588E-04,1.26442E-03,2.01588E-03,4.19E-01,1.08E+01
6.60E+02,4.4905E+02,2.58E+01,-1.06E+00,2.00648E-04,1.20667E-03,2.00648E-03,4.13E-01,1.07E+01
6.72E+02,4.4883E+02,2.58E+01,-1.12E+00,1.99693E-04,1.28415E-03,1.99693E-03,4.20E-01,1.09E+01
6.85E+02,4.4860E+02,2.58E+01,-1.06E+00,1.98605E-04,1.53503E-03,1.98605E-03,4.49E-01,1.16E+01
6.95E+02,4.4842E+02,2.59E+01,-9.28E-01,1.97557E-04,1.80274E-03,1.97557E-03,4.60E-01,1.19E+01
7.07E+02,4.4823E+02,2.59E+01,-9.49E-01,1.96435E-04,1.37122E-03,1.96435E-03,4.41E-01,1.14E+01
7.22E+02,4.4800E+02,2.59E+01,-1.04E+00,1.95452E-04,9.24174E-04,1.95452E-03,4.18E-01,1.08E+01
7.32E+02,4.4782E+02,2.59E+01,-9.63E-01,1.94693E-04,1.34356E-03,1.94693E-03,4.14E-01,1.07E+01
