Time (s),Temperature (K),1/kT (1/eV),Rate (K/min),Current (A),Current Std Dev/Mean,Conductivity (Ohm-cm)^-1,Ea (eV),Reduced Ea
1.90E+02,4.89960E+02,2.37E+01,-1.33E+00,5.59094E-04,8.63362E-05,5.59094E-03,4.92E-01,1.16E+01
1.99E+02,4.89780E+02,2.37E+01,-1.30E+00,5.56530E-04,1.47626E-04,5.56530E-03,4.94E-01,1.16E+01
2.09E+02,4.89570E+02,2.37E+01,-1.28E+00,5.53888E-04,1.04808E-04,5.53888E-03,4.95E-01,1.17E+01
2.18E+02,4.89380E+02,2.37E+01,-1.26E+00,5.50854E-04,2.42404E-04,5.50854E-03,4.96E-01,1.17E+01
2.29E+02,4.89160E+02,2.37E+01,-1.25E+00,5.47668E-04,2.97911E-04,5.47668E-03,4.98E-01,1.17E+01
2.38E+02,4.88970E+02,2.37E+01,-1.24E+00,5.44790E-04,2.18348E-04,5.44790E-03,5.00E-01,1.18E+01
2.48E+02,4.88780E+02,2.37E+01,-1.23E+00,5.42616E-04,2.02554E-04,5.42616E-03,5.01E-01,1.18E+01
2.57E+02,4.88570E+02,2.37E+01,-1.23E+00,5.40248E-04,2.88958E-04,5.40248E-03,5.02E-01,1.19E+01
2.68E+02,4.88390E+02,2.37E+01,-1.23E+00,5.37638E-04,1.70166E-04,5.37638E-03,5.02E-01,1.19E+01
2.79E+02,4.88170E+02,2.37E+01,-1.21E+00,5.35272E-04,2.00952E-04,5.35272E-03,5.03E-01,1.19E+01
2.89E+02,4.87970E+02,2.38E+01,-1.19E+00,5.32292E-04,1.78918E-04,5.32292E-03,5.03E-01,1.19E+01
2.99E+02,4.87770E+02,2.38E+01,-1.18E+00,5.29664E-04,1.63831E-04,5.29664E-03,5.03E-01,1.19E+01
3.09E+02,4.87580E+02,2.38E+01,-1.17E+00,5.27242E-04,1. 02490E-04,5.27242E-03,5.03E-01,1.19E+01
3.19E+02,4.87380E+02,2.38E+01,-1.17E+00,5.24600E-04,1.75227E-04,5.24600E-03,5.01E-01,1.18E+01
3.31E+02,4.87170E+02,2.38E+01,-1.16E+00,5.22102E-04,1.68832E-04,5.22102E-03,5.00E-01,1.18E+01
3.41E+02,4.86980E+02,2.38E+01,-1.14E+00,5.19814E-04,1.74523E-04,5.19814E-03,5.00E-01,1.18E+01
3.52E+02,4.86770E+02,2.38E+01,-1.12E+00,5.17238E-04,1.95927E-04,5.17238E-03,5.00E-01,1.18E+01
3.62E+02,4.86560E+02,2.38E+01,-1.12E+00,5.14766E-04,2.08595E-04,5.14766E-03,5.01E-01,1.19E+01
3.72E+02,4.86380E+02,2.38E+01,-1.13E+00,5.12534E-04,1.54000E-04,5.12534E-03,5.01E-01,1.19E+01
3.84E+02,4.86180E+02,2.38E+01,-1.14E+00,5.10140E-04,1.48643E-04,5.10140E-03,5.01E-01,1.19E+01
3.95E+02,4.85980E+02,2.39E+01,-1.13E+00,5.07748E-04,1.43651E-04,5.07748E-03,5.01E-01,1.19E+01
4.06E+02,4.85780E+02,2.39E+01,-1.11E+00,5.05500E-04,1.36341E-04,5.05500E-03,5.00E-01,1.19E+01
4.17E+02,4.85580E+02,2.39E+01,-1.09E+00,5.03062E-04,9.57464E-05,5.03062E-03,4.99E-01,1.18E+01
4.28E+02,4.85380E+02,2.39E+01,-1.08E+00,5.00596E-04,1.25230E-04,5.00596E-03,4.98E-01,1.18E+01
4.39E+02,4.85180E+02,2.39E+01,-1.08E+00,4.98022E-04,1.63373E-04,4.98022E-03,4.98E-01,1.18E+01
4.50E+02,4.84980E+02,2.39E+01,-1.08E+00,4.95606E-04,1.91206E-04,4.95606E-03,4.97E-01,1.18E+01
4.61E+02,4.84780E+02,2.39E+01,-1.08E+00,4.93646E-04,1.83774E-04,4.93646E-03,4.95E-01,1.18E+01
4.72E+02,4.84580E+02,2.39E+01,-1.08E+00,4.91094E-04,2.19596E-04,4.91094E-03,4.93E-01,1.17E+01
4.83E+02,4.84380E+02,2.39E+01,-1.07E+00,4.89194E-04,1.46412E-04,4.89194E-03,4.91E-01,1.17E+01
4.95E+02,4.84180E+02,2.39E+01,-1.08E+00,4.87282E-04,1.11840E-04,4.87282E-03,4.89E-01,1.16E+01
5.06E+02,4.83980E+02,2.40E+01,-1.09E+00,4.85212E-04,7.90182E-05,4.85212E-03,4.86E-01,1.16E+01
5.18E+02,4.83780E+02,2.40E+01,-1.08E+00,4.82774E-04,1.32308E-04,4.82774E-03,4.82E-01,1.15E+01
5.30E+02,4.83570E+02,2.40E+01,-1.05E+00,4.80248E-04,1.15373E-04,4.80248E-03,4.80E-01,1.14E+01
5.41E+02,4.83380E+02,2.40E+01,-1.03E+00,4.78096E-04,1.45365E-04,4.78096E-03,4.78E-01,1.14E+01
5.53E+02,4.83170E+02,2.40E+01,-1.02E+00,4.75790E-04,1.93203E-04,4.75790E-03,4.77E-01,1.14E+01
5.64E+02,4.82980E+02,2.40E+01,-1.03E+00,4.73656E-04,1.32353E-04,4.73656E-03,4.75E-01,1.13E+01
5.76E+02,4.82770E+02,2.40E+01,-1.03E+00,4.71376E-04,1.54880E-04,4.71376E-03,4.74E-01,1.13E+01
5.87E+02,4.82580E+02,2.40E+01,-1.04E+00,4.69354E-04,2.69753E-04,4.69354E-03,4.72E-01,1.13E+01
5.99E+02,4.82380E+02,2.40E+01,-1.04E+00,4.67160E-04,1.71915E-04,4.67160E-03,4.71E-01,1.13E+01
6.10E+02,4.82180E+02,2.40E+01,-1.05E+00,4.65040E-04,2.68579E-04,4.65040E-03,4.70E-01,1.12E+01
6.22E+02,4.81970E+02,2.41E+01,-1.05E+00,4.62942E-04,1.71044E-04,4.62942E-03,4.69E-01,1.12E+01
