Time (s),Temperature (K),1/kT (1/eV),Rate (K/min),Current (A),Current Std Dev/Mean,Conductivity (Ohm-cm)^-1,Ea (eV),Reduced Ea
1.4780E+00,4.7001E+02,2.47E+01,NaN,3.76948E-04,4.17269E-03,3.76948E-03,NaN,NaN
3.5501E+01,4.6965E+02,2.47E+01,NaN,3.76414E-04,1.25294E-03,3.76414E-03,NaN,NaN
4.5691E+01,4.6943E+02,2.47E+01,NaN,3.74084E-04,1.29762E-03,3.74084E-03,NaN,NaN
5.5721E+01,4.6922E+02,2.47E+01,NaN,3.71858E-04,1.28469E-03,3.71858E-03,NaN,NaN
6.4380E+01,4.6907E+02,2.47E+01,NaN,3.69986E-04,8.62910E-04,3.69986E-03,NaN,NaN
7.6091E+01,4.6888E+02,2.47E+01,-1.01E+00,3.67914E-04,8.70320E-04,3.67914E-03,NaN,NaN
8.9271E+01,4.6868E+02,2.47E+01,-1.02E+00,3.65842E-04,9.25213E-04,3.65842E-03,NaN,NaN
1.0119E+02,4.6848E+02,2.47E+01,-1.02E+00,3.63928E-04,1.19385E-03,3.63928E-03,NaN,NaN
1.1442E+02,4.6826E+02,2.48E+01,-1.02E+00,3.61510E-04,7.28980E-04,3.61510E-03,NaN,NaN
1.2618E+02,4.6805E+02,2.48E+01,-1.02E+00,3.60050E-04,9.74069E-04,3.60050E-03,NaN,NaN
1.3655E+02,4.6786E+02,2.48E+01,-1.02E+00,3.58388E-04,1.12192E-03,3.58388E-03,NaN,NaN
1.4672E+02,4.6769E+02,2.48E+01,-1.02E+00,3.56698E-04,9.33062E-04,3.56698E-03,NaN,NaN
1.5990E+02,4.6748E+02,2.48E+01,-1.02E+00,3.54514E-04,8.46605E-04,3.54514E-03,NaN,NaN
1.7293E+02,4.6728E+02,2.48E+01,-1.04E+00,3.52888E-04,1.00056E-03,3.52888E-03,NaN,NaN
1.8576E+02,4.6705E+02,2.48E+01,-1.03E+00,3.50336E-04,2.55063E-03,3.50336E-03,NaN,NaN
1.9596E+02,4.6688E+02,2.48E+01,-1.03E+00,3.48952E-04,1.82963E-03,3.48952E-03,NaN,NaN
2.0896E+02,4.6665E+02,2.48E+01,-1.01E+00,3.47438E-04,1.05878E-03,3.47438E-03,NaN,NaN
2.2069E+02,4.6648E+02,2.49E+01,-9.98E-01,3.45412E-04,1.71012E-03,3.45412E-03,NaN,NaN
2.3275E+02,4.6627E+02,2.49E+01,-9.98E-01,3.43654E-04,9.00097E-04,3.43654E-03,NaN,NaN
2.4469E+02,4.6605E+02,2.49E+01,-1.00E+00,3.41882E-04,9.25517E-04,3.41882E-03,NaN,NaN
2.5513E+02,4.6588E+02,2.49E+01,-1.01E+00,3.40250E-04,1.12588E-03,3.40250E-03,NaN,NaN
2.6661E+02,4.6568E+02,2.49E+01,-1.01E+00,3.38732E-04,9.96204E-04,3.38732E-03,NaN,NaN
2.7978E+02,4.6548E+02,2.49E+01,-1.01E+00,3.36762E-04,1.06661E-03,3.36762E-03,NaN,NaN
2.9322E+02,4.6526E+02,2.49E+01,-1.00E+00,3.35066E-04,1.04555E-03,3.35066E-03,NaN,NaN
3.0503E+02,4.6506E+02,2.49E+01,-1.00E+00,3.33456E-04,1.17429E-03,3.33456E-03,NaN,NaN
3.1551E+02,4.6489E+02,2.49E+01,-1.00E+00,3.31676E-04,9.30407E-04,3.31676E-03,NaN,NaN
3.2854E+02,4.6466E+02,2.50E+01,-1.01E+00,3.29986E-04,8.94517E-04,3.29986E-03,NaN,NaN
3.4018E+02,4.6446E+02,2.50E+01,-1.01E+00,3.28480E-04,8.39539E-04,3.28480E-03,NaN,NaN
3.5043E+02,4.6429E+02,2.50E+01,-1.01E+00,3.27020E-04,1.11708E-03,3.27020E-03,NaN,NaN
3.6376E+02,4.6406E+02,2.50E+01,-1.00E+00,3.25198E-04,9.55594E-04,3.25198E-03,NaN,NaN
3.7525E+02,4.6388E+02,2.50E+01,-1.00E+00,3.23644E-04,9.04688E-04,3.23644E-03,NaN,NaN
3.8689E+02,4.6368E+02,2.50E+01,-1.00E+00,3.21940E-04,9.38557E-04,3.21940E-03,NaN,NaN
4.0007E+02,4.6329E+02,2.50E+01,-1.00E+00,3.19276E-04,3.48420E-03,3.19276E-03,NaN,NaN
4.1737E+02,4.6318E+02,2.50E+01,-1.01E+00,3.17628E-04,1.09411E-03,3.17628E-03,NaN,NaN
4.2469E+02,4.6306E+02,2.50E+01,-1.01E+00,3.16582E-04,8.24727E-04,3.16582E-03,NaN,NaN
4.3622E+02,4.6286E+02,2.50E+01,-1.01E+00,3.15096E-04,9.45882E-04,3.15096E-03,4.87E-01,1.21E+01
4.4769E+02,4.6268E+02,2.51E+01,-1.01E+00,3.13612E-04,1.02866E-03,3.13612E-03,4.86E-01,1.21E+01
4.5933E+02,4.6247E+02,2.51E+01,-1.01E+00,3.12044E-04,1.02940E-03,3.12044E-03,4.86E-01,1.21E+01
4.7109E+02,4.6228E+02,2.51E+01,-1.00E+00,3.10248E-04,1.01938E-03,3.10248E-03,4.85E-01,1.21E+01
