Time (s),Temperature (K),1/kT (1/eV),Rate (K/min),Current (A),Current Std Dev/Mean,Conductivity (Ohm-cm)^-1,Ea (eV),Reduced Ea
1890.0,450.47,25.7,5.08,0.000184041,,0.00184041,0.45,11.8
1890.0,450.23,25.8,5.09,0.000182909,,0.00182909,0.451,11.8
1880.0,449.98,25.8,5.09,0.000181807,,0.00181807,0.451,11.8
1880.0,449.74,25.8,5.09,0.000180632,,0.00180632,0.452,11.9
1880.0,449.47,25.8,5.11,0.000179494,,0.00179494,0.452,11.9
1870.0,449.22,25.8,5.15,0.000178391,,0.00178391,0.453,11.9
1870.0,448.96,25.8,5.18,0.000177142,,0.00177142,0.454,11.9
1870.0,448.71,25.8,5.23,0.000176262,,0.00176262,0.454,11.9
1860.0,448.47,25.9,5.17,0.000175116,,0.00175116,0.455,12.0
1860.0,448.22,25.9,5.07,0.000173816,,0.00173816,0.456,12.0
1860.0,447.92,25.9,4.97,0.000172689,,0.00172689,0.456,12.0
1850.0,447.66,25.9,4.88,0.000171567,,0.00171567,0.457,12.0
1850.0,447.4,25.9,4.8,0.000170342,,0.00170342,0.457,12.1
1850.0,447.14,25.9,4.72,0.00016921,,0.0016921,0.458,12.1
1850.0,446.88,25.9,4.66,0.000168002,,0.00168002,0.459,12.1
1840.0,446.62,26.0,4.62,0.000166837,,0.00166837,0.459,12.1
1840.0,446.34,26.0,4.64,0.00016577,,0.0016577,0.46,12.2
1840.0,446.08,26.0,4.69,0.000164797,,0.00164797,0.46,12.2
1830.0,445.84,26.0,4.79,0.000163795,,0.00163795,0.461,12.2
1830.0,445.59,26.0,4.91,0.000162808,,0.00162808,0.461,12.2
1830.0,445.43,26.0,5.02,0.000161845,,0.00161845,0.462,12.2
1830.0,445.2,26.0,5.13,0.00016092,,0.0016092,0.463,12.3
1820.0,444.98,26.1,5.2,0.000159967,,0.00159967,0.464,12.3
1820.0,444.75,26.1,5.26,0.00015904,,0.0015904,0.464,12.3
1820.0,444.51,26.1,5.29,0.000158121,,0.00158121,0.465,12.4
1810.0,444.28,26.1,5.34,0.00015712,,0.0015712,0.466,12.4
1810.0,444.03,26.1,5.35,0.000156126,,0.00156126,0.467,12.4
1810.0,443.78,26.1,5.32,0.000155066,,0.00155066,0.467,12.4
1800.0,443.52,26.1,5.26,0.00015392,,0.0015392,0.468,12.5
1800.0,443.26,26.2,5.19,0.000152769,,0.00152769,0.468,12.5
1800.0,442.98,26.2,5.11,0.000151644,,0.00151644,0.469,12.5
1790.0,442.71,26.2,5.01,0.000150514,,0.00150514,0.469,12.5
1790.0,442.41,26.2,4.93,0.000149398,,0.00149398,0.47,12.5
1790.0,442.13,26.2,4.88,0.000148364,,0.00148364,0.471,12.6
1790.0,441.87,26.2,4.84,0.000147293,,0.00147293,0.471,12.6
1780.0,441.61,26.3,4.82,0.000146305,,0.00146305,0.472,12.6
1780.0,441.36,26.3,4.8,0.00014528,,0.0014528,0.472,12.6
1780.0,441.03,26.3,4.86,0.000144304,,0.00144304,0.473,12.6
1770.0,440.79,26.3,4.91,0.00014333,,0.0014333,0.473,12.7
1770.0,440.55,26.3,4.94,0.000142347,,0.00142347,0.473,12.7
1770.0,440.3,26.3,5.01,0.000141377,,0.00141377,0.474,12.7
1760.0,440.05,26.3,5.09,0.000140465,,0.00140465,0.474,12.7
1760.0,439.81,26.4,5.15,0.000139515,,0.00139515,0.475,12.7
1760.0,439.57,26.4,5.16,0.000138526,,0.00138526,0.475,12.8
1750.0,439.33,26.4,5.13,0.00013753,,0.0013753,0.476,12.8
1750.0,439.08,26.4,5.1,0.000136601,,0.00136601,0.477,12.8
1750.0,438.82,26.4,5.06,0.000135629,,0.00135629,0.477,12.8
1750.0,438.57,26.4,5.0,0.000134658,,0.00134658,0.478,12.9
1740.0,438.3,26.5,4.93,0.000133645,,0.00133645,0.479,12.9
1740.0,438.04,26.5,4.85,0.00013271,,0.0013271,0.479,12.9
1740.0,437.78,26.5,4.78,0.000131741,,0.00131741,0.48,12.9
1730.0,437.52,26.5,4.7,0.000130658,,0.00130658,0.48,13.0
1730.0,437.18,26.5,4.7,0.000129635,,0.00129635,0.481,13.0
1730.0,436.92,26.5,4.72,0.000128744,,0.00128744,0.481,13.0
1720.0,436.67,26.6,4.77,0.000127843,,0.00127843,0.482,13.0
1720.0,436.43,26.6,4.83,0.000126924,,0.00126924,0.482,13.0
1720.0,436.18,26.6,4.9,0.000126051,,0.00126051,0.483,13.1
1710.0,435.94,26.6,4.98,0.000125234,,0.00125234,0.483,13.1
1710.0,435.71,26.6,5.14,0.000124418,,0.00124418,0.484,13.1
1710.0,435.48,26.6,5.25,0.000123629,,0.00123629,0.484,13.1
1710.0,435.25,26.6,5.33,0.00012279,,0.0012279,0.485,13.2
1700.0,435.02,26.7,5.35,0.000121916,,0.00121916,0.485,13.2
1700.0,434.78,26.7,5.33,0.000121044,,0.00121044,0.486,13.2
1700.0,434.53,26.7,5.25,0.000120152,,0.00120152,0.486,13.2
1690.0,434.25,26.7,5.23,0.000119205,,0.00119205,0.487,13.2
1690.0,433.99,26.7,5.17,0.000118241,,0.00118241,0.488,13.3
1690.0,433.73,26.7,5.06,0.000117281,,0.00117281,0.488,13.3
1680.0,433.45,26.7,4.98,0.000116332,,0.00116332,0.489,13.3
1680.0,433.18,26.8,4.89,0.000115342,,0.00115342,0.49,13.4
1680.0,432.9,26.8,4.82,0.000114433,,0.00114433,0.491,13.4
1670.0,432.54,26.8,4.85,0.000113591,,0.00113591,0.491,13.4
1670.0,432.29,26.8,4.84,0.000112615,,0.00112615,0.492,13.4
1670.0,432.02,26.8,4.87,0.000111769,,0.00111769,0.492,13.4
1660.0,431.77,26.9,4.89,0.000110911,,0.00110911,0.493,13.5
1660.0,431.52,26.9,4.91,0.000110022,,0.00110022,0.493,13.5
1660.0,431.28,26.9,4.9,0.000109154,,0.00109154,0.494,13.5
1660.0,430.95,26.9,5.02,0.000108311,,0.00108311,0.494,13.5
1650.0,430.72,26.9,5.11,0.000107453,,0.00107453,0.495,13.6
1650.0,430.48,26.9,5.14,0.000106577,,0.00106577,0.496,13.6
1650.0,430.23,26.9,5.15,0.000105764,,0.00105764,0.497,13.6
1640.0,429.97,27.0,5.14,0.000104974,,0.00104974,0.497,13.7
1640.0,429.72,27.0,5.12,0.000104199,,0.00104199,0.498,13.7
1640.0,429.47,27.0,5.07,0.000103425,,0.00103425,0.499,13.7
1630.0,429.22,27.0,5.01,0.000102558,,0.00102558,0.5,13.8
1630.0,428.96,27.0,4.94,0.00010177,,0.0010177,0.501,13.8
1630.0,428.71,27.0,4.87,0.000100986,,0.00100986,0.502,13.8
1620.0,428.45,27.1,4.79,0.000100182,,0.00100182,0.503,13.9
1620.0,428.19,27.1,4.72,9.9403e-05,,0.00099403,0.503,13.9
1620.0,427.84,27.1,4.74,9.8643e-05,,0.00098643,0.504,13.9
1620.0,427.59,27.1,4.78,9.7899e-05,,0.00097899,0.505,13.9
