Time (s),Temperature (K),1/kT (1/eV),Rate (K/min),Current (A),Current Std Dev/Mean,Conductivity (Ohm-cm)^-1,Ea (eV),Reduced Ea
2100.0,470.11,24.7,4.62,0.00029714,,0.0029714,0.46,11.5
2090.0,469.9,24.7,4.7,0.00029565,,0.0029565,0.46,11.5
2090.0,469.68,24.7,4.72,0.00029415,,0.0029415,0.459,11.5
2090.0,469.53,24.7,4.72,0.00029269,,0.0029269,0.459,11.5
2090.0,469.31,24.7,4.71,0.00029119,,0.0029119,0.459,11.5
2080.0,469.08,24.7,4.71,0.00028965,,0.0028965,0.459,11.5
2080.0,468.84,24.7,4.73,0.00028811,,0.0028811,0.459,11.5
2080.0,468.61,24.7,4.76,0.00028657,,0.0028657,0.459,11.5
2070.0,468.38,24.8,4.77,0.00028497,,0.0028497,0.459,11.5
2070.0,468.15,24.8,4.78,0.00028347,,0.0028347,0.459,11.6
2070.0,467.91,24.8,4.82,0.00028194,,0.0028194,0.459,11.6
2070.0,467.67,24.8,4.8,0.0002803,,0.002803,0.459,11.6
2060.0,467.44,24.8,4.8,0.00027878,,0.0027878,0.458,11.6
2060.0,467.2,24.8,4.8,0.00027723,,0.0027723,0.458,11.6
2060.0,467.03,24.8,4.75,0.00027566,,0.0027566,0.458,11.6
2050.0,466.78,24.8,4.72,0.00027417,,0.0027417,0.458,11.6
2050.0,466.54,24.9,4.73,0.00027267,,0.0027267,0.458,11.6
2050.0,466.31,24.9,4.72,0.00027121,,0.0027121,0.458,11.6
2040.0,466.06,24.9,4.71,0.00026967,,0.0026967,0.458,11.6
2040.0,465.82,24.9,4.72,0.00026814,,0.0026814,0.457,11.6
2040.0,465.58,24.9,4.8,0.00026655,,0.0026655,0.457,11.6
2040.0,465.34,24.9,4.89,0.00026507,,0.0026507,0.457,11.6
2030.0,465.09,24.9,5.01,0.00026357,,0.0026357,0.457,11.6
2030.0,464.93,24.9,5.06,0.00026204,,0.0026204,0.457,11.6
2030.0,464.69,24.9,5.12,0.00026056,,0.0026056,0.457,11.6
2020.0,464.45,25.0,5.17,0.00025898,,0.0025898,0.457,11.6
2020.0,464.21,25.0,5.23,0.00025748,,0.0025748,0.457,11.6
2020.0,463.97,25.0,5.21,0.00025597,,0.0025597,0.457,11.6
2020.0,463.72,25.0,5.2,0.00025451,,0.0025451,0.457,11.6
2010.0,463.47,25.0,5.16,0.00025269,,0.0025269,0.457,11.6
2010.0,463.22,25.0,5.07,0.00025099,,0.0025099,0.457,11.6
2010.0,462.95,25.0,4.97,0.00024916,,0.0024916,0.457,11.7
2000.0,462.61,25.1,4.92,0.00024751,,0.0024751,0.457,11.7
2000.0,462.35,25.1,4.85,0.00024591,,0.0024591,0.457,11.7
2000.0,462.09,25.1,4.83,0.00024423,,0.0024423,0.457,11.7
1990.0,461.83,25.1,4.77,0.00024262,,0.0024262,0.457,11.7
1990.0,461.57,25.1,4.81,0.00024111,,0.0024111,0.457,11.7
1990.0,461.31,25.1,4.84,0.00023967,,0.0023967,0.457,11.7
1980.0,461.04,25.1,4.85,0.00023821,,0.0023821,0.457,11.7
1980.0,460.88,25.2,4.87,0.00023672,,0.0023672,0.457,11.7
1980.0,460.63,25.2,4.9,0.00023532,,0.0023532,0.458,11.7
1980.0,460.38,25.2,4.92,0.00023394,,0.0023394,0.458,11.7
1970.0,460.13,25.2,4.95,0.00023246,,0.0023246,0.458,11.7
1970.0,459.89,25.2,4.99,0.00023101,,0.0023101,0.459,11.8
1970.0,459.65,25.2,5.03,0.00022963,,0.0022963,0.459,11.8
1960.0,459.4,25.2,5.04,0.00022799,,0.0022799,0.459,11.8
1960.0,459.06,25.3,5.08,0.00022632,,0.0022632,0.46,11.8
1960.0,458.82,25.3,5.04,0.00022458,,0.0022458,0.46,11.8
1950.0,458.49,25.3,5.08,0.0002232,,0.002232,0.46,11.8
1950.0,458.24,25.3,5.07,0.00022155,,0.0022155,0.461,11.9
1950.0,457.99,25.3,5.02,0.00021975,,0.0021975,0.461,11.9
1940.0,457.66,25.3,5.02,0.00021827,,0.0021827,0.462,11.9
1940.0,457.4,25.3,5.02,0.00021686,,0.0021686,0.462,11.9
1940.0,457.15,25.4,5.0,0.00021541,,0.0021541,0.463,11.9
1930.0,456.88,25.4,4.93,0.00021394,,0.0021394,0.463,12.0
1930.0,456.62,25.4,4.89,0.00021261,,0.0021261,0.464,12.0
1930.0,456.37,25.4,4.88,0.00021129,,0.0021129,0.464,12.0
1920.0,456.12,25.4,4.9,0.00020998,,0.0020998,0.465,12.0
1920.0,455.88,25.4,4.94,0.000208854,,0.00208854,0.465,12.0
1920.0,455.64,25.4,4.99,0.000207581,,0.00207581,0.466,12.1
