Time (s),Temperature (K),1/kT (1/eV),Rate (K/min),Current (A),Current Std Dev/Mean,Conductivity (Ohm-cm)^-1,Ea (eV),Reduced Ea
1.72E+00,4.599300E+02,2.520818E+01,NaN,2.208900E-04,NaN,2.208900E-03,NaN,NaN
8.69E+00,4.592900E+02,2.524331E+01,NaN,2.194100E-04,NaN,2.194100E-03,NaN,NaN
1.16E+01,4.585200E+02,2.528570E+01,NaN,2.173700E-04,NaN,2.173700E-03,NaN,NaN
1.47E+01,4.573300E+02,2.535150E+01,NaN,2.129000E-04,NaN,2.129000E-03,NaN,NaN
1.77E+01,4.557800E+02,2.543771E+01,NaN,2.060800E-04,NaN,2.060800E-03,NaN,NaN
2.08E+01,4.540000E+02,2.553744E+01,NaN,1.976470E-04,NaN,1.976470E-03,NaN,NaN
2.39E+01,4.519600E+02,2.565271E+01,NaN,1.879050E-04,NaN,1.879050E-03,NaN,NaN
2.71E+01,4.499500E+02,2.576731E+01,NaN,1.775040E-04,NaN,1.775040E-03,NaN,NaN
3.01E+01,4.479000E+02,2.588524E+01,NaN,1.678570E-04,NaN,1.678570E-03,NaN,NaN
3.35E+01,4.458400E+02,2.600484E+01,NaN,1.570670E-04,NaN,1.570670E-03,NaN,NaN
3.65E+01,4.437900E+02,2.612497E+01,NaN,1.479720E-04,NaN,1.479720E-03,NaN,NaN
3.96E+01,4.417500E+02,2.624561E+01,NaN,1.386220E-04,NaN,1.386220E-03,NaN,NaN
4.27E+01,4.397200E+02,2.636678E+01,NaN,1.300440E-04,NaN,1.300440E-03,NaN,NaN
4.58E+01,4.375900E+02,2.649512E+01,NaN,1.221770E-04,NaN,1.221770E-03,NaN,NaN
4.87E+01,4.356100E+02,2.661555E+01,NaN,1.149210E-04,NaN,1.149210E-03,NaN,NaN
5.17E+01,4.336500E+02,2.673585E+01,NaN,1.080900E-04,NaN,1.080900E-03,NaN,NaN
5.47E+01,4.317100E+02,2.685599E+01,NaN,1.015420E-04,NaN,1.015420E-03,NaN,NaN
5.79E+01,4.291800E+02,2.701431E+01,NaN,9.504700E-05,NaN,9.504700E-04,NaN,NaN
6.11E+01,4.273100E+02,2.713253E+01,NaN,8.906900E-05,NaN,8.906900E-04,NaN,NaN
6.43E+01,4.254600E+02,2.725051E+01,NaN,8.320000E-05,NaN,8.320000E-04,NaN,NaN
6.75E+01,4.235300E+02,2.737468E+01,NaN,7.803400E-05,NaN,7.803400E-04,NaN,NaN
7.05E+01,4.217300E+02,2.749152E+01,NaN,7.342200E-05,NaN,7.342200E-04,NaN,NaN
7.35E+01,4.199700E+02,2.760673E+01,NaN,6.910600E-05,NaN,6.910600E-04,NaN,NaN
7.66E+01,4.182300E+02,2.772159E+01,NaN,6.486100E-05,NaN,6.486100E-04,NaN,NaN
7.97E+01,4.165000E+02,2.783673E+01,NaN,6.089200E-05,NaN,6.089200E-04,NaN,NaN
8.28E+01,4.148100E+02,2.795015E+01,NaN,5.734700E-05,NaN,5.734700E-04,NaN,NaN
8.58E+01,4.131400E+02,2.806313E+01,NaN,5.396000E-05,NaN,5.396000E-04,NaN,NaN
8.89E+01,4.115000E+02,2.817497E+01,NaN,5.085000E-05,NaN,5.085000E-04,NaN,NaN
9.18E+01,4.097800E+02,2.829323E+01,NaN,4.793300E-05,NaN,4.793300E-04,NaN,NaN
9.50E+01,4.081800E+02,2.840414E+01,NaN,4.509900E-05,NaN,4.509900E-04,NaN,NaN
9.81E+01,4.066100E+02,2.851381E+01,NaN,4.244000E-05,NaN,4.244000E-04,NaN,NaN
1.01E+02,4.045500E+02,2.865900E+01,NaN,3.986000E-05,NaN,3.986000E-04,NaN,NaN
1.04E+02,4.030400E+02,2.876638E+01,NaN,3.754100E-05,NaN,3.754100E-04,NaN,NaN
1.07E+02,4.020300E+02,2.883864E+01,NaN,3.545900E-05,NaN,3.545900E-04,NaN,NaN
1.10E+02,4.000700E+02,2.897993E+01,NaN,3.353800E-05,NaN,3.353800E-04,NaN,NaN
1.14E+02,3.986200E+02,2.908534E+01,NaN,3.158200E-05,NaN,3.158200E-04,NaN,NaN
1.17E+02,3.971000E+02,2.919668E+01,NaN,2.972100E-05,NaN,2.972100E-04,NaN,NaN
1.20E+02,3.956900E+02,2.930072E+01,NaN,2.809300E-05,NaN,2.809300E-04,NaN,NaN
1.23E+02,3.943000E+02,2.940401E+01,NaN,2.653100E-05,NaN,2.653100E-04,NaN,NaN
1.26E+02,3.929300E+02,2.950653E+01,NaN,2.508900E-05,NaN,2.508900E-04,NaN,NaN
1.29E+02,3.915900E+02,2.960750E+01,NaN,2.378400E-05,NaN,2.378400E-04,NaN,NaN
1.32E+02,3.902600E+02,2.970840E+01,NaN,2.250100E-05,NaN,2.250100E-04,NaN,NaN
1.35E+02,3.889600E+02,2.980769E+01,NaN,2.132500E-05,NaN,2.132500E-04,NaN,NaN
1.38E+02,3.876700E+02,2.990688E+01,NaN,2.015500E-05,NaN,2.015500E-04,NaN,NaN
1.41E+02,3.863200E+02,3.001139E+01,NaN,1.907540E-05,NaN,1.907540E-04,NaN,NaN
1.45E+02,3.850700E+02,3.010881E+01,NaN,1.809670E-05,NaN,1.809670E-04,NaN,NaN
1.48E+02,3.834300E+02,3.023759E+01,NaN,1.711960E-05,NaN,1.711960E-04,NaN,NaN
1.51E+02,3.822200E+02,3.033332E+01,NaN,1.619970E-05,NaN,1.619970E-04,NaN,NaN
1.54E+02,3.810300E+02,3.042805E+01,NaN,1.538730E-05,NaN,1.538730E-04,NaN,NaN
1.57E+02,3.798500E+02,3.052257E+01,NaN,1.457370E-05,NaN,1.457370E-04,NaN,NaN
1.60E+02,3.786900E+02,3.061607E+01,NaN,1.384110E-05,NaN,1.384110E-04,NaN,NaN
1.63E+02,3.774600E+02,3.071584E+01,NaN,1.312250E-05,NaN,1.312250E-04,NaN,NaN
1.66E+02,3.763300E+02,3.080807E+01,NaN,1.247080E-05,NaN,1.247080E-04,NaN,NaN
1.70E+02,3.752300E+02,3.089838E+01,NaN,1.184380E-05,NaN,1.184380E-04,NaN,NaN
1.73E+02,3.741400E+02,3.098840E+01,NaN,1.124320E-05,NaN,1.124320E-04,NaN,NaN
1.76E+02,3.730600E+02,3.107811E+01,NaN,1.067830E-05,NaN,1.067830E-04,NaN,NaN
1.79E+02,3.719900E+02,3.116750E+01,NaN,1.017500E-05,NaN,1.017500E-04,NaN,NaN
1.82E+02,3.709300E+02,3.125657E+01,NaN,9.701200E-06,NaN,9.701200E-05,NaN,NaN
1.85E+02,3.698300E+02,3.134954E+01,NaN,9.253100E-06,NaN,9.253100E-05,NaN,NaN
1.88E+02,3.684700E+02,3.146525E+01,NaN,8.813200E-06,NaN,8.813200E-05,NaN,NaN
1.91E+02,3.674800E+02,3.155002E+01,NaN,8.388700E-06,NaN,8.388700E-05,NaN,NaN
1.94E+02,3.664800E+02,3.163611E+01,NaN,7.989000E-06,NaN,7.989000E-05,NaN,NaN
1.98E+02,3.655100E+02,3.172006E+01,NaN,7.625100E-06,NaN,7.625100E-05,NaN,NaN
2.01E+02,3.645400E+02,3.180447E+01,NaN,7.274000E-06,NaN,7.274000E-05,NaN,NaN
2.04E+02,3.635900E+02,3.188757E+01,NaN,6.935700E-06,NaN,6.935700E-05,NaN,NaN
2.07E+02,3.626500E+02,3.197022E+01,NaN,6.626700E-06,NaN,6.626700E-05,NaN,NaN
2.10E+02,3.616700E+02,3.205685E+01,NaN,6.324500E-06,NaN,6.324500E-05,NaN,NaN
2.13E+02,3.607700E+02,3.213682E+01,NaN,6.048800E-06,NaN,6.048800E-05,NaN,NaN
2.16E+02,3.598700E+02,3.221719E+01,NaN,5.787800E-06,NaN,5.787800E-05,NaN,NaN
2.19E+02,3.589800E+02,3.229706E+01,NaN,5.545300E-06,NaN,5.545300E-05,NaN,NaN
2.22E+02,3.581000E+02,3.237643E+01,NaN,5.300300E-06,NaN,5.300300E-05,NaN,NaN
2.25E+02,3.569600E+02,3.247983E+01,NaN,5.073700E-06,NaN,5.073700E-05,NaN,NaN
2.29E+02,3.561100E+02,3.255736E+01,NaN,4.860900E-06,NaN,4.860900E-05,NaN,NaN
2.32E+02,3.552300E+02,3.263801E+01,NaN,4.659600E-06,NaN,4.659600E-05,NaN,NaN
2.35E+02,3.544100E+02,3.271352E+01,NaN,4.472300E-06,NaN,4.472300E-05,NaN,NaN
2.38E+02,3.536000E+02,3.278846E+01,NaN,4.287500E-06,NaN,4.287500E-05,NaN,NaN
2.41E+02,3.528000E+02,3.286281E+01,NaN,4.108200E-06,NaN,4.108200E-05,NaN,NaN
2.44E+02,3.520100E+02,3.293656E+01,NaN,3.939300E-06,NaN,3.939300E-05,NaN,NaN
2.47E+02,3.512400E+02,3.300877E+01,NaN,3.781800E-06,NaN,3.781800E-05,NaN,NaN
2.50E+02,3.504800E+02,3.308035E+01,NaN,3.625200E-06,NaN,3.625200E-05,NaN,NaN
2.54E+02,3.497300E+02,3.315129E+01,NaN,3.480300E-06,NaN,3.480300E-05,NaN,NaN
2.57E+02,3.486900E+02,3.325016E+01,NaN,3.342300E-06,NaN,3.342300E-05,NaN,NaN
2.60E+02,3.479600E+02,3.331992E+01,NaN,3.213700E-06,NaN,3.213700E-05,NaN,NaN
2.63E+02,3.472400E+02,3.338901E+01,NaN,3.091400E-06,NaN,3.091400E-05,NaN,NaN
2.66E+02,3.465300E+02,3.345742E+01,NaN,2.977400E-06,NaN,2.977400E-05,NaN,NaN
2.69E+02,3.458300E+02,3.352514E+01,NaN,2.866400E-06,NaN,2.866400E-05,NaN,NaN
2.72E+02,3.451300E+02,3.359314E+01,NaN,2.757700E-06,NaN,2.757700E-05,NaN,NaN
2.76E+02,3.444600E+02,3.365848E+01,NaN,2.656200E-06,NaN,2.656200E-05,NaN,NaN
2.79E+02,3.437900E+02,3.372408E+01,NaN,2.561900E-06,NaN,2.561900E-05,NaN,NaN
2.82E+02,3.430800E+02,3.379387E+01,NaN,2.472600E-06,NaN,2.472600E-05,NaN,NaN
2.85E+02,3.424300E+02,3.385801E+01,NaN,2.385200E-06,NaN,2.385200E-05,NaN,NaN
2.88E+02,3.417900E+02,3.392141E+01,NaN,2.303400E-06,NaN,2.303400E-05,NaN,NaN
