6/24/2024
5:01 PM
fast cooling up 470_2024.06.24_COND_FILE END.txt

Data taken by: Akshat Sharma
ammeter is Keithley 6517A at GPIB0::27::INSTR
voltage source is Keithley 6517A at GPIB0::27::INSTR
temperature controller is Lake Shore 330 at GPIB0::12::INSTR with the settings: control sensor=A;sample sensor=;loop=1
Readings: 1
Voltage (V): 100
Geo Factor: 1000
Ea Window (pts): 5
Shut off V when done?: TRUE
Mconnect?: TRUE
Use Abs(Cond)?: TRUE
Rate (K/min): 5
Heater: High
DESCRIPTION
********************
Time (s)	Temperature (K)	1/kT (1/eV)	Rate (K/min)	Current (A)	Current Std Dev/Mean	Conductivity (Ohm-cm)^-1	Ea (eV)	Reduced Ea	
2.006000E+1	2.960400E+2	3.916363E+1	3.230934E-1	1.647660E-7	NaN	1.647660E-6	NaN	NaN
3.490900E+1	2.963000E+2	3.912926E+1	5.406212E-1	1.667290E-7	NaN	1.667290E-6	NaN	NaN
4.373000E+1	2.966000E+2	3.908968E+1	8.973991E-1	1.694220E-7	NaN	1.694220E-6	NaN	NaN
4.682000E+1	2.967500E+2	3.906992E+1	1.093426E+0	1.708000E-7	NaN	1.708000E-6	NaN	NaN
5.288200E+1	2.971400E+2	3.901864E+1	1.632463E+0	1.742040E-7	NaN	1.742040E-6	NaN	NaN
5.577600E+1	2.973600E+2	3.898978E+1	1.959702E+0	1.762010E-7	NaN	1.762010E-6	NaN	NaN
5.888600E+1	2.976700E+2	3.894917E+1	2.327556E+0	1.785870E-7	NaN	1.785870E-6	NaN	NaN
6.210900E+1	2.978500E+2	3.892563E+1	2.760346E+0	1.814280E-7	NaN	1.814280E-6	NaN	NaN
6.499000E+1	2.981100E+2	3.889168E+1	3.125007E+0	1.841050E-7	NaN	1.841050E-6	NaN	NaN
6.801300E+1	2.983800E+2	3.885649E+1	3.502659E+0	1.872320E-7	NaN	1.872320E-6	NaN	NaN
7.091200E+1	2.986600E+2	3.882006E+1	3.872622E+0	1.903120E-7	NaN	1.903120E-6	NaN	NaN
7.381100E+1	2.989700E+2	3.877981E+1	4.233605E+0	1.935850E-7	NaN	1.935850E-6	NaN	NaN
7.708200E+1	2.992600E+2	3.874223E+1	4.564653E+0	1.975140E-7	NaN	1.975140E-6	NaN	NaN
8.001400E+1	2.995500E+2	3.870472E+1	4.846301E+0	2.010450E-7	NaN	2.010450E-6	NaN	NaN
8.298600E+1	2.998300E+2	3.866858E+1	5.091399E+0	2.048550E-7	NaN	2.048550E-6	NaN	NaN
8.588600E+1	3.001100E+2	3.863250E+1	5.274158E+0	2.085500E-7	NaN	2.085500E-6	NaN	NaN
8.862300E+1	3.003900E+2	3.859649E+1	5.438107E+0	2.122300E-7	NaN	2.122300E-6	NaN	NaN
9.167900E+1	3.006600E+2	3.856183E+1	5.558515E+0	2.162900E-7	NaN	2.162900E-6	4.369508E-1	1.700904E+1
9.460900E+1	3.009200E+2	3.852851E+1	5.635858E+0	2.200900E-7	NaN	2.200900E-6	4.411010E-1	1.716376E+1
9.742200E+1	3.011200E+2	3.850292E+1	5.729402E+0	2.238800E-7	NaN	2.238800E-6	4.450062E-1	1.730898E+1
1.003580E+2	3.013800E+2	3.846971E+1	5.674453E+0	2.277400E-7	NaN	2.277400E-6	4.494828E-1	1.747692E+1
1.033430E+2	3.016400E+2	3.843655E+1	5.603347E+0	2.316800E-7	NaN	2.316800E-6	4.534841E-1	1.762619E+1
1.063780E+2	3.019000E+2	3.840344E+1	5.509858E+0	2.357400E-7	NaN	2.357400E-6	4.571017E-1	1.776038E+1
1.094370E+2	3.021500E+2	3.837167E+1	5.411205E+0	2.398000E-7	NaN	2.398000E-6	4.604405E-1	1.788359E+1
1.121790E+2	3.024000E+2	3.833995E+1	5.330856E+0	2.435100E-7	NaN	2.435100E-6	4.635849E-1	1.799919E+1
1.150730E+2	3.026500E+2	3.830828E+1	5.253963E+0	2.474100E-7	NaN	2.474100E-6	4.662362E-1	1.809555E+1
1.181000E+2	3.029000E+2	3.827666E+1	5.195872E+0	2.515800E-7	NaN	2.515800E-6	4.685836E-1	1.818003E+1
1.210880E+2	3.031700E+2	3.824257E+1	5.140416E+0	2.557600E-7	NaN	2.557600E-6	4.708108E-1	1.825979E+1
1.240260E+2	3.034300E+2	3.820980E+1	5.116630E+0	2.599000E-7	NaN	2.599000E-6	4.727221E-1	1.832710E+1
1.270730E+2	3.036900E+2	3.817709E+1	5.134934E+0	2.642200E-7	NaN	2.642200E-6	4.743929E-1	1.838498E+1
1.299510E+2	3.039400E+2	3.814569E+1	5.158922E+0	2.684900E-7	NaN	2.684900E-6	4.759200E-1	1.843721E+1
1.328560E+2	3.042000E+2	3.811308E+1	5.193965E+0	2.729400E-7	NaN	2.729400E-6	4.773394E-1	1.848525E+1
1.357510E+2	3.043800E+2	3.809054E+1	5.201229E+0	2.775000E-7	NaN	2.775000E-6	4.786451E-1	1.852880E+1
1.386560E+2	3.046400E+2	3.805804E+1	5.157066E+0	2.819500E-7	NaN	2.819500E-6	4.803777E-1	1.858932E+1
1.416080E+2	3.049100E+2	3.802434E+1	5.129895E+0	2.866300E-7	NaN	2.866300E-6	4.818978E-1	1.864144E+1
1.446080E+2	3.051700E+2	3.799194E+1	5.119601E+0	2.914700E-7	NaN	2.914700E-6	4.832333E-1	1.868625E+1
1.476820E+2	3.054500E+2	3.795711E+1	5.101847E+0	2.965100E-7	NaN	2.965100E-6	4.844924E-1	1.872799E+1
1.506920E+2	3.057100E+2	3.792483E+1	5.110064E+0	3.016500E-7	NaN	3.016500E-6	4.856135E-1	1.876420E+1
1.535020E+2	3.059500E+2	3.789508E+1	5.120649E+0	3.064100E-7	NaN	3.064100E-6	4.867200E-1	1.879979E+1
1.566490E+2	3.062100E+2	3.786290E+1	5.120680E+0	3.117800E-7	NaN	3.117800E-6	4.877806E-1	1.883365E+1
1.595160E+2	3.064700E+2	3.783078E+1	5.123830E+0	3.167900E-7	NaN	3.167900E-6	4.888429E-1	1.886752E+1
1.625720E+2	3.067300E+2	3.779872E+1	5.146698E+0	3.221700E-7	NaN	3.221700E-6	4.897954E-1	1.889707E+1
1.653510E+2	3.070000E+2	3.776547E+1	5.167027E+0	3.271600E-7	NaN	3.271600E-6	4.907175E-1	1.892539E+1
1.683170E+2	3.072600E+2	3.773352E+1	5.215269E+0	3.324600E-7	NaN	3.324600E-6	4.914687E-1	1.894700E+1
1.713020E+2	3.075200E+2	3.770161E+1	5.274556E+0	3.379800E-7	NaN	3.379800E-6	4.921589E-1	1.896622E+1
1.742700E+2	3.077800E+2	3.766976E+1	5.271963E+0	3.434300E-7	NaN	3.434300E-6	4.928214E-1	1.898434E+1
1.771510E+2	3.079500E+2	3.764897E+1	5.270803E+0	3.489800E-7	NaN	3.489800E-6	4.934301E-1	1.900035E+1
1.800730E+2	3.082100E+2	3.761721E+1	5.213258E+0	3.545400E-7	NaN	3.545400E-6	4.943060E-1	1.902706E+1
1.830150E+2	3.084700E+2	3.758550E+1	5.166193E+0	3.601300E-7	NaN	3.601300E-6	4.956084E-1	1.906779E+1
1.861590E+2	3.087300E+2	3.755385E+1	5.140299E+0	3.664800E-7	NaN	3.664800E-6	4.968993E-1	1.910770E+1
1.889460E+2	3.090000E+2	3.752104E+1	5.109907E+0	3.721100E-7	NaN	3.721100E-6	4.982440E-1	1.914934E+1
1.918640E+2	3.092600E+2	3.748949E+1	5.105865E+0	3.780600E-7	NaN	3.780600E-6	4.994902E-1	1.918674E+1
1.947460E+2	3.095300E+2	3.745679E+1	5.099110E+0	3.840000E-7	NaN	3.840000E-6	5.007557E-1	1.922442E+1
1.978460E+2	3.097800E+2	3.742656E+1	5.118815E+0	3.905700E-7	NaN	3.905700E-6	5.019663E-1	1.925947E+1
2.007210E+2	3.100400E+2	3.739517E+1	5.119100E+0	3.966500E-7	NaN	3.966500E-6	5.032422E-1	1.929663E+1
2.037280E+2	3.103000E+2	3.736384E+1	5.155456E+0	4.033000E-7	NaN	4.033000E-6	5.045223E-1	1.933337E+1
2.067280E+2	3.105600E+2	3.733256E+1	5.197809E+0	4.099100E-7	NaN	4.099100E-6	5.058259E-1	1.937047E+1
2.096430E+2	3.108200E+2	3.730133E+1	5.245288E+0	4.164800E-7	NaN	4.164800E-6	5.070962E-1	1.940579E+1
2.126250E+2	3.110900E+2	3.726896E+1	5.305063E+0	4.233000E-7	NaN	4.233000E-6	5.083348E-1	1.943930E+1
2.155330E+2	3.113600E+2	3.723664E+1	5.304154E+0	4.299600E-7	NaN	4.299600E-6	5.095039E-1	1.946956E+1
2.184960E+2	3.115400E+2	3.721512E+1	5.314316E+0	4.369800E-7	NaN	4.369800E-6	5.106924E-1	1.949978E+1
2.214630E+2	3.118000E+2	3.718409E+1	5.258210E+0	4.441100E-7	NaN	4.441100E-6	5.120853E-1	1.953763E+1
2.243800E+2	3.120600E+2	3.715311E+1	5.193782E+0	4.512100E-7	NaN	4.512100E-6	5.134042E-1	1.957209E+1
2.273200E+2	3.123200E+2	3.712218E+1	5.159640E+0	4.583400E-7	NaN	4.583400E-6	5.146571E-1	1.960351E+1
2.302270E+2	3.125800E+2	3.709130E+1	5.137517E+0	4.656100E-7	NaN	4.656100E-6	5.156950E-1	1.962646E+1
2.332930E+2	3.128500E+2	3.705929E+1	5.142013E+0	4.734700E-7	NaN	4.734700E-6	5.166440E-1	1.964564E+1
2.363060E+2	3.131200E+2	3.702734E+1	5.136469E+0	4.812500E-7	NaN	4.812500E-6	5.174447E-1	1.965891E+1
2.392290E+2	3.134000E+2	3.699426E+1	5.148172E+0	4.890800E-7	NaN	4.890800E-6	5.178397E-1	1.965702E+1
2.422640E+2	3.136800E+2	3.696123E+1	5.180729E+0	4.974200E-7	NaN	4.974200E-6	5.183973E-1	1.966071E+1
2.451340E+2	3.139500E+2	3.692945E+1	5.223255E+0	5.055000E-7	NaN	5.055000E-6	5.188016E-1	1.965848E+1
2.480350E+2	3.142300E+2	3.689654E+1	5.283105E+0	5.137200E-7	NaN	5.137200E-6	5.191238E-1	1.965312E+1
2.508740E+2	3.144100E+2	3.687542E+1	5.367959E+0	5.220500E-7	NaN	5.220500E-6	5.192660E-1	1.964096E+1
2.537760E+2	3.146800E+2	3.684378E+1	5.408858E+0	5.308100E-7	NaN	5.308100E-6	5.194681E-1	1.963178E+1
2.567180E+2	3.149500E+2	3.681219E+1	5.395228E+0	5.393900E-7	NaN	5.393900E-6	5.197090E-1	1.962413E+1
2.597010E+2	3.152300E+2	3.677949E+1	5.384017E+0	5.483000E-7	NaN	5.483000E-6	5.198300E-1	1.961208E+1
2.626400E+2	3.155100E+2	3.674685E+1	5.382663E+0	5.573300E-7	NaN	5.573300E-6	5.199136E-1	1.959866E+1
2.655590E+2	3.157700E+2	3.671660E+1	5.390453E+0	5.664400E-7	NaN	5.664400E-6	5.199120E-1	1.958208E+1
