Time (s),Temperature (K),1/kT (1/eV),Rate (K/min),Current (A),Current Std Dev/Mean,Conductivity (Ohm-cm)^-1,Ea (eV),Reduced Ea
1.07380E+01,4.67400E+02,2.48E+01,-7.35E+00,3.523760E-04,2.036181E-02,3.523760E-03,NaN,NaN
1.80270E+01,4.64040E+02,2.50E+01,-2.29E+01,3.263360E-04,2.748990E-02,3.263360E-03,NaN,NaN
2.52920E+01,4.60190E+02,2.52E+01,-3.29E+01,2.960360E-04,3.235930E-02,2.960360E-03,NaN,NaN
3.23670E+01,4.56300E+02,2.54E+01,-3.40E+01,2.659000E-04,3.430112E-02,2.659000E-03,NaN,NaN
3.94750E+01,4.52380E+02,2.56E+01,-3.39E+01,2.376500E-04,3.465433E-02,2.376500E-03,NaN,NaN
4.64430E+01,4.48330E+02,2.59E+01,-3.31E+01,2.117000E-04,3.742734E-02,2.117000E-03,NaN,NaN
5.35570E+01,4.44420E+02,2.61E+01,-3.22E+01,1.881858E-04,3.808818E-02,1.881858E-03,NaN,NaN
6.07810E+01,4.40560E+02,2.63E+01,-3.33E+01,1.663810E-04,3.790371E-02,1.663810E-03,NaN,NaN
6.78500E+01,4.36770E+02,2.65E+01,-3.33E+01,1.476016E-04,3.831263E-02,1.476016E-03,NaN,NaN
7.48980E+01,4.32930E+02,2.68E+01,-3.31E+01,1.309732E-04,3.769863E-02,1.309732E-03,4.73E-01,1.20E+01
8.20810E+01,4.29300E+02,2.70E+01,-3.28E+01,1.162052E-04,3.631717E-02,1.162052E-03,4.79E-01,1.22E+01
8.90190E+01,4.25260E+02,2.73E+01,-3.21E+01,1.030544E-04,3.850208E-02,1.030544E-03,4.84E-01,1.24E+01
9.63020E+01,4.21730E+02,2.75E+01,-3.22E+01,9.143680E-05,3.745926E-02,9.143680E-04,4.87E-01,1.25E+01
1.03464E+02,4.18400E+02,2.77E+01,-3.20E+01,8.127420E-05,3.657121E-02,8.127420E-04,4.89E-01,1.26E+01
1.10488E+02,4.15130E+02,2.79E+01,-3.12E+01,7.240180E-05,3.619027E-02,7.240180E-04,4.92E-01,1.28E+01
1.18096E+02,4.11950E+02,2.81E+01,-3.01E+01,6.400700E-05,3.545328E-02,6.400700E-04,4.94E-01,1.29E+01
1.25077E+02,4.08770E+02,2.84E+01,-2.87E+01,5.731740E-05,3.419743E-02,5.731740E-04,4.97E-01,1.30E+01
1.32094E+02,4.05770E+02,2.86E+01,-2.73E+01,5.121160E-05,3.527025E-02,5.121160E-04,4.99E-01,1.31E+01
1.39234E+02,4.02860E+02,2.88E+01,-2.67E+01,4.590080E-05,3.281435E-02,4.590080E-04,5.01E-01,1.32E+01
1.45977E+02,3.99960E+02,2.90E+01,-2.61E+01,4.117540E-05,3.567919E-02,4.117540E-04,5.03E-01,1.33E+01
1.53194E+02,3.97220E+02,2.92E+01,-2.57E+01,3.696520E-05,3.323537E-02,3.696520E-04,5.04E-01,1.34E+01
1.60274E+02,3.94540E+02,2.94E+01,-2.52E+01,3.322240E-05,3.273022E-02,3.322240E-04,5.06E-01,1.35E+01
1.67282E+02,3.91940E+02,2.96E+01,-2.43E+01,2.990340E-05,3.297769E-02,2.990340E-04,5.07E-01,1.35E+01
1.74398E+02,3.89340E+02,2.98E+01,-2.36E+01,2.695240E-05,3.247667E-02,2.695240E-04,5.09E-01,1.36E+01
1.81568E+02,3.86870E+02,3.00E+01,-2.29E+01,2.430900E-05,3.177559E-02,2.430900E-04,5.10E-01,1.37E+01
