Time (s),Temperature (K),1/kT (1/eV),Rate (K/min),Current (A),Current Std Dev/Mean,Conductivity (Ohm-cm)^-1,Ea (eV),Reduced Ea
2.05710E+01,4.89750E+02,2.36733E+01,-2.7533E+01,5.518300E-04,2.519609E-03,5.518300E-03,NaN,NaN
2.16170E+01,4.89270E+02,2.36965E+01,-3.0466E+01,5.457240E-04,3.157700E-03,5.457240E-03,NaN,NaN
2.25820E+01,4.88780E+02,2.37203E+01,-5.9587E+01,5.403800E-04,2.728572E-03,5.403800E-03,3.79E-01,8.99E+00
2.35990E+01,4.87770E+02,2.37694E+01,-2.1297E+01,5.339980E-04,3.130530E-03,5.339980E-03,3.91E-01,9.28E+00
2.50640E+01,4.87250E+02,2.37948E+01,-3.6343E+01,5.249400E-04,2.971677E-03,5.249400E-03,4.15E-01,9.88E+00
2.59390E+01,4.86720E+02,2.38207E+01,-3.6260E+01,5.192860E-04,2.960686E-03,5.192860E-03,5.60E-01,1.33E+01
2.68160E+01,4.86190E+02,2.38466E+01,4.8679E-10,5.137860E-04,3.432582E-03,5.137860E-03,5.66E-01,1.35E+01
2.77630E+01,4.86190E+02,2.38466E+01,-3.6080E+01,5.079420E-04,3.336237E-03,5.079420E-03,5.47E-01,1.30E+01
2.86610E+01,4.85650E+02,2.38732E+01,-3.8500E+01,5.023620E-04,3.418828E-03,5.023620E-03,3.83E-01,9.16E+00
2.96740E+01,4.85000E+02,2.39052E+01,-6.7278E+01,4.959960E-04,3.130763E-03,4.959960E-03,3.73E-01,8.92E+00
3.06550E+01,4.83900E+02,2.39595E+01,-2.2642E+01,4.895680E-04,3.404970E-03,4.895680E-03,3.98E-01,9.53E+00
3.21390E+01,4.83340E+02,2.39873E+01,-3.7071E+01,4.799960E-04,3.470033E-03,4.799960E-03,4.31E-01,1.03E+01
3.30130E+01,4.82800E+02,2.40141E+01,-3.7246E+01,4.742900E-04,3.656413E-03,4.742900E-03,5.94E-01,1.43E+01
3.38990E+01,4.82250E+02,2.40415E+01,0.0000E+00,4.688160E-04,3.283853E-03,4.688160E-03,6.02E-01,1.45E+01
3.48250E+01,4.82250E+02,2.40415E+01,-3.7790E+01,4.627720E-04,3.901214E-03,4.627720E-03,6.21E-01,1.49E+01
3.57300E+01,4.81680E+02,2.40699E+01,-3.3136E+01,4.568800E-04,3.733069E-03,4.568800E-03,4.72E-01,1.14E+01
3.67440E+01,4.81120E+02,2.40979E+01,-5.3933E+01,4.504420E-04,3.879468E-03,4.504420E-03,4.53E-01,1.09E+01
3.79900E+01,4.80000E+02,2.41542E+01,-2.2397E+01,4.419640E-04,4.171975E-03,4.419640E-03,4.70E-01,1.14E+01
3.95170E+01,4.79430E+02,2.41829E+01,-3.5924E+01,4.326700E-04,3.720542E-03,4.326700E-03,4.84E-01,1.17E+01
4.04690E+01,4.78860E+02,2.42117E+01,-3.5257E+01,4.270160E-04,3.800939E-03,4.270160E-03,5.21E-01,1.26E+01
4.14220E+01,4.78300E+02,2.42400E+01,-3.7418E+01,4.213520E-04,3.935601E-03,4.213520E-03,4.64E-01,1.12E+01
4.23360E+01,4.77730E+02,2.42689E+01,-3.8600E+01,4.156480E-04,3.616169E-03,4.156480E-03,4.55E-01,1.11E+01
4.32220E+01,4.77160E+02,2.42979E+01,-4.2264E+01,4.102580E-04,3.559796E-03,4.102580E-03,5.25E-01,1.27E+01
4.40170E+01,4.76600E+02,2.43265E+01,0.0000E+00,4.053300E-04,3.491092E-03,4.053300E-03,5.16E-01,1.25E+01
