Time (s),Temperature (K),1/kT (1/eV),Rate (K/min),Current (A),Current Std Dev/Mean,Conductivity (Ohm-cm)^-1,Ea (eV),Reduced Ea
3.39E+00,4.7770E+02,2.43E+01,NaN,4.27602E-04,1.67507E-02,4.27602E-03,NaN,NaN
1.13E+01,4.7297E+02,2.45E+01,-8.83E+01,3.93378E-04,3.35312E-02,3.93378E-03,NaN,NaN
1.90E+01,4.6753E+02,2.48E+01,-4.14E+01,3.47552E-04,4.37265E-02,3.47552E-03,NaN,NaN
2.70E+01,4.6263E+02,2.51E+01,-4.15E+01,3.00576E-04,4.59888E-02,3.00576E-03,NaN,NaN
3.47E+01,4.5692E+02,2.54E+01,-3.87E+01,2.58858E-04,5.02150E-02,2.58858E-03,NaN,NaN
4.28E+01,4.5145E+02,2.57E+01,-4.08E+01,2.21522E-04,4.74459E-02,2.21522E-03,NaN,NaN
5.04E+01,4.4612E+02,2.60E+01,-4.09E+01,1.90540E-04,4.70842E-02,1.90540E-03,NaN,NaN
5.81E+01,4.4145E+02,2.63E+01,-4.21E+01,1.63512E-04,4.80244E-02,1.63512E-03,NaN,NaN
6.61E+01,4.3643E+02,2.66E+01,-3.99E+01,1.39905E-04,4.82392E-02,1.39905E-03,NaN,NaN
7.40E+01,4.3156E+02,2.69E+01,-3.86E+01,1.20336E-04,4.65662E-02,1.20336E-03,4.82E-01,1.22E+01
8.19E+01,4.2678E+02,2.72E+01,-3.72E+01,1.03296E-04,4.63073E-02,1.03296E-03,4.87E-01,1.24E+01
8.97E+01,4.2282E+02,2.74E+01,-3.70E+01,8.93332E-05,4.29659E-02,8.93332E-04,4.91E-01,1.26E+01
9.72E+01,4.1846E+02,2.77E+01,-3.47E+01,7.73824E-05,4.57390E-02,7.73824E-04,4.95E-01,1.27E+01
1.05E+02,4.1416E+02,2.80E+01,-3.35E+01,6.67908E-05,4.58033E-02,6.67908E-04,4.98E-01,1.29E+01
1.13E+02,4.1010E+02,2.83E+01,-3.28E+01,5.77704E-05,4.41989E-02,5.77704E-04,5.01E-01,1.30E+01
1.21E+02,4.0622E+02,2.85E+01,-3.26E+01,5.00208E-05,4.42268E-02,5.00208E-04,5.03E-01,1.31E+01
1.29E+02,4.0237E+02,2.88E+01,-3.06E+01,4.34180E-05,4.44653E-02,4.34180E-04,5.05E-01,1.32E+01
1.37E+02,3.9875E+02,2.91E+01,-2.94E+01,3.77588E-05,4.12693E-02,3.77588E-04,5.06E-01,1.33E+01
1.45E+02,3.9570E+02,2.93E+01,-2.83E+01,3.30478E-05,4.21106E-02,3.30478E-04,5.08E-01,1.34E+01
1.53E+02,3.9223E+02,2.96E+01,-2.64E+01,2.89802E-05,3.90769E-02,2.89802E-04,5.10E-01,1.36E+01
1.61E+02,3.8898E+02,2.98E+01,-2.53E+01,2.55900E-05,3.92110E-02,2.55900E-04,5.16E-01,1.38E+01
1.68E+02,3.8586E+02,3.00E+01,-2.53E+01,2.24866E-05,3.94254E-02,2.24866E-04,5.20E-01,1.41E+01
1.76E+02,3.8312E+02,3.03E+01,-2.54E+01,1.98177E-05,3.88744E-02,1.98177E-04,5.22E-01,1.43E+01
1.84E+02,3.8018E+02,3.05E+01,-2.35E+01,1.75787E-05,3.74794E-02,1.75787E-04,5.24E-01,1.45E+01
1.92E+02,3.7735E+02,3.07E+01,-2.23E+01,1.56149E-05,3.73704E-02,1.56149E-04,5.26E-01,1.47E+01
2.00E+02,3.7496E+02,3.09E+01,-2.19E+01,1.38893E-05,3.64369E-02,1.38893E-04,5.27E-01,1.48E+01
2.07E+02,3.7223E+02,3.11E+01,-2.12E+01,1.24170E-05,3.48112E-02,1.24170E-04,5.29E-01,1.50E+01
2.15E+02,3.6999E+02,3.13E+01,-2.04E+01,1.11263E-05,3.44515E-02,1.11263E-04,5.29E-01,1.52E+01
2.22E+02,3.6752E+02,3.15E+01,-1.95E+01,9.96498E-06,3.41743E-02,9.96498E-05,5.31E-01,1.54E+01
2.30E+02,3.6504E+02,3.18E+01,-1.94E+01,8.92984E-06,3.44279E-02,8.92984E-05,5.33E-01,1.55E+01
2.38E+02,3.6272E+02,3.20E+01,-1.88E+01,8.01646E-06,3.42281E-02,8.01646E-05,5.33E-01,1.57E+01
2.46E+02,3.6049E+02,3.22E+01,-1.87E+01,7.19708E-06,3.29032E-02,7.19708E-05,5.34E-01,1.58E+01
2.54E+02,3.5854E+02,3.23E+01,-1.78E+01,6.50256E-06,3.11685E-02,6.50256E-05,5.35E-01,1.60E+01
2.62E+02,3.5644E+02,3.25E+01,-1.64E+01,5.88908E-06,2.98877E-02,5.88908E-05,5.36E-01,1.62E+01
2.69E+02,3.5443E+02,3.27E+01,-1.58E+01,5.34806E-06,3.06258E-02,5.34806E-05,5.37E-01,1.63E+01
2.77E+02,3.5243E+02,3.29E+01,-1.57E+01,4.85870E-06,2.91037E-02,4.85870E-05,5.37E-01,1.64E+01
2.85E+02,3.5076E+02,3.31E+01,-1.57E+01,4.42278E-06,2.89099E-02,4.42278E-05,5.37E-01,1.66E+01
2.93E+02,3.4893E+02,3.32E+01,-1.46E+01,4.03736E-06,2.85549E-02,4.03736E-05,5.37E-01,1.67E+01
3.01E+02,3.4711E+02,3.34E+01,-1.39E+01,3.68930E-06,2.75119E-02,3.68930E-05,5.37E-01,1.68E+01
3.09E+02,3.4540E+02,3.36E+01,-1.36E+01,3.37818E-06,2.74762E-02,3.37818E-05,5.38E-01,1.69E+01
3.17E+02,3.4395E+02,3.37E+01,-1.37E+01,3.10486E-06,2.61884E-02,3.10486E-05,5.38E-01,1.70E+01
3.24E+02,3.4229E+02,3.39E+01,-1.27E+01,2.86172E-06,2.57599E-02,2.86172E-05,5.38E-01,1.72E+01
3.32E+02,3.4073E+02,3.40E+01,-1.22E+01,2.63526E-06,2.55802E-02,2.63526E-05,5.37E-01,1.72E+01
3.40E+02,3.3921E+02,3.42E+01,-1.21E+01,2.42842E-06,2.53015E-02,2.42842E-05,5.38E-01,1.74E+01
3.48E+02,3.3770E+02,3.43E+01,-1.21E+01,2.24440E-06,2.45343E-02,2.24440E-05,5.38E-01,1.74E+01
3.56E+02,3.3628E+02,3.45E+01,-1.15E+01,2.07918E-06,2.41275E-02,2.07918E-05,5.37E-01,1.75E+01
3.64E+02,3.3504E+02,3.46E+01,-1.12E+01,1.92876E-06,2.20080E-02,1.92876E-05,5.37E-01,1.76E+01
3.72E+02,3.3369E+02,3.47E+01,-1.05E+01,1.79590E-06,2.21735E-02,1.79590E-05,5.37E-01,1.77E+01
3.79E+02,3.3238E+02,3.49E+01,-1.01E+01,1.67119E-06,2.24865E-02,1.67119E-05,5.37E-01,1.78E+01
3.87E+02,3.3125E+02,3.50E+01,-1.00E+01,1.55941E-06,2.14305E-02,1.55941E-05,5.37E-01,1.79E+01
3.95E+02,3.3001E+02,3.51E+01,-9.81E+00,1.45655E-06,2.15159E-02,1.45655E-05,5.37E-01,1.80E+01
4.03E+02,3.2880E+02,3.53E+01,-9.38E+00,1.36209E-06,2.14216E-02,1.36209E-05,5.36E-01,1.81E+01
4.11E+02,3.2760E+02,3.54E+01,-9.24E+00,1.27496E-06,2.01312E-02,1.27496E-05,5.36E-01,1.81E+01
4.19E+02,3.2644E+02,3.55E+01,-9.29E+00,1.19424E-06,2.02455E-02,1.19424E-05,5.36E-01,1.82E+01
4.27E+02,3.2546E+02,3.56E+01,-9.05E+00,1.12312E-06,1.87107E-02,1.12312E-05,5.35E-01,1.83E+01
4.34E+02,3.2434E+02,3.57E+01,-8.51E+00,1.05632E-06,1.95699E-02,1.05632E-05,5.35E-01,1.83E+01
4.42E+02,3.2329E+02,3.59E+01,-8.33E+00,9.93966E-07,1.85136E-02,9.93966E-06,5.33E-01,1.84E+01
