Time (s),Temperature (K),1/kT (1/eV),Rate (K/min),Current (A),Current Std Dev/Mean,Conductivity (Ohm-cm)^-1,Ea (eV),Reduced Ea
1.71E+00,4.5803E+02,2.53E+01,NaN,2.66200E-04,1.15909E-02,2.66200E-03,NaN,NaN
1.01E+01,4.5449E+02,2.55E+01,NaN,2.49212E-04,2.90228E-02,2.49212E-03,NaN,NaN
1.79E+01,4.4965E+02,2.58E+01,-2.52E+01,2.23062E-04,4.03187E-02,2.23062E-03,NaN,NaN
2.59E+01,4.4531E+02,2.60E+01,-3.09E+01,1.95094E-04,4.16395E-02,1.95094E-03,NaN,NaN
3.34E+01,4.4020E+02,2.63E+01,-3.21E+01,1.69791E-04,4.56436E-02,1.69791E-03,NaN,NaN
4.12E+01,4.3531E+02,2.66E+01,-3.64E+01,1.46549E-04,4.59983E-02,1.46549E-03,NaN,NaN
4.91E+01,4.3114E+02,2.69E+01,-3.73E+01,1.26408E-04,4.54500E-02,1.26408E-03,NaN,NaN
5.67E+01,4.2639E+02,2.72E+01,-3.66E+01,1.09346E-04,4.62939E-02,1.09346E-03,NaN,NaN
6.44E+01,4.2191E+02,2.75E+01,-3.52E+01,9.44336E-05,4.68790E-02,9.44336E-04,NaN,NaN
7.24E+01,4.1759E+02,2.78E+01,-3.50E+01,8.14122E-05,4.56063E-02,8.14122E-04,NaN,NaN
8.03E+01,4.1392E+02,2.80E+01,-3.49E+01,7.02936E-05,4.59333E-02,7.02936E-04,4.92E-01,1.30E+01
8.82E+01,4.0978E+02,2.83E+01,-3.18E+01,6.11130E-05,4.28460E-02,6.11130E-04,4.98E-01,1.33E+01
9.58E+01,4.0587E+02,2.86E+01,-3.03E+01,5.32236E-05,4.41075E-02,5.32236E-04,5.02E-01,1.34E+01
1.04E+02,4.0211E+02,2.88E+01,-3.02E+01,4.62628E-05,4.36142E-02,4.62628E-04,5.04E-01,1.36E+01
1.12E+02,3.9839E+02,2.91E+01,-3.03E+01,4.02910E-05,4.44877E-02,4.02910E-04,5.07E-01,1.37E+01
1.20E+02,3.9533E+02,2.93E+01,-2.92E+01,3.51912E-05,4.06647E-02,3.51912E-04,5.08E-01,1.38E+01
1.27E+02,3.9195E+02,2.96E+01,-2.66E+01,3.08342E-05,4.23462E-02,3.08342E-04,5.11E-01,1.39E+01
1.35E+02,3.8861E+02,2.98E+01,-2.54E+01,2.70462E-05,4.10159E-02,2.70462E-04,5.13E-01,1.40E+01
1.43E+02,3.8547E+02,3.01E+01,-2.48E+01,2.37962E-05,3.86683E-02,2.37962E-04,5.14E-01,1.41E+01
1.51E+02,3.8243E+02,3.03E+01,-2.50E+01,2.09915E-05,3.92201E-02,2.09915E-04,5.15E-01,1.42E+01
1.59E+02,3.7979E+02,3.05E+01,-2.40E+01,1.85787E-05,3.81235E-02,1.85787E-04,5.17E-01,1.43E+01
1.67E+02,3.7696E+02,3.08E+01,-2.25E+01,1.64622E-05,3.83818E-02,1.64622E-04,5.22E-01,1.46E+01
1.75E+02,3.7422E+02,3.10E+01,-2.16E+01,1.45897E-05,3.70388E-02,1.45897E-04,5.25E-01,1.48E+01
1.83E+02,3.7151E+02,3.12E+01,-2.09E+01,1.29980E-05,3.60512E-02,1.29980E-04,5.27E-01,1.50E+01
1.91E+02,3.6897E+02,3.14E+01,-2.09E+01,1.15950E-05,3.50302E-02,1.15950E-04,5.29E-01,1.52E+01
1.99E+02,3.6649E+02,3.16E+01,-2.02E+01,1.03404E-05,3.46786E-02,1.03404E-04,5.30E-01,1.54E+01
2.06E+02,3.6433E+02,3.18E+01,-1.95E+01,9.26576E-06,3.33912E-02,9.26576E-05,5.30E-01,1.55E+01
2.14E+02,3.6201E+02,3.20E+01,-1.81E+01,8.34286E-06,3.30082E-02,8.34286E-05,5.32E-01,1.57E+01
2.22E+02,3.5979E+02,3.22E+01,-1.76E+01,7.51056E-06,3.30541E-02,7.51056E-05,5.33E-01,1.59E+01
2.30E+02,3.5758E+02,3.24E+01,-1.73E+01,6.77354E-06,3.24454E-02,6.77354E-05,5.33E-01,1.60E+01
2.38E+02,3.5551E+02,3.26E+01,-1.72E+01,6.10244E-06,3.17706E-02,6.10244E-05,5.33E-01,1.61E+01
2.46E+02,3.5351E+02,3.28E+01,-1.64E+01,5.52320E-06,3.11416E-02,5.52320E-05,5.35E-01,1.63E+01
2.54E+02,3.5152E+02,3.30E+01,-1.56E+01,5.01768E-06,2.93868E-02,5.01768E-05,5.36E-01,1.64E+01
2.62E+02,3.4987E+02,3.31E+01,-1.50E+01,4.57086E-06,2.85037E-02,4.57086E-05,5.36E-01,1.65E+01
2.70E+02,3.4807E+02,3.33E+01,-1.43E+01,4.17612E-06,2.84803E-02,4.17612E-05,5.36E-01,1.67E+01
2.77E+02,3.4626E+02,3.35E+01,-1.37E+01,3.82628E-06,2.68346E-02,3.82628E-05,5.36E-01,1.68E+01
2.85E+02,3.4457E+02,3.36E+01,-1.35E+01,3.50804E-06,2.67649E-02,3.50804E-05,5.36E-01,1.69E+01
2.93E+02,3.4314E+02,3.38E+01,-1.36E+01,3.22218E-06,2.59599E-02,3.22218E-05,5.37E-01,1.70E+01
3.01E+02,3.4153E+02,3.39E+01,-1.26E+01,2.96438E-06,2.61057E-02,2.96438E-05,5.37E-01,1.72E+01
3.09E+02,3.3999E+02,3.41E+01,-1.20E+01,2.72868E-06,2.58251E-02,2.72868E-05,5.37E-01,1.73E+01
3.17E+02,3.3849E+02,3.43E+01,-1.17E+01,2.51474E-06,2.58195E-02,2.51474E-05,5.37E-01,1.74E+01
3.25E+02,3.3701E+02,3.44E+01,-1.17E+01,2.32294E-06,2.42367E-02,2.32294E-05,5.38E-01,1.75E+01
3.33E+02,3.3562E+02,3.45E+01,-1.12E+01,2.15582E-06,2.27005E-02,2.15582E-05,5.39E-01,1.76E+01
3.41E+02,3.3427E+02,3.47E+01,-1.08E+01,2.00308E-06,2.33490E-02,2.00308E-05,5.39E-01,1.77E+01
3.49E+02,3.3292E+02,3.48E+01,-1.06E+01,1.86192E-06,2.31629E-02,1.86192E-05,5.39E-01,1.78E+01
3.57E+02,3.3166E+02,3.50E+01,-1.04E+01,1.73396E-06,2.17856E-02,1.73396E-05,5.38E-01,1.79E+01
3.65E+02,3.3058E+02,3.51E+01,-1.00E+01,1.61944E-06,2.08355E-02,1.61944E-05,5.37E-01,1.79E+01
3.73E+02,3.2934E+02,3.52E+01,-9.23E+00,1.51362E-06,2.07492E-02,1.51362E-05,5.38E-01,1.81E+01
3.81E+02,3.2818E+02,3.53E+01,-8.91E+00,1.41671E-06,2.04548E-02,1.41671E-05,5.38E-01,1.81E+01
3.89E+02,3.2704E+02,3.55E+01,-8.90E+00,1.32509E-06,2.11406E-02,1.32509E-05,5.38E-01,1.82E+01
3.97E+02,3.2591E+02,3.56E+01,-8.93E+00,1.24151E-06,1.97271E-02,1.24151E-05,5.37E-01,1.83E+01
4.05E+02,3.2481E+02,3.57E+01,-8.49E+00,1.16711E-06,1.93958E-02,1.16711E-05,5.37E-01,1.84E+01
4.13E+02,3.2376E+02,3.58E+01,-8.33E+00,1.09902E-06,1.79832E-02,1.09902E-05,5.37E-01,1.84E+01
4.20E+02,3.2271E+02,3.59E+01,-8.20E+00,1.03710E-06,1.90321E-02,1.03710E-05,5.35E-01,1.85E+01
4.28E+02,3.2184E+02,3.60E+01,-8.20E+00,9.77260E-07,1.80110E-02,9.77260E-06,5.35E-01,1.85E+01
4.36E+02,3.2086E+02,3.61E+01,-7.60E+00,9.22248E-07,1.80221E-02,9.22248E-06,5.35E-01,1.86E+01
4.44E+02,3.1988E+02,3.62E+01,-7.27E+00,8.70932E-07,1.81474E-02,8.70932E-06,5.34E-01,1.86E+01
4.52E+02,3.1895E+02,3.64E+01,-7.09E+00,8.23226E-07,1.71747E-02,8.23226E-06,5.33E-01,1.87E+01
4.60E+02,3.1802E+02,3.65E+01,-7.23E+00,7.80062E-07,1.68039E-02,7.80062E-06,5.33E-01,1.87E+01
4.68E+02,3.1710E+02,3.66E+01,-7.11E+00,7.39872E-07,1.66486E-02,7.39872E-06,5.33E-01,1.88E+01
4.76E+02,3.1633E+02,3.67E+01,-7.07E+00,7.01856E-07,1.61916E-02,7.01856E-06,5.32E-01,1.88E+01
4.84E+02,3.1546E+02,3.68E+01,-6.74E+00,6.66488E-07,1.61497E-02,6.66488E-06,5.32E-01,1.89E+01
4.92E+02,3.1460E+02,3.69E+01,-6.46E+00,6.32294E-07,1.61982E-02,6.32294E-06,5.32E-01,1.90E+01
5.00E+02,3.1377E+02,3.70E+01,-6.36E+00,6.00554E-07,1.59532E-02,6.00554E-06,5.31E-01,1.90E+01
5.08E+02,3.1298E+02,3.70E+01,-6.43E+00,5.71932E-07,1.45411E-02,5.71932E-06,5.31E-01,1.90E+01
