6/25/2024
2:01 PM
fast cooling down 480_2024.06.25_COND_FILE END.txt

Data taken by: Akshat Sharma
ammeter is Keithley 6517A at GPIB0::27::INSTR
voltage source is Keithley 6517A at GPIB0::27::INSTR
temperature controller is Lake Shore 330 at GPIB0::12::INSTR with the settings: control sensor=A;sample sensor=;loop=1
Readings: 1
Voltage (V): 100
Geo Factor: 1000
Ea Window (pts): 5
Shut off V when done?: TRUE
Mconnect?: TRUE
Use Abs(Cond)?: TRUE
Rate (K/min): 20
Heater: Off
DESCRIPTION
********************
Time (s)	Temperature (K)	1/kT (1/eV)	Rate (K/min)	Current (A)	Current Std Dev/Mean	Conductivity (Ohm-cm)^-1	Ea (eV)	Reduced Ea	
5.602000E+0	4.794200E+2	2.418339E+1	NaN	3.815800E-4	NaN	3.815800E-3	NaN	NaN
8.546000E+0	4.783800E+2	2.423596E+1	-7.561728E+0	3.775400E-4	NaN	3.775400E-3	NaN	NaN
1.159400E+1	4.774400E+2	2.428368E+1	-1.313074E+1	3.686100E-4	NaN	3.686100E-3	NaN	NaN
1.446600E+1	4.757400E+2	2.437045E+1	-1.981865E+1	3.566000E-4	NaN	3.566000E-3	NaN	NaN
1.751100E+1	4.729800E+2	2.451266E+1	-2.667257E+1	3.413600E-4	NaN	3.413600E-3	NaN	NaN
2.074400E+1	4.708500E+2	2.462355E+1	-4.531746E+1	3.235700E-4	NaN	3.235700E-3	NaN	NaN
2.380000E+1	4.686400E+2	2.473967E+1	-4.666058E+1	3.065300E-4	NaN	3.065300E-3	NaN	NaN
2.694100E+1	4.663900E+2	2.485902E+1	-4.138754E+1	2.884100E-4	NaN	2.884100E-3	3.815962E-1	9.323303E+0
3.003700E+1	4.641300E+2	2.498007E+1	-4.318125E+1	2.715100E-4	NaN	2.715100E-3	4.013586E-1	9.826646E+0
3.319000E+1	4.618700E+2	2.510230E+1	-4.338526E+1	2.544100E-4	NaN	2.544100E-3	4.171153E-1	1.023453E+1
3.621400E+1	4.596400E+2	2.522409E+1	-4.339774E+1	2.391100E-4	NaN	2.391100E-3	4.315805E-1	1.061270E+1
3.926200E+1	4.574000E+2	2.534762E+1	-4.360909E+1	2.243300E-4	NaN	2.243300E-3	4.428909E-1	1.091514E+1
