Time_(s),Current_(A),Current_Std_Dev_(A),Control_Temperature_(K),Sample_Temperature_(K)
3950.606,0.000100951,,410,410
3967.017,0.00010096,,410,410
3983.163,0.000100946,,410,410
4000.005,0.000100971,,410,410
4015.811,0.000101004,,410,410
4032.179,0.000100984,,410,410
4047.909,0.000100954,,410,410
4064.775,0.000100996,,410,410
4080.942,0.000100994,,410,410
4102.188,0.000100992,,410,410
4119.265,0.00010099,,410,410
4135.496,0.000100987,,410,410
4152.077,0.000100981,,410,410
4168.076,0.000100979,,410,410
4184.178,0.000101015,,410,410
4200.295,0.000101017,,410,410
4216.291,0.000101016,,410,410
4233.002,0.000101016,,410,410
4249.248,0.000101036,,410,410
4265.469,0.000101066,,410,410
4281.259,0.00010107,,410,410
4298.364,0.000101068,,410,410
4314.549,0.000101043,,410,410
4330.99,0.00010102,,410,410
4347.698,0.000101016,,410,410
4363.511,0.000101058,,410,410
4380.342,0.000101107,,410,410
4397.209,0.000101099,,410,410
4413.475,0.000101092,,410,410
4429.675,0.000101091,,410,410
4445.726,0.00010108,,410,410
4462.351,0.000101065,,410,410
4478.326,0.000101056,,410,410
4494.486,0.00010105,,410,410
4511.174,0.000101071,,410,410
4527.484,0.000101076,,410,410
4545.093,0.000101103,,410,410
4561.575,0.000101096,,410,410
4577.711,0.000101073,,410,410
4594.293,0.000101116,,410,410
4610.67,0.000101126,,410,410
4626.63,0.000101134,,410,410
4643.5,0.000101145,,410,410
4659.474,0.000101151,,410,410
4675.861,0.000101183,,410,410
4692.05,0.000101165,,410,410
4708.526,0.00010115,,410,410
4724.379,0.000101154,,410,410
4740.536,0.000101165,,410,410
4756.755,0.000101186,,410,410
4773.33,0.000101232,,410,410
4789.865,0.000101234,,410,410
4806.984,0.00010122,,410,410
4823.028,0.000101217,,410,410
4839.072,0.000101244,,410,410
4855.222,0.000101245,,410,410
4872.082,0.000101224,,410,410
4888.384,0.000101264,,410,410
4905.59,0.000101265,,410,410
4921.996,0.000101298,,410,410
4938.884,0.000101309,,410,410
4955.578,0.000101307,,410,410
4972.679,0.000101319,,410,410
4989.859,0.000101362,,410,410
5005.849,0.000101347,,410,410
5022.211,0.000101327,,410,410
5038.906,0.000101355,,410,410
5055.349,0.000101369,,410,410
5071.559,0.000101347,,410,410
5087.927,0.000101479,,410,410
5104.261,0.00010153,,410,410
5120.677,0.000101517,,410,410
5137.659,0.00010156,,410,410
5153.726,0.000101578,,410,410
5170.002,0.000101571,,410,410
5186.387,0.000101589,,410,410
5202.363,0.000101593,,410,410
5218.589,0.000101575,,410,410
5235.696,0.000101579,,410,410
5251.653,0.000101636,,410,410
5267.605,0.000101646,,410,410
5284.05,0.000101678,,410,410
5300.525,0.000101687,,410,410
5318.282,0.000101691,,410,410
5334.196,0.000101689,,410,410
5350.302,0.000101706,,410,410
5366.755,0.000101739,,410,410
5383.427,0.000101776,,410,410
5399.661,0.000101789,,410,410
5416.246,0.000101821,,410,410
5432.358,0.000101839,,410,410
5448.921,0.000101843,,410,410
5464.857,0.000101847,,410,410
5482.216,0.000101845,,410,410
5498.136,0.000101811,,410,410
5515.031,0.00010182,,410,410
5531.27,0.000101854,,410,410
5548.018,0.000101884,,410,410
5565.781,0.000101881,,410,410
5581.862,0.00010187,,410,410
5598.12,0.000101846,,410,410
5614.633,0.000101846,,410,410
5636.667,0.000101837,,410,410
5654.15,0.000101849,,410,410
5670.221,0.000101868,,410,410
5686.718,0.000101908,,410,410
5703.042,0.000101913,,410,410
5719.374,0.000101896,,410,410
5735.576,0.000101882,,410,410
5751.77,0.00010189,,410,410
5768.009,0.000101904,,410,410
5784.765,0.000101909,,410,410
5800.821,0.0001019,,410,410
5818.289,0.000101883,,410,410
5834.26,0.00010189,,410,410
5851.64,0.000101926,,410,410
5868.049,0.000101956,,410,410
5884.834,0.000101971,,410,410
5900.867,0.000101979,,410,410
5917.128,0.000101933,,410,410
5933.687,0.000101911,,410,410
5949.74,0.00010193,,410,410
5966.283,0.000102022,,410,410
5982.991,0.000102058,,410,410
5999.152,0.000102022,,410,410
6015.45,0.000101991,,410,410
6031.821,0.00010202,,410,410
6048.359,0.000102036,,410,410
6066.401,0.000102041,,410,410
6082.491,0.000102034,,410,410
6098.811,0.00010202,,410,410
6115.085,0.000102023,,410,410
6131.285,0.000102068,,410,410
6147.63,0.000102105,,410,410
6163.793,0.000102089,,410,410
6180.049,0.000102099,,410,410
6196.333,0.000102114,,410,410
6212.821,0.000102089,,410,410
6229.092,0.000102093,,410,410
6245.118,0.000102113,,410,410
6261.461,0.000102134,,410,410
6278.313,0.000102136,,410,410
6294.944,0.00010216,,410,410
6311.395,0.00010218,,410,410
6328.208,0.000102155,,410,410
6344.419,0.000102129,,410,410
6361.273,0.000102147,,410,410
6378.743,0.00010216,,410,410
6394.821,0.000102172,,410,410
6410.785,0.000102181,,410,410
6427.136,0.000102166,,410,410
6443.675,0.000102159,,410,410
6453.865,0.000102164,,410,410
6471.964,0.000102171,,410,410
6488.035,0.000102178,,410,410
6504.621,0.000102174,,410,410
6521.638,0.000102187,,410,410
6537.646,0.000102181,,410,410
6554.301,0.000102206,,410,410
6571.109,0.000102225,,410,410
6588.08,0.000102202,,410,410
6604.481,0.000102186,,410,410
6609.967,0.000102199,,410,410
6626.26,0.000102221,,410,410
6642.031,0.000102226,,410,410
6669.412,0.000102268,,410,410
6685.585,0.000102254,,410,410
6701.61,0.000102239,,410,410
6718.006,0.000102259,,410,410
6735.084,0.00010226,,410,410
6751.528,0.000102283,,410,410
6767.961,0.000102293,,410,410
6784.422,0.000102304,,410,410
6801.013,0.000102312,,410,410
6817.132,0.000102324,,410,410
6833.173,0.000102329,,410,410
6849.741,0.000102341,,410,410
6866.266,0.000102358,,410,410
6882.502,0.000102376,,410,410
6898.593,0.000102367,,410,410
6914.6,0.000102352,,410,410
6931.248,0.000102373,,410,410
6947.6,0.000102379,,410,410
6964.478,0.000102361,,410,410
6980.653,0.000102342,,410,410
6996.807,0.000102359,,410,410
7012.85,0.000102365,,410,410
7028.858,0.000102373,,410,410
7045.242,0.000102382,,410,410
7060.951,0.000102374,,410,410
7076.997,0.000102382,,410,410
7092.925,0.000102408,,410,410
7109.056,0.000102423,,410,410
7125.725,0.000102419,,410,410
7141.811,0.000102415,,410,410
7158.382,0.000102428,,410,410
7174.595,0.000102429,,410,410
7190.799,0.000102447,,410,410
7206.973,0.000102453,,410,410
7223.919,0.000102454,,410,410
7240.981,0.000102466,,410,410
7257.877,0.000102479,,410,410
7274.282,0.000102498,,410,410
7290.81,0.000102513,,410,410
7306.779,0.000102489,,410,410
7323.68,0.000102479,,410,410
7339.841,0.000102483,,410,410
7357.087,0.000102492,,410,410
7372.493,0.000102518,,410,410
7389.56,0.000102511,,410,410
7406.272,0.000102491,,410,410
7422.227,0.000102493,,410,410
7438.214,0.000102531,,410,410
7454.459,0.000102538,,410,410
7471.436,0.00010253,,410,410
7487.668,0.000102528,,410,410
7504.415,0.000102538,,410,410
7520.588,0.000102565,,410,410
7536.941,0.000102566,,410,410
7552.989,0.000102569,,410,410
7569.041,0.000102558,,410,410
7584.905,0.000102535,,410,410
7600.962,0.000102546,,410,410
7617.192,0.000102561,,410,410
7633.484,0.000102562,,410,410
7649.426,0.000102572,,410,410
7666.472,0.000102589,,410,410
7682.73,0.000102598,,410,410
7699.006,0.000102612,,410,410
7715.325,0.000102624,,410,410
7731.856,0.00010262,,410,410
7748.448,0.000102583,,410,410
7764.333,0.00010258,,410,410
7780.842,0.000102594,,410,410
7797.672,0.000102588,,410,410
7814.809,0.000102611,,410,410
7839.758,0.000102654,,410,410
7861.176,0.000102659,,410,410
7879.267,0.000102643,,410,410
7895.905,0.000102652,,410,410
7912.261,0.000102642,,410,410
7928.128,0.000102658,,410,410
7944.294,0.000102679,,410,410
7960.145,0.000102645,,410,410
7976.66,0.000102623,,410,410
7993.618,0.000102642,,410,410
8009.803,0.000102674,,410,410
8026.413,0.000102707,,410,410
8042.536,0.000102664,,410,410
8058.601,0.00010266,,410,410
8074.588,0.000102655,,410,410
8090.621,0.000102648,,410,410
8106.515,0.000102657,,410,410
8123.644,0.000102683,,410,410
8140.026,0.000102707,,410,410
8156.204,0.000102724,,410,410
8172.752,0.000102697,,410,410
8189.217,0.000102729,,410,410
8205.399,0.000102726,,410,410
8221.219,0.000102708,,410,410
8237.489,0.000102711,,410,410
8253.86,0.00010274,,410,410
8270.107,0.000102763,,410,410
8286.749,0.000102771,,410,410
8303.219,0.000102781,,410,410
8319.483,0.000102786,,410,410
8335.469,0.000102782,,410,410
8351.887,0.000102775,,410,410
8368.131,0.000102788,,410,410
8384.365,0.000102799,,410,410
8400.476,0.000102809,,410,410
8416.338,0.000102825,,410,410
8432.7,0.000102835,,410,410
8449.529,0.000102858,,410,410
8465.615,0.00010285,,410,410
8481.725,0.000102873,,410,410
8497.799,0.00010286,,410,410
8514.854,0.00010283,,410,410
8531.193,0.000102832,,410,410
8548.875,0.000102854,,410,410
8566.341,0.000102879,,410,410
8583.669,0.000102855,,410,410
8600.483,0.000102882,,410,410
8618.002,0.000102914,,410,410
8635.167,0.000102903,,410,410
8651.649,0.000102895,,410,410
8667.706,0.0001029,,410,410
8683.761,0.000102904,,410,410
8699.879,0.000102925,,410,410
8716.24,0.000102914,,410,410
8732.583,0.000102911,,410,410
8749.062,0.000102897,,410,410
8765.032,0.000102886,,410,410
8781.248,0.0001029,,410,410
8797.962,0.000102906,,410,410
8814.246,0.000102919,,410,410
8830.5,0.00010293,,410,410
8847.637,0.000102929,,410,410
8864.728,0.000102891,,410,410
8881.104,0.000102861,,410,410
8897.45,0.000102846,,410,410
8913.838,0.000102854,,410,410
8930.143,0.000102839,,410,410
8946.299,0.000102828,,410,410
8962.458,0.000102876,,410,410
8978.665,0.000102896,,410,410
8994.664,0.000102872,,410,410
9011.75,0.000102897,,410,410
9027.88,0.000102887,,410,410
9044.642,0.000102842,,410,410
9060.782,0.000102846,,410,410
9077.532,0.000102883,,410,410
9094.622,0.000102896,,410,410
9110.635,0.000102913,,410,410
9126.68,0.000102911,,410,410
9142.619,0.000102905,,410,410
9159.126,0.000102944,,410,410
9175.104,0.000102947,,410,410
9191.903,0.000102928,,410,410
9208.145,0.000102917,,410,410
9224.41,0.000102922,,410,410
9240.75,0.000102906,,410,410
9256.938,0.000102895,,410,410
9273.851,0.000102861,,410,410
9289.795,0.000102857,,410,410
9306.246,0.000102863,,410,410
9322.344,0.000102853,,410,410
9338.808,0.000102871,,410,410
9354.446,0.000102898,,410,410
9371.141,0.000102908,,410,410
9387.132,0.000102902,,410,410
9404.386,0.000102935,,410,410
9421.552,0.000102947,,410,410
9438.177,0.000102938,,410,410
9454.287,0.000102942,,410,410
9470.318,0.000102932,,410,410
9486.324,0.000102945,,410,410
9502.62,0.000102949,,410,410
9519.749,0.000102965,,410,410
9537.109,0.000102972,,410,410
9553.283,0.00010299,,410,410
9570.473,0.000102991,,410,410
9586.657,0.000103001,,410,410
9603.35,0.000103015,,410,410
9620.094,0.000103006,,410,410
9636.113,0.000103003,,410,410
9652.732,0.000103034,,410,410
9669.144,0.000103045,,410,410
9685.362,0.000103053,,410,410
9702.013,0.000103058,,410,410
9718.042,0.000103057,,410,410
9734.072,0.000103071,,410,410
9750.185,0.00010307,,410,410
9767.153,0.000103064,,410,410
9783.861,0.00010309,,410,410
9799.989,0.000103091,,410,410
9816.2,0.000103082,,410,410
9832.689,0.000103082,,410,410
9849.437,0.000103106,,410,410
9865.621,0.000103106,,410,410
9882.009,0.000103082,,410,410
9898.279,0.00010307,,410,410
9914.707,0.000103065,,410,410
9931.226,0.000103083,,410,410
9947.459,0.000103096,,410,410
9963.445,0.000103081,,410,410
9979.661,0.000103094,,410,410
9996.607,0.000103097,,410,410
10013.56,0.000103105,,410,410
10031.37,0.00010312,,410,410
10047.19,0.000103123,,410,410
10063.46,0.000103108,,410,410
10079.93,0.000103098,,410,410
10095.72,0.00010311,,410,410
10111.57,0.000103109,,410,410
10127.54,0.000103099,,410,410
10143.65,0.000103101,,410,410
10160.01,0.000103114,,410,410
10176.82,0.000103122,,410,410
10194.02,0.000103138,,410,410
10210.13,0.000103106,,410,410
10226.27,0.000103073,,410,410
10242.77,0.000103052,,410,410
10258.9,0.000103064,,410,410
10274.96,0.000103103,,410,410
10291.01,0.000103144,,410,410
10307.02,0.000103142,,410,410
10323.55,0.000103136,,410,410
10340.36,0.000103121,,410,410
10356.96,0.000103126,,410,410
10373.79,0.000103141,,410,410
10390.2,0.000103159,,410,410
10406.83,0.000103154,,410,410
10423.28,0.00010313,,410,410
10439.13,0.000103123,,410,410
10455.1,0.000103099,,410,410
10471.25,0.000103149,,410,410
10488.01,0.000103161,,410,410
10505.6,0.000103133,,410,410
10521.38,0.000103106,,410,410
10538.08,0.000103131,,410,410
10553.94,0.000103139,,410,410
10570.35,0.000103124,,410,410
10587.0,0.000103131,,410,410
10602.77,0.000103143,,410,410
10619.6,0.000103148,,410,410
10635.49,0.000103174,,410,410
10651.85,0.000103179,,410,410
10668.11,0.000103185,,410,410
10684.62,0.000103199,,410,410
10701.09,0.000103204,,410,410
10717.01,0.000103196,,410,410
10733.12,0.00010318,,410,410
10749.68,0.00010316,,410,410
10765.52,0.000103145,,410,410
10781.98,0.000103161,,410,410
10798.06,0.000103176,,410,410
10814.19,0.000103185,,410,410
10830.53,0.000103175,,410,410
10847.03,0.000103177,,410,410
10863.52,0.000103155,,410,410
10879.68,0.000103153,,410,410
10895.63,0.000103204,,410,410
10912.67,0.000103267,,410,410
10928.61,0.000103281,,410,410
10945.58,0.000103239,,410,410
10961.49,0.000103245,,410,410
10977.77,0.000103246,,410,410
10988.51,0.000103229,,410,410
11004.64,0.000103251,,410,410
11021.35,0.000103269,,410,410
11038.03,0.000103284,,410,410
11054.61,0.000103281,,410,410
11070.96,0.000103285,,410,410
11086.91,0.000103307,,410,410
11103.56,0.000103346,,410,410
11120.25,0.000103385,,410,410
11136.1,0.000103389,,410,410
11152.11,0.000103358,,410,410
11168.27,0.000103343,,410,410
11184.63,0.000103362,,410,410
11200.71,0.000103372,,410,410
11216.65,0.000103383,,410,410
11232.74,0.000103409,,410,410
11248.69,0.0001034,,410,410
11264.8,0.000103407,,410,410
11281.49,0.000103367,,410,410
11297.77,0.00010332,,410,410
11314.09,0.000103349,,410,410
11330.36,0.000103377,,410,410
11346.78,0.000103397,,410,410
11363.35,0.000103416,,410,410
11379.15,0.000103416,,410,410
11395.4,0.000103387,,410,410
11411.61,0.000103396,,410,410
11428.65,0.000103417,,410,410
11445.14,0.000103433,,410,410
11461.31,0.000103415,,410,410
11477.39,0.000103415,,410,410
11493.75,0.000103436,,410,410
11510.65,0.000103429,,410,410
11527.78,0.000103422,,410,410
11544.2,0.000103393,,410,410
11560.16,0.000103404,,410,410
11576.15,0.000103403,,410,410
11593.03,0.000103405,,410,410
11609.33,0.000103404,,410,410
11626.69,0.000103397,,410,410
11642.58,0.000103385,,410,410
11658.78,0.0001034,,410,410
11675.3,0.000103416,,410,410
11691.49,0.000103419,,410,410
11707.61,0.000103406,,410,410
11724.68,0.000103369,,410,410
11740.67,0.00010336,,410,410
11757.02,0.000103395,,410,410
11773.13,0.000103413,,410,410
11789.17,0.000103406,,410,410
11805.35,0.000103417,,410,410
11821.32,0.000103443,,410,410
11837.37,0.000103451,,410,410
11854.26,0.000103428,,410,410
11871.65,0.000103412,,410,410
11887.74,0.000103382,,410,410
11904.29,0.000103393,,410,410
11920.48,0.000103403,,410,410
11936.91,0.000103404,,410,410
11953.04,0.000103407,,410,410
11969.63,0.000103414,,410,410
11985.62,0.00010345,,410,410
12001.64,0.000103437,,410,410
12017.87,0.000103424,,410,410
12034.29,0.000103421,,410,410
12050.65,0.000103424,,410,410
12066.95,0.000103414,,410,410
12083.61,0.000103422,,410,410
12099.59,0.000103426,,410,410
12115.69,0.000103441,,410,410
12132.05,0.000103453,,410,410
12148.3,0.000103458,,410,410
12164.59,0.00010344,,410,410
12180.85,0.000103434,,410,410
12197.25,0.000103436,,410,410
12214.18,0.000103441,,410,410
12230.35,0.000103437,,410,410
12246.53,0.000103444,,410,410
12262.73,0.000103453,,410,410
12279.48,0.000103457,,410,410
12295.63,0.000103446,,410,410
12311.56,0.000103452,,410,410
12327.66,0.000103442,,410,410
12343.69,0.00010344,,410,410
12359.65,0.000103449,,410,410
12375.97,0.000103483,,410,410
12392.34,0.000103481,,410,410
12409.26,0.000103466,,410,410
12425.68,0.000103475,,410,410
12442.01,0.000103516,,410,410
12458.31,0.000103525,,410,410
12474.72,0.000103552,,410,410
12490.93,0.000103557,,410,410
12506.99,0.000103545,,410,410
12523.3,0.000103542,,410,410
12539.86,0.000103516,,410,410
12556.11,0.000103524,,410,410
12572.85,0.000103544,,410,410
12589.99,0.000103566,,410,410
12605.95,0.000103592,,410,410
12622.1,0.000103592,,410,410
12638.5,0.000103561,,410,410
12655.02,0.000103584,,410,410
12671.29,0.00010363,,410,410
12687.86,0.00010362,,410,410
12704.66,0.0001036,,410,410
12720.87,0.000103606,,410,410
12736.88,0.000103597,,410,410
12753.5,0.000103593,,410,410
12770.11,0.000103613,,410,410
12786.69,0.000103597,,410,410
12803.43,0.00010358,,410,410
12820.01,0.000103652,,410,410
12836.0,0.000103674,,410,410
12852.04,0.000103706,,410,410
12868.59,0.000103734,,410,410
12885.37,0.000103714,,410,410
12902.81,0.000103681,,410,410
12920.15,0.000103681,,410,410
12936.34,0.00010367,,410,410
12952.61,0.000103651,,410,410
12969.37,0.000103647,,410,410
12986.33,0.000103676,,410,410
13002.55,0.000103693,,410,410
13019.23,0.000103699,,410,410
13035.21,0.000103743,,410,410
13051.17,0.000103729,,410,410
13067.17,0.000103743,,410,410
13083.01,0.000103746,,410,410
13099.04,0.000103767,,410,410
13115.66,0.000103738,,410,410
13132.21,0.000103725,,410,410
13148.44,0.000103747,,410,410
13164.91,0.000103763,,410,410
13181.16,0.000103746,,410,410
13197.19,0.00010375,,410,410
13213.53,0.000103759,,410,410
13230.12,0.000103773,,410,410
13246.04,0.000103757,,410,410
13262.65,0.000103723,,410,410
13278.67,0.00010372,,410,410
13295.13,0.000103735,,410,410
13311.33,0.000103728,,410,410
13327.28,0.000103704,,410,410
13344.85,0.000103679,,410,410
13360.88,0.000103671,,410,410
13377.04,0.000103677,,410,410
13393.5,0.000103675,,410,410
13409.58,0.000103699,,410,410
13425.45,0.000103707,,410,410
13441.38,0.000103662,,410,410
13457.64,0.000103685,,410,410
13474.32,0.00010366,,410,410
13490.96,0.000103665,,410,410
13506.91,0.000103667,,410,410
13523.0,0.000103699,,410,410
13538.92,0.00010367,,410,410
13555.15,0.000103635,,410,410
13571.29,0.000103649,,410,410
13588.38,0.000103648,,410,410
13604.37,0.00010367,,410,410
13620.53,0.000103657,,410,410
13636.76,0.000103696,,410,410
13653.0,0.000103706,,410,410
13669.44,0.000103664,,410,410
13685.4,0.000103655,,410,410
13701.4,0.000103651,,410,410
13712.18,0.000103644,,410,410
13728.32,0.000103632,,410,410
13745.37,0.000103612,,410,410
13761.82,0.000103627,,410,410
13778.69,0.000103648,,410,410
13795.2,0.000103684,,410,410
13811.25,0.000103643,,410,410
13827.84,0.00010366,,410,410
13844.8,0.000103691,,410,410
13861.86,0.000103681,,410,410
13877.89,0.000103652,,410,410
13893.95,0.000103648,,410,410
13910.13,0.00010367,,410,410
13926.83,0.000103646,,410,410
13944.68,0.000103617,,410,410
13960.78,0.000103612,,410,410
13976.94,0.000103671,,410,410
13993.52,0.000103724,,410,410
14010.62,0.00010374,,410,410
14027.21,0.000103712,,410,410
14043.33,0.000103668,,410,410
14059.37,0.000103695,,410,410
14076.61,0.00010373,,410,410
14093.0,0.000103777,,410,410
14109.11,0.000103742,,410,410
