Time_(s),Current_(A),Current_Std_Dev_(A),Control_Temperature_(K),Sample_Temperature_(K)
2771.696,0.000101532,8.76e-10,450,450
2773.762,0.000101542,1.66e-09,450,450
2775.392,0.000101549,6.32e-10,450,450
2776.875,0.000101563,5.01e-09,450,450
2778.369,0.000101565,1.37e-09,450,450
2779.813,0.000101563,2.16e-09,450,450
2781.258,0.000101566,1.42e-09,450,450
2782.774,0.000101571,1.43e-09,450,450
2784.231,0.000101579,3.28e-09,450,450
2785.733,0.000101588,2.64e-09,450,450
2787.215,0.000101596,1.52e-09,450,450
2788.722,0.000101602,1.26e-09,450,450
2790.176,0.0001016,9.43e-10,450,450
2791.689,0.000101606,1.75e-09,450,450
2793.151,0.00010161,9.49e-10,450,450
2794.657,0.000101612,1.91e-09,450,450
2796.117,0.000101615,2.53e-09,450,450
2797.601,0.000101621,3.92e-09,450,450
2799.044,0.000101627,1.37e-09,450,450
2800.543,0.00010163,8.76e-10,450,450
2801.993,0.000101633,2.5e-09,450,450
2803.52,0.000101646,2.13e-09,450,450
2805.522,0.000101647,6.99e-10,450,450
2806.999,0.000101652,2.21e-09,450,450
2808.473,0.000101655,1.49e-09,450,450
2809.922,0.000101662,1.95e-09,450,450
2811.412,0.000101666,1.84e-09,450,450
2812.813,0.000101676,2.62e-09,450,450
2814.321,0.000101677,1.16e-09,450,450
2815.784,0.000101676,6.32e-10,450,450
2817.214,0.000101681,2.88e-09,450,450
2818.963,0.00010169,9.43e-10,450,450
2820.484,0.00010169,5.27e-10,450,450
2821.937,0.000101692,9.49e-10,450,450
2823.41,0.000101703,3.85e-09,450,450
2824.96,0.000101705,9.94e-10,450,450
2826.458,0.000101706,8.23e-10,450,450
2827.964,0.000101714,3.44e-09,450,450
2829.448,0.00010172,8.76e-10,450,450
2830.88,0.000101718,1.6e-09,450,450
2832.484,0.000101726,2.2e-09,450,450
2833.997,0.000101728,1.48e-09,450,450
2835.839,0.000101735,1.03e-09,450,450
2837.456,0.000101732,1.03e-09,450,450
2838.932,0.000101735,1.69e-09,450,450
2840.455,0.000101743,2.76e-09,450,450
2841.918,0.000101747,7.07e-10,450,450
2843.46,0.000101753,1.89e-09,450,450
2844.955,0.000101756,1.34e-09,450,450
2846.488,0.000101762,1.62e-09,450,450
2848.0,0.000101768,2.08e-09,450,450
2849.521,0.000101774,1.84e-09,450,450
2851.032,0.000101778,7.38e-10,450,450
2852.53,0.00010178,1.52e-09,450,450
2854.044,0.000101788,8.76e-10,450,450
2855.572,0.000101792,1.07e-09,450,450
2857.083,0.000101798,1.06e-09,450,450
2858.617,0.000101802,1.37e-09,450,450
2860.109,0.000101806,1.14e-09,450,450
2861.597,0.000101813,6.32e-10,450,450
2863.415,0.000101819,4.37e-09,450,450
2865.438,0.000101826,4.22e-10,450,450
2866.939,0.00010183,2.11e-09,450,450
2868.458,0.000101839,7.2e-09,450,450
2869.922,0.000101846,2.01e-09,450,450
2871.61,0.000101852,2.95e-09,450,450
2873.066,0.000101859,1.1e-09,450,450
2874.593,0.000101865,2.39e-09,450,450
2876.114,0.000101866,3.18e-09,450,450
2878.026,0.000101866,1.1e-09,450,450
2879.608,0.000101875,1.84e-09,450,450
2881.066,0.000101875,8.5e-10,450,450
2882.545,0.000101879,1.49e-09,450,450
2884.003,0.000101886,3.23e-09,450,450
2885.496,0.000101909,7.96e-09,450,450
2886.918,0.000101922,1.99e-09,450,450
2888.444,0.000101916,5.74e-09,450,450
2889.946,0.00010191,4.88e-09,450,450
2891.452,0.000101909,1.26e-09,450,450
2892.905,0.000101912,4.08e-09,450,450
2894.564,0.000101919,2.78e-09,450,450
2896.08,0.000101945,4.16e-09,450,450
2897.588,0.000101936,1.66e-09,450,450
2899.075,0.000101939,1.52e-09,450,450
2900.585,0.000101944,2.8e-09,450,450
2902.06,0.000101949,1.06e-09,450,450
2903.562,0.00010195,8.23e-10,450,450
2905.133,0.000101948,1.34e-09,450,450
2906.616,0.000101951,1.75e-09,450,450
2908.171,0.000101957,3.47e-09,450,450
2909.68,0.000101966,1.84e-09,450,450
2911.125,0.000101971,2.46e-09,450,450
2912.648,0.000101975,2.13e-09,450,450
2914.163,0.000101986,2.54e-09,450,450
2915.684,0.000101987,2.6e-09,450,450
2917.179,0.000101999,4.38e-09,450,450
2918.709,0.000102006,2.51e-09,450,450
2920.128,0.000102009,1.72e-09,450,450
2921.629,0.000102008,6.99e-10,450,450
2923.089,0.000102013,1.7e-09,450,450
2925.416,0.00010202,1.34e-09,450,450
2926.878,0.000102022,7.07e-10,450,450
2928.4,0.00010203,2.95e-09,450,450
2929.936,0.000102034,1.51e-09,450,450
2931.45,0.000102042,2.39e-09,450,450
2932.89,0.000102047,9.43e-10,450,450
2934.405,0.00010205,3.31e-09,450,450
2935.895,0.000102057,1.69e-09,450,450
2937.411,0.000102057,2.07e-09,450,450
2939.063,0.000102066,3.34e-09,450,450
2940.546,0.000102076,7.38e-10,450,450
2942.047,0.000102076,9.72e-10,450,450
2943.565,0.000102091,7.08e-09,450,450
2945.029,0.0001021,4.95e-09,450,450
2946.524,0.000102112,2.59e-09,450,450
2948.049,0.000102087,1.33e-09,450,450
2949.545,0.000102093,2.11e-09,450,450
2951.018,0.000102096,9.19e-10,450,450
2952.515,0.000102116,8.41e-09,450,450
2954.017,0.000102113,2.22e-09,450,450
2955.508,0.000102111,2.41e-09,450,450
2957.003,0.000102111,2.25e-09,450,450
2958.561,0.000102113,2.13e-09,450,450
2960.069,0.000102124,4.01e-09,450,450
2961.631,0.000102121,2.35e-09,450,450
2963.138,0.000102126,2.31e-09,450,450
2964.779,0.00010215,1.03e-08,450,450
2966.249,0.00010216,1.71e-09,450,450
2967.756,0.000102165,3.75e-09,450,450
2969.209,0.000102173,1.1e-09,450,450
2970.702,0.000102168,2.12e-09,450,450
2972.179,0.00010218,2.27e-09,450,450
2973.675,0.000102174,4.56e-09,450,450
2975.19,0.000102169,8.79e-09,450,450
2976.689,0.000102158,1.83e-09,450,450
2978.136,0.000102163,1.34e-09,450,450
2979.65,0.000102167,3.29e-09,450,450
2981.096,0.000102168,2.85e-09,450,450
2982.634,0.000102164,1.29e-09,450,450
2985.748,0.00010217,2.05e-09,450,450
2987.334,0.000102176,4.64e-09,450,450
2988.791,0.000102203,3.06e-09,450,450
2990.226,0.000102204,1.69e-09,450,450
2991.794,0.00010221,1.78e-09,450,450
2993.223,0.000102215,1.83e-09,450,450
2994.798,0.000102221,2.21e-09,450,450
2996.257,0.000102231,2.66e-09,450,450
2997.754,0.000102232,1.14e-09,450,450
2999.309,0.000102237,4.84e-09,450,450
3000.861,0.00010225,2.78e-09,450,450
3002.352,0.000102258,2.67e-09,450,450
3003.794,0.000102267,4.52e-09,450,450
3005.21,0.00010227,6.75e-10,450,450
3006.727,0.000102279,2.11e-09,450,450
3008.222,0.000102277,7.89e-10,450,450
3009.753,0.000102275,2.18e-09,450,450
3011.185,0.000102284,2.32e-09,450,450
3012.709,0.000102285,8.23e-10,450,450
3014.178,0.00010229,2.83e-09,450,450
3015.707,0.000102302,5.68e-10,450,450
3017.183,0.000102305,1.71e-09,450,450
3018.748,0.000102298,6.75e-10,450,450
3020.141,0.0001023,3.31e-09,450,450
3021.618,0.000102309,1.16e-09,450,450
3023.068,0.000102312,2.83e-09,450,450
3024.569,0.000102318,2.74e-09,450,450
3026.046,0.000102327,8.23e-10,450,450
3027.509,0.000102333,3.97e-09,450,450
3029.037,0.000102344,4.3e-09,450,450
3030.523,0.000102351,1.48e-09,450,450
3031.99,0.000102352,9.19e-10,450,450
3033.471,0.000102361,2.99e-09,450,450
3034.914,0.000102359,2.97e-09,450,450
3036.424,0.000102371,2.51e-09,450,450
3037.866,0.000102374,1.96e-09,450,450
3039.406,0.000102378,6.32e-10,450,450
3040.88,0.000102385,1.96e-09,450,450
3042.421,0.000102388,1.89e-09,450,450
3044.793,0.000102403,2.23e-09,450,450
3046.399,0.000102409,2.59e-09,450,450
3047.863,0.000102414,1.64e-09,450,450
3049.399,0.000102418,1.4e-09,450,450
3050.871,0.000102422,1.37e-09,450,450
3052.329,0.000102429,9.19e-10,450,450
3053.793,0.000102431,1.03e-09,450,450
3055.376,0.000102429,2.01e-09,450,450
3056.804,0.00010243,8.16e-10,450,450
3059.24,0.000102431,8.43e-10,450,450
3060.84,0.000102437,1.37e-09,450,450
3062.344,0.000102444,1.26e-09,450,450
3063.797,0.000102448,2.75e-09,450,450
3065.258,0.000102443,2.37e-09,450,450
3066.735,0.000102452,4.46e-09,450,450
3068.259,0.000102454,1.78e-09,450,450
3069.716,0.000102459,1.49e-09,450,450
3071.178,0.000102466,1.08e-09,450,450
3072.647,0.000102467,2.53e-09,450,450
3074.178,0.00010247,3.14e-09,450,450
3075.735,0.000102462,9.48e-09,450,450
3077.22,0.000102455,1.55e-09,450,450
3078.77,0.000102453,6.75e-10,450,450
3080.253,0.00010246,2.91e-09,450,450
3081.743,0.000102463,1.29e-09,450,450
3083.231,0.000102472,1.35e-09,450,450
3084.745,0.000102472,2.55e-09,450,450
3086.198,0.000102474,1.69e-09,450,450
3087.811,0.00010248,2.08e-09,450,450
3089.356,0.000102491,7.09e-09,450,450
3090.852,0.000102516,4.74e-09,450,450
3092.384,0.000102524,1.62e-09,450,450
3093.847,0.000102521,1.07e-09,450,450
3095.366,0.000102524,1.2e-09,450,450
3096.863,0.000102521,2.42e-09,450,450
3098.353,0.000102525,1.64e-09,450,450
3099.8,0.000102508,3.63e-09,450,450
3101.254,0.000102509,1.84e-09,450,450
3102.754,0.000102508,5.68e-10,450,450
3104.757,0.000102528,9.3e-09,450,450
3106.239,0.00010254,1.4e-09,450,450
3107.779,0.000102545,1.49e-09,450,450
3109.287,0.000102542,5.03e-09,450,450
3110.783,0.000102551,3.41e-09,450,450
3112.275,0.000102542,1.26e-09,450,450
3113.746,0.000102546,2.2e-09,450,450
3115.244,0.00010255,4.13e-09,450,450
3116.784,0.000102572,2.23e-09,450,450
3119.635,0.000102589,2.18e-09,450,450
3121.097,0.000102594,2.55e-09,450,450
3122.596,0.000102599,1.73e-09,450,450
3124.067,0.0001026,1.94e-09,450,450
3125.586,0.000102597,5.81e-09,450,450
3127.005,0.000102582,6.32e-10,450,450
3128.526,0.000102606,7.19e-09,450,450
3130.026,0.000102615,1.35e-09,450,450
3131.51,0.000102618,7.89e-10,450,450
3132.929,0.000102621,1.64e-09,450,450
3134.418,0.000102606,1.29e-08,450,450
3135.914,0.000102598,1.51e-09,450,450
3137.456,0.000102604,1.25e-09,450,450
3138.929,0.000102606,8.43e-10,450,450
3140.47,0.000102609,1.78e-09,450,450
3141.896,0.000102615,8.43e-10,450,450
3143.338,0.000102616,2.07e-09,450,450
3144.773,0.000102623,7.89e-10,450,450
3146.248,0.000102623,1.14e-09,450,450
3147.701,0.000102628,1.27e-09,450,450
3149.116,0.00010263,6.75e-10,450,450
3150.608,0.000102633,3.03e-09,450,450
3152.087,0.000102642,2e-09,450,450
3153.634,0.000102645,2.32e-09,450,450
3155.14,0.000102654,7.76e-09,450,450
3156.712,0.000102677,4.71e-10,450,450
3158.205,0.00010268,1.32e-09,450,450
3159.677,0.000102677,2.35e-09,450,450
3161.088,0.000102687,3.53e-09,450,450
3162.635,0.000102694,1.34e-09,450,450
3165.001,0.000102704,3.25e-09,450,450
3166.499,0.000102709,8.23e-10,450,450
3167.982,0.000102714,9.19e-10,450,450
3169.501,0.000102717,1.26e-09,450,450
3170.97,0.000102719,1.07e-09,450,450
3172.488,0.000102721,1.73e-09,450,450
3174.002,0.000102726,2.59e-09,450,450
3175.461,0.000102734,7.38e-10,450,450
3176.897,0.000102736,2.47e-09,450,450
3178.438,0.00010274,3.31e-09,450,450
3179.963,0.00010275,1.4e-09,450,450
3181.506,0.000102751,7.38e-10,450,450
3182.964,0.00010276,4.21e-09,450,450
3184.564,0.000102765,3.45e-09,450,450
3186.119,0.000102771,1.77e-09,450,450
3187.748,0.000102777,1.25e-09,450,450
3189.32,0.000102781,1.52e-09,450,450
3190.775,0.000102782,3.35e-09,450,450
3192.234,0.000102788,1.62e-09,450,450
3193.741,0.000102795,3.11e-09,450,450
3195.225,0.000102804,2.17e-09,450,450
3196.755,0.000102803,2.9e-09,450,450
3198.264,0.000102813,1.91e-09,450,450
3199.804,0.000102818,1.78e-09,450,450
3201.299,0.000102818,1.78e-09,450,450
3202.827,0.000102822,3.71e-09,450,450
3204.335,0.000102828,2.21e-09,450,450
3205.877,0.000102832,1.18e-09,450,450
3207.277,0.000102835,2.26e-09,450,450
3208.75,0.00010283,1.23e-09,450,450
3210.23,0.000102837,2.21e-09,450,450
3211.723,0.000102842,2.62e-09,450,450
3213.222,0.000102846,9.66e-10,450,450
3214.734,0.000102853,3.37e-09,450,450
3216.212,0.000102854,2.26e-09,450,450
3217.73,0.000102857,3.48e-09,450,450
3219.244,0.000102863,1.34e-09,450,450
3220.725,0.000102868,1.95e-09,450,450
3222.192,0.00010287,1.35e-09,450,450
3223.689,0.000102871,2.21e-09,450,450
3225.251,0.000102876,9.49e-10,450,450
3226.761,0.000102879,4.22e-10,450,450
3228.316,0.000102879,4.22e-10,450,450
3229.786,0.00010288,4.83e-10,450,450
3231.219,0.000102884,1.06e-09,450,450
3232.734,0.000102887,1.52e-09,450,450
3234.193,0.000102887,5.16e-10,450,450
3235.671,0.00010289,2.95e-09,450,450
3237.136,0.000102899,9.49e-10,450,450
3239.063,0.000102902,8.16e-10,450,450
3240.619,0.000102905,1.96e-09,450,450
3242.092,0.000102911,2.17e-09,450,450
3243.622,0.000102915,8.76e-10,450,450
3245.098,0.000102917,7.89e-10,450,450
3246.581,0.000102922,2.53e-09,450,450
3248.058,0.00010293,3.84e-09,450,450
3249.578,0.000102938,1.81e-09,450,450
3251.066,0.00010294,6.32e-10,450,450
3252.518,0.000102944,7.89e-10,450,450
3254.045,0.000102943,1.57e-09,450,450
3255.543,0.000102949,8.5e-10,450,450
3257.026,0.000102955,1.65e-09,450,450
3258.581,0.00010296,6.32e-10,450,450
3260.141,0.000102966,1.65e-09,450,450
3261.613,0.000102968,1.23e-09,450,450
3263.032,0.000102972,2.45e-09,450,450
3264.521,0.00010298,1.16e-09,450,450
3265.958,0.000102984,9.19e-10,450,450
3267.447,0.000102983,4.71e-10,450,450
3268.9,0.000102989,1.6e-09,450,450
3270.421,0.000102992,1.48e-09,450,450
3271.895,0.000102992,9.66e-10,450,450
3273.38,0.000102989,9.19e-10,450,450
3274.869,0.000102998,3.44e-09,450,450
3276.398,0.000103006,1.51e-09,450,450
3277.871,0.000103007,1.29e-09,450,450
3279.469,0.00010301,1.34e-09,450,450
3280.931,0.000103014,8.43e-10,450,450
3282.411,0.000103013,9.66e-10,450,450
3284.699,0.000103019,1.43e-09,450,450
3286.221,0.00010302,1.57e-09,450,450
3287.671,0.000103024,1.37e-09,450,450
3289.131,0.000103032,1.56e-09,450,450
3290.564,0.000103031,7.38e-10,450,450
3292.054,0.000103033,1.63e-09,450,450
3293.51,0.000103042,1.35e-09,450,450
3294.966,0.000103047,1.71e-09,450,450
3296.514,0.000103054,2.07e-09,450,450
3298.468,0.000103058,1.65e-09,450,450
3300.031,0.000103061,4.83e-10,450,450
3301.566,0.000103062,2.28e-09,450,450
3302.985,0.000103067,7.89e-10,450,450
3304.495,0.000103069,1.43e-09,450,450
3305.985,0.000103072,9.43e-10,450,450
3307.502,0.000103079,3.17e-09,450,450
3309.005,0.000103086,6.32e-10,450,450
3310.498,0.000103092,3.13e-09,450,450
3311.934,0.000103095,1.79e-09,450,450
3313.642,0.000103102,1.34e-09,450,450
3315.131,0.000103108,1.34e-09,450,450
3316.66,0.000103113,7.38e-10,450,450
3318.109,0.00010312,1.35e-09,450,450
3319.761,0.000103122,3.09e-09,450,450
3321.24,0.00010313,1.45e-09,450,450
3322.686,0.000103131,1.73e-09,450,450
3324.147,0.000103131,1.06e-09,450,450
3325.628,0.000103137,1.95e-09,450,450
3327.102,0.000103143,6.67e-10,450,450
3328.609,0.000103148,3.06e-09,450,450
3330.072,0.000103157,1.81e-09,450,450
3331.478,0.000103161,8.16e-10,450,450
3332.931,0.000103164,1.78e-09,450,450
3334.484,0.000103165,5.27e-10,450,450
3335.973,0.000103167,3.82e-09,450,450
3337.473,0.000103169,2.23e-09,450,450
3338.931,0.000103171,2.66e-09,450,450
3340.441,0.000103177,8.76e-10,450,450
3341.887,0.000103179,1.84e-09,450,450
3343.588,0.000103188,5.16e-10,450,450
3345.402,0.00010319,1.55e-09,450,450
3346.917,0.000103189,9.94e-10,450,450
3348.458,0.000103193,4.22e-10,450,450
3349.916,0.000103196,2.46e-09,450,450
3351.416,0.000103204,8.43e-10,450,450
3352.83,0.00010321,1.07e-09,450,450
3354.34,0.000103213,2.44e-09,450,450
3355.869,0.000103216,4.55e-09,450,450
3357.412,0.000103227,2.3e-09,450,450
3359.096,0.000103228,9.49e-10,450,450
3360.579,0.000103236,3.61e-09,450,450
3362.071,0.000103241,9.43e-10,450,450
3363.568,0.000103246,1.15e-09,450,450
3365.043,0.000103249,2.27e-09,450,450
3366.535,0.000103252,1.23e-09,450,450
3367.97,0.000103259,3.58e-09,450,450
3369.497,0.000103265,1.66e-09,450,450
3370.97,0.000103269,6.67e-10,450,450
3372.412,0.000103274,3.47e-09,450,450
3373.909,0.000103281,3.93e-09,450,450
3375.455,0.000103288,1.58e-09,450,450
3376.925,0.000103289,2.07e-09,450,450
3378.417,0.00010329,3.16e-09,450,450
3379.872,0.000103294,3.16e-10,450,450
3381.408,0.0001033,1.52e-09,450,450
3382.913,0.000103304,1.66e-09,450,450
3384.408,0.000103306,1.07e-09,450,450
3385.89,0.000103306,2.42e-09,450,450
3387.382,0.000103309,4.83e-10,450,450
3388.889,0.000103309,1.73e-09,450,450
3390.398,0.000103314,1.6e-09,450,450
3391.887,0.000103317,6.75e-10,450,450
3393.368,0.000103315,1.49e-09,450,450
3394.825,0.00010332,2.42e-09,450,450
3396.325,0.000103328,6.75e-10,450,450
3397.763,0.000103331,1.79e-09,450,450
3399.22,0.000103332,1.1e-09,450,450
3400.709,0.000103336,8.76e-10,450,450
3402.213,0.000103337,7.38e-10,450,450
3403.713,0.00010334,2.4e-09,450,450
3405.27,0.000103334,2.59e-09,450,450
3406.768,0.00010334,8.16e-10,450,450
3408.285,0.000103347,2.25e-09,450,450
3409.775,0.00010335,9.72e-10,450,450
3411.271,0.000103355,3.12e-09,450,450
3412.768,0.000103359,4.83e-10,450,450
3414.245,0.000103363,1.83e-09,450,450
3415.743,0.000103367,7.07e-10,450,450
3417.249,0.000103371,1.7e-09,450,450
3418.738,0.000103374,1.6e-09,450,450
3420.212,0.000103382,1.26e-09,450,450
3421.693,0.000103384,1.23e-09,450,450
3423.178,0.00010339,1.06e-09,450,450
3424.696,0.000103395,6.75e-10,450,450
3426.177,0.000103396,1.15e-09,450,450
3427.676,0.000103398,6.32e-10,450,450
3429.123,0.000103399,2.69e-09,450,450
3430.647,0.000103403,8.23e-10,450,450
3432.134,0.000103405,2.74e-09,450,450
3433.814,0.000103408,1.66e-09,450,450
3435.331,0.000103409,6.99e-10,450,450
3436.797,0.000103411,2.67e-09,450,450
3438.297,0.000103416,1.66e-09,450,450
3439.852,0.000103421,9.94e-10,450,450
3441.363,0.00010342,1.77e-09,450,450
3442.853,0.000103429,2.75e-09,450,450
3444.42,0.000103432,9.66e-10,450,450
3445.946,0.000103437,6.32e-10,450,450
3447.435,0.000103442,8.76e-10,450,450
3448.936,0.000103447,1.29e-09,450,450
3450.456,0.00010345,2.07e-09,450,450
3451.948,0.000103454,2.45e-09,450,450
3453.384,0.000103461,4.71e-10,450,450
3454.84,0.00010346,1.35e-09,450,450
3456.257,0.000103469,2.39e-09,450,450
3457.757,0.000103476,3.03e-09,450,450
3459.239,0.000103477,1.25e-09,450,450
3460.735,0.000103479,1.52e-09,450,450
3462.206,0.000103482,1.49e-09,450,450
3463.755,0.000103488,1.45e-09,450,450
3465.218,0.00010349,1.05e-09,450,450
3466.682,0.000103495,3.03e-09,450,450
3468.132,0.000103497,1.35e-09,450,450
3469.593,0.000103506,2.35e-09,450,450
3471.019,0.000103519,4.09e-09,450,450
3472.524,0.000103529,1.65e-09,450,450
3473.975,0.000103535,5.16e-10,450,450
3475.443,0.000103539,2.17e-09,450,450
3476.922,0.000103545,8.76e-10,450,450
3478.396,0.000103546,5.27e-10,450,450
3479.866,0.00010355,2e-09,450,450
3481.371,0.000103551,9.66e-10,450,450
3482.811,0.000103554,2.16e-09,450,450
3484.347,0.000103562,1.81e-09,450,450
3485.781,0.000103567,1.65e-09,450,450
3487.239,0.000103577,2.46e-09,450,450
3488.749,0.00010358,1.23e-09,450,450
3490.193,0.000103582,4.83e-10,450,450
3491.747,0.000103584,1.43e-09,450,450
3493.204,0.000103584,1.03e-09,450,450
3494.702,0.000103587,9.19e-10,450,450
3496.19,0.000103595,1.77e-09,450,450
3497.693,0.000103593,1.58e-09,450,450
3499.156,0.000103598,1.37e-09,450,450
3500.678,0.000103604,8.23e-10,450,450
3502.176,0.000103606,1.81e-09,450,450
3503.683,0.000103608,1.69e-09,450,450
3505.148,0.000103613,1.63e-09,450,450
3506.639,0.000103618,6.32e-10,450,450
3508.091,0.000103617,1.7e-09,450,450
3509.679,0.000103617,1.34e-09,450,450
3511.096,0.000103621,2.66e-09,450,450
3512.571,0.000103625,8.76e-10,450,450
3514.034,0.000103625,2.01e-09,450,450
3515.845,0.000103633,1.05e-09,450,450
3517.435,0.000103634,5.68e-10,450,450
3518.919,0.000103638,2.37e-09,450,450
3520.391,0.000103638,1.16e-09,450,450
3521.82,0.00010364,2.38e-09,450,450
3523.23,0.000103639,2.4e-09,450,450
3525.07,0.00010364,1.66e-09,450,450
3526.587,0.000103648,1.03e-09,450,450
3528.022,0.000103645,9.19e-10,450,450
3529.468,0.000103652,2.4e-09,450,450
3530.979,0.000103656,1.95e-09,450,450
3532.458,0.000103654,2.07e-09,450,450
3533.916,0.000103655,2.06e-09,450,450
3535.431,0.000103657,2.33e-09,450,450
3536.891,0.000103666,3.2e-09,450,450
3538.45,0.000103666,2.49e-09,450,450
3539.942,0.000103672,2.98e-09,450,450
3541.443,0.00010368,2.18e-09,450,450
3542.933,0.000103678,6.99e-10,450,450
3544.432,0.00010368,8.5e-10,450,450
3545.883,0.000103684,2.33e-09,450,450
3547.392,0.000103692,5.27e-10,450,450
3548.851,0.000103689,1.03e-09,450,450
3550.355,0.000103694,6.32e-10,450,450
3551.865,0.000103696,7.38e-10,450,450
3553.676,0.000103705,1.4e-09,450,450
3555.106,0.000103716,1.35e-09,450,450
3556.645,0.000103713,1.2e-09,450,450
3558.227,0.000103717,1.26e-09,450,450
3559.836,0.00010372,1.07e-09,450,450
3561.358,0.000103722,2.36e-09,450,450
3562.825,0.000103731,8.43e-10,450,450
3564.337,0.000103739,4.01e-09,450,450
3565.837,0.000103737,2.98e-09,450,450
3567.35,0.000103741,1.35e-09,450,450
3568.754,0.000103742,2.01e-09,450,450
3570.247,0.00010375,1.62e-09,450,450
3571.776,0.000103752,3.89e-09,450,450
3573.25,0.000103755,9.94e-10,450,450
3574.786,0.000103757,0.0,450,450
3576.372,0.00010376,1.05e-09,450,450
3577.8,0.000103764,3.2e-09,450,450
3579.318,0.000103774,1.25e-09,450,450
3580.81,0.000103774,9.66e-10,450,450
3582.243,0.00010378,6.67e-10,450,450
3583.781,0.000103785,1.93e-09,450,450
3585.27,0.00010379,7.07e-10,450,450
3586.755,0.000103791,1.65e-09,450,450
3588.19,0.000103798,2.7e-09,450,450
3589.692,0.000103802,9.43e-10,450,450
3591.18,0.000103809,9.19e-10,450,450
3592.662,0.000103812,1.23e-09,450,450
3594.152,0.000103815,9.19e-10,450,450
3595.651,0.000103822,5.16e-10,450,450
3597.103,0.000103817,4.64e-09,450,450
3598.556,0.000103821,1.7e-09,450,450
3600.055,0.000103827,2.62e-09,450,450
3601.557,0.000103834,2.5e-09,450,450
3602.997,0.00010384,1.48e-09,450,450
3604.437,0.000103846,1.25e-09,450,450
3605.881,0.000103848,1.27e-09,450,450
3607.41,0.000103853,1.7e-09,450,450
3608.902,0.000103859,2.47e-09,450,450
3610.413,0.000103868,1.69e-09,450,450
3611.851,0.000103868,1.29e-09,450,450
3613.821,0.000103873,5.68e-10,450,450
3615.313,0.000103876,3.75e-09,450,450
3616.754,0.000103882,1.62e-09,450,450
3618.234,0.000103888,1.71e-09,450,450
3619.732,0.000103892,1.7e-09,450,450
3621.233,0.000103898,1.48e-09,450,450
3622.775,0.000103901,8.76e-10,450,450
3624.238,0.000103904,1.58e-09,450,450
3625.748,0.000103906,9.43e-10,450,450
3627.228,0.000103905,8.23e-10,450,450
3628.687,0.000103903,1.99e-09,450,450
3630.138,0.000103905,5.14e-09,450,450
3631.619,0.000103916,1.65e-09,450,450
3633.075,0.000103919,8.76e-10,450,450
3634.569,0.000103919,6.99e-10,450,450
3636.028,0.000103925,1.45e-09,450,450
3637.528,0.000103931,2.31e-09,450,450
3639.035,0.000103933,1.37e-09,450,450
3640.593,0.000103932,2.41e-09,450,450
3642.11,0.000103938,1.78e-09,450,450
3643.673,0.000103944,1.63e-09,450,450
3645.155,0.000103951,3.51e-09,450,450
3646.644,0.000103951,8.16e-10,450,450
3648.131,0.000103953,1.63e-09,450,450
3649.654,0.000103963,1.84e-09,450,450
3651.122,0.000103963,3.16e-10,450,450
3652.605,0.000103966,1.29e-09,450,450
3654.054,0.000103966,1.57e-09,450,450
3655.589,0.000103972,1.25e-09,450,450
3657.02,0.000103978,1.7e-09,450,450
3659.518,0.000103984,8.23e-10,450,450
3661.115,0.000103989,2.23e-09,450,450
3662.612,0.000103995,1.16e-09,450,450
3664.065,0.000104001,1.87e-09,450,450
3665.555,0.000104004,2.9e-09,450,450
3667.035,0.000104015,3.62e-09,450,450
3668.513,0.00010401,2.63e-09,450,450
3669.947,0.000104017,3.81e-09,450,450
3671.487,0.000104024,8.76e-10,450,450
3672.945,0.000104024,4.83e-10,450,450
3674.449,0.000104029,2.72e-09,450,450
3675.911,0.000104033,9.43e-10,450,450
3677.414,0.000104037,1.06e-09,450,450
3679.055,0.000104041,4.83e-10,450,450
3680.536,0.000104046,1.2e-09,450,450
3682.034,0.00010405,1.97e-09,450,450
3683.503,0.000104052,3.21e-09,450,450
3685.029,0.000104058,5.16e-10,450,450
3686.481,0.000104062,1.6e-09,450,450
3687.891,0.000104064,8.23e-10,450,450
3689.376,0.000104069,2.38e-09,450,450
3690.877,0.000104069,1.42e-09,450,450
3692.398,0.000104073,6.75e-10,450,450
3693.828,0.000104076,9.19e-10,450,450
3695.346,0.00010408,8.76e-10,450,450
3696.763,0.000104083,1.03e-09,450,450
3698.311,0.000104085,1.85e-09,450,450
3699.841,0.000104092,2.1e-09,450,450
3701.253,0.000104095,6.32e-10,450,450
3702.731,0.000104098,4.52e-09,450,450
3704.736,0.000104103,9.94e-10,450,450
3706.236,0.000104105,6.67e-10,450,450
3707.696,0.000104111,2.63e-09,450,450
3709.186,0.000104114,6.99e-10,450,450
3710.682,0.000104111,1.7e-09,450,450
3712.119,0.000104114,8.43e-10,450,450
3713.581,0.000104113,1.1e-09,450,450
3715.043,0.000104121,1.9e-09,450,450
3716.519,0.000104121,8.5e-10,450,450
3717.979,0.000104129,2.26e-09,450,450
3719.528,0.000104136,3.23e-09,450,450
3721.08,0.000104137,1.99e-09,450,450
3722.712,0.000104137,1.93e-09,450,450
3724.174,0.000104141,1.08e-09,450,450
3725.732,0.000104145,1.49e-09,450,450
3727.219,0.000104151,9.94e-10,450,450
3728.744,0.000104156,3.19e-09,450,450
3730.197,0.000104163,1.15e-09,450,450
3731.715,0.000104167,1.06e-09,450,450
3733.22,0.000104169,2.12e-09,450,450
