Time_(s),Current_(A),Current_Std_Dev_(A),Control_Temperature_(K),Sample_Temperature_(K)
2804.338,8.42e-05,,405,405
2832.65,8.43e-05,,405,405
2838.901,8.43e-05,,405,405
2865.642,8.43e-05,,405,405
2870.91,8.43e-05,,405,405
2897.894,8.44e-05,,405,405
2903.181,8.44e-05,,405,405
2930.516,8.44e-05,,405,405
2935.605,8.44e-05,,405,405
2962.802,8.45e-05,,405,405
2967.984,8.45e-05,,405,405
2995.65,8.45e-05,,405,405
3000.846,8.45e-05,,405,405
3027.683,8.46e-05,,405,405
3032.73,8.46e-05,,405,405
3059.833,8.46e-05,,405,405
3065.074,8.46e-05,,405,405
3092.816,8.47e-05,,405,405
3097.962,8.47e-05,,405,405
3124.871,8.47e-05,,405,405
3130.052,8.47e-05,,405,405
3158.701,8.47e-05,,405,405
3163.792,8.47e-05,,405,405
3190.56,8.48e-05,,405,405
3196.139,8.48e-05,,405,405
3222.984,8.48e-05,,405,405
3228.195,8.48e-05,,405,405
3255.055,8.49e-05,,405,405
3260.936,8.49e-05,,405,405
3287.708,8.49e-05,,405,405
3293.049,8.49e-05,,405,405
3320.668,8.5e-05,,405,405
3327.382,8.5e-05,,405,405
3354.163,8.5e-05,,405,405
3359.3,8.5e-05,,405,405
3386.682,8.51e-05,,405,405
3391.761,8.51e-05,,405,405
3418.975,8.51e-05,,405,405
3424.151,8.51e-05,,405,405
3451.418,8.52e-05,,405,405
3456.862,8.52e-05,,405,405
3484.142,8.52e-05,,405,405
3489.435,8.52e-05,,405,405
3516.433,8.52e-05,,405,405
3522.382,8.52e-05,,405,405
3549.243,8.52e-05,,405,405
3554.759,8.52e-05,,405,405
3581.669,8.53e-05,,405,405
3586.807,8.53e-05,,405,405
3613.819,8.53e-05,,405,405
3619.039,8.54e-05,,405,405
3646.294,8.54e-05,,405,405
3652.14,8.54e-05,,405,405
3679.001,8.54e-05,,405,405
3684.13,8.55e-05,,405,405
3711.736,8.55e-05,,405,405
3717.282,8.55e-05,,405,405
3744.027,8.55e-05,,405,405
3749.059,8.55e-05,,405,405
3775.963,8.55e-05,,405,405
3782.337,8.55e-05,,405,405
3810.712,8.56e-05,,405,405
3816.018,8.56e-05,,405,405
3843.746,8.56e-05,,405,405
3849.055,8.57e-05,,405,405
3876.397,8.57e-05,,405,405
3892.697,8.57e-05,,405,405
3908.548,8.57e-05,,405,405
3914.094,8.57e-05,,405,405
3940.887,8.58e-05,,405,405
3946.344,8.58e-05,,405,405
3974.021,8.58e-05,,405,405
3978.979,8.58e-05,,405,405
4006.524,8.58e-05,,405,405
4012.124,8.58e-05,,405,405
4039.693,8.59e-05,,405,405
4044.902,8.59e-05,,405,405
4071.902,8.59e-05,,405,405
4077.187,8.59e-05,,405,405
4104.262,8.59e-05,,405,405
4109.4,8.6e-05,,405,405
4136.678,8.6e-05,,405,405
4142.016,8.6e-05,,405,405
4169.906,8.6e-05,,405,405
4174.939,8.6e-05,,405,405
4201.774,8.6e-05,,405,405
4206.935,8.6e-05,,405,405
4234.358,8.61e-05,,405,405
4239.368,8.61e-05,,405,405
4266.903,8.61e-05,,405,405
4272.612,8.61e-05,,405,405
4299.592,8.61e-05,,405,405
4304.584,8.61e-05,,405,405
4331.774,8.62e-05,,405,405
4337.074,8.62e-05,,405,405
4363.879,8.62e-05,,405,405
4369.008,8.62e-05,,405,405
4396.1,8.62e-05,,405,405
4402.314,8.62e-05,,405,405
4429.498,8.62e-05,,405,405
4434.454,8.63e-05,,405,405
4461.125,8.63e-05,,405,405
4466.71,8.63e-05,,405,405
4494.033,8.63e-05,,405,405
4499.341,8.63e-05,,405,405
4525.969,8.64e-05,,405,405
4531.063,8.64e-05,,405,405
4558.179,8.64e-05,,405,405
4563.123,8.64e-05,,405,405
4589.883,8.65e-05,,405,405
4595.305,8.65e-05,,405,405
4622.296,8.64e-05,,405,405
4627.536,8.65e-05,,405,405
4654.808,8.65e-05,,405,405
4659.798,8.65e-05,,405,405
4686.649,8.65e-05,,405,405
4691.719,8.66e-05,,405,405
4718.482,8.66e-05,,405,405
4723.947,8.66e-05,,405,405
4750.66,8.66e-05,,405,405
4756.305,8.66e-05,,405,405
4783.242,8.66e-05,,405,405
4788.688,8.66e-05,,405,405
4815.629,8.66e-05,,405,405
4821.13,8.67e-05,,405,405
4847.949,8.67e-05,,405,405
4853.067,8.67e-05,,405,405
4880.182,8.67e-05,,405,405
4891.606,8.67e-05,,405,405
4914.216,8.68e-05,,405,405
4919.268,8.68e-05,,405,405
4946.167,8.68e-05,,405,405
4951.123,8.68e-05,,405,405
4978.926,8.68e-05,,405,405
4984.486,8.68e-05,,405,405
5011.387,8.68e-05,,405,405
5016.695,8.68e-05,,405,405
5044.147,8.69e-05,,405,405
5049.929,8.69e-05,,405,405
5076.969,8.69e-05,,405,405
5081.929,8.69e-05,,405,405
5108.957,8.7e-05,,405,405
5114.465,8.7e-05,,405,405
5141.213,8.69e-05,,405,405
5146.425,8.69e-05,,405,405
5173.322,8.7e-05,,405,405
5178.359,8.7e-05,,405,405
5205.581,8.7e-05,,405,405
5210.925,8.7e-05,,405,405
5238.189,8.7e-05,,405,405
5243.353,8.7e-05,,405,405
5270.365,8.71e-05,,405,405
5276.014,8.71e-05,,405,405
5302.707,8.7e-05,,405,405
5307.676,8.71e-05,,405,405
5334.439,8.71e-05,,405,405
5339.445,8.71e-05,,405,405
5366.831,8.71e-05,,405,405
5372.268,8.71e-05,,405,405
5399.395,8.71e-05,,405,405
5404.505,8.72e-05,,405,405
5431.178,8.72e-05,,405,405
5436.666,8.72e-05,,405,405
5463.4,8.72e-05,,405,405
5468.415,8.72e-05,,405,405
5495.516,8.72e-05,,405,405
5500.888,8.72e-05,,405,405
5527.528,8.73e-05,,405,405
5532.535,8.73e-05,,405,405
5559.519,8.73e-05,,405,405
5565.315,8.73e-05,,405,405
5592.673,8.73e-05,,405,405
5598.695,8.73e-05,,405,405
5625.706,8.73e-05,,405,405
5630.839,8.73e-05,,405,405
5657.836,8.74e-05,,405,405
5663.248,8.74e-05,,405,405
5691.268,8.74e-05,,405,405
5697.072,8.74e-05,,405,405
5725.146,8.74e-05,,405,405
5730.368,8.74e-05,,405,405
5757.978,8.74e-05,,405,405
5762.944,8.74e-05,,405,405
5789.62,8.75e-05,,405,405
5794.911,8.75e-05,,405,405
5821.697,8.75e-05,,405,405
5826.646,8.75e-05,,405,405
5853.464,8.75e-05,,405,405
5858.497,8.75e-05,,405,405
5885.918,8.75e-05,,405,405
5891.555,8.75e-05,,405,405
5918.336,8.76e-05,,405,405
5923.421,8.76e-05,,405,405
5950.607,8.76e-05,,405,405
5955.97,8.76e-05,,405,405
5983.532,8.76e-05,,405,405
5989.132,8.76e-05,,405,405
6016.281,8.76e-05,,405,405
6021.81,8.76e-05,,405,405
6048.98,8.76e-05,,405,405
6054.589,8.76e-05,,405,405
6081.233,8.77e-05,,405,405
6086.914,8.77e-05,,405,405
6114.128,8.77e-05,,405,405
6119.155,8.77e-05,,405,405
6146.381,8.77e-05,,405,405
6151.454,8.77e-05,,405,405
6178.393,8.78e-05,,405,405
6183.707,8.78e-05,,405,405
6211.212,8.77e-05,,405,405
6216.707,8.77e-05,,405,405
6243.92,8.77e-05,,405,405
6250.077,8.78e-05,,405,405
6277.072,8.78e-05,,405,405
6282.418,8.78e-05,,405,405
6309.685,8.78e-05,,405,405
6314.812,8.78e-05,,405,405
6341.859,8.79e-05,,405,405
6346.918,8.79e-05,,405,405
6374.786,8.78e-05,,405,405
6391.645,8.79e-05,,405,405
6408.72,8.79e-05,,405,405
6413.977,8.79e-05,,405,405
6440.927,8.8e-05,,405,405
6446.277,8.8e-05,,405,405
6473.275,8.8e-05,,405,405
6478.298,8.8e-05,,405,405
6505.453,8.8e-05,,405,405
6510.902,8.8e-05,,405,405
6538.67,8.8e-05,,405,405
6544.293,8.8e-05,,405,405
6571.578,8.8e-05,,405,405
6577.084,8.8e-05,,405,405
6604.808,8.8e-05,,405,405
6609.851,8.8e-05,,405,405
6636.84,8.8e-05,,405,405
6641.969,8.8e-05,,405,405
6669.363,8.81e-05,,405,405
6674.533,8.81e-05,,405,405
6701.921,8.81e-05,,405,405
6707.211,8.81e-05,,405,405
6734.195,8.81e-05,,405,405
6739.278,8.81e-05,,405,405
6766.296,8.81e-05,,405,405
6772.476,8.81e-05,,405,405
6799.401,8.81e-05,,405,405
6805.06,8.81e-05,,405,405
6831.911,8.82e-05,,405,405
6837.027,8.82e-05,,405,405
6864.258,8.82e-05,,405,405
6869.234,8.82e-05,,405,405
6896.303,8.82e-05,,405,405
6901.643,8.82e-05,,405,405
6929.034,8.82e-05,,405,405
6935.379,8.82e-05,,405,405
6962.381,8.82e-05,,405,405
6967.338,8.82e-05,,405,405
6994.157,8.82e-05,,405,405
6999.4,8.82e-05,,405,405
7026.343,8.82e-05,,405,405
7031.764,8.83e-05,,405,405
7058.849,8.83e-05,,405,405
7064.742,8.83e-05,,405,405
7091.753,8.83e-05,,405,405
7096.835,8.83e-05,,405,405
7123.806,8.84e-05,,405,405
7129.059,8.84e-05,,405,405
7156.484,8.84e-05,,405,405
7162.313,8.84e-05,,405,405
7189.192,8.84e-05,,405,405
7194.496,8.84e-05,,405,405
7221.797,8.84e-05,,405,405
7226.911,8.84e-05,,405,405
7253.715,8.84e-05,,405,405
7258.827,8.84e-05,,405,405
7286.733,8.85e-05,,405,405
7292.359,8.85e-05,,405,405
7319.734,8.85e-05,,405,405
7324.835,8.85e-05,,405,405
7351.692,8.85e-05,,405,405
7357.635,8.85e-05,,405,405
7385.192,8.85e-05,,405,405
7390.925,8.85e-05,,405,405
7417.982,8.85e-05,,405,405
7423.59,8.85e-05,,405,405
7450.407,8.86e-05,,405,405
7455.46,8.85e-05,,405,405
7482.485,8.86e-05,,405,405
7487.575,8.86e-05,,405,405
7514.425,8.86e-05,,405,405
7519.88,8.86e-05,,405,405
7547.01,8.86e-05,,405,405
7552.492,8.86e-05,,405,405
7580.04,8.87e-05,,405,405
7585.23,8.87e-05,,405,405
7612.421,8.87e-05,,405,405
7617.382,8.87e-05,,405,405
7644.995,8.87e-05,,405,405
7650.059,8.87e-05,,405,405
7677.229,8.87e-05,,405,405
7682.514,8.87e-05,,405,405
7709.712,8.87e-05,,405,405
7714.697,8.87e-05,,405,405
7742.349,8.87e-05,,405,405
7747.896,8.87e-05,,405,405
7774.67,8.88e-05,,405,405
7780.325,8.88e-05,,405,405
7807.151,8.88e-05,,405,405
7812.355,8.88e-05,,405,405
7839.617,8.88e-05,,405,405
7845.329,8.88e-05,,405,405
7872.425,8.88e-05,,405,405
7877.392,8.88e-05,,405,405
7904.897,8.88e-05,,405,405
7910.446,8.88e-05,,405,405
7937.283,8.88e-05,,405,405
7943.74,8.88e-05,,405,405
7971.537,8.88e-05,,405,405
7976.7,8.88e-05,,405,405
8003.632,8.88e-05,,405,405
8009.573,8.88e-05,,405,405
8036.504,8.88e-05,,405,405
8041.728,8.88e-05,,405,405
8068.439,8.89e-05,,405,405
8073.9,8.89e-05,,405,405
8101.514,8.89e-05,,405,405
8106.47,8.89e-05,,405,405
8133.582,8.89e-05,,405,405
8138.911,8.89e-05,,405,405
8165.743,8.89e-05,,405,405
8171.329,8.89e-05,,405,405
8198.242,8.9e-05,,405,405
8203.246,8.9e-05,,405,405
8230.741,8.9e-05,,405,405
8236.275,8.9e-05,,405,405
8263.395,8.9e-05,,405,405
8268.426,8.9e-05,,405,405
8295.642,8.9e-05,,405,405
8300.977,8.9e-05,,405,405
8328.394,8.9e-05,,405,405
8333.474,8.9e-05,,405,405
8360.442,8.9e-05,,405,405
8365.759,8.9e-05,,405,405
8393.054,8.9e-05,,405,405
8398.246,8.9e-05,,405,405
8424.979,8.9e-05,,405,405
8430.196,8.9e-05,,405,405
8457.225,8.9e-05,,405,405
8462.962,8.9e-05,,405,405
8490.32,8.9e-05,,405,405
8495.629,8.91e-05,,405,405
8522.924,8.91e-05,,405,405
8528.239,8.91e-05,,405,405
8554.996,8.91e-05,,405,405
8559.994,8.91e-05,,405,405
8587.207,8.91e-05,,405,405
8592.301,8.91e-05,,405,405
8619.417,8.91e-05,,405,405
8624.562,8.91e-05,,405,405
8651.824,8.91e-05,,405,405
8656.874,8.91e-05,,405,405
8684.024,8.91e-05,,405,405
8689.444,8.91e-05,,405,405
8716.184,8.91e-05,,405,405
8721.214,8.91e-05,,405,405
8748.324,8.91e-05,,405,405
8753.844,8.91e-05,,405,405
8781.474,8.91e-05,,405,405
8787.084,8.91e-05,,405,405
8814.064,8.92e-05,,405,405
8819.324,8.92e-05,,405,405
8846.194,8.92e-05,,405,405
8851.934,8.92e-05,,405,405
8878.854,8.92e-05,,405,405
8884.024,8.92e-05,,405,405
8911.104,8.92e-05,,405,405
8916.484,8.92e-05,,405,405
8944.034,8.92e-05,,405,405
8949.064,8.92e-05,,405,405
8976.114,8.92e-05,,405,405
8981.144,8.92e-05,,405,405
9009.664,8.93e-05,,405,405
9015.964,8.93e-05,,405,405
9043.164,8.93e-05,,405,405
9048.344,8.93e-05,,405,405
9075.944,8.93e-05,,405,405
9081.744,8.93e-05,,405,405
9108.714,8.93e-05,,405,405
9113.874,8.93e-05,,405,405
9141.344,8.93e-05,,405,405
9146.354,8.93e-05,,405,405
9173.864,8.93e-05,,405,405
9179.834,8.93e-05,,405,405
9206.924,8.93e-05,,405,405
9212.294,8.93e-05,,405,405
9240.224,8.93e-05,,405,405
9245.204,8.93e-05,,405,405
9272.224,8.93e-05,,405,405
9277.474,8.93e-05,,405,405
9304.544,8.94e-05,,405,405
9309.874,8.94e-05,,405,405
9336.604,8.93e-05,,405,405
9342.024,8.93e-05,,405,405
9368.724,8.93e-05,,405,405
9374.114,8.93e-05,,405,405
9401.054,8.94e-05,,405,405
9407.014,8.94e-05,,405,405
9434.774,8.94e-05,,405,405
9440.344,8.94e-05,,405,405
9467.124,8.94e-05,,405,405
9473.044,8.94e-05,,405,405
9500.104,8.94e-05,,405,405
9505.394,8.94e-05,,405,405
9532.574,8.95e-05,,405,405
9537.734,8.95e-05,,405,405
9564.454,8.95e-05,,405,405
9569.544,8.95e-05,,405,405
9596.794,8.95e-05,,405,405
9602.214,8.95e-05,,405,405
9630.034,8.94e-05,,405,405
9635.764,8.94e-05,,405,405
9662.674,8.95e-05,,405,405
9667.874,8.95e-05,,405,405
9695.444,8.95e-05,,405,405
9701.504,8.95e-05,,405,405
9728.214,8.95e-05,,405,405
9733.294,8.95e-05,,405,405
9759.954,8.95e-05,,405,405
9765.134,8.95e-05,,405,405
9793.244,8.95e-05,,405,405
9799.484,8.95e-05,,405,405
9826.454,8.95e-05,,405,405
9831.444,8.95e-05,,405,405
9858.834,8.96e-05,,405,405
9876.734,8.96e-05,,405,405
9881.744,8.96e-05,,405,405
9908.954,8.96e-05,,405,405
9914.174,8.96e-05,,405,405
9940.894,8.96e-05,,405,405
9946.214,8.96e-05,,405,405
9973.154,8.96e-05,,405,405
9978.324,8.96e-05,,405,405
10005.524,8.96e-05,,405,405
10010.884,8.96e-05,,405,405
10038.444,8.96e-05,,405,405
10043.664,8.96e-05,,405,405
10070.444,8.96e-05,,405,405
10075.684,8.96e-05,,405,405
10103.834,8.97e-05,,405,405
10108.884,8.97e-05,,405,405
10135.644,8.97e-05,,405,405
10140.694,8.97e-05,,405,405
10167.504,8.97e-05,,405,405
10173.344,8.97e-05,,405,405
10200.204,8.97e-05,,405,405
10205.434,8.97e-05,,405,405
10232.444,8.97e-05,,405,405
10238.204,8.97e-05,,405,405
10265.444,8.97e-05,,405,405
10270.604,8.97e-05,,405,405
10297.454,8.97e-05,,405,405
10302.424,8.97e-05,,405,405
10329.764,8.97e-05,,405,405
10334.754,8.97e-05,,405,405
10362.024,8.98e-05,,405,405
10367.114,8.98e-05,,405,405
10394.194,8.97e-05,,405,405
10399.404,8.98e-05,,405,405
10426.664,8.98e-05,,405,405
10432.374,8.97e-05,,405,405
10459.614,8.98e-05,,405,405
10465.344,8.97e-05,,405,405
10492.524,8.98e-05,,405,405
10498.064,8.98e-05,,405,405
10524.914,8.98e-05,,405,405
10530.154,8.98e-05,,405,405
10557.214,8.98e-05,,405,405
10563.334,8.98e-05,,405,405
10591.184,8.98e-05,,405,405
10596.254,8.98e-05,,405,405
10623.614,8.98e-05,,405,405
10629.134,8.98e-05,,405,405
10656.944,8.98e-05,,405,405
10662.594,8.98e-05,,405,405
10689.474,8.98e-05,,405,405
10694.894,8.98e-05,,405,405
10721.864,8.99e-05,,405,405
10728.004,8.99e-05,,405,405
10754.864,8.98e-05,,405,405
10760.104,8.98e-05,,405,405
10787.454,8.99e-05,,405,405
10793.604,8.99e-05,,405,405
10820.274,8.99e-05,,405,405
10825.284,8.99e-05,,405,405
10852.704,8.99e-05,,405,405
10858.034,8.99e-05,,405,405
10885.904,8.99e-05,,405,405
10891.214,8.99e-05,,405,405
10918.124,8.99e-05,,405,405
10923.574,8.99e-05,,405,405
10950.924,8.99e-05,,405,405
10956.024,8.99e-05,,405,405
10983.564,8.99e-05,,405,405
10988.694,8.99e-05,,405,405
11016.014,9e-05,,405,405
11021.074,9e-05,,405,405
11048.324,9e-05,,405,405
11053.294,9e-05,,405,405
11080.484,8.99e-05,,405,405
11085.434,8.99e-05,,405,405
11112.334,9e-05,,405,405
11117.404,9e-05,,405,405
11144.324,9e-05,,405,405
11149.664,9e-05,,405,405
11176.394,9.01e-05,,405,405
11181.484,9.01e-05,,405,405
11208.914,9.01e-05,,405,405
11213.994,9.01e-05,,405,405
11241.104,9e-05,,405,405
11246.754,9e-05,,405,405
11274.114,9e-05,,405,405
11279.374,9e-05,,405,405
11306.404,9e-05,,405,405
11311.714,9e-05,,405,405
11339.514,9e-05,,405,405
11345.034,9e-05,,405,405
11371.804,9e-05,,405,405
11377.054,9e-05,,405,405
11403.894,9e-05,,405,405
11409.314,9e-05,,405,405
11436.044,9.01e-05,,405,405
11441.044,9.01e-05,,405,405
11467.714,9.01e-05,,405,405
11473.134,9.01e-05,,405,405
11500.484,9.01e-05,,405,405
11506.134,9.01e-05,,405,405
11533.064,9.01e-05,,405,405
11538.154,9.01e-05,,405,405
11565.774,9.01e-05,,405,405
11571.814,9.01e-05,,405,405
11598.574,9.01e-05,,405,405
11604.124,9.01e-05,,405,405
11631.074,9.01e-05,,405,405
11636.554,9.01e-05,,405,405
11663.634,9.01e-05,,405,405
11670.014,9.01e-05,,405,405
11697.644,9.01e-05,,405,405
11703.324,9.01e-05,,405,405
11730.554,9.02e-05,,405,405
11735.724,9.02e-05,,405,405
11762.524,9.02e-05,,405,405
11767.794,9.02e-05,,405,405
11794.494,9.02e-05,,405,405
11799.584,9.02e-05,,405,405
11826.854,9.02e-05,,405,405
11831.894,9.02e-05,,405,405
11859.234,9.02e-05,,405,405
11864.484,9.02e-05,,405,405
11891.384,9.02e-05,,405,405
11896.504,9.02e-05,,405,405
11923.334,9.02e-05,,405,405
11928.544,9.02e-05,,405,405
11955.904,9.02e-05,,405,405
11961.574,9.02e-05,,405,405
11988.364,9.02e-05,,405,405
11993.404,9.02e-05,,405,405
12020.464,9.02e-05,,405,405
12026.234,9.02e-05,,405,405
12053.534,9.02e-05,,405,405
12059.114,9.03e-05,,405,405
12086.004,9.03e-05,,405,405
12091.384,9.03e-05,,405,405
12119.464,9.03e-05,,405,405
12125.214,9.03e-05,,405,405
12152.094,9.03e-05,,405,405
12157.334,9.03e-05,,405,405
12185.034,9.03e-05,,405,405
12190.294,9.03e-05,,405,405
12217.214,9.03e-05,,405,405
12222.344,9.03e-05,,405,405
12249.174,9.03e-05,,405,405
12254.244,9.03e-05,,405,405
12281.284,9.03e-05,,405,405
12286.934,9.03e-05,,405,405
12314.484,9.03e-05,,405,405
12320.184,9.03e-05,,405,405
12347.414,9.03e-05,,405,405
12352.374,9.03e-05,,405,405
12379.304,9.04e-05,,405,405
12384.784,9.04e-05,,405,405
12411.644,9.04e-05,,405,405
12416.834,9.04e-05,,405,405
12443.874,9.03e-05,,405,405
12449.164,9.04e-05,,405,405
12476.444,9.04e-05,,405,405
12482.464,9.04e-05,,405,405
12509.294,9.04e-05,,405,405
12514.424,9.04e-05,,405,405
12541.454,9.04e-05,,405,405
12546.804,9.04e-05,,405,405
12573.624,9.04e-05,,405,405
12578.974,9.04e-05,,405,405
12606.054,9.04e-05,,405,405
12611.774,9.04e-05,,405,405
12639.004,9.04e-05,,405,405
12644.334,9.04e-05,,405,405
12671.224,9.04e-05,,405,405
12676.204,9.04e-05,,405,405
12703.324,9.05e-05,,405,405
12708.344,9.05e-05,,405,405
12735.204,9.04e-05,,405,405
12740.364,9.04e-05,,405,405
12767.894,9.04e-05,,405,405
12773.244,9.04e-05,,405,405
12800.714,9.05e-05,,405,405
12806.874,9.05e-05,,405,405
12833.814,9.04e-05,,405,405
12839.064,9.04e-05,,405,405
12866.354,9.05e-05,,405,405
12871.874,9.05e-05,,405,405
12898.654,9.04e-05,,405,405
12903.654,9.04e-05,,405,405
12930.794,9.05e-05,,405,405
12936.484,9.05e-05,,405,405
12963.924,9.04e-05,,405,405
12969.904,9.04e-05,,405,405
12996.784,9.04e-05,,405,405
13001.954,9.04e-05,,405,405
13028.674,9.04e-05,,405,405
13034.614,9.04e-05,,405,405
13062.094,9.04e-05,,405,405
13067.234,9.04e-05,,405,405
13095.014,9.04e-05,,405,405
13100.464,9.05e-05,,405,405
13127.354,9.05e-05,,405,405
13132.424,9.05e-05,,405,405
13159.514,9.05e-05,,405,405
13165.344,9.05e-05,,405,405
13192.494,9.05e-05,,405,405
13198.044,9.05e-05,,405,405
13224.894,9.05e-05,,405,405
13230.074,9.05e-05,,405,405
13257.094,9.04e-05,,405,405
13263.004,9.04e-05,,405,405
13291.784,9.05e-05,,405,405
13296.794,9.05e-05,,405,405
13323.704,9.05e-05,,405,405
13328.964,9.05e-05,,405,405
13355.964,9.05e-05,,405,405
13362.014,9.05e-05,,405,405
