Time_(s),Current_(A),Current_Std_Dev_(A),Control_Temperature_(K),Sample_Temperature_(K)
1462.666,6.90E-05,,400,400
1478.55,6.90E-05,,400,400
1494.613,6.90E-05,,400,400
1511.095,6.91E-05,,400,400
1527.445,6.91E-05,,400,400
1543.479,6.92E-05,,400,400
1559.506,6.92E-05,,400,400
1575.535,6.92E-05,,400,400
1591.524,6.92E-05,,400,400
1607.619,6.93E-05,,400,400
1624.373,6.93E-05,,400,400
1640.234,6.93E-05,,400,400
1656.104,6.94E-05,,400,400
1672.407,6.94E-05,,400,400
1688.327,6.95E-05,,400,400
1704.245,6.95E-05,,400,400
1720.275,6.95E-05,,400,400
1736.31,6.96E-05,,400,400
1752.24,6.96E-05,,400,400
1768.16,6.96E-05,,400,400
1784.169,6.96E-05,,400,400
1800.13,6.96E-05,,400,400
1816.034,6.97E-05,,400,400
1831.93,6.97E-05,,400,400
1848.12,6.97E-05,,400,400
1864.011,6.98E-05,,400,400
1880.439,6.98E-05,,400,400
1896.299,6.98E-05,,400,400
1912.324,6.98E-05,,400,400
1928.223,6.99E-05,,400,400
1944.004,6.99E-05,,400,400
1959.874,6.99E-05,,400,400
1975.817,6.99E-05,,400,400
1991.689,6.99E-05,,400,400
2007.764,7.00E-05,,400,400
2023.462,7.00E-05,,400,400
2039.55,7.00E-05,,400,400
2055.542,7.01E-05,,400,400
2071.884,7.01E-05,,400,400
2088.387,7.01E-05,,400,400
2104.309,7.01E-05,,400,400
2120.303,7.01E-05,,400,400
2136.134,7.02E-05,,400,400
2152.274,7.02E-05,,400,400
2168.263,7.03E-05,,400,400
2184.338,7.03E-05,,400,400
2200.287,7.04E-05,,400,400
2216.479,7.04E-05,,400,400
2232.403,7.03E-05,,400,400
2249.014,7.04E-05,,400,400
2264.915,7.04E-05,,400,400
2281.057,7.05E-05,,400,400
2297.034,7.05E-05,,400,400
2312.935,7.05E-05,,400,400
2329,7.05E-05,,400,400
2344.78,7.05E-05,,400,400
2360.746,7.06E-05,,400,400
2377.178,7.06E-05,,400,400
2393.455,7.06E-05,,400,400
2409.423,7.06E-05,,400,400
2425.311,7.07E-05,,400,400
2441.222,7.07E-05,,400,400
2457.207,7.07E-05,,400,400
2473.121,7.07E-05,,400,400
2489.04,7.07E-05,,400,400
2505.261,7.08E-05,,400,400
2521.863,7.08E-05,,400,400
2537.778,7.08E-05,,400,400
2553.514,7.08E-05,,400,400
2570.02,7.09E-05,,400,400
2586.641,7.09E-05,,400,400
2602.756,7.09E-05,,400,400
2618.899,7.09E-05,,400,400
2634.988,7.10E-05,,400,400
2650.969,7.10E-05,,400,400
2667.194,7.10E-05,,400,400
2682.948,7.11E-05,,400,400
2698.798,7.11E-05,,400,400
2714.67,7.12E-05,,400,400
2730.584,7.12E-05,,400,400
2746.526,7.11E-05,,400,400
2762.519,7.12E-05,,400,400
2778.545,7.12E-05,,400,400
2794.539,7.12E-05,,400,400
2811.467,7.12E-05,,400,400
2827.441,7.12E-05,,400,400
2843.827,7.13E-05,,400,400
2859.666,7.13E-05,,400,400
2875.6,7.13E-05,,400,400
2891.601,7.13E-05,,400,400
2907.516,7.14E-05,,400,400
2923.337,7.14E-05,,400,400
2939.655,7.14E-05,,400,400
2955.441,7.14E-05,,400,400
2971.636,7.15E-05,,400,400
2988.052,7.15E-05,,400,400
3004.063,7.15E-05,,400,400
3020.026,7.15E-05,,400,400
3035.928,7.16E-05,,400,400
3052.342,7.16E-05,,400,400
3068.074,7.16E-05,,400,400
3083.865,7.16E-05,,400,400
3099.744,7.16E-05,,400,400
3115.757,7.17E-05,,400,400
3131.755,7.17E-05,,400,400
3147.582,7.17E-05,,400,400
3163.455,7.17E-05,,400,400
3179.234,7.17E-05,,400,400
3195.285,7.18E-05,,400,400
3211.373,7.18E-05,,400,400
3227.297,7.18E-05,,400,400
3243.25,7.18E-05,,400,400
3259.05,7.18E-05,,400,400
3276.233,7.19E-05,,400,400
3292.214,7.19E-05,,400,400
3308.22,7.19E-05,,400,400
3324.16,7.19E-05,,400,400
3340.087,7.20E-05,,400,400
3356.167,7.20E-05,,400,400
3372.13,7.20E-05,,400,400
3388.337,7.20E-05,,400,400
3404.286,7.20E-05,,400,400
3420.349,7.21E-05,,400,400
3436.275,7.21E-05,,400,400
3452.067,7.21E-05,,400,400
3468.119,7.21E-05,,400,400
3484.044,7.21E-05,,400,400
3499.835,7.21E-05,,400,400
3515.799,7.22E-05,,400,400
3532.598,7.22E-05,,400,400
3548.373,7.22E-05,,400,400
3564.369,7.22E-05,,400,400
3580.309,7.22E-05,,400,400
3596.232,7.23E-05,,400,400
3612.003,7.23E-05,,400,400
3628.092,7.23E-05,,400,400
3644.047,7.23E-05,,400,400
3660.273,7.23E-05,,400,400
3676.235,7.23E-05,,400,400
3692.401,7.23E-05,,400,400
3708.828,7.24E-05,,400,400
3724.722,7.24E-05,,400,400
3740.782,7.24E-05,,400,400
3757.001,7.25E-05,,400,400
3774.19,7.25E-05,,400,400
3790.1,7.25E-05,,400,400
3806.089,7.25E-05,,400,400
3822.003,7.25E-05,,400,400
3838.067,7.25E-05,,400,400
3853.985,7.25E-05,,400,400
3875.843,7.26E-05,,400,400
3891.587,7.26E-05,,400,400
3907.64,7.26E-05,,400,400
3923.485,7.26E-05,,400,400
3939.397,7.26E-05,,400,400
3955.567,7.26E-05,,400,400
3971.937,7.26E-05,,400,400
3987.75,7.27E-05,,400,400
4003.692,7.27E-05,,400,400
4019.986,7.27E-05,,400,400
4035.83,7.27E-05,,400,400
4051.718,7.27E-05,,400,400
4067.684,7.27E-05,,400,400
4083.786,7.28E-05,,400,400
4099.78,7.28E-05,,400,400
4115.729,7.28E-05,,400,400
4131.685,7.28E-05,,400,400
4147.606,7.28E-05,,400,400
4163.553,7.28E-05,,400,400
4179.865,7.28E-05,,400,400
4196.109,7.28E-05,,400,400
4211.942,7.29E-05,,400,400
4228.163,7.29E-05,,400,400
4244.977,7.29E-05,,400,400
4261.252,7.29E-05,,400,400
4277.118,7.29E-05,,400,400
4293.111,7.29E-05,,400,400
4308.901,7.29E-05,,400,400
4324.911,7.30E-05,,400,400
4340.777,7.30E-05,,400,400
4356.679,7.30E-05,,400,400
4372.652,7.30E-05,,400,400
4388.694,7.30E-05,,400,400
4404.399,7.30E-05,,400,400
4421.419,7.30E-05,,400,400
4438.069,7.31E-05,,400,400
4454.283,7.31E-05,,400,400
4470.851,7.31E-05,,400,400
4486.769,7.31E-05,,400,400
4503.214,7.31E-05,,400,400
4519.245,7.31E-05,,400,400
4535.539,7.31E-05,,400,400
4551.386,7.32E-05,,400,400
4567.261,7.32E-05,,400,400
4583.286,7.33E-05,,400,400
4599.224,7.33E-05,,400,400
4615.675,7.33E-05,,400,400
4631.659,7.33E-05,,400,400
4647.616,7.34E-05,,400,400
4663.575,7.34E-05,,400,400
4679.526,7.34E-05,,400,400
4695.248,7.35E-05,,400,400
4711.219,7.35E-05,,400,400
4727.341,7.35E-05,,400,400
4743.437,7.35E-05,,400,400
4759.271,7.35E-05,,400,400
4775.193,7.36E-05,,400,400
4791.137,7.36E-05,,400,400
4807.154,7.36E-05,,400,400
4822.94,7.36E-05,,400,400
4839.094,7.37E-05,,400,400
4855.111,7.37E-05,,400,400
4871.015,7.37E-05,,400,400
4886.948,7.37E-05,,400,400
4903.004,7.37E-05,,400,400
4919.17,7.37E-05,,400,400
4935.156,7.37E-05,,400,400
4951.525,7.38E-05,,400,400
4967.587,7.38E-05,,400,400
4983.939,7.38E-05,,400,400
4999.877,7.38E-05,,400,400
5015.896,7.39E-05,,400,400
5031.88,7.39E-05,,400,400
5047.752,7.39E-05,,400,400
5063.883,7.39E-05,,400,400
5079.944,7.39E-05,,400,400
5096.037,7.40E-05,,400,400
5111.822,7.40E-05,,400,400
5127.778,7.40E-05,,400,400
5143.484,7.41E-05,,400,400
5160.378,7.41E-05,,400,400
5176.258,7.41E-05,,400,400
5192.258,7.41E-05,,400,400
5208.216,7.41E-05,,400,400
5224.755,7.41E-05,,400,400
5240.601,7.42E-05,,400,400
5256.795,7.42E-05,,400,400
5272.46,7.42E-05,,400,400
5288.511,7.42E-05,,400,400
5304.519,7.43E-05,,400,400
5320.441,7.43E-05,,400,400
5336.344,7.43E-05,,400,400
5353.077,7.43E-05,,400,400
5369.085,7.43E-05,,400,400
5384.995,7.43E-05,,400,400
5401.301,7.43E-05,,400,400
5417.177,7.43E-05,,400,400
5433.118,7.43E-05,,400,400
5449.143,7.44E-05,,400,400
5464.984,7.44E-05,,400,400
5481.259,7.44E-05,,400,400
5497.222,7.44E-05,,400,400
5513.169,7.45E-05,,400,400
5529.261,7.45E-05,,400,400
5545.77,7.45E-05,,400,400
5563.303,7.44E-05,,400,400
5579.607,7.45E-05,,400,400
5595.887,7.45E-05,,400,400
5612.005,7.45E-05,,400,400
5627.983,7.46E-05,,400,400
5643.84,7.46E-05,,400,400
5660.088,7.46E-05,,400,400
5676.017,7.46E-05,,400,400
5691.95,7.46E-05,,400,400
5707.952,7.46E-05,,400,400
5723.843,7.46E-05,,400,400
5739.783,7.47E-05,,400,400
5755.849,7.47E-05,,400,400
5771.84,7.47E-05,,400,400
5788.023,7.47E-05,,400,400
5804.393,7.47E-05,,400,400
5820.53,7.47E-05,,400,400
5836.464,7.48E-05,,400,400
5852.747,7.48E-05,,400,400
5869.1,7.48E-05,,400,400
5885.023,7.48E-05,,400,400
5900.931,7.48E-05,,400,400
5916.849,7.48E-05,,400,400
5932.803,7.49E-05,,400,400
5948.824,7.49E-05,,400,400
5965.005,7.49E-05,,400,400
5981.369,7.49E-05,,400,400
5997.203,7.49E-05,,400,400
6013.143,7.49E-05,,400,400
6029.109,7.49E-05,,400,400
6045.042,7.49E-05,,400,400
6061.03,7.49E-05,,400,400
6077.044,7.50E-05,,400,400
6093.039,7.50E-05,,400,400
6108.958,7.50E-05,,400,400
6124.76,7.50E-05,,400,400
6141.424,7.50E-05,,400,400
6157.389,7.50E-05,,400,400
6173.552,7.50E-05,,400,400
6189.382,7.50E-05,,400,400
6205.345,7.51E-05,,400,400
6222.049,7.51E-05,,400,400
6238.226,7.51E-05,,400,400
6254.11,7.51E-05,,400,400
6270.331,7.51E-05,,400,400
6286.244,7.51E-05,,400,400
6302.416,7.51E-05,,400,400
6318.723,7.51E-05,,400,400
6334.659,7.51E-05,,400,400
6350.568,7.52E-05,,400,400
6367.321,7.52E-05,,400,400
6383.235,7.53E-05,,400,400
6400.126,7.53E-05,,400,400
6415.981,7.52E-05,,400,400
6437.242,7.52E-05,,400,400
6453.476,7.52E-05,,400,400
6470.301,7.53E-05,,400,400
6487.674,7.53E-05,,400,400
6503.67,7.53E-05,,400,400
6519.95,7.54E-05,,400,400
6536.425,7.54E-05,,400,400
6552.455,7.54E-05,,400,400
6569.162,7.54E-05,,400,400
6585.137,7.54E-05,,400,400
6601.461,7.54E-05,,400,400
6617.841,7.54E-05,,400,400
6634.374,7.54E-05,,400,400
6650.438,7.54E-05,,400,400
6666.307,7.54E-05,,400,400
6682.524,7.55E-05,,400,400
6698.767,7.55E-05,,400,400
6714.984,7.55E-05,,400,400
6731.769,7.55E-05,,400,400
6747.607,7.55E-05,,400,400
6763.792,7.55E-05,,400,400
6779.981,7.56E-05,,400,400
6796.601,7.55E-05,,400,400
6813.045,7.55E-05,,400,400
6829.61,7.56E-05,,400,400
6845.63,7.56E-05,,400,400
6862.674,7.56E-05,,400,400
6879.455,7.56E-05,,400,400
6896.409,7.56E-05,,400,400
6913.515,7.56E-05,,400,400
6929.493,7.56E-05,,400,400
6945.945,7.56E-05,,400,400
6962.693,7.56E-05,,400,400
6979.311,7.57E-05,,400,400
6995.887,7.57E-05,,400,400
7011.905,7.57E-05,,400,400
7027.934,7.57E-05,,400,400
7044.38,7.57E-05,,400,400
7061.337,7.58E-05,,400,400
7077.939,7.58E-05,,400,400
7094.066,7.57E-05,,400,400
7110.229,7.57E-05,,400,400
7126.357,7.58E-05,,400,400
7142.498,7.58E-05,,400,400
7159.262,7.58E-05,,400,400
7175.4,7.58E-05,,400,400
7191.917,7.58E-05,,400,400
7208.105,7.59E-05,,400,400
7224.106,7.59E-05,,400,400
7240.096,7.59E-05,,400,400
7256.259,7.59E-05,,400,400
7272.206,7.59E-05,,400,400
7288.646,7.59E-05,,400,400
7304.62,7.59E-05,,400,400
7320.773,7.59E-05,,400,400
7336.83,7.59E-05,,400,400
7353.404,7.59E-05,,400,400
7369.723,7.59E-05,,400,400
7386.145,7.59E-05,,400,400
7402.534,7.60E-05,,400,400
7418.663,7.60E-05,,400,400
7435.214,7.60E-05,,400,400
7451.157,7.60E-05,,400,400
7468.214,7.60E-05,,400,400
7484.302,7.60E-05,,400,400
7500.759,7.60E-05,,400,400
7517.081,7.60E-05,,400,400
7533.634,7.60E-05,,400,400
7550.212,7.60E-05,,400,400
7566.48,7.60E-05,,400,400
7577.602,7.61E-05,,400,400
7594.386,7.61E-05,,400,400
7610.952,7.61E-05,,400,400
7627.675,7.61E-05,,400,400
7643.83,7.61E-05,,400,400
7660.093,7.61E-05,,400,400
7676.383,7.61E-05,,400,400
7693.383,7.61E-05,,400,400
7710.124,7.61E-05,,400,400
7726.197,7.61E-05,,400,400
7742.481,7.61E-05,,400,400
7759.386,7.62E-05,,400,400
7775.478,7.62E-05,,400,400
7792.669,7.61E-05,,400,400
7808.736,7.61E-05,,400,400
7825.259,7.61E-05,,400,400
7841.41,7.62E-05,,400,400
7858.27,7.62E-05,,400,400
7874.303,7.62E-05,,400,400
7890.356,7.62E-05,,400,400
7907.078,7.62E-05,,400,400
7924.341,7.62E-05,,400,400
7940.557,7.62E-05,,400,400
7957.066,7.62E-05,,400,400
7973.628,7.62E-05,,400,400
7989.754,7.62E-05,,400,400
8006.331,7.62E-05,,400,400
8022.017,7.62E-05,,400,400
8039.128,7.63E-05,,400,400
8055.649,7.63E-05,,400,400
8072.224,7.63E-05,,400,400
8089.458,7.63E-05,,400,400
8106.439,7.63E-05,,400,400
8123.188,7.63E-05,,400,400
8139.172,7.63E-05,,400,400
8155.71,7.63E-05,,400,400
8171.989,7.63E-05,,400,400
8188.268,7.63E-05,,400,400
8204.889,7.63E-05,,400,400
8221.575,7.63E-05,,400,400
8238.233,7.63E-05,,400,400
8255.24,7.63E-05,,400,400
8271.158,7.63E-05,,400,400
8287.959,7.63E-05,,400,400
8304.237,7.64E-05,,400,400
8320.455,7.64E-05,,400,400
8336.852,7.64E-05,,400,400
8353.103,7.64E-05,,400,400
8369.26,7.64E-05,,400,400
8385.881,7.64E-05,,400,400
8402.236,7.64E-05,,400,400
8418.033,7.64E-05,,400,400
8434.71,7.64E-05,,400,400
8451.48,7.64E-05,,400,400
8468.156,7.64E-05,,400,400
8484.538,7.64E-05,,400,400
8501.351,7.64E-05,,400,400
8517.923,7.64E-05,,400,400
8534.459,7.64E-05,,400,400
8550.445,7.64E-05,,400,400
8566.332,7.64E-05,,400,400
8583.161,7.65E-05,,400,400
8599.59,7.65E-05,,400,400
8615.935,7.65E-05,,400,400
8631.99,7.65E-05,,400,400
8648.036,7.65E-05,,400,400
8664.478,7.65E-05,,400,400
8680.586,7.65E-05,,400,400
8697.847,7.65E-05,,400,400
8713.859,7.65E-05,,400,400
8730.052,7.65E-05,,400,400
8746.614,7.65E-05,,400,400
8762.785,7.65E-05,,400,400
8779.934,7.65E-05,,400,400
8795.902,7.65E-05,,400,400
8813.076,7.65E-05,,400,400
8829.522,7.66E-05,,400,400
8846.522,7.66E-05,,400,400
8862.828,7.66E-05,,400,400
8878.879,7.66E-05,,400,400
8895.266,7.66E-05,,400,400
8912.466,7.66E-05,,400,400
8929.125,7.66E-05,,400,400
8945.727,7.66E-05,,400,400
8961.797,7.66E-05,,400,400
8977.856,7.66E-05,,400,400
8994.662,7.66E-05,,400,400
9011.237,7.67E-05,,400,400
9027.372,7.66E-05,,400,400
9043.694,7.66E-05,,400,400
9060.282,7.66E-05,,400,400
9076.217,7.66E-05,,400,400
9092.548,7.66E-05,,400,400
9109.046,7.67E-05,,400,400
9124.776,7.67E-05,,400,400
9140.905,7.67E-05,,400,400
9157.299,7.67E-05,,400,400
9174.542,7.67E-05,,400,400
9190.824,7.67E-05,,400,400
9206.813,7.67E-05,,400,400
9223.157,7.67E-05,,400,400
9239.826,7.67E-05,,400,400
9256.202,7.68E-05,,400,400
9273.228,7.68E-05,,400,400
9289.464,7.68E-05,,400,400
9305.464,7.68E-05,,400,400
9321.605,7.68E-05,,400,400
9337.671,7.68E-05,,400,400
9354.286,7.68E-05,,400,400
9371.298,7.68E-05,,400,400
9387.277,7.68E-05,,400,400
9403.716,7.68E-05,,400,400
9421.383,7.68E-05,,400,400
9438.828,7.68E-05,,400,400
9455.672,7.68E-05,,400,400
9471.885,7.68E-05,,400,400
9488.077,7.68E-05,,400,400
9504.898,7.68E-05,,400,400
9521.44,7.68E-05,,400,400
9537.988,7.68E-05,,400,400
9554.05,7.69E-05,,400,400
9570.024,7.69E-05,,400,400
9586.698,7.68E-05,,400,400
9604.476,7.69E-05,,400,400
9620.4,7.69E-05,,400,400
9636.581,7.69E-05,,400,400
9652.6,7.69E-05,,400,400
9669.271,7.69E-05,,400,400
9685.646,7.68E-05,,400,400
9702.601,7.69E-05,,400,400
9718.962,7.69E-05,,400,400
9734.958,7.69E-05,,400,400
9751.644,7.69E-05,,400,400
9768.811,7.69E-05,,400,400
9784.892,7.69E-05,,400,400
9800.851,7.70E-05,,400,400
9816.964,7.70E-05,,400,400
9833.448,7.70E-05,,400,400
9849.418,7.70E-05,,400,400
9865.694,7.70E-05,,400,400
9881.963,7.70E-05,,400,400
9898.039,7.70E-05,,400,400
9914.04,7.70E-05,,400,400
9930.882,7.71E-05,,400,400
9947.224,7.71E-05,,400,400
9964.441,7.71E-05,,400,400
9980.301,7.71E-05,,400,400
9996.302,7.71E-05,,400,400
10013.4,7.71E-05,,400,400
10029.47,7.71E-05,,400,400
10045.66,7.71E-05,,400,400
10061.98,7.71E-05,,400,400
10078.24,7.71E-05,,400,400
10094.49,7.71E-05,,400,400
10110.86,7.71E-05,,400,400
10127.05,7.71E-05,,400,400
10143.73,7.71E-05,,400,400
10159.67,7.71E-05,,400,400
10175.89,7.71E-05,,400,400
10192.01,7.72E-05,,400,400
10208.75,7.72E-05,,400,400
10225.54,7.72E-05,,400,400
10241.6,7.72E-05,,400,400
10257.35,7.72E-05,,400,400
10273.37,7.72E-05,,400,400
10289.83,7.72E-05,,400,400
10305.81,7.72E-05,,400,400
10321.84,7.72E-05,,400,400
10337.75,7.72E-05,,400,400
10354.49,7.72E-05,,400,400
10371.73,7.72E-05,,400,400
10387.74,7.72E-05,,400,400
10403.78,7.72E-05,,400,400
10419.81,7.72E-05,,400,400
10436.9,7.73E-05,,400,400
10453.84,7.73E-05,,400,400
10470.02,7.73E-05,,400,400
10485.93,7.73E-05,,400,400
10502.15,7.73E-05,,400,400
10518.71,7.73E-05,,400,400
10534.61,7.73E-05,,400,400
10551.88,7.73E-05,,400,400
10567.66,7.73E-05,,400,400
10583.94,7.73E-05,,400,400
10600.44,7.73E-05,,400,400
10616.75,7.73E-05,,400,400
10633.05,7.74E-05,,400,400
10649.59,7.74E-05,,400,400
10666.03,7.73E-05,,400,400
10681.94,7.74E-05,,400,400
10698.34,7.74E-05,,400,400
10714.62,7.74E-05,,400,400
10732.04,7.74E-05,,400,400
10748.1,7.74E-05,,400,400
10764.27,7.74E-05,,400,400
10780.31,7.74E-05,,400,400
10796.93,7.74E-05,,400,400
10813.68,7.74E-05,,400,400
10829.69,7.74E-05,,400,400
10845.84,7.74E-05,,400,400
10862.22,7.74E-05,,400,400
10878.05,7.74E-05,,400,400
10894.42,7.74E-05,,400,400
10911.13,7.74E-05,,400,400
10927.29,7.74E-05,,400,400
10943.49,7.74E-05,,400,400
10959.8,7.74E-05,,400,400
10976.1,7.75E-05,,400,400
10992.56,7.75E-05,,400,400
11008.62,7.75E-05,,400,400
11024.99,7.75E-05,,400,400
11041.77,7.75E-05,,400,400
11058.27,7.75E-05,,400,400
11075.21,7.75E-05,,400,400
11092.02,7.75E-05,,400,400
11109.01,7.75E-05,,400,400
11125.76,7.75E-05,,400,400
11143.07,7.75E-05,,400,400
11159.43,7.75E-05,,400,400
11175.39,7.75E-05,,400,400
11191.62,7.75E-05,,400,400
11208.02,7.75E-05,,400,400
11224.77,7.75E-05,,400,400
11241.51,7.75E-05,,400,400
11257.61,7.75E-05,,400,400
11273.8,7.75E-05,,400,400
11290.49,7.75E-05,,400,400
11308.24,7.75E-05,,400,400
11325.56,7.75E-05,,400,400
11342.15,7.75E-05,,400,400
11358.42,7.76E-05,,400,400
11374.93,7.75E-05,,400,400
11390.96,7.75E-05,,400,400
11407.6,7.75E-05,,400,400
11425.33,7.75E-05,,400,400
11441.6,7.76E-05,,400,400
11457.85,7.76E-05,,400,400
11474.6,7.75E-05,,400,400
11491.07,7.76E-05,,400,400
11506.86,7.76E-05,,400,400
11522.87,7.76E-05,,400,400
11538.94,7.76E-05,,400,400
11555.55,7.76E-05,,400,400
11572.92,7.76E-05,,400,400
11589.03,7.76E-05,,400,400
11605.1,7.76E-05,,400,400
11621.27,7.77E-05,,400,400
11637.44,7.77E-05,,400,400
11654.07,7.77E-05,,400,400
11671.65,7.76E-05,,400,400
11688.03,7.76E-05,,400,400
11704.63,7.76E-05,,400,400
11720.98,7.76E-05,,400,400
11737.56,7.76E-05,,400,400
11753.6,7.76E-05,,400,400
11769.71,7.77E-05,,400,400
11785.96,7.77E-05,,400,400
11802.88,7.76E-05,,400,400
11819.76,7.77E-05,,400,400
11835.67,7.77E-05,,400,400
11852.27,7.77E-05,,400,400
11869.14,7.77E-05,,400,400
11885.66,7.77E-05,,400,400
11902.26,7.77E-05,,400,400
11918.03,7.77E-05,,400,400
11934.71,7.77E-05,,400,400
11950.87,7.77E-05,,400,400
11967.16,7.77E-05,,400,400
11983.53,7.77E-05,,400,400
11999.77,7.77E-05,,400,400
12015.82,7.77E-05,,400,400
12032.5,7.77E-05,,400,400
12049.04,7.77E-05,,400,400
12066.03,7.77E-05,,400,400
12087.53,7.77E-05,,400,400
12104.19,7.78E-05,,400,400
12120.11,7.78E-05,,400,400
12136.73,7.78E-05,,400,400
12153.23,7.78E-05,,400,400
12169.82,7.78E-05,,400,400
12186.07,7.78E-05,,400,400
12201.87,7.78E-05,,400,400
12218.22,7.78E-05,,400,400
12235.1,7.78E-05,,400,400
12251.08,7.78E-05,,400,400
12267.76,7.78E-05,,400,400
12283.81,7.78E-05,,400,400
12300.91,7.78E-05,,400,400
12317.34,7.78E-05,,400,400
12333.46,7.78E-05,,400,400
12350.24,7.78E-05,,400,400
12366.35,7.78E-05,,400,400
12382.53,7.78E-05,,400,400
12398.54,7.78E-05,,400,400
12415.8,7.78E-05,,400,400
12432.4,7.78E-05,,400,400
12448.72,7.79E-05,,400,400
12465.12,7.79E-05,,400,400
12481.28,7.79E-05,,400,400
12498.38,7.79E-05,,400,400
12515.02,7.79E-05,,400,400
12531.16,7.79E-05,,400,400
12547.47,7.79E-05,,400,400
12563.61,7.79E-05,,400,400
12579.68,7.79E-05,,400,400
12596.69,7.79E-05,,400,400
12612.67,7.79E-05,,400,400
12629.4,7.79E-05,,400,400
12645.53,7.79E-05,,400,400
12661.5,7.79E-05,,400,400
12677.47,7.80E-05,,400,400
12693.52,7.80E-05,,400,400
12709.45,7.79E-05,,400,400
12725.75,7.80E-05,,400,400
12742.58,7.80E-05,,400,400
12760.33,7.80E-05,,400,400
12776.22,7.80E-05,,400,400
12792.28,7.79E-05,,400,400
12808.57,7.79E-05,,400,400
12825.02,7.80E-05,,400,400
12841.44,7.80E-05,,400,400
12857.96,7.80E-05,,400,400
12874.2,7.80E-05,,400,400
12890.56,7.80E-05,,400,400
12907.26,7.80E-05,,400,400
12924.49,7.80E-05,,400,400
12940.48,7.80E-05,,400,400
12956.7,7.80E-05,,400,400
12972.81,7.80E-05,,400,400
12988.93,7.80E-05,,400,400
13005.7,7.80E-05,,400,400
13021.76,7.81E-05,,400,400
13038.58,7.81E-05,,400,400
13054.96,7.81E-05,,400,400
13071.4,7.81E-05,,400,400
13088.15,7.81E-05,,400,400
13104.14,7.81E-05,,400,400
13120.56,7.81E-05,,400,400
13136.86,7.81E-05,,400,400
13153.32,7.81E-05,,400,400
13169.88,7.81E-05,,400,400
13185.88,7.81E-05,,400,400
13201.94,7.81E-05,,400,400
13218.21,7.81E-05,,400,400
13235.48,7.81E-05,,400,400
13252.28,7.81E-05,,400,400
13268.21,7.81E-05,,400,400
13284.75,7.81E-05,,400,400
13301.05,7.81E-05,,400,400
13317.92,7.81E-05,,400,400
13334.3,7.81E-05,,400,400
