Time_(s),Current_(A),Current_Std_Dev_(A),Control_Temperature_(K),Sample_Temperature_(K)
404.582,4.93e-05,,410,410
407.257,4.94e-05,,410,410
409.944,4.94e-05,,410,410
412.592,4.94e-05,,410,410
415.324,4.94e-05,,410,410
418.01,4.94e-05,,410,410
420.715,4.94e-05,,410,410
423.382,4.94e-05,,410,410
426.07,4.94e-05,,410,410
428.861,4.94e-05,,410,410
431.587,4.94e-05,,410,410
434.366,4.95e-05,,410,410
437.039,4.95e-05,,410,410
439.705,4.95e-05,,410,410
442.397,4.95e-05,,410,410
445.153,4.95e-05,,410,410
447.987,4.95e-05,,410,410
450.664,4.95e-05,,410,410
453.344,4.95e-05,,410,410
456.013,4.95e-05,,410,410
458.744,4.95e-05,,410,410
461.409,4.96e-05,,410,410
464.089,4.96e-05,,410,410
466.833,4.96e-05,,410,410
469.519,4.96e-05,,410,410
472.188,4.96e-05,,410,410
474.863,4.96e-05,,410,410
477.538,4.96e-05,,410,410
480.212,4.96e-05,,410,410
482.919,4.96e-05,,410,410
485.743,4.96e-05,,410,410
489.561,4.97e-05,,410,410
492.291,4.97e-05,,410,410
494.961,4.97e-05,,410,410
497.633,4.97e-05,,410,410
501.007,4.97e-05,,410,410
503.667,4.97e-05,,410,410
506.592,4.97e-05,,410,410
509.443,4.97e-05,,410,410
512.113,4.98e-05,,410,410
514.802,4.98e-05,,410,410
517.531,4.98e-05,,410,410
520.201,4.98e-05,,410,410
522.9,4.98e-05,,410,410
525.564,4.98e-05,,410,410
528.269,4.98e-05,,410,410
530.933,4.98e-05,,410,410
533.6,4.99e-05,,410,410
536.312,4.99e-05,,410,410
539.573,4.99e-05,,410,410
542.495,4.99e-05,,410,410
545.873,4.99e-05,,410,410
548.557,4.99e-05,,410,410
551.648,5e-05,,410,410
554.315,5e-05,,410,410
556.984,5e-05,,410,410
559.905,5e-05,,410,410
562.567,5e-05,,410,410
565.237,5e-05,,410,410
568.001,5.01e-05,,410,410
570.683,5.01e-05,,410,410
573.333,5.01e-05,,410,410
575.994,5.01e-05,,410,410
578.706,5.01e-05,,410,410
581.373,5.01e-05,,410,410
584.042,5.01e-05,,410,410
586.714,5.01e-05,,410,410
589.478,5.01e-05,,410,410
592.158,5.01e-05,,410,410
594.831,5.01e-05,,410,410
597.523,5.02e-05,,410,410
600.714,5.02e-05,,410,410
603.39,5.02e-05,,410,410
606.074,5.02e-05,,410,410
608.768,5.02e-05,,410,410
611.459,5.02e-05,,410,410
614.131,5.02e-05,,410,410
616.792,5.02e-05,,410,410
619.446,5.03e-05,,410,410
622.124,5.03e-05,,410,410
624.846,5.03e-05,,410,410
627.956,5.03e-05,,410,410
630.633,5.03e-05,,410,410
633.637,5.03e-05,,410,410
636.317,5.03e-05,,410,410
639.209,5.03e-05,,410,410
642.031,5.03e-05,,410,410
644.708,5.03e-05,,410,410
647.431,5.03e-05,,410,410
650.098,5.03e-05,,410,410
653.022,5.04e-05,,410,410
655.719,5.04e-05,,410,410
658.425,5.04e-05,,410,410
661.121,5.04e-05,,410,410
664.25,5.04e-05,,410,410
667.139,5.04e-05,,410,410
669.802,5.04e-05,,410,410
672.724,5.04e-05,,410,410
675.399,5.05e-05,,410,410
678.059,5.05e-05,,410,410
680.786,5.05e-05,,410,410
683.466,5.05e-05,,410,410
686.146,5.05e-05,,410,410
688.829,5.05e-05,,410,410
691.865,5.06e-05,,410,410
694.533,5.06e-05,,410,410
697.386,5.05e-05,,410,410
700.237,5.05e-05,,410,410
702.926,5.05e-05,,410,410
705.66,5.06e-05,,410,410
708.327,5.05e-05,,410,410
711.001,5.05e-05,,410,410
714.005,5.05e-05,,410,410
716.675,5.01e-05,,410,410
719.339,5.02e-05,,410,410
722.023,5.02e-05,,410,410
725.29,5.02e-05,,410,410
727.97,5.02e-05,,410,410
730.728,5.02e-05,,410,410
733.43,5.02e-05,,410,410
736.116,5.02e-05,,410,410
738.806,5.02e-05,,410,410
741.638,5.02e-05,,410,410
744.303,5.03e-05,,410,410
747.145,5.03e-05,,410,410
750.249,5.03e-05,,410,410
752.948,5.03e-05,,410,410
755.76,5.03e-05,,410,410
758.444,5.03e-05,,410,410
761.136,5.03e-05,,410,410
763.861,5.03e-05,,410,410
766.575,5.03e-05,,410,410
769.364,5.03e-05,,410,410
772.103,5.04e-05,,410,410
774.778,5.04e-05,,410,410
777.591,5.04e-05,,410,410
780.246,5.04e-05,,410,410
783.402,5.04e-05,,410,410
786.644,5.04e-05,,410,410
789.332,5.05e-05,,410,410
792.11,5.05e-05,,410,410
794.782,5.05e-05,,410,410
797.464,5.05e-05,,410,410
800.133,5.05e-05,,410,410
802.795,5.05e-05,,410,410
805.504,5.05e-05,,410,410
808.244,5.05e-05,,410,410
810.906,5.06e-05,,410,410
813.577,5.06e-05,,410,410
816.257,5.06e-05,,410,410
819.096,5.06e-05,,410,410
821.831,5.06e-05,,410,410
824.792,5.06e-05,,410,410
827.585,5.06e-05,,410,410
830.552,5.06e-05,,410,410
833.287,5.06e-05,,410,410
836.069,5.06e-05,,410,410
838.742,5.07e-05,,410,410
841.787,5.07e-05,,410,410
844.439,5.07e-05,,410,410
847.134,5.07e-05,,410,410
849.811,5.07e-05,,410,410
852.745,5.07e-05,,410,410
855.432,5.07e-05,,410,410
858.434,5.07e-05,,410,410
861.097,5.07e-05,,410,410
863.813,5.08e-05,,410,410
866.858,5.08e-05,,410,410
870.013,5.08e-05,,410,410
872.681,5.08e-05,,410,410
875.386,5.08e-05,,410,410
878.084,5.08e-05,,410,410
880.768,5.08e-05,,410,410
883.455,5.08e-05,,410,410
886.159,5.08e-05,,410,410
888.842,5.08e-05,,410,410
891.563,5.08e-05,,410,410
894.224,5.08e-05,,410,410
896.978,5.09e-05,,410,410
900.112,5.09e-05,,410,410
902.816,5.09e-05,,410,410
905.889,5.09e-05,,410,410
908.607,5.09e-05,,410,410
911.296,5.09e-05,,410,410
914.45,5.09e-05,,410,410
917.124,5.09e-05,,410,410
919.808,5.09e-05,,410,410
922.498,5.09e-05,,410,410
925.194,5.09e-05,,410,410
928.157,5.09e-05,,410,410
930.82,5.1e-05,,410,410
933.482,5.1e-05,,410,410
936.167,5.1e-05,,410,410
939.757,5.1e-05,,410,410
942.577,5.1e-05,,410,410
945.257,5.1e-05,,410,410
948.01,5.1e-05,,410,410
950.716,5.1e-05,,410,410
954.054,5.1e-05,,410,410
956.738,5.1e-05,,410,410
959.41,5.11e-05,,410,410
962.271,5.11e-05,,410,410
965.054,5.11e-05,,410,410
967.709,5.11e-05,,410,410
970.386,5.11e-05,,410,410
973.229,5.11e-05,,410,410
975.895,5.11e-05,,410,410
978.612,5.12e-05,,410,410
981.863,5.14e-05,,410,410
984.764,5.14e-05,,410,410
988.012,5.14e-05,,410,410
990.967,5.14e-05,,410,410
993.639,5.14e-05,,410,410
996.377,5.14e-05,,410,410
999.094,5.14e-05,,410,410
1001.791,5.15e-05,,410,410
1004.461,5.15e-05,,410,410
1007.135,5.15e-05,,410,410
1009.813,5.15e-05,,410,410
1012.531,5.15e-05,,410,410
1015.252,5.15e-05,,410,410
1017.93,5.15e-05,,410,410
1020.634,5.15e-05,,410,410
1023.363,5.16e-05,,410,410
1026.25,5.16e-05,,410,410
1028.955,5.16e-05,,410,410
1032.293,5.16e-05,,410,410
1034.965,5.16e-05,,410,410
1037.689,5.16e-05,,410,410
1040.338,5.16e-05,,410,410
1043.761,5.16e-05,,410,410
1046.434,5.16e-05,,410,410
1049.164,5.16e-05,,410,410
1051.841,5.17e-05,,410,410
1054.528,5.17e-05,,410,410
1057.274,5.17e-05,,410,410
1060.989,5.17e-05,,410,410
1063.726,5.17e-05,,410,410
1066.54,5.17e-05,,410,410
1069.234,5.17e-05,,410,410
1071.939,5.17e-05,,410,410
1074.628,5.18e-05,,410,410
1077.312,5.18e-05,,410,410
1080.039,5.18e-05,,410,410
1082.796,5.18e-05,,410,410
1085.489,5.18e-05,,410,410
1088.173,5.18e-05,,410,410
1090.84,5.18e-05,,410,410
1093.696,5.18e-05,,410,410
1096.372,5.18e-05,,410,410
1099.07,5.18e-05,,410,410
1101.734,5.18e-05,,410,410
1104.423,5.18e-05,,410,410
1107.535,5.19e-05,,410,410
1110.214,5.19e-05,,410,410
1113.051,5.19e-05,,410,410
1115.762,5.19e-05,,410,410
1118.477,5.19e-05,,410,410
1121.206,5.19e-05,,410,410
1124.083,5.19e-05,,410,410
1126.782,5.19e-05,,410,410
1129.548,5.19e-05,,410,410
1132.45,5.19e-05,,410,410
1135.154,5.2e-05,,410,410
1137.826,5.2e-05,,410,410
1140.501,5.2e-05,,410,410
1143.867,5.2e-05,,410,410
1146.54,5.2e-05,,410,410
1149.252,5.2e-05,,410,410
1152.116,5.2e-05,,410,410
1154.81,5.2e-05,,410,410
1157.544,5.2e-05,,410,410
1160.231,5.2e-05,,410,410
1162.93,5.2e-05,,410,410
1165.745,5.2e-05,,410,410
1168.647,5.21e-05,,410,410
1171.365,5.21e-05,,410,410
1174.045,5.21e-05,,410,410
1176.736,5.21e-05,,410,410
1179.445,5.21e-05,,410,410
1182.167,5.21e-05,,410,410
1185.018,5.22e-05,,410,410
1187.742,5.22e-05,,410,410
1190.422,5.22e-05,,410,410
1193.156,5.22e-05,,410,410
1195.87,5.22e-05,,410,410
1198.626,5.22e-05,,410,410
1201.368,5.22e-05,,410,410
1204.241,5.22e-05,,410,410
1206.907,5.22e-05,,410,410
1209.693,5.22e-05,,410,410
1212.365,5.23e-05,,410,410
1215.103,5.23e-05,,410,410
1217.806,5.23e-05,,410,410
1220.709,5.23e-05,,410,410
1223.887,5.23e-05,,410,410
1226.574,5.23e-05,,410,410
1229.561,5.23e-05,,410,410
1232.358,5.23e-05,,410,410
1235.039,5.23e-05,,410,410
1237.738,5.24e-05,,410,410
1240.425,5.24e-05,,410,410
1243.169,5.24e-05,,410,410
1245.889,5.24e-05,,410,410
1248.675,5.24e-05,,410,410
1251.401,5.24e-05,,410,410
1254.091,5.24e-05,,410,410
1256.776,5.24e-05,,410,410
1259.618,5.24e-05,,410,410
1262.306,5.24e-05,,410,410
1264.994,5.24e-05,,410,410
1267.73,5.24e-05,,410,410
1270.42,5.25e-05,,410,410
1273.581,5.25e-05,,410,410
1276.275,5.25e-05,,410,410
1279.395,5.25e-05,,410,410
1282.094,5.25e-05,,410,410
1284.872,5.25e-05,,410,410
1287.809,5.25e-05,,410,410
1290.537,5.25e-05,,410,410
1293.23,5.25e-05,,410,410
1296.143,5.25e-05,,410,410
1298.808,5.25e-05,,410,410
1301.494,5.25e-05,,410,410
1304.773,5.25e-05,,410,410
1307.463,5.26e-05,,410,410
1310.158,5.26e-05,,410,410
1312.889,5.26e-05,,410,410
1315.595,5.26e-05,,410,410
1318.488,5.26e-05,,410,410
1321.212,5.26e-05,,410,410
1323.92,5.26e-05,,410,410
1326.601,5.26e-05,,410,410
1329.753,5.26e-05,,410,410
1332.447,5.27e-05,,410,410
1335.185,5.27e-05,,410,410
1337.901,5.27e-05,,410,410
1340.59,5.27e-05,,410,410
1343.266,5.27e-05,,410,410
1346.01,5.27e-05,,410,410
1348.899,5.27e-05,,410,410
1352.04,5.27e-05,,410,410
1354.72,5.27e-05,,410,410
1357.408,5.27e-05,,410,410
1360.425,5.28e-05,,410,410
1363.091,5.28e-05,,410,410
1365.789,5.28e-05,,410,410
1368.493,5.28e-05,,410,410
1371.178,5.28e-05,,410,410
1373.869,5.28e-05,,410,410
1376.679,5.28e-05,,410,410
1379.382,5.28e-05,,410,410
1382.292,5.28e-05,,410,410
1385.031,5.28e-05,,410,410
1387.762,5.29e-05,,410,410
1390.54,5.29e-05,,410,410
1393.253,5.29e-05,,410,410
1395.961,5.29e-05,,410,410
1398.626,5.29e-05,,410,410
1401.32,5.29e-05,,410,410
1404.229,5.29e-05,,410,410
1407.469,5.29e-05,,410,410
1410.505,5.29e-05,,410,410
1413.363,5.29e-05,,410,410
1416.279,5.29e-05,,410,410
1419.025,5.29e-05,,410,410
1421.786,5.29e-05,,410,410
1424.541,5.3e-05,,410,410
1428.11,5.3e-05,,410,410
1430.843,5.3e-05,,410,410
1433.694,5.3e-05,,410,410
1436.613,5.3e-05,,410,410
1439.382,5.3e-05,,410,410
1442.183,5.3e-05,,410,410
1445.009,5.3e-05,,410,410
1447.803,5.3e-05,,410,410
1450.594,5.3e-05,,410,410
1453.87,5.31e-05,,410,410
1456.667,5.31e-05,,410,410
1459.462,5.31e-05,,410,410
1462.326,5.31e-05,,410,410
1465.208,5.31e-05,,410,410
1468.191,5.31e-05,,410,410
1471.196,5.31e-05,,410,410
1474.464,5.31e-05,,410,410
1477.348,5.31e-05,,410,410
1480.23,5.32e-05,,410,410
1483.209,5.32e-05,,410,410
1486.391,5.32e-05,,410,410
1489.448,5.32e-05,,410,410
1492.161,5.32e-05,,410,410
1494.923,5.32e-05,,410,410
1497.733,5.32e-05,,410,410
1500.682,5.32e-05,,410,410
1504.253,5.32e-05,,410,410
1507.17,5.33e-05,,410,410
1509.968,5.33e-05,,410,410
1513.222,5.33e-05,,410,410
1516.094,5.33e-05,,410,410
1518.946,5.33e-05,,410,410
1522.402,5.33e-05,,410,410
1525.493,5.33e-05,,410,410
1528.726,5.33e-05,,410,410
1531.441,5.34e-05,,410,410
1534.357,5.34e-05,,410,410
1537.622,5.34e-05,,410,410
1540.465,5.34e-05,,410,410
1543.564,5.34e-05,,410,410
1546.642,5.34e-05,,410,410
1549.366,5.34e-05,,410,410
1552.414,5.34e-05,,410,410
1555.245,5.34e-05,,410,410
1558.132,5.35e-05,,410,410
1560.996,5.35e-05,,410,410
1563.826,5.35e-05,,410,410
1566.783,5.35e-05,,410,410
1569.541,5.35e-05,,410,410
1572.305,5.35e-05,,410,410
1575.41,5.35e-05,,410,410
1578.511,5.35e-05,,410,410
1581.298,5.35e-05,,410,410
1584.26,5.35e-05,,410,410
1587.1,5.35e-05,,410,410
1590.205,5.35e-05,,410,410
1592.957,5.35e-05,,410,410
1595.736,5.36e-05,,410,410
1598.456,5.36e-05,,410,410
1601.157,5.36e-05,,410,410
1603.848,5.36e-05,,410,410
1606.989,5.36e-05,,410,410
1609.688,5.36e-05,,410,410
1613.007,5.36e-05,,410,410
1615.736,5.36e-05,,410,410
1618.394,5.36e-05,,410,410
1621.061,5.37e-05,,410,410
1623.906,5.37e-05,,410,410
1626.71,5.37e-05,,410,410
1629.702,5.37e-05,,410,410
1632.364,5.37e-05,,410,410
1635.177,5.37e-05,,410,410
1637.859,5.37e-05,,410,410
1640.514,5.37e-05,,410,410
1643.212,5.37e-05,,410,410
1646.369,5.37e-05,,410,410
1649.246,5.37e-05,,410,410
1651.997,5.37e-05,,410,410
1654.673,5.37e-05,,410,410
1657.382,5.37e-05,,410,410
1660.172,5.38e-05,,410,410
1662.846,5.38e-05,,410,410
1665.537,5.38e-05,,410,410
1668.209,5.38e-05,,410,410
1671.462,5.38e-05,,410,410
1674.148,5.38e-05,,410,410
1677.066,5.38e-05,,410,410
1680.079,5.38e-05,,410,410
1682.851,5.38e-05,,410,410
1685.589,5.38e-05,,410,410
1688.243,5.38e-05,,410,410
1690.91,5.38e-05,,410,410
1693.588,5.39e-05,,410,410
1696.333,5.39e-05,,410,410
1699.064,5.39e-05,,410,410
1701.72,5.39e-05,,410,410
1705.041,5.39e-05,,410,410
1707.76,5.39e-05,,410,410
1710.427,5.39e-05,,410,410
1713.081,5.39e-05,,410,410
1715.797,5.39e-05,,410,410
1718.482,5.39e-05,,410,410
1721.198,5.39e-05,,410,410
1723.85,5.39e-05,,410,410
1726.522,5.39e-05,,410,410
1729.206,5.39e-05,,410,410
1731.874,5.39e-05,,410,410
1734.551,5.39e-05,,410,410
1737.23,5.39e-05,,410,410
1739.904,5.39e-05,,410,410
1742.557,5.39e-05,,410,410
1745.23,5.4e-05,,410,410
1747.909,5.4e-05,,410,410
1750.582,5.4e-05,,410,410
1753.271,5.4e-05,,410,410
1755.96,5.4e-05,,410,410
1758.696,5.4e-05,,410,410
1761.35,5.4e-05,,410,410
1764.051,5.4e-05,,410,410
1767.165,5.4e-05,,410,410
1770.038,5.4e-05,,410,410
1772.713,5.4e-05,,410,410
1775.464,5.4e-05,,410,410
1778.152,5.4e-05,,410,410
1780.846,5.41e-05,,410,410
1783.505,5.41e-05,,410,410
1786.168,5.41e-05,,410,410
1788.843,5.41e-05,,410,410
1791.577,5.41e-05,,410,410
1794.456,5.41e-05,,410,410
1797.149,5.41e-05,,410,410
1799.835,5.41e-05,,410,410
1802.497,5.41e-05,,410,410
1805.186,5.41e-05,,410,410
1808.634,5.41e-05,,410,410
1811.294,5.41e-05,,410,410
1813.993,5.42e-05,,410,410
1816.716,5.42e-05,,410,410
1819.388,5.42e-05,,410,410
1822.071,5.42e-05,,410,410
1824.759,5.42e-05,,410,410
1827.428,5.42e-05,,410,410
1830.154,5.42e-05,,410,410
1832.814,5.42e-05,,410,410
1835.505,5.42e-05,,410,410
1838.468,5.42e-05,,410,410
1841.172,5.42e-05,,410,410
1844.435,5.42e-05,,410,410
1847.118,5.42e-05,,410,410
1849.784,5.42e-05,,410,410
1852.445,5.43e-05,,410,410
1855.105,5.43e-05,,410,410
1857.768,5.43e-05,,410,410
1860.439,5.43e-05,,410,410
1863.119,5.43e-05,,410,410
1865.791,5.43e-05,,410,410
1868.492,5.43e-05,,410,410
1871.157,5.43e-05,,410,410
1873.82,5.43e-05,,410,410
1876.545,5.43e-05,,410,410
1879.217,5.43e-05,,410,410
1881.898,5.44e-05,,410,410
1884.902,5.44e-05,,410,410
1887.817,5.44e-05,,410,410
1890.727,5.44e-05,,410,410
1894.416,5.44e-05,,410,410
1897.325,5.44e-05,,410,410
1900.024,5.44e-05,,410,410
1902.727,5.44e-05,,410,410
1905.717,5.44e-05,,410,410
1908.754,5.44e-05,,410,410
1911.794,5.44e-05,,410,410
1914.524,5.45e-05,,410,410
1917.608,5.45e-05,,410,410
1920.565,5.45e-05,,410,410
1923.268,5.45e-05,,410,410
1926.436,5.45e-05,,410,410
1929.609,5.45e-05,,410,410
1932.437,5.45e-05,,410,410
1935.103,5.45e-05,,410,410
1937.953,5.45e-05,,410,410
1941.014,5.45e-05,,410,410
1943.672,5.45e-05,,410,410
1947.027,5.45e-05,,410,410
1949.797,5.45e-05,,410,410
1952.703,5.45e-05,,410,410
1955.533,5.45e-05,,410,410
1958.261,5.46e-05,,410,410
1961.028,5.46e-05,,410,410
1963.806,5.46e-05,,410,410
1966.64,5.46e-05,,410,410
1969.304,5.46e-05,,410,410
1971.998,5.46e-05,,410,410
1975.117,5.46e-05,,410,410
1977.803,5.46e-05,,410,410
1980.528,5.46e-05,,410,410
1983.189,5.46e-05,,410,410
1986.141,5.46e-05,,410,410
1988.937,5.46e-05,,410,410
1991.603,5.47e-05,,410,410
1994.32,5.47e-05,,410,410
1997.124,5.47e-05,,410,410
1999.799,5.47e-05,,410,410
2002.73,5.47e-05,,410,410
2005.46,5.47e-05,,410,410
2008.948,5.47e-05,,410,410
2011.646,5.47e-05,,410,410
2014.422,5.47e-05,,410,410
2017.153,5.47e-05,,410,410
2019.828,5.47e-05,,410,410
2024.079,5.47e-05,,410,410
2027.123,5.47e-05,,410,410
2029.779,5.47e-05,,410,410
2032.504,5.48e-05,,410,410
2035.189,5.48e-05,,410,410
2037.883,5.48e-05,,410,410
2040.566,5.48e-05,,410,410
2043.227,5.48e-05,,410,410
2045.888,5.48e-05,,410,410
2048.594,5.48e-05,,410,410
2051.303,5.48e-05,,410,410
2054.048,5.48e-05,,410,410
2057.379,5.48e-05,,410,410
2060.231,5.48e-05,,410,410
2062.977,5.48e-05,,410,410
2065.691,5.48e-05,,410,410
2068.609,5.49e-05,,410,410
2071.299,5.49e-05,,410,410
2073.991,5.49e-05,,410,410
2076.675,5.49e-05,,410,410
2079.386,5.49e-05,,410,410
2082.464,5.52e-05,,410,410
2085.365,5.52e-05,,410,410
2088.026,5.52e-05,,410,410
2090.725,5.52e-05,,410,410
2093.926,5.52e-05,,410,410
2096.64,5.52e-05,,410,410
2099.315,5.53e-05,,410,410
2102.152,5.53e-05,,410,410
2104.796,5.53e-05,,410,410
2107.609,5.53e-05,,410,410
2110.35,5.53e-05,,410,410
2113.494,5.53e-05,,410,410
2116.189,5.53e-05,,410,410
2118.902,5.53e-05,,410,410
2121.653,5.53e-05,,410,410
2124.321,5.53e-05,,410,410
2127.239,5.53e-05,,410,410
2130.185,5.53e-05,,410,410
2133.043,5.54e-05,,410,410
2135.87,5.54e-05,,410,410
2138.651,5.54e-05,,410,410
2141.743,5.54e-05,,410,410
2144.415,5.54e-05,,410,410
2147.385,5.54e-05,,410,410
2150.385,5.54e-05,,410,410
2153.045,5.54e-05,,410,410
2155.97,5.54e-05,,410,410
2159.001,5.54e-05,,410,410
2161.67,5.54e-05,,410,410
2164.767,5.54e-05,,410,410
2167.598,5.54e-05,,410,410
2170.321,5.54e-05,,410,410
2173.111,5.55e-05,,410,410
2175.81,5.55e-05,,410,410
2178.576,5.55e-05,,410,410
2181.25,5.55e-05,,410,410
2183.9,5.55e-05,,410,410
2186.721,5.55e-05,,410,410
2190.048,5.55e-05,,410,410
2192.703,5.55e-05,,410,410
2195.421,5.55e-05,,410,410
2198.091,5.55e-05,,410,410
2200.812,5.55e-05,,410,410
2203.523,5.55e-05,,410,410
2206.305,5.55e-05,,410,410
2208.99,5.55e-05,,410,410
2211.758,5.55e-05,,410,410
2214.416,5.56e-05,,410,410
2217.098,5.56e-05,,410,410
2219.82,5.56e-05,,410,410
2222.498,5.56e-05,,410,410
2225.175,5.56e-05,,410,410
2228.146,5.56e-05,,410,410
2230.855,5.56e-05,,410,410
2233.878,5.56e-05,,410,410
2236.56,5.56e-05,,410,410
2239.274,5.56e-05,,410,410
2242.353,5.56e-05,,410,410
2245.802,5.57e-05,,410,410
2248.739,5.57e-05,,410,410
2251.563,5.57e-05,,410,410
2254.236,5.57e-05,,410,410
2256.894,5.57e-05,,410,410
2260.104,5.57e-05,,410,410
2262.765,5.57e-05,,410,410
2265.552,5.57e-05,,410,410
2268.226,5.57e-05,,410,410
2271.001,5.57e-05,,410,410
2273.666,5.58e-05,,410,410
2276.367,5.58e-05,,410,410
2279.429,5.58e-05,,410,410
2282.189,5.58e-05,,410,410
2284.955,5.57e-05,,410,410
2287.768,5.58e-05,,410,410
2290.539,5.58e-05,,410,410
2293.212,5.58e-05,,410,410
2295.988,5.58e-05,,410,410
2298.925,5.58e-05,,410,410
2301.607,5.58e-05,,410,410
2304.504,5.58e-05,,410,410
2307.186,5.58e-05,,410,410
2310.061,5.58e-05,,410,410
2312.871,5.58e-05,,410,410
2315.569,5.58e-05,,410,410
2318.312,5.58e-05,,410,410
2321.005,5.58e-05,,410,410
2323.9,5.58e-05,,410,410
2326.863,5.58e-05,,410,410
2329.546,5.58e-05,,410,410
2332.702,5.58e-05,,410,410
2335.427,5.59e-05,,410,410
2338.165,5.59e-05,,410,410
2340.869,5.59e-05,,410,410
2343.575,5.59e-05,,410,410
2346.457,5.59e-05,,410,410
2349.69,5.59e-05,,410,410
2353.108,5.59e-05,,410,410
2355.811,5.59e-05,,410,410
2358.523,5.59e-05,,410,410
