Time_(s),Current_(A),Current_Std_Dev_(A),Control_Temperature_(K),Sample_Temperature_(K)
405.064,8.9e-05,5.16e-10,440,440
406.566,8.9e-05,2.2e-09,440,440
408.065,8.9e-05,2.16e-09,440,440
409.395,8.9e-05,1.16e-09,440,440
410.795,8.9e-05,2.71e-09,440,440
412.208,8.9e-05,1.85e-09,440,440
413.671,8.9e-05,6.75e-10,440,440
415.193,8.9e-05,3.1e-09,440,440
416.531,8.9e-05,2.25e-09,440,440
417.992,8.9e-05,2.73e-09,440,440
419.362,8.9e-05,4.22e-10,440,440
420.776,8.9e-05,7.38e-10,440,440
422.178,8.9e-05,2.41e-09,440,440
423.626,8.9e-05,1.52e-09,440,440
425.044,8.9e-05,2.59e-09,440,440
426.517,8.9e-05,2.06e-09,440,440
427.958,8.9e-05,1.32e-09,440,440
429.368,8.9e-05,1.1e-09,440,440
430.793,8.91e-05,1.25e-09,440,440
432.192,8.91e-05,2.54e-09,440,440
433.72,8.91e-05,2.41e-09,440,440
435.252,8.91e-05,1.34e-09,440,440
436.714,8.91e-05,2.59e-09,440,440
438.128,8.91e-05,8.16e-10,440,440
439.475,8.91e-05,2.69e-09,440,440
440.919,8.91e-05,4.22e-10,440,440
442.323,8.91e-05,1.4e-09,440,440
443.691,8.91e-05,2.22e-09,440,440
445.042,8.91e-05,1.16e-09,440,440
446.419,8.91e-05,1.77e-09,440,440
447.936,8.91e-05,1.52e-09,440,440
449.357,8.91e-05,1.81e-09,440,440
450.72,8.91e-05,1.07e-09,440,440
452.077,8.91e-05,7.38e-10,440,440
453.459,8.91e-05,2.63e-09,440,440
454.898,8.91e-05,2.17e-09,440,440
456.364,8.92e-05,9.43e-10,440,440
457.893,8.92e-05,1.64e-09,440,440
459.329,8.92e-05,1.18e-09,440,440
460.822,8.92e-05,1.2e-09,440,440
462.264,8.92e-05,3.24e-09,440,440
463.804,8.92e-05,6.32e-10,440,440
465.159,8.92e-05,9.19e-10,440,440
466.551,8.92e-05,1.84e-09,440,440
468.001,8.92e-05,3.12e-09,440,440
469.35,8.92e-05,3.17e-09,440,440
470.746,8.92e-05,5.68e-10,440,440
472.134,8.92e-05,5.12e-09,440,440
473.482,8.92e-05,2.51e-09,440,440
474.861,8.92e-05,1.6e-09,440,440
476.367,8.92e-05,2.54e-09,440,440
477.8,8.92e-05,1.05e-09,440,440
479.263,8.92e-05,1.05e-09,440,440
480.742,8.92e-05,2.07e-09,440,440
482.244,8.92e-05,1.7e-09,440,440
483.729,8.92e-05,2.01e-09,440,440
485.105,8.92e-05,2.56e-09,440,440
486.556,8.93e-05,8.76e-10,440,440
488.013,8.93e-05,2.67e-09,440,440
489.428,8.93e-05,2e-09,440,440
490.839,8.93e-05,1.48e-09,440,440
492.485,8.93e-05,1.65e-09,440,440
493.908,8.93e-05,4.71e-10,440,440
495.267,8.93e-05,2.98e-09,440,440
496.614,8.93e-05,7.89e-10,440,440
498.044,8.93e-05,1.42e-09,440,440
499.425,8.93e-05,1.9e-09,440,440
500.792,8.93e-05,3.61e-09,440,440
502.2,8.93e-05,1.62e-09,440,440
503.554,8.93e-05,1.78e-09,440,440
504.962,8.93e-05,2e-09,440,440
506.407,8.93e-05,1.42e-09,440,440
507.797,8.93e-05,1.34e-09,440,440
509.163,8.93e-05,1.99e-09,440,440
510.576,8.93e-05,6.99e-10,440,440
511.98,8.93e-05,9.72e-10,440,440
513.357,8.93e-05,2.7e-09,440,440
514.785,8.93e-05,1.08e-09,440,440
516.206,8.94e-05,3.06e-09,440,440
517.619,8.94e-05,3.16e-10,440,440
519.125,8.94e-05,1.4e-09,440,440
520.501,8.94e-05,3.55e-09,440,440
521.94,8.94e-05,3.03e-09,440,440
523.289,8.94e-05,6.75e-10,440,440
524.728,8.94e-05,1.71e-09,440,440
526.057,8.94e-05,1.69e-09,440,440
527.433,8.94e-05,1.99e-09,440,440
528.856,8.94e-05,2.67e-09,440,440
530.288,8.94e-05,1.27e-09,440,440
531.734,8.94e-05,2.22e-09,440,440
533.165,8.94e-05,6.75e-10,440,440
534.668,8.94e-05,1.6e-09,440,440
536.102,8.94e-05,1.06e-09,440,440
537.48,8.94e-05,2.49e-09,440,440
538.952,8.94e-05,3.19e-09,440,440
540.419,8.94e-05,1.87e-09,440,440
541.878,8.94e-05,1.4e-09,440,440
543.312,8.94e-05,2.67e-09,440,440
544.827,8.94e-05,2.16e-09,440,440
546.279,8.94e-05,1.03e-09,440,440
547.727,8.94e-05,1.76e-09,440,440
549.193,8.94e-05,1.1e-09,440,440
550.553,8.95e-05,1.37e-09,440,440
551.984,8.95e-05,1.65e-09,440,440
553.461,8.95e-05,9.19e-10,440,440
554.873,8.95e-05,1.58e-09,440,440
556.225,8.95e-05,1.84e-09,440,440
557.63,8.95e-05,1.7e-09,440,440
559.015,8.95e-05,7.89e-10,440,440
560.582,8.95e-05,7.89e-10,440,440
562.144,8.95e-05,4.83e-10,440,440
563.643,8.95e-05,1.14e-09,440,440
565.276,8.95e-05,8.16e-10,440,440
566.709,8.95e-05,1.2e-09,440,440
568.113,8.95e-05,7.07e-10,440,440
569.536,8.95e-05,2.88e-09,440,440
570.911,8.95e-05,1.05e-09,440,440
572.423,8.95e-05,1.57e-09,440,440
573.876,8.95e-05,2.92e-09,440,440
575.316,8.95e-05,1.66e-09,440,440
576.7,8.95e-05,1.78e-09,440,440
578.14,8.95e-05,1.85e-09,440,440
579.608,8.95e-05,4.71e-10,440,440
581.055,8.95e-05,7.89e-10,440,440
582.484,8.95e-05,1.9e-09,440,440
583.843,8.95e-05,2.07e-09,440,440
585.224,8.95e-05,1.18e-09,440,440
586.719,8.95e-05,9.72e-10,440,440
588.107,8.95e-05,1.84e-09,440,440
589.514,8.95e-05,8.76e-10,440,440
590.967,8.95e-05,1.29e-09,440,440
592.325,8.95e-05,7.38e-10,440,440
593.76,8.95e-05,1.79e-09,440,440
595.196,8.95e-05,2.71e-09,440,440
596.582,8.95e-05,1.52e-09,440,440
597.999,8.95e-05,3.14e-09,440,440
599.813,8.96e-05,3.11e-09,440,440
601.396,8.96e-05,1.76e-09,440,440
602.905,8.96e-05,2.5e-09,440,440
604.323,8.96e-05,1.69e-09,440,440
605.786,8.96e-05,1.35e-09,440,440
607.264,8.96e-05,2.37e-09,440,440
608.738,8.96e-05,1.64e-09,440,440
610.14,8.96e-05,3.31e-09,440,440
611.532,8.96e-05,1.51e-09,440,440
612.994,8.96e-05,1.85e-09,440,440
614.392,8.96e-05,1.05e-09,440,440
615.762,8.96e-05,3.78e-09,440,440
617.148,8.96e-05,2.08e-09,440,440
618.529,8.96e-05,2.54e-09,440,440
619.939,8.96e-05,2e-09,440,440
621.293,8.96e-05,1.93e-09,440,440
622.877,8.97e-05,2.49e-09,440,440
624.245,8.97e-05,1.23e-09,440,440
625.615,8.97e-05,3.16e-10,440,440
627.112,8.97e-05,1.6e-09,440,440
628.539,8.97e-05,4.71e-10,440,440
629.959,8.97e-05,1.65e-09,440,440
631.342,8.97e-05,3.99e-09,440,440
632.701,8.97e-05,1.14e-09,440,440
634.106,8.97e-05,3.05e-09,440,440
635.515,8.97e-05,1.29e-09,440,440
637.116,8.97e-05,8.43e-10,440,440
638.55,8.97e-05,8.16e-10,440,440
640.145,8.97e-05,2.06e-09,440,440
641.564,8.97e-05,3.22e-09,440,440
643.02,8.97e-05,4.25e-09,440,440
644.412,8.97e-05,1.62e-09,440,440
645.847,8.97e-05,3.27e-09,440,440
647.233,8.97e-05,9.66e-10,440,440
648.664,8.97e-05,1.9e-09,440,440
650.147,8.97e-05,8.76e-10,440,440
651.544,8.97e-05,7.07e-10,440,440
652.944,8.98e-05,2.57e-09,440,440
654.408,8.98e-05,8.43e-10,440,440
655.957,8.98e-05,4.22e-10,440,440
657.436,8.98e-05,2.95e-09,440,440
658.995,8.98e-05,1.1e-09,440,440
660.361,8.98e-05,1.07e-09,440,440
661.766,8.98e-05,8.5e-10,440,440
663.148,8.98e-05,1.9e-09,440,440
664.552,8.98e-05,1.27e-09,440,440
665.974,8.98e-05,8.43e-10,440,440
667.321,8.98e-05,1.16e-09,440,440
668.755,8.98e-05,2.8e-09,440,440
670.133,8.98e-05,2.02e-09,440,440
671.667,8.98e-05,2.45e-09,440,440
673.076,8.98e-05,9.94e-10,440,440
674.452,8.98e-05,2.02e-09,440,440
675.839,8.98e-05,2.9e-09,440,440
677.211,8.98e-05,9.94e-10,440,440
678.585,8.98e-05,3.05e-09,440,440
680.055,8.98e-05,5.68e-10,440,440
681.439,8.98e-05,1.26e-09,440,440
682.83,8.98e-05,1.4e-09,440,440
684.206,8.98e-05,2.9e-09,440,440
685.601,8.98e-05,7.07e-10,440,440
687.001,8.98e-05,1.23e-09,440,440
688.381,8.98e-05,9.19e-10,440,440
689.798,8.98e-05,1.42e-09,440,440
691.195,8.99e-05,1.06e-09,440,440
692.682,8.98e-05,6.32e-10,440,440
694.185,8.99e-05,3.08e-09,440,440
695.595,8.99e-05,1.43e-20,440,440
697.079,8.99e-05,2.28e-09,440,440
698.488,8.99e-05,1.06e-09,440,440
699.901,8.99e-05,2.41e-09,440,440
701.464,8.99e-05,1.77e-09,440,440
702.946,8.99e-05,6.32e-10,440,440
704.318,8.99e-05,1.77e-09,440,440
705.732,8.99e-05,1.42e-09,440,440
707.16,8.99e-05,1.95e-09,440,440
708.578,8.99e-05,1.06e-09,440,440
709.998,8.99e-05,1.65e-09,440,440
711.421,8.99e-05,9.72e-10,440,440
712.798,8.99e-05,6.99e-10,440,440
714.156,8.99e-05,3.37e-09,440,440
715.569,8.99e-05,1.16e-09,440,440
716.974,8.99e-05,2.26e-09,440,440
718.329,8.99e-05,9.94e-10,440,440
719.78,8.99e-05,8.23e-10,440,440
721.167,8.99e-05,9.66e-10,440,440
722.662,8.99e-05,1.43e-09,440,440
724.031,8.99e-05,2.02e-09,440,440
725.458,8.99e-05,5.16e-10,440,440
726.949,8.99e-05,4.15e-09,440,440
728.294,8.99e-05,1.62e-09,440,440
729.668,8.99e-05,2.41e-09,440,440
731.06,9e-05,5.16e-10,440,440
732.617,9e-05,1.56e-09,440,440
734.07,9e-05,1.51e-09,440,440
735.463,9e-05,2e-09,440,440
736.964,9e-05,2.32e-09,440,440
738.308,9e-05,5.16e-10,440,440
739.671,9e-05,2.12e-09,440,440
741.098,9e-05,6.67e-10,440,440
742.482,9e-05,2.11e-09,440,440
743.907,9e-05,1.73e-09,440,440
745.248,9e-05,1.78e-09,440,440
746.627,9e-05,1.49e-09,440,440
748.06,9e-05,5.16e-10,440,440
749.482,9e-05,9.19e-10,440,440
750.904,9e-05,1.4e-09,440,440
752.316,9e-05,2.75e-09,440,440
753.751,9e-05,2.51e-09,440,440
755.191,9e-05,1.35e-09,440,440
756.578,9e-05,1.69e-09,440,440
757.974,9.01e-05,1.62e-09,440,440
759.543,9.01e-05,1.51e-09,440,440
761.09,9.01e-05,3.16e-10,440,440
762.591,9.01e-05,1.76e-09,440,440
764.004,9.01e-05,1.49e-09,440,440
765.373,9.01e-05,1.78e-09,440,440
766.833,9.01e-05,3.75e-09,440,440
768.255,9.01e-05,9.43e-10,440,440
769.71,9.01e-05,8.76e-10,440,440
771.199,9.01e-05,1.37e-09,440,440
772.591,9.01e-05,1.4e-09,440,440
774.069,9.01e-05,2.28e-09,440,440
775.46,9.01e-05,2.54e-09,440,440
776.845,9.01e-05,1.62e-09,440,440
778.176,9.01e-05,5.12e-09,440,440
779.693,9.01e-05,1.73e-09,440,440
781.08,9.01e-05,1.85e-09,440,440
782.483,9.01e-05,1.07e-09,440,440
783.895,9.01e-05,2.59e-09,440,440
785.283,9.01e-05,1.93e-09,440,440
786.715,9.01e-05,1.29e-09,440,440
788.076,9.01e-05,4.71e-10,440,440
789.473,9.01e-05,3.03e-09,440,440
790.998,9.01e-05,1.06e-09,440,440
792.729,9.01e-05,1.1e-09,440,440
794.13,9.01e-05,1.33e-09,440,440
795.579,9.01e-05,1.7e-09,440,440
796.981,9.01e-05,1.75e-09,440,440
798.395,9.01e-05,1.62e-09,440,440
799.837,9.01e-05,1.16e-09,440,440
801.224,9.02e-05,1.84e-09,440,440
802.535,9.02e-05,1.75e-09,440,440
803.919,9.02e-05,8.23e-10,440,440
805.26,9.02e-05,1.1e-09,440,440
806.674,9.02e-05,2.32e-09,440,440
808.108,9.02e-05,3.77e-09,440,440
809.457,9.02e-05,1.27e-09,440,440
810.865,9.02e-05,3.2e-09,440,440
812.3,9.02e-05,7.89e-10,440,440
813.825,9.02e-05,1.03e-09,440,440
815.24,9.02e-05,2.91e-09,440,440
816.587,9.02e-05,1.29e-09,440,440
817.984,9.02e-05,3.59e-09,440,440
819.412,9.02e-05,1.43e-09,440,440
820.959,9.02e-05,1.96e-09,440,440
822.421,9.02e-05,1.93e-09,440,440
823.789,9.02e-05,2.57e-09,440,440
825.193,9.02e-05,1.29e-09,440,440
826.605,9.03e-05,9.49e-10,440,440
828.023,9.03e-05,9.43e-10,440,440
829.393,9.03e-05,3.24e-09,440,440
830.884,9.03e-05,1.33e-09,440,440
832.258,9.03e-05,1.62e-09,440,440
833.721,9.03e-05,1.78e-09,440,440
835.087,9.03e-05,5.16e-10,440,440
836.458,9.03e-05,1.27e-09,440,440
837.878,9.03e-05,2.92e-09,440,440
839.266,9.03e-05,1.17e-09,440,440
840.855,9.03e-05,1.73e-09,440,440
842.235,9.03e-05,2.16e-09,440,440
843.678,9.03e-05,8.76e-10,440,440
845.176,9.03e-05,2.22e-09,440,440
846.512,9.03e-05,1.76e-09,440,440
847.984,9.03e-05,6.99e-10,440,440
849.379,9.03e-05,2.13e-09,440,440
850.881,9.03e-05,2.91e-09,440,440
852.266,9.03e-05,2.46e-09,440,440
853.713,9.03e-05,2.64e-09,440,440
855.187,9.03e-05,8.16e-10,440,440
856.659,9.03e-05,2.13e-09,440,440
858.04,9.03e-05,1.23e-09,440,440
859.535,9.03e-05,4.52e-09,440,440
861.085,9.04e-05,2.2e-09,440,440
862.578,9.04e-05,1.25e-09,440,440
864.042,9.04e-05,5.27e-10,440,440
865.38,9.04e-05,4.4e-09,440,440
866.791,9.04e-05,1.42e-09,440,440
868.15,9.04e-05,1.16e-09,440,440
869.554,9.04e-05,7.89e-10,440,440
870.935,9.04e-05,4.71e-10,440,440
872.333,9.04e-05,1.78e-09,440,440
873.859,9.04e-05,1.7e-09,440,440
875.253,9.04e-05,6.75e-10,440,440
876.742,9.04e-05,1.06e-09,440,440
878.156,9.04e-05,1.51e-09,440,440
879.628,9.04e-05,2.12e-09,440,440
881.1,9.04e-05,1.95e-09,440,440
882.615,9.04e-05,6.32e-10,440,440
884.103,9.04e-05,8.23e-10,440,440
885.522,9.04e-05,4.22e-10,440,440
886.945,9.04e-05,1.84e-09,440,440
888.344,9.04e-05,1.79e-09,440,440
889.727,9.04e-05,1.9e-09,440,440
891.152,9.04e-05,1.72e-09,440,440
892.55,9.04e-05,1.65e-09,440,440
894.003,9.04e-05,1.42e-09,440,440
895.38,9.04e-05,8.43e-10,440,440
896.782,9.04e-05,5.68e-10,440,440
898.136,9.04e-05,3.8e-09,440,440
899.568,9.04e-05,2.42e-09,440,440
900.969,9.04e-05,1.37e-09,440,440
902.316,9.04e-05,1.4e-09,440,440
903.927,9.04e-05,2.18e-09,440,440
905.279,9.04e-05,9.94e-10,440,440
906.739,9.04e-05,2.13e-09,440,440
908.201,9.04e-05,9.66e-10,440,440
