Time_(s),Current_(A),Current_Std_Dev_(A),Control_Temperature_(K),Sample_Temperature_(K)
181.566,7.79e-05,,420,420
183.761,7.79e-05,,420,420
185.943,7.79e-05,,420,420
188.337,7.79e-05,,420,420
190.624,7.79e-05,,420,420
192.896,7.8e-05,,420,420
195.134,7.8e-05,,420,420
197.38,7.8e-05,,420,420
199.646,7.8e-05,,420,420
201.814,7.81e-05,,420,420
203.984,7.81e-05,,420,420
206.854,7.81e-05,,420,420
209.138,7.81e-05,,420,420
211.33,7.82e-05,,420,420
214.186,7.82e-05,,420,420
216.422,7.82e-05,,420,420
218.703,7.84e-05,,420,420
220.976,7.83e-05,,420,420
223.307,7.84e-05,,420,420
225.64,7.84e-05,,420,420
227.889,7.84e-05,,420,420
230.117,7.84e-05,,420,420
232.459,7.84e-05,,420,420
234.645,7.85e-05,,420,420
236.835,7.85e-05,,420,420
239.124,7.85e-05,,420,420
241.371,7.86e-05,,420,420
243.607,7.87e-05,,420,420
245.897,7.87e-05,,420,420
248.22,7.86e-05,,420,420
250.468,7.86e-05,,420,420
252.705,7.86e-05,,420,420
254.93,7.86e-05,,420,420
257.539,7.86e-05,,420,420
259.823,7.86e-05,,420,420
261.983,7.86e-05,,420,420
264.121,7.87e-05,,420,420
266.756,7.87e-05,,420,420
268.979,7.87e-05,,420,420
271.237,7.88e-05,,420,420
273.458,7.88e-05,,420,420
276.109,7.88e-05,,420,420
278.53,7.89e-05,,420,420
280.9,7.89e-05,,420,420
283.204,7.9e-05,,420,420
285.576,7.91e-05,,420,420
287.777,7.91e-05,,420,420
290.375,7.91e-05,,420,420
293.328,7.91e-05,,420,420
295.588,7.9e-05,,420,420
297.82,7.9e-05,,420,420
300.02,7.9e-05,,420,420
302.26,7.91e-05,,420,420
304.541,7.91e-05,,420,420
306.779,7.91e-05,,420,420
309.081,7.91e-05,,420,420
311.306,7.91e-05,,420,420
313.776,7.92e-05,,420,420
316.025,7.92e-05,,420,420
318.195,7.92e-05,,420,420
320.418,7.92e-05,,420,420
323.094,7.92e-05,,420,420
325.332,7.93e-05,,420,420
327.53,7.93e-05,,420,420
329.753,7.93e-05,,420,420
331.972,7.93e-05,,420,420
334.709,7.94e-05,,420,420
336.867,7.94e-05,,420,420
339.016,7.95e-05,,420,420
341.26,7.96e-05,,420,420
343.485,7.96e-05,,420,420
345.807,7.94e-05,,420,420
348.053,7.95e-05,,420,420
350.281,7.95e-05,,420,420
352.483,7.95e-05,,420,420
354.759,7.95e-05,,420,420
357.063,7.96e-05,,420,420
359.448,7.96e-05,,420,420
361.979,7.96e-05,,420,420
364.162,7.96e-05,,420,420
366.586,7.97e-05,,420,420
368.793,7.98e-05,,420,420
371.066,7.97e-05,,420,420
373.414,7.97e-05,,420,420
375.621,7.97e-05,,420,420
377.933,7.97e-05,,420,420
380.393,7.98e-05,,420,420
382.558,7.98e-05,,420,420
384.775,7.98e-05,,420,420
387.281,7.99e-05,,420,420
389.553,7.99e-05,,420,420
391.773,7.98e-05,,420,420
394.074,7.99e-05,,420,420
396.255,7.99e-05,,420,420
398.595,7.99e-05,,420,420
401.178,7.99e-05,,420,420
403.422,7.99e-05,,420,420
405.877,8e-05,,420,420
408.034,8e-05,,420,420
410.206,8e-05,,420,420
412.418,8e-05,,420,420
414.563,8e-05,,420,420
416.804,8.01e-05,,420,420
419.192,8.01e-05,,420,420
421.455,8.01e-05,,420,420
423.647,8.01e-05,,420,420
425.96,8.02e-05,,420,420
428.333,8.02e-05,,420,420
430.604,8.02e-05,,420,420
433.03,8.03e-05,,420,420
435.264,8.04e-05,,420,420
437.958,8.02e-05,,420,420
440.159,8.02e-05,,420,420
442.363,8.03e-05,,420,420
444.536,8.04e-05,,420,420
446.738,8.05e-05,,420,420
448.98,8.06e-05,,420,420
451.18,8.03e-05,,420,420
453.341,8.04e-05,,420,420
455.522,8.04e-05,,420,420
457.721,8.06e-05,,420,420
459.904,8.05e-05,,420,420
462.094,8.05e-05,,420,420
464.271,8.06e-05,,420,420
466.45,8.05e-05,,420,420
468.621,8.06e-05,,420,420
471.019,8.06e-05,,420,420
473.563,8.06e-05,,420,420
475.946,8.05e-05,,420,420
478.166,8.06e-05,,420,420
480.351,8.06e-05,,420,420
482.536,8.06e-05,,420,420
484.731,8.06e-05,,420,420
487.027,8.06e-05,,420,420
489.268,8.06e-05,,420,420
491.511,8.06e-05,,420,420
493.89,8.06e-05,,420,420
496.382,8.06e-05,,420,420
499.043,8.07e-05,,420,420
501.3,8.07e-05,,420,420
504.023,8.07e-05,,420,420
506.665,8.07e-05,,420,420
508.9,8.09e-05,,420,420
511.069,8.09e-05,,420,420
513.628,8.09e-05,,420,420
515.976,8.09e-05,,420,420
518.285,8.08e-05,,420,420
520.663,8.08e-05,,420,420
522.883,8.08e-05,,420,420
525.093,8.08e-05,,420,420
527.289,8.09e-05,,420,420
529.523,8.09e-05,,420,420
532.007,8.09e-05,,420,420
534.335,8.09e-05,,420,420
536.672,8.09e-05,,420,420
538.942,8.09e-05,,420,420
541.13,8.1e-05,,420,420
543.688,8.1e-05,,420,420
545.902,8.1e-05,,420,420
548.249,8.1e-05,,420,420
551.102,8.11e-05,,420,420
553.364,8.11e-05,,420,420
555.946,8.11e-05,,420,420
558.293,8.11e-05,,420,420
560.551,8.12e-05,,420,420
562.731,8.11e-05,,420,420
565.254,8.11e-05,,420,420
567.74,8.12e-05,,420,420
570.389,8.12e-05,,420,420
572.734,8.12e-05,,420,420
574.967,8.12e-05,,420,420
577.129,8.12e-05,,420,420
579.646,8.13e-05,,420,420
581.903,8.14e-05,,420,420
584.232,8.13e-05,,420,420
586.437,8.13e-05,,420,420
588.795,8.13e-05,,420,420
591.034,8.14e-05,,420,420
593.218,8.14e-05,,420,420
595.744,8.14e-05,,420,420
598.155,8.14e-05,,420,420
600.353,8.14e-05,,420,420
602.787,8.14e-05,,420,420
604.963,8.15e-05,,420,420
607.145,8.15e-05,,420,420
609.323,8.15e-05,,420,420
611.498,8.15e-05,,420,420
614.515,8.15e-05,,420,420
617.445,8.16e-05,,420,420
620.276,8.16e-05,,420,420
623.067,8.16e-05,,420,420
625.863,8.16e-05,,420,420
628.64,8.17e-05,,420,420
631.389,8.16e-05,,420,420
634.609,8.17e-05,,420,420
637.718,8.17e-05,,420,420
640.477,8.17e-05,,420,420
643.426,8.17e-05,,420,420
646.336,8.18e-05,,420,420
649.27,8.18e-05,,420,420
651.959,8.18e-05,,420,420
655.118,8.18e-05,,420,420
658.869,8.19e-05,,420,420
662.698,8.18e-05,,420,420
665.483,8.18e-05,,420,420
668.186,8.19e-05,,420,420
670.968,8.19e-05,,420,420
673.732,8.19e-05,,420,420
676.173,8.19e-05,,420,420
679.044,8.2e-05,,420,420
681.525,8.2e-05,,420,420
684.589,8.2e-05,,420,420
687.644,8.2e-05,,420,420
691.055,8.2e-05,,420,420
694.756,8.21e-05,,420,420
698.138,8.21e-05,,420,420
701.181,8.21e-05,,420,420
703.656,8.21e-05,,420,420
706.69,8.21e-05,,420,420
709.785,8.21e-05,,420,420
714.179,8.22e-05,,420,420
716.425,8.22e-05,,420,420
719.478,8.22e-05,,420,420
722.293,8.22e-05,,420,420
724.61,8.22e-05,,420,420
726.991,8.23e-05,,420,420
729.377,8.23e-05,,420,420
731.781,8.23e-05,,420,420
734.184,8.23e-05,,420,420
736.604,8.23e-05,,420,420
738.906,8.23e-05,,420,420
741.284,8.23e-05,,420,420
743.53,8.23e-05,,420,420
745.999,8.24e-05,,420,420
748.378,8.24e-05,,420,420
750.591,8.24e-05,,420,420
753.078,8.24e-05,,420,420
755.7,8.24e-05,,420,420
758.458,8.25e-05,,420,420
761.584,8.25e-05,,420,420
764.817,8.25e-05,,420,420
767.61,8.25e-05,,420,420
770.522,8.25e-05,,420,420
773.817,8.25e-05,,420,420
776.785,8.26e-05,,420,420
780.14,8.26e-05,,420,420
783.283,8.26e-05,,420,420
785.787,8.26e-05,,420,420
788.998,8.26e-05,,420,420
791.771,8.27e-05,,420,420
794.905,8.27e-05,,420,420
798.305,8.27e-05,,420,420
801.305,8.27e-05,,420,420
804.021,8.27e-05,,420,420
807.368,8.27e-05,,420,420
810.257,8.28e-05,,420,420
812.95,8.28e-05,,420,420
815.676,8.28e-05,,420,420
818.544,8.28e-05,,420,420
821.554,8.28e-05,,420,420
823.932,8.28e-05,,420,420
826.871,8.28e-05,,420,420
830.186,8.29e-05,,420,420
834.082,8.29e-05,,420,420
836.882,8.3e-05,,420,420
839.664,8.31e-05,,420,420
843.307,8.3e-05,,420,420
846.5,8.3e-05,,420,420
849.411,8.31e-05,,420,420
852.02,8.31e-05,,420,420
854.516,8.3e-05,,420,420
857.112,8.3e-05,,420,420
859.693,8.3e-05,,420,420
862.646,8.3e-05,,420,420
865.328,8.3e-05,,420,420
867.541,8.31e-05,,420,420
869.823,8.31e-05,,420,420
872.547,8.31e-05,,420,420
875.039,8.31e-05,,420,420
877.375,8.31e-05,,420,420
880.061,8.31e-05,,420,420
882.721,8.31e-05,,420,420
885.051,8.32e-05,,420,420
887.347,8.32e-05,,420,420
889.621,8.32e-05,,420,420
892.262,8.32e-05,,420,420
894.645,8.32e-05,,420,420
896.975,8.33e-05,,420,420
899.47,8.33e-05,,420,420
901.965,8.33e-05,,420,420
904.311,8.33e-05,,420,420
906.882,8.34e-05,,420,420
909.111,8.34e-05,,420,420
911.382,8.34e-05,,420,420
913.727,8.34e-05,,420,420
916.091,8.34e-05,,420,420
918.601,8.34e-05,,420,420
921.277,8.34e-05,,420,420
923.692,8.34e-05,,420,420
925.998,8.34e-05,,420,420
928.352,8.35e-05,,420,420
930.747,8.35e-05,,420,420
933.154,8.35e-05,,420,420
935.623,8.35e-05,,420,420
937.827,8.35e-05,,420,420
940.411,8.36e-05,,420,420
942.579,8.36e-05,,420,420
945.821,8.36e-05,,420,420
948.71,8.36e-05,,420,420
951.763,8.36e-05,,420,420
955.171,8.36e-05,,420,420
958.137,8.37e-05,,420,420
961.483,8.37e-05,,420,420
964.298,8.37e-05,,420,420
966.825,8.37e-05,,420,420
969.347,8.37e-05,,420,420
971.838,8.38e-05,,420,420
974.58,8.38e-05,,420,420
977.313,8.38e-05,,420,420
979.782,8.38e-05,,420,420
982.215,8.38e-05,,420,420
985.169,8.38e-05,,420,420
987.804,8.38e-05,,420,420
990.568,8.38e-05,,420,420
993.308,8.38e-05,,420,420
996.385,8.39e-05,,420,420
999.18,8.39e-05,,420,420
1001.899,8.39e-05,,420,420
1004.723,8.39e-05,,420,420
1007.103,8.39e-05,,420,420
1010.111,8.39e-05,,420,420
1013.428,8.4e-05,,420,420
1015.905,8.4e-05,,420,420
1019.05,8.4e-05,,420,420
1021.931,8.4e-05,,420,420
1025.052,8.4e-05,,420,420
1028.56,8.4e-05,,420,420
1031.131,8.41e-05,,420,420
1034.011,8.41e-05,,420,420
1037.579,8.41e-05,,420,420
1041.652,8.41e-05,,420,420
1044.743,8.41e-05,,420,420
1048.134,8.42e-05,,420,420
1051.767,8.42e-05,,420,420
1054.828,8.42e-05,,420,420
1057.953,8.42e-05,,420,420
1061.603,8.42e-05,,420,420
1064.86,8.43e-05,,420,420
1067.524,8.43e-05,,420,420
1070.359,8.43e-05,,420,420
1073.838,8.43e-05,,420,420
1077.207,8.43e-05,,420,420
1080.886,8.44e-05,,420,420
1084.042,8.44e-05,,420,420
1087.323,8.44e-05,,420,420
1090.349,8.44e-05,,420,420
1092.727,8.44e-05,,420,420
1095.092,8.44e-05,,420,420
1097.869,8.44e-05,,420,420
1100.291,8.45e-05,,420,420
1102.694,8.45e-05,,420,420
1105.839,8.45e-05,,420,420
1108.76,8.45e-05,,420,420
1111.171,8.45e-05,,420,420
1113.814,8.45e-05,,420,420
1117.001,8.45e-05,,420,420
1120.097,8.45e-05,,420,420
1122.683,8.46e-05,,420,420
1125.782,8.46e-05,,420,420
1129.365,8.46e-05,,420,420
1132.951,8.46e-05,,420,420
1135.948,8.46e-05,,420,420
1138.824,8.46e-05,,420,420
1141.301,8.46e-05,,420,420
1143.602,8.47e-05,,420,420
1146.084,8.47e-05,,420,420
1148.535,8.47e-05,,420,420
1151.183,8.47e-05,,420,420
1153.66,8.47e-05,,420,420
1156.133,8.47e-05,,420,420
1158.8,8.48e-05,,420,420
1161.379,8.48e-05,,420,420
1164.898,8.48e-05,,420,420
1168.118,8.48e-05,,420,420
1170.738,8.49e-05,,420,420
1173.299,8.49e-05,,420,420
1175.674,8.49e-05,,420,420
1178.131,8.49e-05,,420,420
1181.016,8.49e-05,,420,420
1184.103,8.49e-05,,420,420
1187.369,8.49e-05,,420,420
1190.652,8.5e-05,,420,420
1194.032,8.5e-05,,420,420
1197.97,8.5e-05,,420,420
1201.1,8.5e-05,,420,420
1203.87,8.5e-05,,420,420
1206.582,8.51e-05,,420,420
1211.201,8.51e-05,,420,420
1214.836,8.51e-05,,420,420
1218.303,8.51e-05,,420,420
1220.885,8.51e-05,,420,420
1223.291,8.51e-05,,420,420
1226.535,8.52e-05,,420,420
1229.692,8.52e-05,,420,420
1232.624,8.52e-05,,420,420
1235.329,8.52e-05,,420,420
1238.185,8.52e-05,,420,420
1241.837,8.52e-05,,420,420
1244.601,8.52e-05,,420,420
1248.31,8.52e-05,,420,420
1252.309,8.53e-05,,420,420
1255.157,8.53e-05,,420,420
1257.885,8.53e-05,,420,420
1260.712,8.53e-05,,420,420
1263.027,8.53e-05,,420,420
1265.593,8.53e-05,,420,420
1268.524,8.53e-05,,420,420
1271.352,8.54e-05,,420,420
1273.718,8.54e-05,,420,420
1276.657,8.54e-05,,420,420
1279.791,8.55e-05,,420,420
1282.131,8.55e-05,,420,420
1284.451,8.55e-05,,420,420
1286.722,8.55e-05,,420,420
1289.055,8.55e-05,,420,420
1291.537,8.56e-05,,420,420
1293.992,8.56e-05,,420,420
1296.18,8.56e-05,,420,420
1298.589,8.55e-05,,420,420
1300.857,8.56e-05,,420,420
1303.493,8.56e-05,,420,420
1306.237,8.56e-05,,420,420
1308.604,8.56e-05,,420,420
1311.076,8.56e-05,,420,420
1313.659,8.56e-05,,420,420
1316.31,8.56e-05,,420,420
1318.545,8.56e-05,,420,420
1321.055,8.56e-05,,420,420
1323.278,8.57e-05,,420,420
1325.692,8.57e-05,,420,420
1328.014,8.57e-05,,420,420
1330.315,8.57e-05,,420,420
1332.908,8.57e-05,,420,420
1335.286,8.57e-05,,420,420
1337.542,8.57e-05,,420,420
1339.89,8.57e-05,,420,420
1342.545,8.58e-05,,420,420
1344.917,8.58e-05,,420,420
1348.034,8.58e-05,,420,420
1350.448,8.58e-05,,420,420
1352.958,8.58e-05,,420,420
1355.203,8.58e-05,,420,420
1357.412,8.58e-05,,420,420
1359.617,8.58e-05,,420,420
1361.94,8.58e-05,,420,420
1364.786,8.59e-05,,420,420
1367.287,8.59e-05,,420,420
1370.193,8.59e-05,,420,420
1372.431,8.59e-05,,420,420
1374.638,8.59e-05,,420,420
1376.889,8.59e-05,,420,420
1379.318,8.6e-05,,420,420
1381.965,8.6e-05,,420,420
1385.088,8.6e-05,,420,420
1388.119,8.6e-05,,420,420
1391.002,8.6e-05,,420,420
1393.503,8.6e-05,,420,420
1396.251,8.6e-05,,420,420
1398.684,8.61e-05,,420,420
1401.578,8.61e-05,,420,420
1404.851,8.61e-05,,420,420
1407.71,8.61e-05,,420,420
1411.522,8.61e-05,,420,420
1415.401,8.62e-05,,420,420
1418.423,8.62e-05,,420,420
1421.599,8.62e-05,,420,420
1424.176,8.62e-05,,420,420
1426.88,8.62e-05,,420,420
1429.872,8.62e-05,,420,420
1432.425,8.62e-05,,420,420
1435.081,8.62e-05,,420,420
1437.717,8.62e-05,,420,420
1440.296,8.62e-05,,420,420
1442.996,8.63e-05,,420,420
1445.621,8.63e-05,,420,420
1448.481,8.63e-05,,420,420
1451.128,8.63e-05,,420,420
1453.784,8.63e-05,,420,420
1456.569,8.63e-05,,420,420
1459.133,8.63e-05,,420,420
1462.39,8.63e-05,,420,420
1465.756,8.63e-05,,420,420
1468.748,8.64e-05,,420,420
1472.07,8.64e-05,,420,420
1474.748,8.64e-05,,420,420
1478.356,8.64e-05,,420,420
1481.786,8.64e-05,,420,420
1484.702,8.65e-05,,420,420
1488.122,8.65e-05,,420,420
1491.272,8.65e-05,,420,420
1494.533,8.65e-05,,420,420
1497.394,8.66e-05,,420,420
1500.352,8.65e-05,,420,420
1503.15,8.66e-05,,420,420
1506.561,8.66e-05,,420,420
1510.384,8.66e-05,,420,420
1512.806,8.66e-05,,420,420
1515.214,8.66e-05,,420,420
1518.224,8.66e-05,,420,420
1520.985,8.67e-05,,420,420
1523.732,8.67e-05,,420,420
1526.401,8.67e-05,,420,420
1528.98,8.67e-05,,420,420
1531.725,8.67e-05,,420,420
1534.876,8.67e-05,,420,420
1537.667,8.67e-05,,420,420
1540.289,8.68e-05,,420,420
1543.399,8.68e-05,,420,420
1546.305,8.68e-05,,420,420
1548.752,8.68e-05,,420,420
1551.59,8.68e-05,,420,420
1554.672,8.68e-05,,420,420
1557.487,8.68e-05,,420,420
1559.828,8.68e-05,,420,420
1562.161,8.69e-05,,420,420
1565.006,8.69e-05,,420,420
1567.867,8.69e-05,,420,420
1571.177,8.69e-05,,420,420
1574.367,8.69e-05,,420,420
1577.507,8.69e-05,,420,420
1580.988,8.69e-05,,420,420
1583.571,8.69e-05,,420,420
1586.578,8.7e-05,,420,420
1589.51,8.7e-05,,420,420
1592.43,8.7e-05,,420,420
1595.503,8.7e-05,,420,420
1598.598,8.7e-05,,420,420
1601.788,8.7e-05,,420,420
1604.542,8.7e-05,,420,420
1607.959,8.7e-05,,420,420
1611.913,8.71e-05,,420,420
1614.367,8.71e-05,,420,420
1616.75,8.71e-05,,420,420
1619.247,8.71e-05,,420,420
1621.685,8.71e-05,,420,420
1624.105,8.71e-05,,420,420
1626.376,8.71e-05,,420,420
1628.726,8.71e-05,,420,420
1631.59,8.71e-05,,420,420
1634.366,8.71e-05,,420,420
1637.109,8.71e-05,,420,420
1640.064,8.72e-05,,420,420
1643.371,8.72e-05,,420,420
1645.933,8.72e-05,,420,420
1649.277,8.72e-05,,420,420
1651.828,8.72e-05,,420,420
1654.26,8.72e-05,,420,420
1656.939,8.72e-05,,420,420
1659.396,8.73e-05,,420,420
1662.783,8.73e-05,,420,420
1665.22,8.73e-05,,420,420
1667.641,8.73e-05,,420,420
1670.023,8.73e-05,,420,420
1673.242,8.74e-05,,420,420
1675.794,8.74e-05,,420,420
1678.525,8.74e-05,,420,420
1681.373,8.74e-05,,420,420
1684.283,8.74e-05,,420,420
1687.143,8.74e-05,,420,420
1690.422,8.74e-05,,420,420
1693.541,8.74e-05,,420,420
1696.466,8.74e-05,,420,420
1700.076,8.75e-05,,420,420
1703.147,8.75e-05,,420,420
1705.92,8.75e-05,,420,420
1708.651,8.75e-05,,420,420
1711.529,8.75e-05,,420,420
1714.64,8.75e-05,,420,420
1717.402,8.75e-05,,420,420
1720.733,8.75e-05,,420,420
1724.334,8.75e-05,,420,420
1727.453,8.76e-05,,420,420
1730.022,8.76e-05,,420,420
1732.553,8.76e-05,,420,420
1734.865,8.76e-05,,420,420
1737.336,8.76e-05,,420,420
1739.827,8.76e-05,,420,420
1742.128,8.77e-05,,420,420
1744.747,8.77e-05,,420,420
1747.644,8.77e-05,,420,420
1751.36,8.77e-05,,420,420
1754.43,8.77e-05,,420,420
1757.062,8.78e-05,,420,420
1760.895,8.78e-05,,420,420
1764.359,8.78e-05,,420,420
1767.605,8.78e-05,,420,420
1770.901,8.78e-05,,420,420
1775.087,8.78e-05,,420,420
1778.229,8.78e-05,,420,420
1782.922,8.78e-05,,420,420
1786.258,8.78e-05,,420,420
1789.406,8.79e-05,,420,420
1793.893,8.79e-05,,420,420
1796.309,8.8e-05,,420,420
1800.229,8.8e-05,,420,420
1804.355,8.8e-05,,420,420
1807.341,8.81e-05,,420,420
1810.732,8.81e-05,,420,420
1813.381,8.81e-05,,420,420
1816.15,8.81e-05,,420,420
1818.945,8.81e-05,,420,420
1821.976,8.82e-05,,420,420
1825.145,8.82e-05,,420,420
1827.722,8.82e-05,,420,420
1830.291,8.82e-05,,420,420
1832.951,8.82e-05,,420,420
1836.377,8.82e-05,,420,420
1839.939,8.82e-05,,420,420
1843.059,8.83e-05,,420,420
1846.586,8.83e-05,,420,420
1850.325,8.83e-05,,420,420
1853.734,8.83e-05,,420,420
1857.365,8.83e-05,,420,420
1861.109,8.83e-05,,420,420
1864.918,8.83e-05,,420,420
1868.807,8.83e-05,,420,420
1871.297,8.83e-05,,420,420
1874.349,8.84e-05,,420,420
1877.114,8.84e-05,,420,420
1879.858,8.84e-05,,420,420
1882.83,8.84e-05,,420,420
1885.421,8.84e-05,,420,420
1888.165,8.84e-05,,420,420
1890.86,8.85e-05,,420,420
1893.404,8.85e-05,,420,420
1895.82,8.85e-05,,420,420
1898.626,8.85e-05,,420,420
1901.789,8.85e-05,,420,420
1904.463,8.85e-05,,420,420
1907.229,8.85e-05,,420,420
1910.355,8.85e-05,,420,420
1913.221,8.86e-05,,420,420
1915.662,8.85e-05,,420,420
1919.368,8.86e-05,,420,420
1923.305,8.86e-05,,420,420
1926.599,8.86e-05,,420,420
1930.709,8.86e-05,,420,420
1933.714,8.86e-05,,420,420
1937.198,8.87e-05,,420,420
1939.667,8.86e-05,,420,420
1942.252,8.87e-05,,420,420
1944.958,8.87e-05,,420,420
1947.744,8.87e-05,,420,420
1950.653,8.87e-05,,420,420
1953.337,8.87e-05,,420,420
1956.481,8.88e-05,,420,420
1959.574,8.88e-05,,420,420
1962.792,8.88e-05,,420,420
1965.658,8.88e-05,,420,420
1969.147,8.88e-05,,420,420
1971.671,8.88e-05,,420,420
1974.688,8.89e-05,,420,420
1977.55,8.89e-05,,420,420
1980.635,8.89e-05,,420,420
1984.17,8.89e-05,,420,420
1987.645,8.89e-05,,420,420
1990.823,8.89e-05,,420,420
1994.804,8.9e-05,,420,420
1998.455,8.9e-05,,420,420
2002.63,8.9e-05,,420,420
2005.301,8.9e-05,,420,420
2008.094,8.9e-05,,420,420
2010.551,8.9e-05,,420,420
2012.914,8.9e-05,,420,420
2015.442,8.9e-05,,420,420
2017.823,8.91e-05,,420,420
2020.366,8.91e-05,,420,420
2022.717,8.91e-05,,420,420
2025.482,8.91e-05,,420,420
2028.206,8.91e-05,,420,420
2030.836,8.91e-05,,420,420
2033.533,8.91e-05,,420,420
2036.038,8.91e-05,,420,420
2038.529,8.91e-05,,420,420
2041.027,8.91e-05,,420,420
2043.275,8.91e-05,,420,420
2045.986,8.91e-05,,420,420
2048.632,8.92e-05,,420,420
2050.913,8.92e-05,,420,420
2053.453,8.92e-05,,420,420
2055.982,8.92e-05,,420,420
2058.696,8.92e-05,,420,420
2061.652,8.92e-05,,420,420
2064.698,8.92e-05,,420,420
2068.105,8.92e-05,,420,420
2070.653,8.92e-05,,420,420
2073.857,8.92e-05,,420,420
2076.836,8.92e-05,,420,420
2079.724,8.93e-05,,420,420
2082.763,8.93e-05,,420,420
2085.156,8.93e-05,,420,420
2087.521,8.93e-05,,420,420
2089.992,8.93e-05,,420,420
2093.038,8.93e-05,,420,420
2095.653,8.93e-05,,420,420
2098.494,8.93e-05,,420,420
2101.332,8.93e-05,,420,420
2104.514,8.93e-05,,420,420
2108.715,8.94e-05,,420,420
2112.605,8.94e-05,,420,420
2115.967,8.94e-05,,420,420
2119.039,8.94e-05,,420,420
2122.148,8.94e-05,,420,420
2125.283,8.94e-05,,420,420
2127.862,8.94e-05,,420,420
2130.687,8.94e-05,,420,420
2133.798,8.95e-05,,420,420
2136.411,8.95e-05,,420,420
2139.003,8.95e-05,,420,420
2141.817,8.95e-05,,420,420
2145.165,8.95e-05,,420,420
2148.612,8.95e-05,,420,420
2150.941,8.95e-05,,420,420
2153.597,8.95e-05,,420,420
2156.018,8.95e-05,,420,420
2158.498,8.96e-05,,420,420
2160.961,8.96e-05,,420,420
2163.972,8.96e-05,,420,420
2166.447,8.96e-05,,420,420
2168.971,8.96e-05,,420,420
2171.337,8.96e-05,,420,420
2173.736,8.96e-05,,420,420
2176.785,8.96e-05,,420,420
2179.877,8.96e-05,,420,420
2182.558,8.96e-05,,420,420
2186.143,8.96e-05,,420,420
2189.579,8.97e-05,,420,420
2192.257,8.96e-05,,420,420
2195.18,8.96e-05,,420,420
2197.915,8.97e-05,,420,420
2200.358,8.97e-05,,420,420
2203.319,8.97e-05,,420,420
2206.077,8.97e-05,,420,420
2208.396,8.97e-05,,420,420
2210.809,8.98e-05,,420,420
2213.383,8.98e-05,,420,420
2216.213,8.98e-05,,420,420
2218.6,8.98e-05,,420,420
2221.225,8.98e-05,,420,420
2223.57,8.98e-05,,420,420
2225.893,8.98e-05,,420,420
2228.327,8.98e-05,,420,420
2230.738,8.99e-05,,420,420
2233.063,8.99e-05,,420,420
2235.578,8.99e-05,,420,420
2238.22,8.99e-05,,420,420
2240.918,8.99e-05,,420,420
2243.19,8.99e-05,,420,420
2245.703,8.99e-05,,420,420
2248.023,9e-05,,420,420
2250.414,9e-05,,420,420
2252.81,9e-05,,420,420
2255.275,9e-05,,420,420
2257.519,9e-05,,420,420
