6/16/2024
5:19 PM
fast cooling at 475K at 20k per minute_2024.06.16_COND_FILE END.txt

Data taken by: Akshat Sharma
ammeter is Keithley 6517A at GPIB0::27::INSTR
voltage source is Keithley 6517A at GPIB0::27::INSTR
temperature controller is Lake Shore 330 at GPIB0::12::INSTR with the settings: control sensor=A;sample sensor=;loop=1
Readings: 1
Voltage (V): 100
Geo Factor: 1000
Ea Window (pts): 5
Shut off V when done?: TRUE
Mconnect?: TRUE
Use Abs(Cond)?: TRUE
Rate (K/min): 20
Heater: Off
DESCRIPTION
********************
Time (s)	Temperature (K)	1/kT (1/eV)	Rate (K/min)	Current (A)	Current Std Dev/Mean	Conductivity (Ohm-cm)^-1	Ea (eV)	Reduced Ea	
1.670000E+0	4.749400E+2	2.441150E+1	NaN	3.635500E-4	NaN	3.635500E-3	NaN	NaN
7.933000E+0	4.733300E+2	2.449454E+1	-8.024519E+0	3.576000E-4	NaN	3.576000E-3	NaN	NaN
1.082900E+1	4.716400E+2	2.458231E+1	-1.501385E+1	3.480100E-4	NaN	3.480100E-3	NaN	NaN
1.365100E+1	4.695900E+2	2.468962E+1	-3.044104E+1	3.350900E-4	NaN	3.350900E-3	NaN	NaN
1.667600E+1	4.679300E+2	2.477721E+1	-3.922601E+1	3.185400E-4	NaN	3.185400E-3	NaN	NaN
1.953100E+1	4.655500E+2	2.490388E+1	-3.800922E+1	3.021500E-4	NaN	3.021500E-3	NaN	NaN
2.227700E+1	4.631100E+2	2.503509E+1	-4.114222E+1	2.858700E-4	NaN	2.858700E-3	NaN	NaN
2.511600E+1	4.606200E+2	2.517042E+1	-5.162295E+1	2.688700E-4	NaN	2.688700E-3	3.935049E-1	9.719473E+0
2.787000E+1	4.581300E+2	2.530723E+1	-5.296138E+1	2.531800E-4	NaN	2.531800E-3	4.052145E-1	1.003431E+1
3.077900E+1	4.564700E+2	2.539926E+1	-5.341981E+1	2.370600E-4	NaN	2.370600E-3	4.129013E-1	1.025109E+1
3.349500E+1	4.540100E+2	2.553688E+1	-4.387844E+1	2.227800E-4	NaN	2.227800E-3	4.289736E-1	1.067050E+1
3.624400E+1	4.515700E+2	2.567487E+1	-4.383187E+1	2.091700E-4	NaN	2.091700E-3	4.389608E-1	1.094370E+1
3.885400E+1	4.499500E+2	2.576731E+1	-5.379579E+1	1.970040E-4	NaN	1.970040E-3	4.454112E-1	1.113175E+1
4.162200E+1	4.473900E+2	2.591475E+1	-4.552541E+1	1.847620E-4	NaN	1.847620E-3	4.540314E-1	1.137024E+1
4.456200E+1	4.450400E+2	2.605159E+1	-4.672369E+1	1.725650E-4	NaN	1.725650E-3	4.589353E-1	1.152046E+1
4.735300E+1	4.427100E+2	2.618870E+1	-5.157399E+1	1.618950E-4	NaN	1.618950E-3	4.691292E-1	1.182056E+1
5.016600E+1	4.404100E+2	2.632547E+1	-4.898746E+1	1.516620E-4	NaN	1.516620E-3	4.779063E-1	1.209404E+1
5.306200E+1	4.389000E+2	2.641604E+1	-4.957106E+1	1.419100E-4	NaN	1.419100E-3	4.838610E-1	1.230264E+1
5.578900E+1	4.366600E+2	2.655155E+1	-3.999898E+1	1.331870E-4	NaN	1.331870E-3	4.916175E-1	1.255498E+1
5.854600E+1	4.344600E+2	2.668600E+1	-3.992417E+1	1.250270E-4	NaN	1.250270E-3	4.955538E-1	1.271335E+1
6.139800E+1	4.321400E+2	2.682927E+1	-4.857640E+1	1.171900E-4	NaN	1.171900E-3	5.005062E-1	1.290579E+1
6.404100E+1	4.307300E+2	2.691709E+1	-4.835349E+1	1.103650E-4	NaN	1.103650E-3	5.022392E-1	1.301819E+1
6.684400E+1	4.286300E+2	2.704897E+1	-4.083422E+1	1.035160E-4	NaN	1.035160E-3	5.052659E-1	1.315782E+1
6.944100E+1	4.265500E+2	2.718087E+1	-3.873389E+1	9.759300E-5	NaN	9.759300E-4	5.062150E-1	1.324357E+1
7.237600E+1	4.245100E+2	2.731149E+1	-4.642475E+1	9.135800E-5	NaN	9.135800E-4	5.035287E-1	1.323288E+1
7.518700E+1	4.231700E+2	2.739797E+1	-4.462111E+1	8.581900E-5	NaN	8.581900E-4	5.049760E-1	1.333711E+1
7.794600E+1	4.211800E+2	2.752742E+1	-3.534121E+1	8.074600E-5	NaN	8.074600E-4	5.087316E-1	1.349610E+1
8.064800E+1	4.192400E+2	2.765480E+1	-3.584791E+1	7.599000E-5	NaN	7.599000E-4	5.097857E-1	1.358396E+1
8.359200E+1	4.173100E+2	2.778270E+1	-4.317925E+1	7.123300E-5	NaN	7.123300E-4	5.129021E-1	1.373532E+1
8.650500E+1	4.153100E+2	2.791650E+1	-4.109977E+1	6.690300E-5	NaN	6.690300E-4	5.135659E-1	1.381983E+1
8.946900E+1	4.134500E+2	2.804208E+1	-4.025788E+1	6.266300E-5	NaN	6.266300E-4	5.126975E-1	1.386356E+1
9.238400E+1	4.122300E+2	2.812508E+1	-3.940274E+1	5.882500E-5	NaN	5.882500E-4	5.107878E-1	1.387637E+1
9.525900E+1	4.104200E+2	2.824911E+1	-3.145134E+1	5.530700E-5	NaN	5.530700E-4	5.119295E-1	1.396330E+1
9.800600E+1	4.086400E+2	2.837216E+1	-3.138439E+1	5.215200E-5	NaN	5.215200E-4	5.167728E-1	1.415952E+1
1.006500E+2	4.068900E+2	2.849419E+1	-3.830958E+1	4.932900E-5	NaN	4.932900E-4	5.192810E-1	1.429255E+1
1.034000E+2	4.057400E+2	2.857495E+1	-3.928505E+1	4.656000E-5	NaN	4.656000E-4	5.188563E-1	1.434429E+1
1.063090E+2	4.040500E+2	2.869447E+1	-3.221020E+1	4.379700E-5	NaN	4.379700E-4	5.196059E-1	1.441931E+1
1.091750E+2	4.023900E+2	2.881284E+1	-3.015701E+1	4.124700E-5	NaN	4.124700E-4	5.232491E-1	1.458230E+1
1.119270E+2	4.006400E+2	2.893870E+1	-3.480533E+1	3.896600E-5	NaN	3.896600E-4	5.255408E-1	1.470833E+1
1.147300E+2	3.995600E+2	2.901692E+1	-3.640716E+1	3.677800E-5	NaN	3.677800E-4	5.235199E-1	1.471380E+1
1.174120E+2	3.979600E+2	2.913358E+1	-3.054405E+1	3.485600E-5	NaN	3.485600E-4	5.244894E-1	1.479589E+1
1.203180E+2	3.963900E+2	2.924897E+1	-2.926974E+1	3.284100E-5	NaN	3.284100E-4	5.278992E-1	1.495568E+1
1.230620E+2	3.948400E+2	2.936379E+1	-3.401470E+1	3.107900E-5	NaN	3.107900E-4	5.296640E-1	1.506982E+1
1.259720E+2	3.933100E+2	2.947802E+1	-3.312570E+1	2.930300E-5	NaN	2.930300E-4	5.287958E-1	1.510922E+1
1.288090E+2	3.923200E+2	2.955241E+1	-3.267336E+1	2.771000E-5	NaN	2.771000E-4	5.270605E-1	1.512254E+1
1.315590E+2	3.908400E+2	2.966431E+1	-2.633183E+1	2.625100E-5	NaN	2.625100E-4	5.271423E-1	1.517906E+1
