6/1/2024
1:01 PM
fast cooling at 460K at 20k per minute_2024.06.01_COND_FILE END.txt

Data taken by: Akshat Sharma
ammeter is Keithley 6517A at GPIB0::27::INSTR
voltage source is Keithley 6517A at GPIB0::27::INSTR
temperature controller is Lake Shore 330 at GPIB0::12::INSTR with the settings: control sensor=A;sample sensor=;loop=1
Readings: 5
Voltage (V): 100
Geo Factor: 1000
Ea Window (pts): 5
Shut off V when done?: TRUE
Mconnect?: TRUE
Use Abs(Cond)?: TRUE
Rate (K/min): 15
Heater: Off
DESCRIPTION
********************
Time (s)	Temperature (K)	1/kT (1/eV)	Rate (K/min)	Current (A)	Current Std Dev/Mean	Conductivity (Ohm-cm)^-1	Ea (eV)	Reduced Ea	
1.712000E+0	4.580300E+2	2.531275E+1	NaN	2.662000E-4	1.159093E-2	2.662000E-3	NaN	NaN
1.014400E+1	4.544900E+2	2.550991E+1	NaN	2.492120E-4	2.902278E-2	2.492120E-3	NaN	NaN
1.792500E+1	4.496500E+2	2.578450E+1	-2.518975E+1	2.230620E-4	4.031873E-2	2.230620E-3	NaN	NaN
2.585600E+1	4.453100E+2	2.603580E+1	-3.093114E+1	1.950938E-4	4.163953E-2	1.950938E-3	NaN	NaN
3.340500E+1	4.402000E+2	2.633803E+1	-3.212276E+1	1.697906E-4	4.564362E-2	1.697906E-3	NaN	NaN
4.121800E+1	4.353100E+2	2.663389E+1	-3.643588E+1	1.465486E-4	4.599831E-2	1.465486E-3	NaN	NaN
4.911700E+1	4.311400E+2	2.689150E+1	-3.728391E+1	1.264080E-4	4.545004E-2	1.264080E-3	NaN	NaN
5.666400E+1	4.263900E+2	2.719107E+1	-3.663195E+1	1.093458E-4	4.629390E-2	1.093458E-3	NaN	NaN
6.441600E+1	4.219100E+2	2.747979E+1	-3.521624E+1	9.443360E-5	4.687904E-2	9.443360E-4	NaN	NaN
7.238400E+1	4.175900E+2	2.776407E+1	-3.495242E+1	8.141220E-5	4.560633E-2	8.141220E-4	NaN	NaN
8.025900E+1	4.139200E+2	2.801024E+1	-3.490132E+1	7.029360E-5	4.593325E-2	7.029360E-4	4.917422E-1	1.302721E+1
8.820200E+1	4.097800E+2	2.829323E+1	-3.178884E+1	6.111300E-5	4.284601E-2	6.111300E-4	4.983514E-1	1.326376E+1
9.577700E+1	4.058700E+2	2.856580E+1	-3.033764E+1	5.322360E-5	4.410749E-2	5.322360E-4	5.020455E-1	1.342722E+1
1.036600E+2	4.021100E+2	2.883291E+1	-3.017985E+1	4.626280E-5	4.361418E-2	4.626280E-4	5.044401E-1	1.355697E+1
1.115850E+2	3.983900E+2	2.910214E+1	-3.034720E+1	4.029100E-5	4.448768E-2	4.029100E-4	5.065015E-1	1.367760E+1
1.196670E+2	3.953300E+2	2.932740E+1	-2.915812E+1	3.519120E-5	4.066470E-2	3.519120E-4	5.080114E-1	1.378376E+1
1.273820E+2	3.919500E+2	2.958030E+1	-2.663170E+1	3.083420E-5	4.234616E-2	3.083420E-4	5.106507E-1	1.391579E+1
1.353620E+2	3.886100E+2	2.983454E+1	-2.539020E+1	2.704620E-5	4.101591E-2	2.704620E-4	5.126980E-1	1.403242E+1
1.433460E+2	3.854700E+2	3.007757E+1	-2.483082E+1	2.379620E-5	3.866829E-2	2.379620E-4	5.142017E-1	1.413494E+1
1.511580E+2	3.824300E+2	3.031666E+1	-2.499273E+1	2.099146E-5	3.922009E-2	2.099146E-4	5.154629E-1	1.423033E+1
1.589580E+2	3.797900E+2	3.052740E+1	-2.398282E+1	1.857866E-5	3.812352E-2	1.857866E-4	5.165041E-1	1.431912E+1
1.668250E+2	3.769600E+2	3.075658E+1	-2.252237E+1	1.646224E-5	3.838182E-2	1.646224E-4	5.216125E-1	1.458763E+1
1.748690E+2	3.742200E+2	3.098178E+1	-2.160340E+1	1.458968E-5	3.703879E-2	1.458968E-4	5.251253E-1	1.482045E+1
1.826680E+2	3.715100E+2	3.120777E+1	-2.085554E+1	1.299802E-5	3.605116E-2	1.299802E-4	5.270456E-1	1.500843E+1
1.905930E+2	3.689700E+2	3.142261E+1	-2.090028E+1	1.159500E-5	3.503022E-2	1.159500E-4	5.290544E-1	1.520445E+1
1.986330E+2	3.664900E+2	3.163524E+1	-2.023688E+1	1.034036E-5	3.467863E-2	1.034036E-4	5.299708E-1	1.536600E+1
2.064620E+2	3.643300E+2	3.182280E+1	-1.948468E+1	9.265760E-6	3.339124E-2	9.265760E-5	5.304541E-1	1.551216E+1
2.141250E+2	3.620100E+2	3.202674E+1	-1.814821E+1	8.342860E-6	3.300821E-2	8.342860E-5	5.323126E-1	1.569986E+1
2.220140E+2	3.597900E+2	3.222435E+1	-1.762814E+1	7.510560E-6	3.305412E-2	7.510560E-5	5.331310E-1	1.585403E+1
2.298850E+2	3.575800E+2	3.242351E+1	-1.728783E+1	6.773540E-6	3.244536E-2	6.773540E-5	5.334902E-1	1.599170E+1
2.380250E+2	3.555100E+2	3.261230E+1	-1.724756E+1	6.102440E-6	3.177061E-2	6.102440E-5	5.334559E-1	1.611502E+1
2.460710E+2	3.535100E+2	3.279681E+1	-1.636712E+1	5.523200E-6	3.114164E-2	5.523200E-5	5.347921E-1	1.628238E+1
2.540680E+2	3.515200E+2	3.298248E+1	-1.561913E+1	5.017680E-6	2.938677E-2	5.017680E-5	5.355198E-1	1.642781E+1
2.618940E+2	3.498700E+2	3.313802E+1	-1.502358E+1	4.570860E-6	2.850368E-2	4.570860E-5	5.355328E-1	1.654876E+1
2.696800E+2	3.480700E+2	3.330939E+1	-1.425650E+1	4.176120E-6	2.848034E-2	4.176120E-5	5.359680E-1	1.667746E+1
2.774570E+2	3.462600E+2	3.348351E+1	-1.371035E+1	3.826280E-6	2.683459E-2	3.826280E-5	5.357919E-1	1.678292E+1
2.853030E+2	3.445700E+2	3.364773E+1	-1.353077E+1	3.508040E-6	2.676492E-2	3.508040E-5	5.363446E-1	1.691416E+1
2.931310E+2	3.431400E+2	3.378796E+1	-1.362190E+1	3.222180E-6	2.595985E-2	3.222180E-5	5.366336E-1	1.703479E+1
3.009750E+2	3.415300E+2	3.394724E+1	-1.264379E+1	2.964380E-6	2.610566E-2	2.964380E-5	5.372064E-1	1.715893E+1
3.089700E+2	3.399900E+2	3.410100E+1	-1.195698E+1	2.728680E-6	2.582513E-2	2.728680E-5	5.374159E-1	1.726941E+1
3.170340E+2	3.384900E+2	3.425212E+1	-1.168141E+1	2.514740E-6	2.581949E-2	2.514740E-5	5.373502E-1	1.736825E+1
3.252510E+2	3.370100E+2	3.440254E+1	-1.165902E+1	2.322940E-6	2.423673E-2	2.322940E-5	5.380828E-1	1.749426E+1
3.332060E+2	3.356200E+2	3.454502E+1	-1.116942E+1	2.155820E-6	2.270053E-2	2.155820E-5	5.385599E-1	1.761061E+1
3.408390E+2	3.342700E+2	3.468454E+1	-1.081786E+1	2.003078E-6	2.334896E-2	2.003078E-5	5.389084E-1	1.772088E+1
3.488420E+2	3.329200E+2	3.482518E+1	-1.062185E+1	1.861920E-6	2.316289E-2	1.861920E-5	5.385916E-1	1.780601E+1
3.569360E+2	3.316600E+2	3.495749E+1	-1.042202E+1	1.733960E-6	2.178563E-2	1.733960E-5	5.379094E-1	1.787690E+1
3.648580E+2	3.305800E+2	3.507169E+1	-1.002005E+1	1.619438E-6	2.083552E-2	1.619438E-5	5.372122E-1	1.794411E+1
3.727360E+2	3.293400E+2	3.520374E+1	-9.231174E+0	1.513616E-6	2.074918E-2	1.513616E-5	5.379994E-1	1.805985E+1
3.805490E+2	3.281800E+2	3.532817E+1	-8.909366E+0	1.416706E-6	2.045477E-2	1.416706E-5	5.380578E-1	1.814962E+1
3.886410E+2	3.270400E+2	3.545132E+1	-8.902319E+0	1.325086E-6	2.114064E-2	1.325086E-5	5.379379E-1	1.823144E+1
3.969520E+2	3.259100E+2	3.557424E+1	-8.927205E+0	1.241508E-6	1.972711E-2	1.241508E-5	5.374383E-1	1.829735E+1
4.047540E+2	3.248100E+2	3.569471E+1	-8.491618E+0	1.167106E-6	1.939581E-2	1.167106E-5	5.371138E-1	1.836737E+1
4.127090E+2	3.237600E+2	3.581048E+1	-8.332995E+0	1.099020E-6	1.798320E-2	1.099020E-5	5.365548E-1	1.842742E+1
4.202650E+2	3.227100E+2	3.592699E+1	-8.204221E+0	1.037096E-6	1.903209E-2	1.037096E-5	5.353370E-1	1.846136E+1
4.284190E+2	3.218400E+2	3.602411E+1	-8.202970E+0	9.772600E-7	1.801100E-2	9.772600E-6	5.347975E-1	1.851972E+1
4.363110E+2	3.208600E+2	3.613414E+1	-7.602841E+0	9.222480E-7	1.802205E-2	9.222480E-6	5.348959E-1	1.859670E+1
4.443400E+2	3.198800E+2	3.624484E+1	-7.266985E+0	8.709320E-7	1.814740E-2	8.709320E-6	5.341738E-1	1.864236E+1
4.524350E+2	3.189500E+2	3.635053E+1	-7.090813E+0	8.232260E-7	1.717466E-2	8.232260E-6	5.330132E-1	1.867082E+1
4.602030E+2	3.180200E+2	3.645683E+1	-7.229861E+0	7.800620E-7	1.680393E-2	7.800620E-6	5.330523E-1	1.874253E+1
4.679700E+2	3.171000E+2	3.656260E+1	-7.107723E+0	7.398720E-7	1.664864E-2	7.398720E-6	5.325935E-1	1.879535E+1
4.758950E+2	3.163300E+2	3.665160E+1	-7.070509E+0	7.018560E-7	1.619155E-2	7.018560E-6	5.318733E-1	1.883789E+1
4.837080E+2	3.154600E+2	3.675268E+1	-6.739525E+0	6.664880E-7	1.614970E-2	6.664880E-6	5.319648E-1	1.890636E+1
4.916840E+2	3.146000E+2	3.685315E+1	-6.462681E+0	6.322940E-7	1.619823E-2	6.322940E-6	5.317249E-1	1.896153E+1
4.997990E+2	3.137700E+2	3.695063E+1	-6.360424E+0	6.005540E-7	1.595316E-2	6.005540E-6	5.312309E-1	1.900650E+1
5.078690E+2	3.129800E+2	3.704390E+1	-6.429049E+0	5.719320E-7	1.454112E-2	5.719320E-6	5.305737E-1	1.904420E+1
5.153530E+2	3.121800E+2	3.713883E+1	-6.156119E+0	5.461480E-7	1.461481E-2	5.461480E-6	5.295368E-1	1.906592E+1
5.231940E+2	3.115200E+2	3.721751E+1	-6.106389E+0	5.213340E-7	1.468269E-2	5.213340E-6	5.280296E-1	1.906938E+1
5.310380E+2	3.107800E+2	3.730613E+1	-5.831403E+0	4.986420E-7	1.359188E-2	4.986420E-6	5.282937E-1	1.913642E+1
5.387210E+2	3.100500E+2	3.739397E+1	-5.629099E+0	4.770120E-7	1.385992E-2	4.770120E-6	5.279215E-1	1.917897E+1
5.468240E+2	3.093700E+2	3.747616E+1	-5.487737E+0	4.564560E-7	1.348890E-2	4.564560E-6	5.273314E-1	1.921280E+1
5.547430E+2	3.086900E+2	3.755872E+1	-5.481221E+0	4.374320E-7	1.330618E-2	4.374320E-6	5.271387E-1	1.925980E+1
5.626330E+2	3.080300E+2	3.763919E+1	-5.262563E+0	4.198900E-7	1.301161E-2	4.198900E-6	5.268914E-1	1.930349E+1
