6/25/2024
2:21 PM
fast cooling up 480_2024.06.25_COND_FILE END.txt

Data taken by: Akshat Sharma
ammeter is Keithley 6517A at GPIB0::27::INSTR
voltage source is Keithley 6517A at GPIB0::27::INSTR
temperature controller is Lake Shore 330 at GPIB0::12::INSTR with the settings: control sensor=A;sample sensor=;loop=1
Readings: 1
Voltage (V): 100
Geo Factor: 1000
Ea Window (pts): 5
Shut off V when done?: TRUE
Mconnect?: TRUE
Use Abs(Cond)?: TRUE
Rate (K/min): 5
Heater: High
DESCRIPTION
********************
Time (s)	Temperature (K)	1/kT (1/eV)	Rate (K/min)	Current (A)	Current Std Dev/Mean	Conductivity (Ohm-cm)^-1	Ea (eV)	Reduced Ea	
1.705000E+0	2.964800E+2	3.910550E+1	NaN	1.664260E-7	NaN	1.664260E-6	NaN	NaN
5.557000E+0	2.964900E+2	3.910419E+1	NaN	1.664930E-7	NaN	1.664930E-6	NaN	NaN
8.558000E+0	2.964900E+2	3.910419E+1	NaN	1.665510E-7	NaN	1.665510E-6	NaN	NaN
3.245600E+1	2.966900E+2	3.907783E+1	2.823553E-1	1.679270E-7	NaN	1.679270E-6	NaN	NaN
4.144800E+1	2.970100E+2	3.903572E+1	6.359318E-1	1.701900E-7	NaN	1.701900E-6	NaN	NaN
4.454100E+1	2.971600E+2	3.901602E+1	8.662910E-1	1.713980E-7	NaN	1.713980E-6	NaN	NaN
5.065800E+1	2.975200E+2	3.896881E+1	1.447240E+0	1.745890E-7	NaN	1.745890E-6	NaN	NaN
5.364800E+1	2.977300E+2	3.894132E+1	1.793918E+0	1.764840E-7	NaN	1.764840E-6	NaN	NaN
5.665300E+1	2.979600E+2	3.891126E+1	2.165286E+0	1.787080E-7	NaN	1.787080E-6	NaN	NaN
5.965700E+1	2.982100E+2	3.887864E+1	2.550499E+0	1.811690E-7	NaN	1.811690E-6	NaN	NaN
6.259800E+1	2.984800E+2	3.884347E+1	2.947633E+0	1.838120E-7	NaN	1.838120E-6	NaN	NaN
6.569300E+1	2.987700E+2	3.880577E+1	3.353877E+0	1.868020E-7	NaN	1.868020E-6	NaN	NaN
6.870900E+1	2.990500E+2	3.876944E+1	3.767599E+0	1.899380E-7	NaN	1.899380E-6	NaN	NaN
7.172800E+1	2.993400E+2	3.873188E+1	4.152614E+0	1.932460E-7	NaN	1.932460E-6	NaN	NaN
7.474700E+1	2.996400E+2	3.869310E+1	4.504770E+0	1.967120E-7	NaN	1.967120E-6	NaN	NaN
7.794700E+1	2.999200E+2	3.865698E+1	4.817181E+0	2.005110E-7	NaN	2.005110E-6	NaN	NaN
8.083300E+1	3.002200E+2	3.861835E+1	5.081672E+0	2.040190E-7	NaN	2.040190E-6	NaN	NaN
8.373900E+1	3.005000E+2	3.858236E+1	5.311122E+0	2.076060E-7	NaN	2.076060E-6	NaN	NaN
8.676800E+1	3.007800E+2	3.854645E+1	5.484212E+0	2.116200E-7	NaN	2.116200E-6	NaN	NaN
9.055900E+1	3.011700E+2	3.849653E+1	5.600632E+0	2.163900E-7	NaN	2.163900E-6	NaN	NaN
9.359500E+1	3.014400E+2	3.846205E+1	5.697897E+0	2.202400E-7	NaN	2.202400E-6	4.221169E-1	1.639918E+1
9.661000E+1	3.017000E+2	3.842890E+1	5.738416E+0	2.240300E-7	NaN	2.240300E-6	4.262995E-1	1.655441E+1
9.948700E+1	3.019600E+2	3.839581E+1	5.731351E+0	2.276700E-7	NaN	2.276700E-6	4.302309E-1	1.670011E+1
1.025920E+2	3.022100E+2	3.836405E+1	5.709482E+0	2.316200E-7	NaN	2.316200E-6	4.336782E-1	1.682711E+1
1.055560E+2	3.024600E+2	3.833234E+1	5.654106E+0	2.353000E-7	NaN	2.353000E-6	4.371334E-1	1.695457E+1
1.085200E+2	3.026400E+2	3.830954E+1	5.578796E+0	2.390800E-7	NaN	2.390800E-6	4.402325E-1	1.706827E+1
