Time (s),Temperature (K),1/kT (1/eV),Rate (K/min),Current (A),Current Std Dev/Mean,Conductivity (Ohm-cm)^-1,Ea (eV),Reduced Ea
5.88E+00,4.60000E+02,2.52044E+01,-6.65845E-01,2.29470E-04,NaN,2.29470E-03,NaN,NaN
3.02E+01,4.59730E+02,2.52192E+01,-1.62053E+00,2.28260E-04,NaN,2.28260E-03,NaN,NaN
3.91E+01,4.59490E+02,2.52323E+01,-1.35077E+00,2.26940E-04,NaN,2.26940E-03,4.65E-01,1.17E+01
4.84E+01,4.59280E+02,2.52439E+01,-9.02547E-01,2.25550E-04,NaN,2.25550E-03,4.97E-01,1.25E+01
5.77E+01,4.59140E+02,2.52516E+01,-6.25034E-01,2.24470E-04,NaN,2.24470E-03,4.91E-01,1.24E+01
7.60E+01,4.58950E+02,2.52620E+01,-1.07021E+00,2.23590E-04,NaN,2.23590E-03,4.76E-01,1.20E+01
8.83E+01,4.58730E+02,2.52741E+01,-1.19579E+00,2.22290E-04,NaN,2.22290E-03,4.69E-01,1.19E+01
1.01E+02,4.58480E+02,2.52879E+01,-1.18361E+00,2.20750E-04,NaN,2.20750E-03,4.98E-01,1.26E+01
1.07E+02,4.58350E+02,2.52951E+01,-8.64723E-01,2.20010E-04,NaN,2.20010E-03,4.98E-01,1.26E+01
1.23E+02,4.58130E+02,2.53072E+01,-8.90388E-01,2.18600E-04,NaN,2.18600E-03,4.77E-01,1.21E+01
1.38E+02,4.57910E+02,2.53194E+01,-1.14440E+00,2.17360E-04,NaN,2.17360E-03,4.70E-01,1.19E+01
1.46E+02,4.57740E+02,2.53288E+01,-1.06186E+00,2.16550E-04,NaN,2.16550E-03,4.57E-01,1.16E+01
1.58E+02,4.57530E+02,2.53404E+01,-9.43943E-01,2.15300E-04,NaN,2.15300E-03,4.62E-01,1.17E+01
1.70E+02,4.57340E+02,2.53509E+01,-9.59031E-01,2.14270E-04,NaN,2.14270E-03,4.68E-01,1.19E+01
1.82E+02,4.57150E+02,2.53615E+01,-9.75530E-01,2.13220E-04,NaN,2.13220E-03,4.64E-01,1.18E+01
1.95E+02,4.56950E+02,2.53726E+01,-9.70324E-01,2.12140E-04,NaN,2.12140E-03,4.63E-01,1.17E+01
2.07E+02,4.56750E+02,2.53837E+01,-1.02908E+00,2.11020E-04,NaN,2.11020E-03,4.63E-01,1.17E+01
2.19E+02,4.56540E+02,2.53954E+01,-1.05696E+00,2.09920E-04,NaN,2.09920E-03,4.63E-01,1.18E+01
2.31E+02,4.56330E+02,2.54071E+01,-1.04895E+00,2.08770E-04,NaN,2.08770E-03,4.62E-01,1.17E+01
2.43E+02,4.56120E+02,2.54188E+01,-1.02223E+00,2.07640E-04,NaN,2.07640E-03,4.76E-01,1.21E+01
2.55E+02,4.55920E+02,2.54299E+01,-9.27118E-01,2.06570E-04,NaN,2.06570E-03,4.73E-01,1.20E+01
2.67E+02,4.55740E+02,2.54399E+01,-9.69223E-01,2.05480E-04,NaN,2.05480E-03,4.63E-01,1.18E+01
2.78E+02,4.55550E+02,2.54506E+01,-1.03584E+00,2.04560E-04,NaN,2.04560E-03,4.60E-01,1.17E+01
2.90E+02,4.55340E+02,2.54623E+01,-1.02606E+00,2.03510E-04,NaN,2.03510E-03,4.53E-01,1.15E+01
3.03E+02,4.55130E+02,2.54740E+01,-9.45117E-01,2.02350E-04,NaN,2.02350E-03,4.72E-01,1.20E+01
3.15E+02,4.54940E+02,2.54847E+01,-9.34579E-01,2.01380E-04,NaN,2.01380E-03,4.76E-01,1.21E+01
3.27E+02,4.54750E+02,2.54953E+01,-1.02690E+00,2.00280E-04,NaN,2.00280E-03,4.50E-01,1.15E+01
