Time (s),Temperature (K),1/kT (1/eV),Rate (K/min),Current (A),Current Std Dev/Mean,Conductivity (Ohm-cm)^-1,Ea (eV),Reduced Ea
1.47E+00,2.96030E+02,3.92E+01,NaN,2.36370E-07,NaN,2.36370E-06,NaN,NaN
3.27E+01,2.96340E+02,3.91E+01,4.35E-01,2.39600E-07,NaN,2.39600E-06,NaN,NaN
3.89E+01,2.96620E+02,3.91E+01,6.78E-01,2.42530E-07,NaN,2.42530E-06,NaN,NaN
4.20E+01,2.96780E+02,3.91E+01,9.50E-01,2.44620E-07,NaN,2.44620E-06,NaN,NaN
4.78E+01,2.97190E+02,3.90E+01,1.60E+00,2.49760E-07,NaN,2.49760E-06,NaN,NaN
5.09E+01,2.97430E+02,3.90E+01,1.98E+00,2.53310E-07,NaN,2.53310E-06,NaN,NaN
5.39E+01,2.97680E+02,3.89E+01,2.41E+00,2.56910E-07,NaN,2.56910E-06,NaN,NaN
5.68E+01,2.97950E+02,3.89E+01,2.85E+00,2.61030E-07,NaN,2.61030E-06,NaN,NaN
5.98E+01,2.98150E+02,3.89E+01,3.29E+00,2.65740E-07,NaN,2.65740E-06,NaN,NaN
6.27E+01,2.98460E+02,3.88E+01,3.68E+00,2.70500E-07,NaN,2.70500E-06,NaN,NaN
6.57E+01,2.98760E+02,3.88E+01,4.08E+00,2.75650E-07,NaN,2.75650E-06,NaN,NaN
6.87E+01,2.99070E+02,3.88E+01,4.46E+00,2.81340E-07,NaN,2.81340E-06,NaN,NaN
7.17E+01,2.99380E+02,3.87E+01,4.79E+00,2.87250E-07,NaN,2.87250E-06,NaN,NaN
7.47E+01,2.99690E+02,3.87E+01,5.09E+00,2.93080E-07,NaN,2.93080E-06,NaN,NaN
7.75E+01,2.99990E+02,3.86E+01,5.36E+00,2.98890E-07,NaN,2.98890E-06,NaN,NaN
8.04E+01,3.00280E+02,3.86E+01,5.57E+00,3.04770E-07,NaN,3.04770E-06,NaN,NaN
8.34E+01,3.00590E+02,3.86E+01,5.75E+00,3.10960E-07,NaN,3.10960E-06,NaN,NaN
8.62E+01,3.00870E+02,3.85E+01,5.90E+00,3.16850E-07,NaN,3.16850E-06,NaN,NaN
8.93E+01,3.01150E+02,3.85E+01,6.01E+00,3.23090E-07,NaN,3.23090E-06,NaN,NaN
9.24E+01,3.01410E+02,3.85E+01,6.07E+00,3.29420E-07,NaN,3.29420E-06,4.63E-01,1.80E+01
9.53E+01,3.01670E+02,3.84E+01,6.08E+00,3.35560E-07,NaN,3.35560E-06,4.67E-01,1.82E+01
9.82E+01,3.01940E+02,3.84E+01,5.98E+00,3.41550E-07,NaN,3.41550E-06,4.71E-01,1.83E+01
1.01E+02,3.02190E+02,3.84E+01,5.88E+00,3.47660E-07,NaN,3.47660E-06,4.74E-01,1.84E+01
