Time (s),Temperature (K),1/kT (1/eV),Rate (K/min),Current (A),Current Std Dev/Mean,Conductivity (Ohm-cm)^-1,Ea (eV),Reduced Ea
1.52E+00,2.960000E+02,3.916892E+01,NaN,2.342100E-07,NaN,2.342100E-06,NaN,NaN
3.38E+01,2.963600E+02,3.912134E+01,4.818468E-01,2.374100E-07,NaN,2.374100E-06,NaN,NaN
4.11E+01,2.967600E+02,3.906861E+01,8.109078E-01,2.415200E-07,NaN,2.415200E-06,NaN,NaN
4.50E+01,2.969600E+02,3.904230E+01,1.030932E+00,2.447000E-07,NaN,2.447000E-06,NaN,NaN
4.87E+01,2.972500E+02,3.900421E+01,1.403259E+00,2.483500E-07,NaN,2.483500E-06,NaN,NaN
5.22E+01,2.976000E+02,3.895833E+01,1.830906E+00,2.525100E-07,NaN,2.525100E-06,NaN,NaN
5.58E+01,2.979800E+02,3.890865E+01,2.335956E+00,2.573800E-07,NaN,2.573800E-06,NaN,NaN
6.05E+01,2.983700E+02,3.885779E+01,2.890163E+00,2.645700E-07,NaN,2.645700E-06,NaN,NaN
6.41E+01,2.986700E+02,3.881876E+01,3.447517E+00,2.707600E-07,NaN,2.707600E-06,NaN,NaN
6.75E+01,2.989800E+02,3.877851E+01,3.925985E+00,2.770000E-07,NaN,2.770000E-06,NaN,NaN
7.07E+01,2.992800E+02,3.873964E+01,4.339125E+00,2.829000E-07,NaN,2.829000E-06,NaN,NaN
7.38E+01,2.995900E+02,3.869956E+01,4.699698E+00,2.889100E-07,NaN,2.889100E-06,NaN,NaN
7.69E+01,2.999800E+02,3.864924E+01,4.990313E+00,2.952500E-07,NaN,2.952500E-06,NaN,NaN
8.05E+01,3.002900E+02,3.860934E+01,5.278432E+00,3.023400E-07,NaN,3.023400E-06,NaN,NaN
8.36E+01,3.005700E+02,3.857338E+01,5.485183E+00,3.086700E-07,NaN,3.086700E-06,NaN,NaN
8.69E+01,3.008500E+02,3.853748E+01,5.639138E+00,3.152900E-07,NaN,3.152900E-06,NaN,NaN
8.99E+01,3.011200E+02,3.850292E+01,5.666526E+00,3.215000E-07,NaN,3.215000E-06,NaN,NaN
9.28E+01,3.014700E+02,3.845822E+01,5.645626E+00,3.274400E-07,NaN,3.274400E-06,NaN,NaN
9.61E+01,3.017300E+02,3.842508E+01,5.693081E+00,3.339800E-07,NaN,3.339800E-06,NaN,NaN
9.94E+01,3.019800E+02,3.839327E+01,5.742175E+00,3.406600E-07,NaN,3.406600E-06,NaN,NaN
1.03E+02,3.023300E+02,3.834882E+01,5.705504E+00,3.478100E-07,NaN,3.478100E-06,NaN,NaN
1.07E+02,3.026500E+02,3.830828E+01,5.648417E+00,3.550800E-07,NaN,3.550800E-06,4.80E-01,1.86E+01
1.10E+02,3.029000E+02,3.827666E+01,5.564227E+00,3.624700E-07,NaN,3.624700E-06,4.83E-01,1.87E+01
1.14E+02,3.033100E+02,3.822492E+01,5.417850E+00,3.695400E-07,NaN,3.695400E-06,4.86E-01,1.89E+01
1.19E+02,3.036300E+02,3.818463E+01,5.362723E+00,3.799900E-07,NaN,3.799900E-06,4.88E-01,1.89E+01
1.23E+02,3.038800E+02,3.815322E+01,5.277883E+00,3.882300E-07,NaN,3.882300E-06,4.90E-01,1.90E+01
1.26E+02,3.042300E+02,3.810933E+01,5.139250E+00,3.949700E-07,NaN,3.949700E-06,4.93E-01,1.91E+01
1.30E+02,3.044800E+02,3.807803E+01,5.086915E+00,4.030400E-07,NaN,4.030400E-06,4.95E-01,1.92E+01
1.33E+02,3.047400E+02,3.804555E+01,4.993601E+00,4.112200E-07,NaN,4.112200E-06,4.97E-01,1.92E+01
1.36E+02,3.050000E+02,3.801311E+01,4.884762E+00,4.182500E-07,NaN,4.182500E-06,4.99E-01,1.93E+01
1.39E+02,3.053400E+02,3.797079E+01,4.857065E+00,4.254100E-07,NaN,4.254100E-06,5.01E-01,1.94E+01
1.43E+02,3.056100E+02,3.793724E+01,4.879049E+00,4.335300E-07,NaN,4.335300E-06,5.03E-01,1.94E+01
1.46E+02,3.058700E+02,3.790499E+01,4.877267E+00,4.413900E-07,NaN,4.413900E-06,5.04E-01,1.95E+01
1.49E+02,3.061500E+02,3.787033E+01,4.911335E+00,4.493700E-07,NaN,4.493700E-06,5.05E-01,1.95E+01
1.52E+02,3.065000E+02,3.782708E+01,4.975305E+00,4.584800E-07,NaN,4.584800E-06,5.06E-01,1.95E+01
1.56E+02,3.067600E+02,3.779502E+01,5.037682E+00,4.675900E-07,NaN,4.675900E-06,5.07E-01,1.95E+01
1.59E+02,3.071100E+02,3.775195E+01,5.179598E+00,4.768700E-07,NaN,4.768700E-06,5.08E-01,1.96E+01
1.63E+02,3.073800E+02,3.771878E+01,5.276153E+00,4.878500E-07,NaN,4.878500E-06,5.08E-01,1.96E+01
1.66E+02,3.076400E+02,3.768691E+01,5.238337E+00,4.963200E-07,NaN,4.963200E-06,5.09E-01,1.96E+01
1.70E+02,3.078900E+02,3.765631E+01,5.264317E+00,5.051000E-07,NaN,5.051000E-06,5.10E-01,1.97E+01
1.73E+02,3.083400E+02,3.760135E+01,5.227696E+00,5.139900E-07,NaN,5.139900E-06,5.11E-01,1.97E+01
1.77E+02,3.085900E+02,3.757089E+01,5.278843E+00,5.272900E-07,NaN,5.272900E-06,5.11E-01,1.97E+01
1.81E+02,3.088400E+02,3.754047E+01,5.204848E+00,5.372200E-07,NaN,5.372200E-06,5.12E-01,1.97E+01
1.84E+02,3.091800E+02,3.749919E+01,5.159146E+00,5.468400E-07,NaN,5.468400E-06,5.13E-01,1.97E+01
1.87E+02,3.094400E+02,3.746768E+01,5.152087E+00,5.560400E-07,NaN,5.560400E-06,5.14E-01,1.97E+01
1.90E+02,3.096900E+02,3.743744E+01,5.132984E+00,5.653900E-07,NaN,5.653900E-06,5.14E-01,1.97E+01
1.93E+02,3.099500E+02,3.740603E+01,5.111875E+00,5.757400E-07,NaN,5.757400E-06,5.15E-01,1.98E+01
1.96E+02,3.102200E+02,3.737348E+01,5.112850E+00,5.852300E-07,NaN,5.852300E-06,5.15E-01,1.98E+01
2.00E+02,3.104800E+02,3.734218E+01,5.096633E+00,5.959000E-07,NaN,5.959000E-06,5.16E-01,1.98E+01
2.03E+02,3.108000E+02,3.730373E+01,5.111225E+00,6.057400E-07,NaN,6.057400E-06,5.16E-01,1.98E+01
2.06E+02,3.110600E+02,3.727255E+01,5.118077E+00,6.184200E-07,NaN,6.184200E-06,5.17E-01,1.98E+01
2.10E+02,3.113200E+02,3.724142E+01,5.071672E+00,6.288100E-07,NaN,6.288100E-06,5.17E-01,1.98E+01
2.13E+02,3.115800E+02,3.721035E+01,5.003702E+00,6.392100E-07,NaN,6.392100E-06,5.18E-01,1.98E+01
2.16E+02,3.118500E+02,3.717813E+01,5.099835E+00,6.503800E-07,NaN,6.503800E-06,5.20E-01,1.99E+01
2.19E+02,3.122000E+02,3.713645E+01,5.090264E+00,6.622600E-07,NaN,6.622600E-06,5.21E-01,1.99E+01
2.23E+02,3.124600E+02,3.710555E+01,5.096404E+00,6.750800E-07,NaN,6.750800E-06,5.22E-01,1.99E+01
2.26E+02,3.127200E+02,3.707470E+01,5.114706E+00,6.864700E-07,NaN,6.864700E-06,5.23E-01,2.00E+01
2.29E+02,3.129900E+02,3.704272E+01,5.131131E+00,6.985400E-07,NaN,6.985400E-06,5.25E-01,2.00E+01
2.32E+02,3.133400E+02,3.700134E+01,5.140958E+00,7.120500E-07,NaN,7.120500E-06,5.26E-01,2.01E+01
2.36E+02,3.136100E+02,3.696948E+01,5.174812E+00,7.252700E-07,NaN,7.252700E-06,5.27E-01,2.01E+01
2.39E+02,3.138800E+02,3.693768E+01,5.200688E+00,7.380900E-07,NaN,7.380900E-06,5.29E-01,2.01E+01
2.42E+02,3.141700E+02,3.690359E+01,5.201617E+00,7.508900E-07,NaN,7.508900E-06,5.30E-01,2.01E+01
2.45E+02,3.144400E+02,3.687190E+01,5.267249E+00,7.640000E-07,NaN,7.640000E-06,5.31E-01,2.01E+01
