Time_(s),Current_(A),Current_Std_Dev_(A),Control_Temperature_(K),Sample_Temperature_(K),Conductivity_(S/cm),Delta_T
17353.9,7.9e-05,,400,400,0.0007899999999999,0.17857142857202346
71597.3,8.11e-05,,400,400,0.000811,0.053571428571428596
62074.86,8.15e-05,,400,400,0.000815,0.029761904761904847
95826.36,8.16e-05,,400,400,0.000816,0.02380952380952375
94319.65,8.15e-05,,400,400,0.000815,0.029761904761904847
75391.21,8.1e-05,,400,400,0.00081,0.059523809523809694
51104.45,8.16e-05,,400,400,0.000816,0.02380952380952375
64898.12,8.14e-05,,400,400,0.000814,0.035714285714285296
10387.74,7.72e-05,,400,400,0.000772,0.28571428571428564
94155.73,8.15e-05,,400,400,0.000815,0.029761904761904847
79785.79,8.07e-05,,400,400,0.000807,0.07738095238095234
66036.68,8.13e-05,,400,400,0.0008129999999999,0.04166666666726206
36471.18,8.06e-05,,400,400,0.000806,0.08333333333333344
20296.7,7.94e-05,,400,400,0.000794,0.15476190476190468
16748.53,7.88e-05,,400,400,0.000788,0.19047619047619063
61036.61,8.15e-05,,400,400,0.000815,0.029761904761904847
89580.94,8.1e-05,,400,400,0.00081,0.059523809523809694
34969.39,8.05e-05,,400,400,0.000805,0.0892857142857139
45652.69,8.17e-05,,400,400,0.0008169999999999,0.017857142857738314
73694.1,8.1e-05,,400,400,0.00081,0.059523809523809694
83615.11,8.08e-05,,400,400,0.000808,0.07142857142857124
27848.6,8.02e-05,,400,400,0.000802,0.10714285714285719
83109.19,8.08e-05,,400,400,0.000808,0.07142857142857124
71548.16,8.11e-05,,400,400,0.000811,0.053571428571428596
56922.05,8.17e-05,,400,400,0.0008169999999999,0.017857142857738314
81694.97,8.07e-05,,400,400,0.000807,0.07738095238095234
62860.04,8.16e-05,,400,400,0.000816,0.02380952380952375
33115.32,8.04e-05,,400,400,0.000804,0.095238095238095
