Time_(s),Current_(A),Current_Std_Dev_(A),Control_Temperature_(K),Sample_Temperature_(K),Conductivity_(S/cm),Delta_T
436.398,0.0001587581,6.222263e-08,440.0,440.0,0.001587581,0.9243054977381856
452.85,0.0001588441,7.143832e-08,439.99,440.0,0.001588441,0.9123719923403575
469.7,0.0001589284,5.420578e-08,440.0,440.0,0.0015892839999999,0.9006743818180558
486.28,0.0001589468,3.586642e-08,440.0,440.0,0.001589468,0.8981211667082978
503.141,0.0001590426,2.483814e-08,439.99,440.0,0.0015904259999999,0.8848277967432635
519.907,0.0001591839,1.423962e-08,439.99,440.0,0.001591839,0.8652207698498604
536.142,0.0001591821,4.88409e-08,440.0,440.0,0.0015918209999999,0.8654705408944589
552.945,0.0001590048,8.126199e-08,439.99,440.0,0.001590048,0.890072988649296
569.566,0.0001589979,7.775238e-08,439.99,440.0,0.001589979,0.8910304443149343
586.245,0.0001586749,4.983406e-08,439.99,440.0,0.001586749,0.9358504704021338
602.825,0.0001586228,1.554733e-07,440.0,440.0,0.001586228,0.9430799544861659
619.695,0.000158699,1.736081e-07,439.99,440.0,0.00158699,0.932506313656928
636.5,0.0001588491,9.332434e-08,439.99,440.0,0.001588491,0.9116781838869934
653.275,0.0001588839,1.75274e-07,440.0,440.0,0.0015888389999999,0.9068492770529818
670.154,0.0001591055,5.313975e-08,440.0,440.0,0.001591055,0.8760996863985795
686.87,0.0001591362,3.501047e-08,440.0,440.0,0.001591362,0.8718397024949363
703.884,0.0001590839,3.628422e-08,440.0,440.0,0.001590839,0.8790969389171062
720.709,0.0001590173,3.215259e-08,440.0,440.0,0.001590173,0.8883384675158887
737.655,0.0001589865,2.29359e-08,440.0,440.0,0.001589865,0.892612327588601
754.317,0.0001589151,1.722692e-08,440.0,440.0,0.001589151,0.9025199123026126
771.226,0.0001589625,4.212218e-08,440.0,440.0,0.001589625,0.8959426081647408
787.967,0.0001590219,1.28448e-08,440.0,440.0,0.001590219,0.8877001637387975
804.843,0.0001590223,1.45606e-08,440.0,440.0,0.001590223,0.8876446590625277
821.469,0.0001589962,2.169895e-08,440.01,440.0,0.0015899619999999,0.8912663391904668
838.073,0.0001589283,3.506201e-08,440.0,440.0,0.001589283,0.9006882579857377
855.349,0.000158922,2.524986e-08,440.0,440.0,0.00158922,0.9015624566369743
871.772,0.0001589273,2.795254e-08,440.0,440.0,0.001589273,0.9008270196764093
888.204,0.0001588767,1.396066e-08,440.0,440.0,0.001588767,0.907848361224434
904.695,0.000158902,2.300725e-08,439.99,440.0,0.00158902,0.9043376904504217
921.409,0.0001589689,1.039711e-08,440.0,440.0,0.001589689,0.8950545333444352
938.037,0.0001589197,2.502021e-08,440.01,440.0,0.001589197,0.9018816085255185
954.417,0.0001589047,1.061498e-08,439.98,440.0,0.001589047,0.9039630338856077
970.818,0.0001589728,2.109134e-08,440.0,440.0,0.001589728,0.8945133627508117
987.317,0.0001589768,5.822523e-08,440.01,440.0,0.0015897679999999,0.8939583159895124
1103.7,0.0001592022,4.64227e-08,440.0,440.0,0.001592022,0.8626814309105555
9266.11,0.0001640873,2.208594e-08,440.01,440.0,0.001640873,0.18481669580662366
2749.37,0.0001595414,4.821065e-08,439.99,440.0,0.0015954139999999,0.8156134654358533
9232.7,0.0001640833,1.299615e-08,440.0,440.0,0.001640833,0.18537174256931313
8575.66,0.0001644631,1.81503e-08,440.0,440.0,0.001644631,0.13267005245192137
4740.3,0.0001600399,5.118257e-08,439.99,440.0,0.001600399,0.7464407626342539
4993.17,0.0001596896,7.879537e-08,440.0,440.0,0.001596896,0.7950489828768088
8320.57,0.0001643625,1.41598e-08,440.0,440.0,0.001643625,0.1466294785335689
6858.92,0.0001607379,1.841768e-08,440.01,440.0,0.001607379,0.6495851025448918
2212.05,0.0001594091,1.668156e-07,440.01,440.0,0.001594091,0.8339716371104285
9008.01,0.0001641997,3.778609e-08,439.99,440.0,0.001641997,0.16921988177503963
5621.31,0.0001628319,4.442584e-08,440.0,440.0,0.001628319,0.3590181222768026
2228.71,0.0001592902,1.946757e-07,439.99,440.0,0.0015929019999999,0.8504704021327683
8405.64,0.0001644774,2.148488e-08,440.0,440.0,0.001644774,0.13068576027530282
2178.71,0.000159817,5.460566e-08,439.99,440.0,0.00159817,0.7773707434851386
5128.92,0.0001598237,2.782106e-08,440.0,440.0,0.001598237,0.7764410401576352
4840.97,0.0001602009,4.269647e-08,440.0,440.0,0.001602009,0.7241001304359914
1170.83,0.0001594342,4.985936e-08,440.0,440.0,0.001594342,0.8304887186745512
6892.77,0.0001608244,1.525693e-07,439.99,440.0,0.001608244,0.6375822163017248
7113.14,0.0001607452,3.046966e-08,439.99,440.0,0.0016074519999999,0.6485721422043706
5908.95,0.000161458,1.381955e-07,440.01,440.0,0.00161458,0.5496628090916671
1037.24,0.0001589224,5.287554e-08,440.0,440.0,0.001589224,0.9015069519607044
6078.67,0.0001612477,2.498466e-08,440.01,440.0,0.001612477,0.5788443926400817
2445.76,0.0001597574,2.939085e-08,440.0,440.0,0.001597574,0.7856409402492168
6978.22,0.0001615398,3.892359e-07,440.01,440.0,0.0016153979999999,0.5383121027960506
8388.63,0.000164408,2.128641e-08,439.99,440.0,0.00164408,0.1403158216079713
2512.98,0.0001592108,5.724955e-08,440.0,440.0,0.0015921079999999,0.8614880803721588
6417.92,0.0001604049,4.777366e-08,440.0,440.0,0.001604049,0.6957927455388134
9688.09,0.00016409,1.815367e-08,440.0,440.0,0.0016409,0.1844420392418067
8541.6,0.0001644591,2.002471e-08,440.01,440.0,0.001644591,0.13322509921461084
8099.46,0.0001623846,1.246856e-07,440.0,440.0,0.001623846,0.4210862265145855
3609.67,0.000159973,1.205884e-07,439.99,440.0,0.00159973,0.7557239197402402
4102.35,0.0001602009,2.318261e-08,440.0,440.0,0.001602009,0.7241001304359914
3982.47,0.0001607108,9.110531e-08,439.99,440.0,0.0016071079999999,0.6533455443635025
2278.78,0.0001599824,1.46447e-07,440.0,440.0,0.001599824,0.7544195598479199
7450.99,0.0001619898,1.104335e-08,440.0,440.0,0.001619898,0.4758693419920635
9059.97,0.0001642236,1.127633e-08,439.99,440.0,0.001642236,0.16590347736796876
4119.07,0.0001601798,2.119119e-08,439.99,440.0,0.0016017979999999,0.7270280021105664
1504.68,0.0001596671,3.767242e-08,440.0,440.0,0.001596671,0.7981711209169382
2312.04,0.0001600878,6.94355e-08,440.02,440.0,0.001600878,0.7397940776510431
3812.69,0.0001616048,1.428961e-07,439.99,440.0,0.001616048,0.5292925929009543
1926.68,0.0001590177,1.494471e-08,440.0,440.0,0.001590177,0.8882829628396219
1153.96,0.000159293,7.270488e-08,440.0,440.0,0.00159293,0.8500818693974982
2412.03,0.0001599032,1.959007e-07,440.0,440.0,0.0015990319999999,0.7654094857505627
3914.39,0.0001611086,7.49121e-08,440.01,440.0,0.0016110859999999,0.5981461438140037
9451.22,0.000164116,1.494434e-08,440.0,440.0,0.00164116,0.18083423528432363
6095.59,0.0001608989,1.787938e-07,440.0,440.0,0.001608989,0.6272444703466293
3306.41,0.000159638,4.621207e-08,439.99,440.0,0.00159638,0.8022090861155051
6707.03,0.0001604704,1.552203e-08,440.01,440.0,0.0016047039999999,0.6867038548011556
4236.1,0.0001601863,5.401656e-08,439.98,440.0,0.001601863,0.7261260511198078
2295.26,0.0001600233,9.259356e-08,439.99,440.0,0.001600233,0.7487442066994164
8031.39,0.0001629442,6.429412e-08,440.0,440.0,0.001629442,0.3434351844142875
9927.24,0.0001641623,8.83239e-09,440.01,440.0,0.001641623,0.17440956900618934
3491.74,0.000159789,2.132812e-08,440.0,440.0,0.00159789,0.7812560708239679
2378.65,0.0001599767,1.411721e-07,440.01,440.0,0.001599767,0.7552105014847517
5163.13,0.0001599909,4.756388e-08,440.01,440.0,0.001599909,0.7532400854772021
2698.41,0.000159406,1.420485e-08,440.0,440.0,0.00159406,0.8344017983515124
7096.07,0.0001607304,6.324239e-08,440.0,440.0,0.001607304,0.6506258152249349
4033.83,0.0001604297,3.191673e-08,440.0,440.0,0.001604297,0.6923514556101369
7877.3,0.0001629221,1.537302e-07,440.0,440.0,0.001629221,0.34650181777815003
9773.31,0.0001640344,1.166381e-08,440.0,440.0,0.001640344,0.19215718924319541
8609.77,0.0001643245,3.733705e-08,440.0,440.0,0.0016432449999999,0.15190242278050747
8799.06,0.0001643346,2.56697e-08,440.0,440.0,0.001643346,0.15050092970332923
9467.96,0.000164106,2.334761e-08,440.0,440.0,0.00164106,0.1822218521910488
7079.28,0.0001607037,6.548969e-08,440.01,440.0,0.001607037,0.6543307523658887
8202.46,0.0001626578,2.519171e-08,439.99,440.0,0.001626578,0.383176532622874
7215.27,0.0001608529,1.085715e-08,440.0,440.0,0.001608529,0.6336275081175597
2261.96,0.000159867,1.076104e-07,440.01,440.0,0.00159867,0.7704326589515187
4521.28,0.0001607081,1.312237e-07,440.01,440.0,0.001607081,0.6537202009269294
3660.5,0.0001605423,1.585665e-07,440.0,440.0,0.001605423,0.6767268892404209
5892.0,0.0001612844,6.321076e-08,439.99,440.0,0.001612844,0.5737518385924028
2145.28,0.0001599201,1.532264e-07,440.01,440.0,0.001599201,0.763064413176812
2496.36,0.0001598628,2.4857e-07,440.02,440.0,0.001598628,0.7710154580523431
2061.76,0.0001591961,4.123766e-08,439.99,440.0,0.0015919609999999,0.8635278772250442
8150.71,0.0001625943,1.358144e-08,440.0,440.0,0.001625943,0.3919878999805757
8439.5,0.0001644464,2.101957e-08,440.0,440.0,0.001644464,0.13498737268614996
2328.52,0.0001599897,1.683885e-07,440.0,440.0,0.0015998969999999,0.7534065995073987
4437.36,0.000161181,2.712522e-08,440.0,440.0,0.00161181,0.5880997974079332
1555.46,0.0001599406,1.88622e-07,440.01,440.0,0.001599406,0.7602197985180258
4824.15,0.0001602083,2.036364e-08,440.01,440.0,0.001602083,0.7230732939250142
9807.12,0.0001641167,1.941963e-08,440.0,440.0,0.001641167,0.1807371021008529
1003.73,0.0001588718,2.223011e-08,440.0,440.0,0.0015887179999999,0.9085282935101162
1187.17,0.000159396,3.160169e-08,440.0,440.0,0.00159396,0.8357894152582376
5334.06,0.0001598409,6.49965e-08,440.0,440.0,0.0015984089999999,0.7740543390794549
1370.18,0.0001585599,1.013739e-08,440.01,440.0,0.001585599,0.9518080648294628
9704.89,0.0001640965,1.388244e-08,439.98,440.0,0.001640965,0.18354008825243517
3205.57,0.000159775,4.857297e-08,440.0,440.0,0.00159775,0.7831987344933825
6639.12,0.0001605095,2.956443e-08,440.0,440.0,0.001605095,0.6812782726944764
3222.27,0.0001598643,3.806442e-08,440.01,440.0,0.001598643,0.7708073155163326
3087.81,0.000159655,6.158102e-08,440.0,440.0,0.00159655,0.7998501373740756
3508.56,0.0001599432,5.169526e-08,439.99,440.0,0.001599432,0.7598590181222779
1303.3,0.0001585737,3.808776e-08,440.01,440.0,0.001585737,0.9498931534981832
9654.4,0.0001641191,2.853633e-08,439.99,440.0,0.001641191,0.1804040740432398
5993.6,0.0001612826,1.24616e-07,440.0,440.0,0.001612826,0.5740016096356141
1253.36,0.0001588169,1.669827e-07,440.01,440.0,0.001588169,0.9161463103266471
2970.82,0.0001596418,2.898199e-08,440.0,440.0,0.001596418,0.8016817916909506
1656.28,0.0001592044,4.558314e-08,439.99,440.0,0.001592044,0.8623761551910774
9249.26,0.0001641046,1.061655e-08,440.0,440.0,0.001641046,0.18241611855799025
5470.38,0.0001599564,5.60123e-08,440.01,440.0,0.001599564,0.7580273638054029
1773.61,0.0001588772,5.51362e-09,440.0,440.0,0.001588772,0.9077789803790982
2563.3,0.00015933,2.732927e-08,440.01,440.0,0.0015933,0.8449476868426183
9215.1,0.000164133,1.771377e-08,440.01,440.0,0.00164133,0.17847528654289113
3965.46,0.0001609758,1.116988e-07,440.01,440.0,0.001609758,0.6165736963339177
6129.15,0.0001609427,1.431301e-07,440.0,440.0,0.001609427,0.6211667082951741
9995.46,0.0001641491,3.007195e-08,440.01,440.0,0.001641491,0.1762412233230673
7434.2,0.0001619719,1.927837e-08,440.0,440.0,0.001619719,0.47835317625510165
9518.39,0.0001641081,3.398513e-08,439.99,440.0,0.001641081,0.1819304526406366
6027.48,0.0001614144,9.656569e-08,440.0,440.0,0.001614144,0.5557128188049845
7808.48,0.0001627605,1.279785e-07,439.99,440.0,0.001627605,0.36892570699081423
8558.65,0.0001644241,6.967384e-09,439.99,440.0,0.0016442409999999,0.13808175838953154
6247.97,0.0001606131,1.495512e-08,440.0,440.0,0.001606131,0.6669025615408111
3356.92,0.0001594289,6.663908e-08,439.99,440.0,0.0015942889999999,0.8312241556365002
9944.31,0.0001641217,2.902508e-08,440.0,440.0,0.001641217,0.1800432936474918
6758.45,0.0001606425,3.135194e-08,440.0,440.0,0.0016064249999999,0.6628229678364304
7332.97,0.0001617491,8.608136e-09,440.0,440.0,0.001617491,0.5092692809369205
2161.87,0.0001597599,1.489164e-07,440.0,440.0,0.001597599,0.7852940360225378
7299.37,0.0001617985,5.781628e-08,440.01,440.0,0.001617985,0.5024144534177023
9417.77,0.0001640966,7.649575e-08,440.0,440.0,0.001640966,0.1835262120833692
4068.12,0.0001603217,1.775168e-08,440.0,440.0,0.0016032169999999,0.7073377182041487
5570.79,0.0001624284,2.745004e-07,440.0,440.0,0.001624284,0.4150084644631332
9892.96,0.0001641731,1.261789e-08,440.0,440.0,0.001641731,0.17291094274692745
8065.14,0.0001626681,1.147223e-07,440.0,440.0,0.0016266809999999,0.381747287210335
8473.55,0.0001644829,1.728487e-08,440.01,440.0,0.001644829,0.12992257097660595
6875.72,0.000160726,2.01825e-08,440.01,440.0,0.00160726,0.6512363666638942
7265.95,0.0001621955,7.092234e-07,440.0,440.0,0.001621955,0.44732606222074317
9111.47,0.0001642727,9.322017e-09,440.01,440.0,0.001642727,0.15909027835595155
8869.82,0.0001643214,2.703167e-08,439.99,440.0,0.0016432139999999,0.15233258402159128
5824.33,0.0001613206,1.26977e-07,440.0,440.0,0.0016132059999999,0.5687286653914467
3575.71,0.000159998,6.454284e-08,440.01,440.0,0.00159998,0.7522548774734288
3592.66,0.0001600293,9.686766e-08,440.0,440.0,0.001600293,0.7479116365553807
7249.05,0.0001609532,1.967401e-08,440.0,440.0,0.0016095319999999,0.6197097105445032
5841.3,0.0001615034,6.054053e-08,440.0,440.0,0.001615034,0.5433630283351385
8904.05,0.0001643069,1.390803e-08,440.0,440.0,0.001643069,0.15434462853495462
9586.39,0.0001641508,1.859988e-08,440.01,440.0,0.001641508,0.17600532844892192
4286.74,0.000162242,9.28954e-08,439.99,440.0,0.0016224199999999,0.44087364360586107
8048.19,0.0001628126,3.141196e-08,440.0,440.0,0.001628126,0.36169622290678216
1319.97,0.0001585297,2.553016e-08,440.0,440.0,0.0015852969999999,0.9559986678891573
7552.85,0.0001615045,3.519233e-08,440.01,440.0,0.001615045,0.5432103904753979
1943.86,0.0001589847,3.047786e-08,440.01,440.0,0.001589847,0.8928620986318123
4554.92,0.0001604329,4.015927e-08,440.0,440.0,0.0016043289999999,0.6919074182013712
8817.11,0.000164324,2.954469e-08,440.0,440.0,0.00164324,0.15197180362445617
7825.79,0.0001627662,1.731453e-07,440.0,440.0,0.001627662,0.36813476535398243
8712.53,0.0001640915,1.31927e-07,440.0,440.0,0.001640915,0.18423389670579926
7163.91,0.0001608257,1.865506e-08,439.99,440.0,0.0016082569999999,0.6374018261052394
1420.46,0.0001585464,2.79054e-08,440.01,440.0,0.001585464,0.9536813476535416
5587.69,0.0001626388,3.84996e-07,440.01,440.0,0.0016263879999999,0.38581300474703983
1706.35,0.0001587839,3.191812e-08,440.0,440.0,0.001587839,0.9207254461188374
6553.77,0.0001602957,8.934459e-08,440.0,440.0,0.001602957,0.7109455221602446
9128.58,0.0001642542,1.694304e-08,440.0,440.0,0.001642542,0.16165736963339147
4303.57,0.0001623199,9.106707e-08,439.99,440.0,0.001623199,0.43006410790109073
6044.36,0.0001614739,5.229075e-08,440.0,440.0,0.001614739,0.5474564982099752
3121.37,0.0001596032,5.614228e-08,439.99,440.0,0.001596032,0.8070379929509068
8456.66,0.000164449,2.416149e-08,439.99,440.0,0.00164449,0.13462659229040197
6961.19,0.0001618772,1.559443e-07,439.99,440.0,0.001618772,0.4914939083617794
1521.93,0.0001597722,1.598991e-07,439.99,440.0,0.0015977219999999,0.7835872672286526
2903.11,0.0001596791,1.482078e-08,440.0,440.0,0.001596791,0.7965059806288698
3897.37,0.0001611974,3.268775e-08,440.0,440.0,0.001611974,0.5858241056809055
5010.2,0.0001597223,6.461003e-08,439.98,440.0,0.001597223,0.7905114755918193
7705.75,0.0001621915,1.47756e-07,440.0,440.0,0.0016219149999999,0.44788110898481975
1960.68,0.0001589564,2.998592e-08,439.99,440.0,0.001589564,0.8967890544778424
4790.61,0.0001601253,7.112907e-08,440.0,440.0,0.001601253,0.7345905142508274
1403.78,0.0001585599,2.377884e-08,440.0,440.0,0.001585599,0.9518080648294628
1286.53,0.0001585501,3.038805e-08,439.98,440.0,0.001585501,0.9531679293980531
4504.45,0.0001607701,9.940987e-08,440.0,440.0,0.001607701,0.6451169761052381
2112.3,0.0001591623,6.038589e-08,440.0,440.0,0.001591623,0.8682180223683872
4706.52,0.0001599855,2.484284e-08,440.01,440.0,0.001599855,0.753989398606833
7843.02,0.0001627237,1.035192e-07,440.0,440.0,0.001627237,0.3740321372075622
5111.74,0.0001598447,4.524513e-08,440.01,440.0,0.0015984469999999,0.7735270446549003
7349.73,0.0001617722,1.073727e-08,439.99,440.0,0.001617722,0.5060638858823863
2580.31,0.0001592884,2.436391e-08,439.99,440.0,0.001592884,0.8507201731745925
9790.11,0.0001640654,3.172171e-08,440.0,440.0,0.001640654,0.18785557683234827
4891.52,0.0001602316,2.689568e-08,439.99,440.0,0.001602316,0.7198401465323482
1386.76,0.0001585146,3.378428e-08,440.0,440.0,0.001585146,0.9580939694169255
8592.78,0.000164371,3.535848e-08,440.0,440.0,0.0016437099999999,0.14545000416423826
5739.78,0.0001614458,7.309628e-08,440.0,440.0,0.001614458,0.5513557017178705
6469.04,0.0001603246,6.704758e-08,440.0,440.0,0.001603246,0.7069353092998097
1087.12,0.0001592258,3.799649e-08,439.99,440.0,0.001592258,0.8594066550106855
2954.1,0.0001596775,3.136258e-08,440.01,440.0,0.001596775,0.7967279993339462
1756.97,0.0001588233,6.862304e-08,440.01,440.0,0.0015882329999999,0.9152582355077317
6656.01,0.000160443,3.366502e-08,440.01,440.0,0.00160443,0.690505925124193
6010.49,0.0001613371,7.203155e-08,440.0,440.0,0.001613371,0.5664390974939659
1269.88,0.0001585879,3.18554e-08,440.0,440.0,0.001585879,0.9479227374906335
9484.92,0.0001640849,2.6451e-08,440.01,440.0,0.001640849,0.18514972386423673
7518.72,0.0001614767,9.455751e-08,439.99,440.0,0.001614767,0.5470679654760923
1053.61,0.0001590614,3.986143e-08,440.0,440.0,0.001590614,0.8822190769572356
5875.14,0.0001612366,5.02885e-08,440.0,440.0,0.001612366,0.5803846474065445
7620.93,0.0001612223,5.826577e-08,440.0,440.0,0.001612223,0.5823689395831599
2011.35,0.0001591319,2.66185e-08,440.0,440.0,0.001591319,0.8724363777648296
2851.47,0.0001596088,2.30497e-08,440.01,440.0,0.0015960879999999,0.806260927484528
7316.12,0.0001617372,4.469352e-08,440.0,440.0,0.001617372,0.5109205450559229
6842.22,0.0001607237,2.796843e-08,439.99,440.0,0.001607237,0.6515555185524383
1487.87,0.0001596584,1.051858e-07,440.0,440.0,0.0015965839999999,0.7993783476271751
4942.23,0.0001599478,7.847972e-08,439.99,440.0,0.0015994779999999,0.7592207143465737
4538.31,0.0001603924,2.723641e-08,439.99,440.0,0.001603924,0.6975272666722176
1436.92,0.0001585086,1.460746e-08,440.0,440.0,0.001585086,0.9589265395609582
1120.37,0.0001592002,1.073963e-07,440.0,440.0,0.001592002,0.8629589542919017
4051.21,0.0001603941,2.024544e-08,440.0,440.0,0.0016039409999999,0.6972913717994624
9282.94,0.0001640885,1.782165e-08,439.99,440.0,0.001640885,0.1846501817778171
2817.74,0.0001595163,4.114487e-08,439.99,440.0,0.001595163,0.8190963838703436
1622.84,0.0001595043,7.772323e-08,440.01,440.0,0.001595043,0.820761524158412
3643.48,0.0001602004,2.19848e-07,440.0,440.0,0.001602004,0.7241695112813272
9552.3,0.0001641076,2.194032e-08,439.99,440.0,0.001641076,0.1819998334859724
2987.35,0.0001596255,4.09939e-08,440.0,440.0,0.001596255,0.8039436072489123
2920.53,0.0001596832,2.011522e-08,440.0,440.0,0.0015968319999999,0.7959370576984985
5722.81,0.000161437,7.118833e-08,440.0,440.0,0.00161437,0.5525768045957891
4420.55,0.0001614787,1.550857e-07,439.99,440.0,0.001614787,0.546790442094749
3948.4,0.0001610435,5.549424e-08,440.0,440.0,0.001610435,0.6071795298753946
4672.67,0.0001600603,3.726497e-08,439.99,440.0,0.001600603,0.7436100241445366
8852.29,0.0001642133,2.024324e-08,439.99,440.0,0.0016421329999999,0.16733272278328193
3424.26,0.0001596752,3.125451e-08,440.0,440.0,0.001596752,0.7970471512224934
4269.78,0.0001618891,8.335546e-07,440.0,440.0,0.001618891,0.48984264424278
7739.93,0.0001628536,7.304215e-08,440.01,440.0,0.001628536,0.35600699358920984
7945.0,0.0001634798,6.51985e-08,440.0,440.0,0.001634798,0.2691144228901293
4857.82,0.0001602644,3.964902e-08,439.99,440.0,0.0016026439999999,0.7152887630796798
5214.43,0.0001599806,4.278162e-08,440.01,440.0,0.001599806,0.7546693308911281
5402.62,0.0001598732,4.756002e-08,440.01,440.0,0.001598732,0.7695723364693481
9146.29,0.0001642086,1.945479e-08,440.0,440.0,0.001642086,0.16798490272805502
3373.82,0.0001595359,3.886001e-08,440.0,440.0,0.001595359,0.8163766547331631
7671.89,0.0001624553,2.631552e-07,440.0,440.0,0.001624553,0.41127577498404455
2128.85,0.0001593966,1.84291e-07,440.0,440.0,0.001593966,0.8357061582438328
5942.74,0.0001613335,5.064967e-08,440.0,440.0,0.001613335,0.5669386395803855
3829.45,0.0001617195,3.514178e-08,439.99,440.0,0.001617195,0.5133766269808231
4168.76,0.0001601745,1.999583e-08,439.99,440.0,0.001601745,0.7277634390697443
9535.13,0.0001641611,2.726597e-08,440.02,440.0,0.0016416109999999,0.17457608303638297
7860.28,0.0001625641,7.770807e-08,439.99,440.0,0.001625641,0.39617850303888313
5180.15,0.0001600146,5.050457e-08,440.0,440.0,0.001600146,0.7499514334082661
4252.83,0.0001603049,1.913955e-08,440.01,440.0,0.001603049,0.7096689146060562
2362.13,0.0001600502,1.182801e-07,440.0,440.0,0.001600502,0.7450115172203278
2834.59,0.0001595961,4.131841e-08,440.0,440.0,0.001595961,0.808023200954683
9094.3,0.0001642353,1.863718e-08,440.0,440.0,0.001642353,0.16427996558710126
3441.07,0.0001597682,8.152546e-08,440.0,440.0,0.001597682,0.7841423139899549
2546.45,0.0001593422,3.579199e-08,440.0,440.0,0.001593422,0.843254794216415
3558.92,0.0001600143,6.012773e-08,439.99,440.0,0.001600143,0.749993061915467
5300.18,0.0001600088,4.550653e-08,439.99,440.0,0.001600088,0.7507562512141669
8184.8,0.0001625885,3.805624e-08,440.0,440.0,0.001625885,0.39279271778647346
8990.54,0.0001641617,1.170992e-08,440.0,440.0,0.001641617,0.1744928260205941
8938.52,0.00016421,1.68193e-08,440.0,440.0,0.0016421,0.16779063636111358
2395.53,0.0001599928,1.099473e-07,440.0,440.0,0.001599928,0.7529764382649248
2732.64,0.0001594517,3.495092e-08,440.0,440.0,0.001594517,0.8280603890877829
3779.17,0.0001618111,7.965265e-08,440.0,440.0,0.001618111,0.5006660561152292
3745.4,0.0001612543,4.635623e-08,439.99,440.0,0.001612543,0.5779285654816443
4353.77,0.0001614803,1.145019e-07,439.99,440.0,0.001614803,0.5465684233896727
6179.84,0.0001605464,5.030176e-08,439.99,440.0,0.001605464,0.6761579663086625
2245.47,0.000159215,9.702348e-08,440.0,440.0,0.00159215,0.8609052812699474
6622.04,0.0001604811,2.567511e-08,440.0,440.0,0.001604811,0.6852191047095726
5197.54,0.0001599135,6.682855e-08,439.98,440.0,0.001599135,0.7639802403352495
9603.26,0.0001641242,2.096452e-08,440.0,440.0,0.0016412419999999,0.17969638942219687
3003.88,0.000159637,1.651262e-08,440.0,440.0,0.00159637,0.8023478478061797
8422.73,0.0001644964,2.159321e-08,440.01,440.0,0.001644964,0.12804928815252709
6434.94,0.0001603329,3.603841e-08,440.0,440.0,0.001603329,0.7057835872672299
18071.2,0.0001609547,2.955992e-08,440.0,440.0,0.001609547,0.6195015680071057
15099.5,0.0001629556,8.77119e-08,440.0,440.0,0.0016295559999999,0.34185330114201096
89823.1,0.0001642159,1.902893e-08,440.0,440.0,0.001642159,0.16697194238614682
94452.4,0.0001638708,1.499481e-08,440.0,440.0,0.001638708,0.21485860183720584
84217.4,0.000164282,1.99722e-08,439.99,440.0,0.00164282,0.1577997946327001
69129.0,0.0001640919,3.871549e-09,440.0,440.0,0.001640919,0.1841783920295294
12273.7,0.0001629715,3.415732e-08,440.0,440.0,0.001629715,0.3396469902589319
24709.2,0.0001626524,2.240635e-08,440.0,440.0,0.001626524,0.3839258457525049
30608.5,0.0001622931,1.81503e-08,440.0,440.0,0.001622931,0.4337829212111135
29440.9,0.0001625147,1.543481e-08,439.99,440.0,0.001625147,0.40303333055810125
46956.8,0.0001630428,7.219387e-08,440.0,440.0,0.001630428,0.3297532817139862
78272.7,0.0001641691,1.577938e-08,440.0,440.0,0.001641691,0.17346598950961692
