Time_(s),Current_(A),Current_Std_Dev_(A),Control_Temperature_(K),Sample_Temperature_(K),Conductivity_(S/cm),Delta_T
43.412,8.77e-05,1.75e-09,440,440,0.000877,0.9903846153846162
44.815,8.77e-05,1.1e-09,440,440,0.000877,0.9903846153846162
46.155,8.77e-05,1.23e-09,440,440,0.000877,0.9903846153846162
47.543,8.77e-05,6.32e-10,440,440,0.000877,0.9903846153846162
48.932,8.77e-05,2.07e-09,440,440,0.000877,0.9903846153846162
50.392,8.77e-05,6.32e-10,440,440,0.000877,0.9903846153846162
51.851,8.77e-05,3.34e-09,440,440,0.000877,0.9903846153846162
53.289,8.77e-05,7.07e-10,440,440,0.000877,0.9903846153846162
54.688,8.77e-05,8.16e-10,440,440,0.000877,0.9903846153846162
56.108,8.77e-05,5.68e-10,440,440,0.000877,0.9903846153846162
57.483,8.77e-05,2.26e-09,440,440,0.000877,0.9903846153846162
58.937,8.77e-05,1.16e-09,440,440,0.000877,0.9903846153846162
60.448,8.77e-05,1.65e-09,440,440,0.000877,0.9903846153846162
62.011,8.78e-05,3.03e-09,440,440,0.000878,0.9807692307692313
63.566,8.78e-05,1.9e-09,440,440,0.000878,0.9807692307692313
65.127,8.78e-05,1.45e-09,440,440,0.000878,0.9807692307692313
66.559,8.78e-05,1.58e-09,440,440,0.000878,0.9807692307692313
67.971,8.78e-05,2.62e-09,440,440,0.000878,0.9807692307692313
69.327,8.78e-05,1.71e-09,440,440,0.000878,0.9807692307692313
70.899,8.78e-05,3.83e-09,440,440,0.000878,0.9807692307692313
72.537,8.78e-05,2.54e-09,440,440,0.000878,0.9807692307692313
74.027,8.78e-05,1.08e-09,440,440,0.000878,0.9807692307692313
75.453,8.78e-05,6.32e-10,440,440,0.000878,0.9807692307692313
76.9,8.78e-05,1.69e-09,440,440,0.000878,0.9807692307692313
78.302,8.78e-05,1.75e-09,440,440,0.000878,0.9807692307692313
79.768,8.78e-05,1.66e-09,440,440,0.000878,0.9807692307692313
81.137,8.78e-05,2.75e-09,440,440,0.000878,0.9807692307692313
82.589,8.78e-05,1.85e-09,440,440,0.000878,0.9807692307692313
84.039,8.78e-05,1.15e-09,440,440,0.000878,0.9807692307692313
85.461,8.78e-05,2.63e-09,440,440,0.000878,0.9807692307692313
86.842,8.78e-05,2.69e-09,440,440,0.000878,0.9807692307692313
88.249,8.79e-05,9.94e-10,440,440,0.000879,0.9711538461538465
89.678,8.79e-05,2.13e-09,440,440,0.000879,0.9711538461538465
91.08,8.79e-05,1.85e-09,440,440,0.000879,0.9711538461538465
92.495,8.79e-05,3.46e-09,440,440,0.000879,0.9711538461538465
94.006,8.79e-05,1.93e-09,440,440,0.000879,0.9711538461538465
95.456,8.79e-05,1.95e-09,440,440,0.000879,0.9711538461538465
96.964,8.79e-05,1.07e-09,440,440,0.000879,0.9711538461538465
98.373,8.79e-05,1.49e-09,440,440,0.000879,0.9711538461538465
810.865,9.02e-05,3.2e-09,440,440,0.000902,0.75
449.357,8.91e-05,1.81e-09,440,440,0.000891,0.8557692307692313
889.727,9.04e-05,1.9e-09,440,440,0.000904,0.7307692307692313
405.064,8.9e-05,5.16e-10,440,440,0.00089,0.8653846153846162
885.522,9.04e-05,4.22e-10,440,440,0.000904,0.7307692307692313
823.789,9.02e-05,2.57e-09,440,440,0.000902,0.75
965.865,9.06e-05,2.32e-09,440,440,0.000906,0.7115384615384616
210.115,8.83e-05,1.81e-09,440,440,0.000883,0.932692307692308
859.535,9.03e-05,4.52e-09,440,440,0.0009029999999999,0.7403846153855774
307.908,8.86e-05,8.76e-10,440,440,0.000886,0.9038461538461545
483.729,8.92e-05,2.01e-09,440,440,0.000892,0.8461538461538465
144.36,8.8e-05,6.75e-10,440,440,0.0008799999999999,0.9615384615394238
178.491,8.82e-05,1.84e-09,440,440,0.000882,0.942307692307693
228.808,8.83e-05,1.94e-09,440,440,0.000883,0.932692307692308
692.682,8.98e-05,6.32e-10,440,440,0.000898,0.7884615384615384
208.717,8.83e-05,1.2e-09,440,440,0.000883,0.932692307692308
102.987,8.79e-05,1.32e-09,440,440,0.000879,0.9711538461538465
785.283,9.01e-05,1.93e-09,440,440,0.0009009999999999,0.759615384616346
368.857,8.88e-05,1.25e-09,440,440,0.000888,0.8846153846153848
977.312,9.06e-05,1.29e-09,440,440,0.000906,0.7115384615384616
288.055,8.86e-05,8.5e-10,440,440,0.000886,0.9038461538461545
312.104,8.86e-05,1.17e-09,440,440,0.000886,0.9038461538461545
170.023,8.82e-05,1.66e-09,440,440,0.000882,0.942307692307693
995.36,9.07e-05,2.63e-09,440,440,0.0009069999999999,0.701923076924039
782.483,9.01e-05,1.07e-09,440,440,0.0009009999999999,0.759615384616346
258.108,8.84e-05,3.56e-09,440,440,0.0008839999999999,0.9230769230778855
326.585,8.87e-05,2.11e-09,440,440,0.000887,0.8942307692307697
948.623,9.05e-05,9.19e-10,440,440,0.000905,0.7211538461538465
993.957,9.07e-05,7.89e-10,440,440,0.0009069999999999,0.701923076924039
677.211,8.98e-05,9.94e-10,440,440,0.000898,0.7884615384615384
333.542,8.87e-05,1.34e-09,440,440,0.000887,0.8942307692307697
477.8,8.92e-05,1.05e-09,440,440,0.000892,0.8461538461538465
466.551,8.92e-05,1.84e-09,440,440,0.000892,0.8461538461538465
513.357,8.93e-05,2.7e-09,440,440,0.000893,0.8365384615384616
289.437,8.86e-05,1.16e-09,440,440,0.000886,0.9038461538461545
573.876,8.95e-05,2.92e-09,440,440,0.000895,0.817307692307693
748.06,9e-05,5.16e-10,440,440,0.0009,0.7692307692307697
982.954,9.06e-05,1.58e-09,440,440,0.000906,0.7115384615384616
551.984,8.95e-05,1.65e-09,440,440,0.000895,0.817307692307693
554.873,8.95e-05,1.58e-09,440,440,0.000895,0.817307692307693
611.532,8.96e-05,1.51e-09,440,440,0.000896,0.807692307692308
155.59,8.81e-05,2.17e-09,440,440,0.000881,0.9519230769230778
223.168,8.83e-05,1.43e-09,440,440,0.000883,0.932692307692308
583.843,8.95e-05,2.07e-09,440,440,0.000895,0.817307692307693
697.079,8.99e-05,2.28e-09,440,440,0.000899,0.7788461538461545
399.045,8.89e-05,2.21e-09,440,440,0.000889,0.875
776.845,9.01e-05,1.62e-09,440,440,0.0009009999999999,0.759615384616346
917.074,9.05e-05,6.32e-10,440,440,0.000905,0.7211538461538465
211.471,8.83e-05,1.76e-09,440,440,0.000883,0.932692307692308
601.396,8.96e-05,1.76e-09,440,440,0.000896,0.807692307692308
352.08,8.88e-05,7.38e-10,440,440,0.000888,0.8846153846153848
509.163,8.93e-05,1.99e-09,440,440,0.000893,0.8365384615384616
114.106,8.79e-05,3.11e-09,440,440,0.000879,0.9711538461538465
473.482,8.92e-05,2.51e-09,440,440,0.000892,0.8461538461538465
772.591,9.01e-05,1.4e-09,440,440,0.0009009999999999,0.759615384616346
349.239,8.88e-05,2.62e-09,440,440,0.000888,0.8846153846153848
293.8,8.86e-05,1.75e-09,440,440,0.000886,0.9038461538461545
752.316,9e-05,2.75e-09,440,440,0.0009,0.7692307692307697
402.006,8.89e-05,1.99e-09,440,440,0.000889,0.875
142.861,8.81e-05,2.97e-09,440,440,0.000881,0.9519230769230778
935.906,9.05e-05,1.83e-09,440,440,0.000905,0.7211538461538465
806.674,9.02e-05,2.32e-09,440,440,0.000902,0.75
588.107,8.95e-05,1.84e-09,440,440,0.000895,0.817307692307693
158.338,8.81e-05,2.41e-09,440,440,0.000881,0.9519230769230778
940.247,9.05e-05,1.1e-09,440,440,0.000905,0.7211538461538465
479.263,8.92e-05,1.05e-09,440,440,0.000892,0.8461538461538465
179.989,8.82e-05,9.49e-10,440,440,0.000882,0.942307692307693
678.585,8.98e-05,3.05e-09,440,440,0.000898,0.7884615384615384
870.935,9.04e-05,4.71e-10,440,440,0.000904,0.7307692307692313
667.321,8.98e-05,1.16e-09,440,440,0.000898,0.7884615384615384
322.259,8.87e-05,1.14e-09,440,440,0.000887,0.8942307692307697
134.221,8.8e-05,3.03e-09,440,440,0.0008799999999999,0.9615384615394238
217.296,8.83e-05,2.45e-09,440,440,0.000883,0.932692307692308
621.293,8.96e-05,1.93e-09,440,440,0.000896,0.807692307692308
408.065,8.9e-05,2.16e-09,440,440,0.00089,0.8653846153846162
956.01,9.05e-05,1.85e-09,440,440,0.000905,0.7211538461538465
796.981,9.01e-05,1.75e-09,440,440,0.0009009999999999,0.759615384616346
200.051,8.83e-05,1.07e-09,440,440,0.000883,0.932692307692308
619.939,8.96e-05,2e-09,440,440,0.000896,0.807692307692308
973.064,9.06e-05,9.49e-10,440,440,0.000906,0.7115384615384616
502.2,8.93e-05,1.62e-09,440,440,0.000893,0.8365384615384616
185.499,8.82e-05,2.45e-09,440,440,0.000882,0.942307692307693
680.055,8.98e-05,5.68e-10,440,440,0.000898,0.7884615384615384
689.798,8.98e-05,1.42e-09,440,440,0.000898,0.7884615384615384
400.477,8.89e-05,1.43e-09,440,440,0.000889,0.875
957.389,9.06e-05,3.34e-09,440,440,0.000906,0.7115384615384616
336.513,8.87e-05,1.06e-09,440,440,0.000887,0.8942307692307697
453.459,8.91e-05,2.63e-09,440,440,0.000891,0.8557692307692313
493.908,8.93e-05,4.71e-10,440,440,0.000893,0.8365384615384616
468.001,8.92e-05,3.12e-09,440,440,0.000892,0.8461538461538465
514.785,8.93e-05,1.08e-09,440,440,0.000893,0.8365384615384616
753.751,9e-05,2.51e-09,440,440,0.0009,0.7692307692307697
141.421,8.8e-05,9.43e-10,440,440,0.0008799999999999,0.9615384615394238
374.558,8.88e-05,2.42e-09,440,440,0.000888,0.8846153846153848
244.902,8.84e-05,2.22e-09,440,440,0.0008839999999999,0.9230769230778855
534.668,8.94e-05,1.6e-09,440,440,0.000894,0.8269230769230768
426.517,8.9e-05,2.06e-09,440,440,0.00089,0.8653846153846162
498.044,8.93e-05,1.42e-09,440,440,0.000893,0.8365384615384616
526.057,8.94e-05,1.69e-09,440,440,0.000894,0.8269230769230768
492.485,8.93e-05,1.65e-09,440,440,0.000893,0.8365384615384616
391.555,8.89e-05,7.89e-10,440,440,0.000889,0.875
714.156,8.99e-05,3.37e-09,440,440,0.000899,0.7788461538461545
746.627,9e-05,1.49e-09,440,440,0.0009,0.7692307692307697
951.564,9.05e-05,1.7e-09,440,440,0.000905,0.7211538461538465
527.433,8.94e-05,1.99e-09,440,440,0.000894,0.8269230769230768
215.916,8.83e-05,1.55e-09,440,440,0.000883,0.932692307692308
425.044,8.9e-05,2.59e-09,440,440,0.00089,0.8653846153846162
256.691,8.84e-05,9.66e-10,440,440,0.0008839999999999,0.9230769230778855
454.898,8.91e-05,2.17e-09,440,440,0.000891,0.8557692307692313
708.578,8.99e-05,1.06e-09,440,440,0.000899,0.7788461538461545
189.921,8.82e-05,2.57e-09,440,440,0.000882,0.942307692307693
882.615,9.04e-05,6.32e-10,440,440,0.000904,0.7307692307692313
202.903,8.83e-05,3.53e-09,440,440,0.000883,0.932692307692308
912.807,9.05e-05,6.75e-10,440,440,0.000905,0.7211538461538465
506.407,8.93e-05,1.42e-09,440,440,0.000893,0.8365384615384616
269.346,8.85e-05,1.63e-09,440,440,0.0008849999999999,0.9134615384625007
943.109,9.05e-05,1.43e-20,440,440,0.000905,0.7211538461538465
516.206,8.94e-05,3.06e-09,440,440,0.000894,0.8269230769230768
644.412,8.97e-05,1.62e-09,440,440,0.000897,0.7980769230769232
403.541,8.89e-05,3.17e-09,440,440,0.000889,0.875
300.847,8.86e-05,2.83e-09,440,440,0.000886,0.9038461538461545
655.957,8.98e-05,4.22e-10,440,440,0.000898,0.7884615384615384
560.582,8.95e-05,7.89e-10,440,440,0.000895,0.817307692307693
412.208,8.9e-05,1.85e-09,440,440,0.00089,0.8653846153846162
761.09,9.01e-05,3.16e-10,440,440,0.0009009999999999,0.759615384616346
830.884,9.03e-05,1.33e-09,440,440,0.0009029999999999,0.7403846153855774
579.608,8.95e-05,4.71e-10,440,440,0.000895,0.817307692307693
108.537,8.79e-05,2e-09,440,440,0.000879,0.9711538461538465
249.399,8.84e-05,2.11e-09,440,440,0.0008839999999999,0.9230769230778855
263.756,8.85e-05,3.5e-09,440,440,0.0008849999999999,0.9134615384625007
862.578,9.04e-05,1.25e-09,440,440,0.000904,0.7307692307692313
363.279,8.88e-05,9.66e-10,440,440,0.000888,0.8846153846153848
440.919,8.91e-05,4.22e-10,440,440,0.000891,0.8557692307692313
837.878,9.03e-05,2.92e-09,440,440,0.0009029999999999,0.7403846153855774
724.031,8.99e-05,2.02e-09,440,440,0.000899,0.7788461538461545
586.719,8.95e-05,9.72e-10,440,440,0.000895,0.817307692307693
705.732,8.99e-05,1.42e-09,440,440,0.000899,0.7788461538461545
531.734,8.94e-05,2.22e-09,440,440,0.000894,0.8269230769230768
905.279,9.04e-05,9.94e-10,440,440,0.000904,0.7307692307692313
665.974,8.98e-05,8.43e-10,440,440,0.000898,0.7884615384615384
523.289,8.94e-05,6.75e-10,440,440,0.000894,0.8269230769230768
794.13,9.01e-05,1.33e-09,440,440,0.0009009999999999,0.759615384616346
159.811,8.81e-05,0.0,440,440,0.000881,0.9519230769230778
204.324,8.83e-05,1.2e-09,440,440,0.000883,0.932692307692308
879.628,9.04e-05,2.12e-09,440,440,0.000904,0.7307692307692313
194.425,8.82e-05,1.51e-09,440,440,0.000882,0.942307692307693
115.572,8.79e-05,1.17e-09,440,440,0.000879,0.9711538461538465
960.23,9.06e-05,1.66e-09,440,440,0.000906,0.7115384615384616
947.234,9.05e-05,1.49e-09,440,440,0.000905,0.7211538461538465
701.464,8.99e-05,1.77e-09,440,440,0.000899,0.7788461538461545
671.667,8.98e-05,2.45e-09,440,440,0.000898,0.7884615384615384
610.14,8.96e-05,3.31e-09,440,440,0.000896,0.807692307692308
218.725,8.83e-05,1.07e-09,440,440,0.000883,0.932692307692308
510.576,8.93e-05,6.99e-10,440,440,0.000893,0.8365384615384616
628.539,8.97e-05,4.71e-10,440,440,0.000897,0.7980769230769232
213.068,8.83e-05,1.9e-09,440,440,0.000883,0.932692307692308
132.663,8.8e-05,1.35e-09,440,440,0.0008799999999999,0.9615384615394238
934.448,9.05e-05,9.94e-10,440,440,0.000905,0.7211538461538465
543.312,8.94e-05,2.67e-09,440,440,0.000894,0.8269230769230768
941.715,9.05e-05,1.1e-09,440,440,0.000905,0.7211538461538465
380.225,8.89e-05,9.94e-10,440,440,0.000889,0.875
788.076,9.01e-05,4.71e-10,440,440,0.0009009999999999,0.759615384616346
470.746,8.92e-05,5.68e-10,440,440,0.000892,0.8461538461538465
296.661,8.86e-05,2.12e-09,440,440,0.000886,0.9038461538461545
430.793,8.91e-05,1.25e-09,440,440,0.000891,0.8557692307692313
536.102,8.94e-05,1.06e-09,440,440,0.000894,0.8269230769230768
353.463,8.88e-05,9.43e-10,440,440,0.000888,0.8846153846153848
112.659,8.79e-05,1.2e-09,440,440,0.000879,0.9711538461538465
390.161,8.89e-05,1.23e-09,440,440,0.000889,0.875
833.721,9.03e-05,1.78e-09,440,440,0.0009029999999999,0.7403846153855774
569.536,8.95e-05,2.88e-09,440,440,0.000895,0.817307692307693
980.147,9.06e-05,1.29e-09,440,440,0.000906,0.7115384615384616
488.013,8.93e-05,2.67e-09,440,440,0.000893,0.8365384615384616
220.245,8.83e-05,2.32e-09,440,440,0.000883,0.932692307692308
358.992,8.88e-05,3.57e-09,440,440,0.000888,0.8846153846153848
595.196,8.95e-05,2.71e-09,440,440,0.000895,0.817307692307693
738.308,9e-05,5.16e-10,440,440,0.0009,0.7692307692307697
840.855,9.03e-05,1.73e-09,440,440,0.0009029999999999,0.7403846153855774
819.412,9.02e-05,1.43e-09,440,440,0.000902,0.75
456.364,8.92e-05,9.43e-10,440,440,0.000892,0.8461538461538465
354.819,8.88e-05,8.23e-10,440,440,0.000888,0.8846153846153848
415.193,8.9e-05,3.1e-09,440,440,0.00089,0.8653846153846162
319.543,8.87e-05,2.79e-09,440,440,0.000887,0.8942307692307697
207.305,8.83e-05,9.49e-10,440,440,0.000883,0.932692307692308
231.826,8.84e-05,1.77e-09,440,440,0.0008839999999999,0.9230769230778855
813.825,9.02e-05,1.03e-09,440,440,0.000902,0.75
197.186,8.83e-05,6.99e-10,440,440,0.000883,0.932692307692308
121.357,8.8e-05,3.16e-10,440,440,0.0008799999999999,0.9615384615394238
384.599,8.89e-05,1.51e-09,440,440,0.000889,0.875
920.095,9.05e-05,1.23e-09,440,440,0.000905,0.7211538461538465
226.006,8.83e-05,8.5e-10,440,440,0.000883,0.932692307692308
852.266,9.03e-05,2.46e-09,440,440,0.0009029999999999,0.7403846153855774
267.924,8.85e-05,2.11e-09,440,440,0.0008849999999999,0.9134615384625007
707.16,8.99e-05,1.95e-09,440,440,0.000899,0.7788461538461545
743.907,9e-05,1.73e-09,440,440,0.0009,0.7692307692307697
147.19,8.81e-05,2.6e-09,440,440,0.000881,0.9519230769230778
100.029,8.79e-05,3.58e-09,440,440,0.000879,0.9711538461538465
989.861,9.07e-05,1.25e-09,440,440,0.0009069999999999,0.701923076924039
397.426,8.89e-05,1.16e-09,440,440,0.000889,0.875
645.847,8.97e-05,3.27e-09,440,440,0.000897,0.7980769230769232
927.269,9.05e-05,1.37e-09,440,440,0.000905,0.7211538461538465
846.512,9.03e-05,1.76e-09,440,440,0.0009029999999999,0.7403846153855774
496.614,8.93e-05,7.89e-10,440,440,0.000893,0.8365384615384616
131.14,8.8e-05,1.37e-09,440,440,0.0008799999999999,0.9615384615394238
974.515,9.06e-05,1.32e-09,440,440,0.000906,0.7115384615384616
266.526,8.85e-05,1.2e-09,440,440,0.0008849999999999,0.9134615384625007
227.397,8.83e-05,2.64e-09,440,440,0.000883,0.932692307692308
360.459,8.88e-05,3.37e-09,440,440,0.000888,0.8846153846153848
457.893,8.92e-05,1.64e-09,440,440,0.000892,0.8461538461538465
472.134,8.92e-05,5.12e-09,440,440,0.000892,0.8461538461538465
125.498,8.8e-05,1.48e-09,440,440,0.0008799999999999,0.9615384615394238
578.14,8.95e-05,1.85e-09,440,440,0.000895,0.817307692307693
607.264,8.96e-05,2.37e-09,440,440,0.000896,0.807692307692308
306.447,8.86e-05,3.71e-09,440,440,0.000886,0.9038461538461545
544.827,8.94e-05,2.16e-09,440,440,0.000894,0.8269230769230768
546.279,8.94e-05,1.03e-09,440,440,0.000894,0.8269230769230768
950.079,9.05e-05,3.16e-10,440,440,0.000905,0.7211538461538465
670.133,8.98e-05,2.02e-09,440,440,0.000898,0.7884615384615384
937.326,9.05e-05,5.27e-10,440,440,0.000905,0.7211538461538465
734.07,9e-05,1.51e-09,440,440,0.0009,0.7692307692307697
635.515,8.97e-05,1.29e-09,440,440,0.000897,0.7980769230769232
735.463,9e-05,2e-09,440,440,0.0009,0.7692307692307697
339.331,8.87e-05,1.62e-09,440,440,0.000887,0.8942307692307697
177.134,8.82e-05,1.35e-09,440,440,0.000882,0.942307692307693
732.617,9e-05,1.56e-09,440,440,0.0009,0.7692307692307697
165.792,8.81e-05,2.3e-09,440,440,0.000881,0.9519230769230778
233.298,8.84e-05,3.56e-09,440,440,0.0008839999999999,0.9230769230778855
517.619,8.94e-05,3.16e-10,440,440,0.000894,0.8269230769230768
712.798,8.99e-05,6.99e-10,440,440,0.000899,0.7788461538461545
255.242,8.84e-05,8.23e-10,440,440,0.0008839999999999,0.9230769230778855
530.288,8.94e-05,1.27e-09,440,440,0.000894,0.8269230769230768
378.855,8.89e-05,2.73e-09,440,440,0.000889,0.875
999.631,9.07e-05,1.93e-09,440,440,0.0009069999999999,0.701923076924039
845.176,9.03e-05,2.22e-09,440,440,0.0009029999999999,0.7403846153855774
795.579,9.01e-05,1.7e-09,440,440,0.0009009999999999,0.759615384616346
436.714,8.91e-05,2.59e-09,440,440,0.000891,0.8557692307692313
922.96,9.05e-05,1.41e-09,440,440,0.000905,0.7211538461538465
704.318,8.99e-05,1.77e-09,440,440,0.000899,0.7788461538461545
109.935,8.79e-05,1.23e-09,440,440,0.000879,0.9711538461538465
924.336,9.05e-05,5.27e-10,440,440,0.000905,0.7211538461538465
726.949,8.99e-05,4.15e-09,440,440,0.000899,0.7788461538461545
685.601,8.98e-05,7.07e-10,440,440,0.000898,0.7884615384615384
435.252,8.91e-05,1.34e-09,440,440,0.000891,0.8557692307692313
964.503,9.06e-05,1.94e-09,440,440,0.000906,0.7115384615384616
836.458,9.03e-05,1.27e-09,440,440,0.0009029999999999,0.7403846153855774
198.589,8.83e-05,1.65e-09,440,440,0.000883,0.932692307692308
899.568,9.04e-05,2.42e-09,440,440,0.000904,0.7307692307692313
741.098,9e-05,6.67e-10,440,440,0.0009,0.7692307692307697
801.224,9.02e-05,1.84e-09,440,440,0.000902,0.75
809.457,9.02e-05,1.27e-09,440,440,0.000902,0.75
1344.383,9.14e-05,1.85e-09,440,440,0.000914,0.6346153846153848
2617.365,9.36e-05,5.16e-10,440,440,0.000936,0.42307692307692324
9058.422,9.77e-05,1.26e-09,440,440,0.000977,0.028846153846153525
6902.433,9.67e-05,1.35e-09,440,440,0.000967,0.125
9359.802,9.78e-05,6.99e-10,440,440,0.000978,0.01923076923076971
2503.75,9.34e-05,1.43e-09,440,440,0.0009339999999999,0.44230769230865413
6447.026,9.65e-05,1.2e-09,440,440,0.000965,0.14423076923076866
1770.437,9.23e-05,5.1e-09,440,440,0.000923,0.5480769230769232
5038.372,9.57e-05,6.75e-10,440,440,0.000957,0.22115384615384648
1496.899,9.17e-05,9.19e-10,440,440,0.000917,0.6057692307692313
7775.257,9.71e-05,3.79e-09,440,440,0.000971,0.08653846153846162
8976.082,9.76e-05,1.45e-09,440,440,0.000976,0.03846153846153838
7290.695,9.7e-05,1.93e-09,440,440,0.0009699999999999,0.09615384615480767
1984.461,9.26e-05,1.58e-09,440,440,0.000926,0.5192307692307697
5415.464,9.59e-05,6.99e-10,440,440,0.000959,0.20192307692307676
3842.174,9.47e-05,1.32e-09,440,440,0.0009469999999999,0.31730769230865413
1115.372,9.09e-05,1.97e-09,440,440,0.000909,0.682692307692308
3614.689,9.45e-05,1.03e-09,440,440,0.000945,0.3365384615384616
2088.672,9.28e-05,1.23e-09,440,440,0.000928,0.5
4333.509,9.52e-05,3.34e-09,440,440,0.0009519999999999,0.2692307692317309
7394.058,9.69e-05,1.76e-09,440,440,0.000969,0.10576923076923028
5411.112,9.59e-05,1.35e-09,440,440,0.000959,0.20192307692307676
4106.818,9.5e-05,1.55e-09,440,440,0.00095,0.2884615384615384
4016.912,9.48e-05,1.9e-09,440,440,0.000948,0.3076923076923081
8495.138,9.74e-05,2.33e-09,440,440,0.0009739999999999,0.05769230769326928
9104.312,9.76e-05,1.87e-09,440,440,0.000976,0.03846153846153838
4801.356,9.55e-05,5.27e-10,440,440,0.000955,0.24038461538461514
2391.059,9.33e-05,2.01e-09,440,440,0.000933,0.45192307692307676
8701.786,9.76e-05,2.51e-09,440,440,0.000976,0.03846153846153838
4738.667,9.54e-05,3.17e-09,440,440,0.000954,0.25
2549.977,9.35e-05,7.07e-10,440,440,0.000935,0.4326923076923081
6425.758,9.64e-05,2e-09,440,440,0.000964,0.15384615384615352
9665.692,9.78e-05,1.06e-09,440,440,0.000978,0.01923076923076971
1769.025,9.23e-05,1.25e-09,440,440,0.000923,0.5480769230769232
4096.909,9.49e-05,2.37e-09,440,440,0.000949,0.29807692307692324
7041.785,9.68e-05,1.16e-09,440,440,0.0009679999999999,0.11538461538557633
1620.566,9.2e-05,2.71e-09,440,440,0.00092,0.5769230769230768
4724.361,9.54e-05,2.13e-09,440,440,0.000954,0.25
3667.42,9.46e-05,1.07e-09,440,440,0.000946,0.32692307692307676
1896.347,9.25e-05,3.47e-09,440,440,0.000925,0.5288461538461535
9872.182,9.79e-05,7.07e-10,440,440,0.0009789999999999,0.009615384616345
2939.746,9.39e-05,7.38e-10,440,440,0.000939,0.3942307692307697
3917.857,9.48e-05,7.38e-10,440,440,0.000948,0.3076923076923081
5581.276,9.6e-05,1.34e-09,440,440,0.00096,0.1923076923076919
4528.241,9.53e-05,6.75e-10,440,440,0.000953,0.25961538461538486
3465.521,9.45e-05,7.89e-10,440,440,0.000945,0.3365384615384616
1241.028,9.12e-05,1.84e-09,440,440,0.0009119999999999,0.6538461538471158
1869.873,9.24e-05,1.08e-09,440,440,0.0009239999999999,0.5384615384624996
4613.308,9.53e-05,8.76e-10,440,440,0.000953,0.25961538461538486
5777.432,9.61e-05,8.5e-10,440,440,0.000961,0.18269230769230704
6138.928,9.63e-05,1.75e-09,440,440,0.000963,0.16346153846153838
8640.821,9.75e-05,8.76e-10,440,440,0.000975,0.04807692307692324
2061.131,9.28e-05,1.07e-09,440,440,0.000928,0.5
1331.17,9.14e-05,2.53e-09,440,440,0.000914,0.6346153846153848
5695.447,9.61e-05,1.34e-09,440,440,0.000961,0.18269230769230704
3523.58,9.45e-05,8.76e-10,440,440,0.000945,0.3365384615384616
7545.944,9.7e-05,9.19e-10,440,440,0.0009699999999999,0.09615384615480767
9489.442,9.78e-05,4.71e-10,440,440,0.000978,0.01923076923076971
2548.411,9.35e-05,2.27e-09,440,440,0.000935,0.4326923076923081
7244.177,9.69e-05,3.08e-09,440,440,0.000969,0.10576923076923028
5521.364,9.59e-05,8.43e-10,440,440,0.000959,0.20192307692307676
8854.122,9.75e-05,4.83e-10,440,440,0.000975,0.04807692307692324
1783.746,9.23e-05,1.64e-09,440,440,0.000923,0.5480769230769232
2768.603,9.37e-05,1.72e-09,440,440,0.000937,0.4134615384615384
1720.571,9.22e-05,1.37e-09,440,440,0.000922,0.557692307692308
4632.23,9.54e-05,1.62e-09,440,440,0.000954,0.25
4851.624,9.55e-05,1.34e-09,440,440,0.000955,0.24038461538461514
4284.324,9.5e-05,1.43e-09,440,440,0.00095,0.2884615384615384
