Time_(s),Current_(A),Current_Std_Dev_(A),Control_Temperature_(K),Sample_Temperature_(K),Conductivity_(S/cm),Delta_T
662.777,0.00010827,,430,430,0.0010827,0.8824826878686842
589.618,0.000107812,,430,430,0.00107812,0.8942292895614263
156.45,0.00010479,,430,430,0.0010479,0.971736342651962
481.648,0.000107131,,430,430,0.00107131,0.9116953064888433
512.352,0.00010736,,430,430,0.0010736,0.9058220056424723
150.635,0.000104744,,430,430,0.00104744,0.9729161323416262
114.155,0.000104475,,430,430,0.00104475,0.9798153372659654
954.529,0.000110011,,430,430,0.00110011,0.8378302128750961
311.454,0.000105942,,430,430,0.00105942,0.9421903052064634
632.536,0.000108061,,430,430,0.0010806099999999,0.8878430366763276
939.432,0.000109937,,430,430,0.00109937,0.8397281354193386
331.694,0.000106037,,430,430,0.00106037,0.9397537830212878
323.108,0.000105995,,430,430,0.00105995,0.9408309823031545
692.64,0.000108505,,430,430,0.00108505,0.8764555014106183
391.321,0.000106517,,430,430,0.00106517,0.9274429340856629
557.788,0.000107641,,430,430,0.0010764099999999,0.898615029494999
761.21,0.000108905,,430,430,0.00108905,0.8661964606309309
781.034,0.00010903,,430,430,0.0010903,0.8629905103872788
408.555,0.000106668,,430,430,0.00106668,0.9235701461913313
918.066,0.000109819,,430,430,0.00109819,0.8427545524493462
445.482,0.000106908,,430,430,0.00106908,0.9174147217235188
899.387,0.000109754,,430,430,0.00109754,0.8444216465760453
377.389,0.000106446,,430,430,0.00106446,0.9292639138240577
752.945,0.000108836,,430,430,0.00108836,0.867966145165427
568.01,0.00010771,,430,430,0.0010770999999999,0.8968453449605029
437.525,0.000106901,,430,430,0.00106901,0.9175942549371634
836.859,0.000109364,,430,430,0.00109364,0.8544242113362398
313.62,0.000105957,,430,430,0.00105957,0.9418055911772252
497.264,0.000107236,,430,430,0.00107236,0.9090023082841753
385.107,0.000106476,,430,430,0.00106476,0.9284944857655807
525.52,0.000107467,,430,430,0.00107467,0.9030777122339061
398.832,0.000106575,,430,430,0.00106575,0.9259553731726082
712.492,0.0001086,,430,430,0.001086,0.8740189792254426
986.454,0.000110204,,430,430,0.00110204,0.832880225698897
263.071,0.000105572,,430,430,0.00105572,0.9516799179276738
805.11,0.000109155,,430,430,0.00109155,0.8597845601436268
826.929,0.000109309,,430,430,0.00109309,0.8558348294434474
746.979,0.000108799,,430,430,0.00108799,0.868915106437548
244.719,0.000105417,,430,430,0.0010541699999999,0.9556552962300592
771.466,0.000108965,,430,430,0.00108965,0.8646576045139781
439.608,0.00010691,,430,430,0.0010691,0.9173634265196207
890.955,0.000109727,,430,430,0.00109727,0.845114131828674
333.56,0.000106043,,430,430,0.00106043,0.9395998974095922
722.72,0.000108652,,430,430,0.00108652,0.8726853039240828
828.893,0.000109315,,430,430,0.00109315,0.8556809438317519
508.703,0.000107326,,430,430,0.00107326,0.9066940241087461
730.968,0.000108704,,430,430,0.00108704,0.8713516286227236
696.786,0.000108525,,430,430,0.0010852499999999,0.87594254937189
510.548,0.000107343,,430,430,0.00107343,0.9062580148756092
475.891,0.000107106,,430,430,0.00107106,0.9123364965375739
786.793,0.000109066,,430,430,0.00109066,0.862067196717107
846.643,0.000109412,,430,430,0.00109412,0.8531931264426774
170.02,0.000104858,,430,430,0.00104858,0.9699923057194155
373.146,0.000106431,,430,430,0.00106431,0.9296486278532958
751.12,0.000108841,,430,430,0.00108841,0.8678379071556811
489.317,0.000107181,,430,430,0.00107181,0.9104129263913823
958.18,0.000110048,,430,430,0.00110048,0.8368812516029751
642.818,0.000108137,,430,430,0.00108137,0.8858938189279305
216.437,0.000105244,,430,430,0.00105244,0.9600923313670173
317.419,0.000105973,,430,430,0.00105973,0.9413952295460374
819.026,0.000109255,,430,430,0.0010925499999999,0.8572197999489616
539.555,0.000107548,,430,430,0.00107548,0.9010002564760197
112.231,0.000104459,,430,430,0.00104459,0.9802256988971532
757.025,0.000108866,,430,430,0.00108866,0.8671967171069506
941.657,0.000109942,,430,430,0.00109942,0.8395998974095922
410.401,0.000106681,,430,430,0.00106681,0.9232367273659912
395.087,0.000106528,,430,430,0.00106528,0.9271608104642215
447.378,0.000106944,,430,430,0.00106944,0.916491408053347
460.975,0.000107019,,430,430,0.00107019,0.9145678379071559
119.869,0.000104505,,430,430,0.00104505,0.979045909207489
587.716,0.000107769,,430,430,0.00107769,0.8953321364452422
9099.775,0.000126962,,430,430,0.00126962,0.4030777122339064
6434.354,0.000123946,,430,430,0.00123946,0.4804308797127471
4109.881,0.000120213,,430,430,0.00120213,0.5761733777891768
1838.926,0.000113964,,430,430,0.00113964,0.7364452423698387
9531.055,0.000127357,,430,430,0.00127357,0.39294690946396554
6168.108,0.000123601,,430,430,0.00123601,0.489279302385227
6693.272,0.00012435,,430,430,0.0012434999999999,0.47006924852551935
9755.375,0.000127515,,430,430,0.00127515,0.3888945883559887
2135.447,0.000114867,,430,430,0.00114867,0.7132854578096947
3820.598,0.000119337,,430,430,0.00119337,0.5986406770966916
1934.344,0.000114256,,430,430,0.00114256,0.7289561426006671
3356.387,0.000118296,,430,430,0.0011829599999999,0.6253398307260836
8235.013,0.000126186,,430,430,0.00126186,0.4229802513464991
9495.955,0.000127349,,430,430,0.00127349,0.39315209027955916
7634.775,0.000125564,,430,430,0.00125564,0.4389330597589129
9250.965,0.000127057,,430,430,0.00127057,0.4006411900487308
9183.895,0.000127054,,430,430,0.00127054,0.4007181328545785
7561.227,0.000125473,,430,430,0.00125473,0.44126699153629173
7986.027,0.00012587,,430,430,0.0012587,0.43108489356245216
2099.726,0.000114806,,430,430,0.00114806,0.7148499615285971
3659.811,0.000119024,,430,430,0.00119024,0.6066683765067968
9766.345,0.0001275,,430,430,0.001275,0.3892793023852269
9349.015,0.000127213,,430,430,0.0012721299999999,0.396640164144909
5675.439,0.000122842,,430,430,0.0012284199999999,0.5087458322649397
9455.105,0.000127311,,430,430,0.0012731099999999,0.3941266991538856
7815.725,0.000125746,,430,430,0.00125746,0.43426519620415516
1511.637,0.000112671,,430,430,0.00112671,0.7696075916901771
7626.1,0.000125539,,430,430,0.00125539,0.43957424980764287
3137.286,0.000117749,,430,430,0.00117749,0.6393690689920494
2799.308,0.000116884,,430,430,0.00116884,0.6615542446781227
5440.808,0.000122438,,430,430,0.00122438,0.5191074634521675
6496.803,0.000124031,,430,430,0.00124031,0.47825083354706377
2302.348,0.000115502,,430,430,0.00115502,0.6969992305719414
1875.2,0.000114068,,430,430,0.00114068,0.7337778917671197
8684.923,0.000126591,,430,430,0.00126591,0.4125929725570659
3400.953,0.000118381,,430,430,0.00118381,0.6231597845601438
3063.113,0.000117524,,430,430,0.00117524,0.6451397794306235
7718.783,0.00012566,,430,430,0.0012566,0.4364708899717876
6924.82,0.000124678,,430,430,0.00124678,0.4616568350859194
5107.49,0.000121859,,430,430,0.00121859,0.5339574249807643
1624.35,0.000113071,,430,430,0.00113071,0.7593485509104898
8269.425,0.000126212,,430,430,0.00126212,0.4223134136958195
5627.786,0.000122714,,430,430,0.00122714,0.5120287253141832
2481.227,0.000116037,,430,430,0.00116037,0.6832777635291102
3283.361,0.000118112,,430,430,0.00118112,0.6300589894844836
4888.859,0.000121462,,430,430,0.00121462,0.5441395229546038
9945.045,0.000127681,,430,430,0.00127681,0.38463708643241884
3941.799,0.000119796,,430,430,0.00119796,0.5868684278020004
7466.301,0.000125362,,430,430,0.00125362,0.4441138753526547
6393.415,0.000123903,,430,430,0.00123903,0.4815337265965636
9144.765,0.000127035,,430,430,0.00127035,0.4012054372916135
6748.556,0.000124459,,430,430,0.0012445899999999,0.46727365991305453
8189.107,0.000126106,,430,430,0.0012610599999999,0.42503205950269296
7468.391,0.00012537,,430,430,0.0012537,0.44390869453706105
7225.469,0.000125031,,430,430,0.00125031,0.452603231597846
9998.715,0.000127684,,430,430,0.00127684,0.3845601436265711
9457.155,0.000127318,,430,430,0.0012731799999999,0.39394716594024104
9888.385,0.000127671,,430,430,0.00127671,0.38489356245191114
8395.05,0.000126277,,430,430,0.0012627699999999,0.4206463195693772
6317.47,0.000123747,,430,430,0.00123747,0.48553475250064115
1036.088,0.000110448,,430,430,0.00110448,0.8266222108232884
3903.412,0.000119554,,430,430,0.00119554,0.5930751474737115
6719.098,0.000124356,,430,430,0.0012435599999999,0.4699153629138244
6053.035,0.000123395,,430,430,0.00123395,0.49456270838676614
8283.777,0.000126244,,430,430,0.0012624399999999,0.42149269043370136
3350.275,0.000118268,,430,430,0.00118268,0.6260579635804054
5759.148,0.000122973,,430,430,0.0012297299999999,0.5053859964095921
6988.755,0.00012473,,430,430,0.0012473,0.4603231597845603
2020.848,0.00011456,,430,430,0.0011456,0.7211592716081044
1306.741,0.00011181,,430,430,0.0011181,0.7916901769684538
9546.685,0.000127379,,430,430,0.00127379,0.39238266222108276
1222.916,0.000111321,,430,430,0.00111321,0.8042318543216213
1354.839,0.000112069,,430,430,0.00112069,0.7850474480636063
6236.018,0.000123728,,430,430,0.00123728,0.4860220569376762
5165.705,0.000121948,,430,430,0.00121948,0.5316747884072841
1104.315,0.000110818,,430,430,0.0011081799999999,0.8171325981023337
3352.549,0.000118279,,430,430,0.00118279,0.625775839958964
1318.289,0.000111882,,430,430,0.00111882,0.7898435496281099
2778.351,0.000116802,,430,430,0.00116802,0.6636573480379584
3545.518,0.000118738,,430,430,0.00118738,0.6140035906642729
5290.116,0.00012213,,430,430,0.0012213,0.5270069248525263
7998.209,0.000125879,,430,430,0.0012587899999999,0.43085406514516583
9372.135,0.000127252,,430,430,0.00127252,0.39563990766863294
7868.579,0.000125787,,430,430,0.00125787,0.4332136445242374
9807.745,0.00012756,,430,430,0.0012756,0.3877404462682741
2212.053,0.000115073,,430,430,0.00115073,0.7080020518081561
6196.117,0.000123627,,430,430,0.0012362699999999,0.48861246473480374
5576.205,0.000122596,,430,430,0.00122596,0.5150551423441913
7632.895,0.000125557,,430,430,0.00125557,0.43911259297255745
2919.016,0.000117163,,430,430,0.00117163,0.6543985637342912
9354.755,0.000127234,,430,430,0.0012723399999999,0.3961015645039753
1243.841,0.000111473,,430,430,0.00111473,0.8003334188253399
8616.834,0.000126601,,430,430,0.00126601,0.4123364965375741
3081.861,0.000117581,,430,430,0.00117581,0.6436778661195179
3380.645,0.000118342,,430,430,0.00118342,0.6241600410361634
8353.634,0.000126287,,430,430,0.00126287,0.4203898435496285
8959.635,0.000126829,,430,430,0.0012682899999999,0.4064888432934085
3344.186,0.000118265,,430,430,0.00118265,0.6261349063862531
1363.36,0.000112145,,430,430,0.00112145,0.7830982303154657
3462.909,0.000118559,,430,430,0.00118559,0.6185945114131829
3019.239,0.000117416,,430,430,0.00117416,0.6479097204411387
2634.855,0.000116403,,430,430,0.00116403,0.6738907412156966
3112.673,0.000117665,,430,430,0.00117665,0.6415234675557836
4791.692,0.000121367,,430,430,0.00121367,0.5465760451397795
6866.754,0.00012458,,430,430,0.0012458,0.4641703000769429
9081.745,0.000126932,,430,430,0.00126932,0.40384714029238283
1302.979,0.000111767,,430,430,0.00111767,0.7927930238522697
5912.602,0.000123177,,430,430,0.00123177,0.5001538856116953
3287.333,0.000118108,,430,430,0.00118108,0.6301615798922804
7987.94,0.000125869,,430,430,0.00125869,0.43111054116440123
2033.726,0.0001146,,430,430,0.0011459999999999,0.7201333675303927
2547.835,0.000116227,,430,430,0.00116227,0.6784047191587589
2682.296,0.000116516,,430,430,0.00116516,0.670992562195435
7613.721,0.000125533,,430,430,0.0012553299999999,0.43972813541959477
2122.903,0.000114873,,430,430,0.00114873,0.7131315721979997
4617.987,0.000121143,,430,430,0.00121143,0.5523211079764041
8381.59,0.000126283,,430,430,0.00126283,0.4204924339574253
5625.391,0.000122701,,430,430,0.00122701,0.5123621441395232
4559.961,0.000120992,,430,430,0.00120992,0.5561938958707363
4785.137,0.000121345,,430,430,0.00121345,0.5471402923826623
2201.866,0.000115042,,430,430,0.00115042,0.7087971274685816
7373.844,0.000125275,,430,430,0.00125275,0.44634521672223676
3429.558,0.000118444,,430,430,0.00118444,0.6215439856373433
3391.131,0.000118353,,430,430,0.00118353,0.6238779174147221
3547.373,0.000118758,,430,430,0.00118758,0.6134906386252889
6954.155,0.000124737,,430,430,0.00124737,0.4601436265709157
4227.284,0.000120379,,430,430,0.00120379,0.5719158758656069
4111.819,0.000120218,,430,430,0.00120218,0.5760451397794308
6885.803,0.000124619,,430,430,0.0012461899999999,0.46317004360118014
4537.601,0.00012095,,430,430,0.0012095,0.5572710951526032
8054.936,0.000125947,,430,430,0.00125947,0.42911002821236244
6637.658,0.000124237,,430,430,0.00124237,0.4729674275455246
3260.36,0.000118091,,430,430,0.00118091,0.6305975891254166
6361.668,0.000123817,,430,430,0.00123817,0.48373942036419604
6710.254,0.000124342,,430,430,0.0012434199999999,0.4702744293411135
8863.075,0.000126706,,430,430,0.00126706,0.4096434983329061
9721.135,0.000127468,,430,430,0.0012746799999999,0.3901000256478584
1555.944,0.000112775,,430,430,0.00112775,0.7669402410874583
1581.957,0.000112934,,430,430,0.00112934,0.7628622723775329
1938.376,0.000114275,,430,430,0.00114275,0.7284688381636315
1602.302,0.00011302,,430,430,0.0011302,0.7606565786099
5455.097,0.000122433,,430,430,0.00122433,0.5192357014619133
2300.051,0.000115479,,430,430,0.00115479,0.6975891254167738
9313.655,0.000127114,,430,430,0.00127114,0.3991792767376251
6163.416,0.000123589,,430,430,0.00123589,0.489587073608618
5743.185,0.000122932,,430,430,0.00122932,0.5064375480892541
1967.351,0.000114378,,430,430,0.00114378,0.7258271351628622
9931.205,0.000127702,,430,430,0.0012770199999999,0.3840984867917415
2458.688,0.000115994,,430,430,0.00115994,0.6843806104129266
7151.463,0.000124937,,430,430,0.00124937,0.455014106181072
1600.453,0.000113013,,430,430,0.00113013,0.7608361118235445
4358.955,0.000120632,,430,430,0.00120632,0.5654270325724544
9162.695,0.000127042,,430,430,0.00127042,0.40102590407796895
6773.759,0.000124462,,430,430,0.0012446199999999,0.46719671710720734
4694.889,0.00012118,,430,430,0.0012118,0.5513721467042831
7427.141,0.000125294,,430,430,0.00125294,0.4458579122852017
8459.883,0.000126399,,430,430,0.00126399,0.41751731213131593
3676.573,0.000119025,,430,430,0.00119025,0.6066427289048477
6490.503,0.000124032,,430,430,0.00124032,0.47822518594511415
4795.768,0.000121372,,430,430,0.00121372,0.5464478071300336
9327.065,0.000127139,,430,430,0.0012713899999999,0.39853808668915097
8783.107,0.000126744,,430,430,0.00126744,0.4086688894588355
5809.144,0.000123013,,430,430,0.0012301299999999,0.5043600923316234
3937.042,0.000119759,,430,430,0.00119759,0.587817389074122
6958.24,0.00012476,,430,430,0.0012476,0.4595537317260838
8849.015,0.00012671,,430,430,0.0012671,0.4095409079251093
7727.509,0.000125668,,430,430,0.00125668,0.43626570915619395
1638.951,0.000113141,,430,430,0.00113141,0.7575532187740447
8203.64,0.000126091,,430,430,0.00126091,0.4254167735316748
1145.052,0.000110975,,430,430,0.00110975,0.8131059245960501
1925.717,0.000114233,,430,430,0.00114233,0.729546037445499
5663.786,0.000122833,,430,430,0.00122833,0.5089766606822266
1588.268,0.000112944,,430,430,0.00112944,0.7626057963580406
8524.107,0.000126462,,430,430,0.00126462,0.4159015132085153
8803.845,0.00012676,,430,430,0.0012676,0.4082585278276482
2706.855,0.000116591,,430,430,0.00116591,0.6690689920492434
4037.286,0.000120027,,430,430,0.00120027,0.5809438317517313
7975.572,0.000125859,,430,430,0.00125859,0.43136701718389353
2744.526,0.000116684,,430,430,0.00116684,0.6666837650679664
3679.137,0.000119047,,430,430,0.00119047,0.606078481661965
2266.936,0.000115347,,430,430,0.00115347,0.7009746088740705
3896.862,0.000119536,,430,430,0.00119536,0.5935368043087975
4552.307,0.000120984,,430,430,0.00120984,0.5563990766863299
5115.729,0.000121866,,430,430,0.00121866,0.5337778917671196
7319.72,0.000125192,,430,430,0.00125192,0.448473967684022
3615.756,0.000118881,,430,430,0.00118881,0.6103359835855349
4133.54,0.000120238,,430,430,0.0012023799999999,0.5755321877407031
2735.014,0.000116643,,430,430,0.00116643,0.6677353167478842
8030.302,0.000125932,,430,430,0.00125932,0.42949474224160067
9917.235,0.000127696,,430,430,0.00127696,0.3842523724031806
6556.991,0.000124087,,430,430,0.0012408699999999,0.4768145678381636
4019.109,0.000119978,,430,430,0.00119978,0.5822005642472433
7776.296,0.000125691,,430,430,0.00125691,0.4356758143113621
4787.031,0.000121349,,430,430,0.00121349,0.5470377019748655
2256.565,0.000115299,,430,430,0.00115299,0.7022056937676328
1271.898,0.000111655,,430,430,0.00111655,0.7956655552705822
3515.323,0.000118641,,430,430,0.00118641,0.6164914080533472
6313.492,0.000123723,,430,430,0.00123723,0.4861502949474226
