Time_(s),Current_(A),Current_Std_Dev_(A),Control_Temperature_(K),Sample_Temperature_(K),Conductivity_(S/cm),Delta_T
5043.107,7.47e-05,,405,405,0.000747,0.5506607929515416
4503.915,7.42e-05,,405,405,0.000742,0.5726872246696033
7048.838,7.58e-05,,405,405,0.000758,0.5022026431718062
3546.543,7.3e-05,,405,405,0.00073,0.6255506607929516
8703.145,7.62e-05,,405,405,0.000762,0.48458149779735693
5225.701,7.49e-05,,405,405,0.000749,0.5418502202643172
8723.986,7.62e-05,,405,405,0.000762,0.48458149779735693
5134.437,7.48e-05,,405,405,0.000748,0.5462555066079297
8887.703,7.63e-05,,405,405,0.000763,0.4801762114537445
7494.4,7.61e-05,,405,405,0.000761,0.48898678414096935
7069.722,7.58e-05,,405,405,0.000758,0.5022026431718062
5391.109,7.52e-05,,405,405,0.000752,0.5286343612334804
7007.639,7.58e-05,,405,405,0.000758,0.5022026431718062
4667.814,7.45e-05,,405,405,0.000745,0.5594713656387665
2140.176,7.11e-05,,405,405,0.0007109999999999,0.7092511013220265
7447.967,7.61e-05,,405,405,0.000761,0.48898678414096935
6594.665,7.55e-05,,405,405,0.000755,0.5154185022026431
5572.745,7.53e-05,,405,405,0.000753,0.5242290748898679
4178.509,7.37e-05,,405,405,0.000737,0.594713656387665
6579.01,7.56e-05,,405,405,0.0007559999999999,0.5110132158594715
6345.702,7.55e-05,,405,405,0.000755,0.5154185022026431
4337.583,7.4e-05,,405,405,0.00074,0.5814977973568283
9679.959,7.65e-05,,405,405,0.000765,0.4713656387665201
9746.817,7.65e-05,,405,405,0.000765,0.4713656387665201
9253.71,7.64e-05,,405,405,0.000764,0.4757709251101321
5557.12,7.53e-05,,405,405,0.000753,0.5242290748898679
7085.747,7.58e-05,,405,405,0.000758,0.5022026431718062
89836.5,8.13e-05,,405,405,0.0008129999999999,0.2599118942735686
21725.15,7.92e-05,,405,405,0.000792,0.3524229074889871
35782.02,8.07e-05,,405,405,0.000807,0.28634361233480193
43047.99,8.1e-05,,405,405,0.00081,0.27312775330396505
11586.45,7.71e-05,,405,405,0.000771,0.44493392070484594
37317.79,8.08e-05,,405,405,0.000808,0.28193832599118945
92513.88,8.13e-05,,405,405,0.0008129999999999,0.2599118942735686
78424.9,8.09e-05,,405,405,0.000809,0.27753303964757703
22395.97,7.93e-05,,405,405,0.000793,0.34801762114537466
20726.54,7.91e-05,,405,405,0.000791,0.35682819383259906
97785.65,8.12e-05,,405,405,0.000812,0.2643171806167402
52710.28,8.06e-05,,405,405,0.000806,0.29074889867841436
12121.44,7.73e-05,,405,405,0.0007729999999999,0.4361233480180619
38631.84,8.08e-05,,405,405,0.000808,0.28193832599118945
69258.71,8.17e-05,,405,405,0.0008169999999999,0.2422907488991193
13929.13,7.81e-05,,405,405,0.000781,0.4008810572687225
38113.71,8.08e-05,,405,405,0.000808,0.28193832599118945
35702.13,8.07e-05,,405,405,0.000807,0.28634361233480193
46111.46,8.08e-05,,405,405,0.000808,0.28193832599118945
26227.8,7.98e-05,,405,405,0.000798,0.3259911894273129
56471.75,8.05e-05,,405,405,0.000805,0.29515418502202634
50697.59,8.07e-05,,405,405,0.000807,0.28634361233480193
48325.14,8.07e-05,,405,405,0.000807,0.28634361233480193
22016.0,7.92e-05,,405,405,0.000792,0.3524229074889871
14760.44,7.82e-05,,405,405,0.000782,0.39647577092511005
74728.35,8.11e-05,,405,405,0.000811,0.2687224669603526
62550.2,8.16e-05,,405,405,0.000816,0.24669603524229092
97546.86,8.12e-05,,405,405,0.000812,0.2643171806167402
67607.85,8.18e-05,,405,405,0.0008179999999999,0.23788546255550688
76309.21,8.08e-05,,405,405,0.000808,0.28193832599118945
99788.42,8.11e-05,,405,405,0.000811,0.2687224669603526
61080.2,8.14e-05,,405,405,0.000814,0.2555066079295153
82100.12,8.11e-05,,405,405,0.000811,0.2687224669603526
50873.31,8.08e-05,,405,405,0.000808,0.28193832599118945
16522.93,7.86e-05,,405,405,0.000786,0.37885462555066074
88877.76,8.12e-05,,405,405,0.000812,0.2643171806167402
47815.48,8.07e-05,,405,405,0.000807,0.28634361233480193
92360.57,8.14e-05,,405,405,0.000814,0.2555066079295153
32563.63,8.04e-05,,405,405,0.000804,0.29955947136563876
41595.2,8.09e-05,,405,405,0.000809,0.27753303964757703
29458.83,8e-05,,405,405,0.0008,0.317180616740088
37491.89,8.08e-05,,405,405,0.000808,0.28193832599118945
88899.34,8.12e-05,,405,405,0.000812,0.2643171806167402
87980.63,8.11e-05,,405,405,0.000811,0.2687224669603526
60273.47,8.12e-05,,405,405,0.000812,0.2643171806167402
14676.18,7.82e-05,,405,405,0.000782,0.39647577092511005
93466.79,8.15e-05,,405,405,0.000815,0.25110132158590337
10878.74,7.69e-05,,405,405,0.0007689999999999,0.45374449339251116
49464.54,8.08e-05,,405,405,0.000808,0.28193832599118945
47476.14,8.07e-05,,405,405,0.000807,0.28634361233480193
18128.42,7.87e-05,,405,405,0.000787,0.3744493392070483
39337.26,8.09e-05,,405,405,0.000809,0.27753303964757703
31787.43,8.03e-05,,405,405,0.000803,0.3039647577092512
62030.55,8.15e-05,,405,405,0.000815,0.25110132158590337
15332.42,7.84e-05,,405,405,0.000784,0.38766519823788564
29895.43,8.01e-05,,405,405,0.000801,0.3127753303964761
43127.31,8.1e-05,,405,405,0.00081,0.27312775330396505
56396.29,8.06e-05,,405,405,0.000806,0.29074889867841436
78441.82,8.09e-05,,405,405,0.000809,0.27753303964757703
80441.26,8.1e-05,,405,405,0.00081,0.27312775330396505
63339.16,8.17e-05,,405,405,0.0008169999999999,0.2422907488991193
49259.7,8.08e-05,,405,405,0.000808,0.28193832599118945
38929.04,8.08e-05,,405,405,0.000808,0.28193832599118945
99452.38,8.12e-05,,405,405,0.000812,0.2643171806167402
91107.19,8.12e-05,,405,405,0.000812,0.2643171806167402
40047.96,8.09e-05,,405,405,0.000809,0.27753303964757703
26141.42,7.97e-05,,405,405,0.000797,0.33039647577092535
48256.12,8.08e-05,,405,405,0.000808,0.28193832599118945
19612.42,7.89e-05,,405,405,0.000789,0.3656387665198239
95632.21,8.13e-05,,405,405,0.0008129999999999,0.2599118942735686
10920.64,7.7e-05,,405,405,0.00077,0.44933920704845837
26490.6,7.98e-05,,405,405,0.000798,0.3259911894273129
37705.34,8.08e-05,,405,405,0.000808,0.28193832599118945
76800.76,8.09e-05,,405,405,0.000809,0.27753303964757703
23713.91,7.95e-05,,405,405,0.0007949999999999,0.3392070484585906
54715.61,8.04e-05,,405,405,0.000804,0.29955947136563876
77245.7,8.09e-05,,405,405,0.000809,0.27753303964757703
43064.55,8.1e-05,,405,405,0.00081,0.27312775330396505
13777.16,7.79e-05,,405,405,0.000779,0.4096916299559474
23614.07,7.95e-05,,405,405,0.0007949999999999,0.3392070484585906
40192.9,8.09e-05,,405,405,0.000809,0.27753303964757703
18529.33,7.87e-05,,405,405,0.000787,0.3744493392070483
16544.22,7.86e-05,,405,405,0.000786,0.37885462555066074
83305.4,8.11e-05,,405,405,0.000811,0.2687224669603526
60770.41,8.13e-05,,405,405,0.0008129999999999,0.2599118942735686
18793.91,7.88e-05,,405,405,0.000788,0.3700440528634364
11607.17,7.72e-05,,405,405,0.000772,0.4405286343612335
50794.49,8.07e-05,,405,405,0.000807,0.28634361233480193
91800.11,8.12e-05,,405,405,0.000812,0.2643171806167402
45651.8,8.08e-05,,405,405,0.000808,0.28193832599118945
10591.71,7.68e-05,,405,405,0.000768,0.45814977973568277
79302.22,8.09e-05,,405,405,0.000809,0.27753303964757703
22620.89,7.94e-05,,405,405,0.000794,0.3436123348017622
80208.02,8.1e-05,,405,405,0.00081,0.27312775330396505
82350.27,8.1e-05,,405,405,0.00081,0.27312775330396505
99472.99,8.12e-05,,405,405,0.000812,0.2643171806167402
87233.68,8.11e-05,,405,405,0.000811,0.2687224669603526
96173.57,8.14e-05,,405,405,0.000814,0.2555066079295153
72549.16,8.16e-05,,405,405,0.000816,0.24669603524229092
30088.47,8.02e-05,,405,405,0.000802,0.3083700440528636
67591.65,8.18e-05,,405,405,0.0008179999999999,0.23788546255550688
61618.91,8.14e-05,,405,405,0.000814,0.2555066079295153
39930.8,8.09e-05,,405,405,0.000809,0.27753303964757703
47916.25,8.08e-05,,405,405,0.000808,0.28193832599118945
39811.18,8.09e-05,,405,405,0.000809,0.27753303964757703
49110.2,8.07e-05,,405,405,0.000807,0.28634361233480193
91133.33,8.12e-05,,405,405,0.000812,0.2643171806167402
95056.41,8.15e-05,,405,405,0.000815,0.25110132158590337
14990.72,7.84e-05,,405,405,0.000784,0.38766519823788564
50260.06,8.08e-05,,405,405,0.000808,0.28193832599118945
94811.88,8.16e-05,,405,405,0.000816,0.24669603524229092
91783.97,8.13e-05,,405,405,0.0008129999999999,0.2599118942735686
12365.89,7.74e-05,,405,405,0.000774,0.4317180616740091
21792.71,7.92e-05,,405,405,0.000792,0.3524229074889871
72412.18,8.16e-05,,405,405,0.000816,0.24669603524229092
12705.9,7.75e-05,,405,405,0.000775,0.42731277533039663
17533.25,7.87e-05,,405,405,0.000787,0.3744493392070483
25611.72,7.97e-05,,405,405,0.000797,0.33039647577092535
26625.1,7.98e-05,,405,405,0.000798,0.3259911894273129
46635.19,8.07e-05,,405,405,0.000807,0.28634361233480193
21957.61,7.92e-05,,405,405,0.000792,0.3524229074889871
98566.5,8.12e-05,,405,405,0.000812,0.2643171806167402
19061.65,7.89e-05,,405,405,0.000789,0.3656387665198239
84042.66,8.1e-05,,405,405,0.00081,0.27312775330396505
82370.96,8.1e-05,,405,405,0.00081,0.27312775330396505
59896.49,8.11e-05,,405,405,0.000811,0.2687224669603526
62337.13,8.16e-05,,405,405,0.000816,0.24669603524229092
45361.15,8.08e-05,,405,405,0.000808,0.28193832599118945
43873.15,8.09e-05,,405,405,0.000809,0.27753303964757703
39706.67,8.08e-05,,405,405,0.000808,0.28193832599118945
77176.77,8.09e-05,,405,405,0.000809,0.27753303964757703
67272.87,8.18e-05,,405,405,0.0008179999999999,0.23788546255550688
60574.85,8.13e-05,,405,405,0.0008129999999999,0.2599118942735686
16566.53,7.86e-05,,405,405,0.000786,0.37885462555066074
16944.44,7.86e-05,,405,405,0.000786,0.37885462555066074
45722.35,8.08e-05,,405,405,0.000808,0.28193832599118945
96549.82,8.13e-05,,405,405,0.0008129999999999,0.2599118942735686
68719.85,8.17e-05,,405,405,0.0008169999999999,0.2422907488991193
33843.22,8.05e-05,,405,405,0.000805,0.29515418502202634
72118.1,8.16e-05,,405,405,0.000816,0.24669603524229092
44901.07,8.08e-05,,405,405,0.000808,0.28193832599118945
47358.78,8.07e-05,,405,405,0.000807,0.28634361233480193
27160.02,7.98e-05,,405,405,0.000798,0.3259911894273129
69499.2,8.17e-05,,405,405,0.0008169999999999,0.2422907488991193
17891.47,7.87e-05,,405,405,0.000787,0.3744493392070483
69419.24,8.17e-05,,405,405,0.0008169999999999,0.2422907488991193
15532.45,7.84e-05,,405,405,0.000784,0.38766519823788564
54068.3,8.05e-05,,405,405,0.000805,0.29515418502202634
28826.37,8e-05,,405,405,0.0008,0.317180616740088
18107.46,7.87e-05,,405,405,0.000787,0.3744493392070483
12894.55,7.78e-05,,405,405,0.0007779999999999,0.4140969163000002
43027.26,8.1e-05,,405,405,0.00081,0.27312775330396505
42493.46,8.1e-05,,405,405,0.00081,0.27312775330396505
90202.99,8.12e-05,,405,405,0.000812,0.2643171806167402
93073.96,8.15e-05,,405,405,0.000815,0.25110132158590337
16247.12,7.86e-05,,405,405,0.000786,0.37885462555066074
59058.76,8.09e-05,,405,405,0.000809,0.27753303964757703
76594.43,8.08e-05,,405,405,0.000808,0.28193832599118945
80882.65,8.11e-05,,405,405,0.000811,0.2687224669603526
53203.67,8.08e-05,,405,405,0.000808,0.28193832599118945
11331.12,7.71e-05,,405,405,0.000771,0.44493392070484594
89082.12,8.12e-05,,405,405,0.000812,0.2643171806167402
84168.78,8.11e-05,,405,405,0.000811,0.2687224669603526
12240.97,7.74e-05,,405,405,0.000774,0.4317180616740091
94836.79,8.16e-05,,405,405,0.000816,0.24669603524229092
75087.14,8.11e-05,,405,405,0.000811,0.2687224669603526
578548.75,8.52e-05,,405,405,0.000852,0.0881057268722469
534285.21,8.43e-05,,405,405,0.000843,0.1277533039647579
894544.5,8.64e-05,,405,405,0.000864,0.03524229074889904
476282.4,8.52e-05,,405,405,0.000852,0.0881057268722469
162761.9,8.16e-05,,405,405,0.000816,0.24669603524229092
695499.8,8.58e-05,,405,405,0.000858,0.06167400881057273
754902.1,8.59e-05,,405,405,0.000859,0.05726872246696076
789517.7,8.54e-05,,405,405,0.000854,0.079295154185022
509535.3,8.55e-05,,405,405,0.000855,0.07488986784141005
824201.3,8.57e-05,,405,405,0.0008569999999999,0.06607929515462553
208076.7,8.18e-05,,405,405,0.0008179999999999,0.23788546255550688
963106.1,8.7e-05,,405,405,0.00087,0.00881057268722488
675975.9,8.61e-05,,405,405,0.000861,0.048458149779735886
346205.6,8.37e-05,,405,405,0.000837,0.15418502202643206
445308.6,8.45e-05,,405,405,0.0008449999999999,0.11894273127797386
293099.0,8.38e-05,,405,405,0.000838,0.1497797356828196
697827.2,8.58e-05,,405,405,0.000858,0.06167400881057273
882711.5,8.56e-05,,405,405,0.000856,0.07048458149779761
276613.2,8.34e-05,,405,405,0.0008339999999999,0.16740088105770926
548005.07,8.53e-05,,405,405,0.000853,0.08370044052863444
703244.8,8.55e-05,,405,405,0.000855,0.07488986784141005
835839.8,8.6e-05,,405,405,0.00086,0.052863436123348324
177459.3,8.19e-05,,405,405,0.000819,0.23348017621145406
547373.69,8.53e-05,,405,405,0.000853,0.08370044052863444
466302.4,8.5e-05,,405,405,0.00085,0.09691629955947177
448231.5,8.42e-05,,405,405,0.000842,0.13215859030837032
554277.19,8.53e-05,,405,405,0.000853,0.08370044052863444
685584.1,8.55e-05,,405,405,0.000855,0.07488986784141005
405786.1,8.41e-05,,405,405,0.000841,0.13656387665198277
795889.5,8.51e-05,,405,405,0.000851,0.09251101321585933
983407.6,8.66e-05,,405,405,0.000866,0.026431718061674162
553268.71,8.54e-05,,405,405,0.000854,0.079295154185022
108972.9,8.12e-05,,405,405,0.000812,0.2643171806167402
367099.8,8.32e-05,,405,405,0.000832,0.1762114537444938
201422.7,8.21e-05,,405,405,0.000821,0.22466960352422918
781084.6,8.56e-05,,405,405,0.000856,0.07048458149779761
255576.4,8.29e-05,,405,405,0.000829,0.18942731277533062
536387.75,8.42e-05,,405,405,0.000842,0.13215859030837032
937803.2,8.68e-05,,405,405,0.000868,0.01762114537444976
295819.8,8.37e-05,,405,405,0.000837,0.15418502202643206
855141.6,8.56e-05,,405,405,0.000856,0.07048458149779761
344834.9,8.36e-05,,405,405,0.0008359999999999,0.15859030837048488
377749.2,8.33e-05,,405,405,0.000833,0.17180616740088134
863869.7,8.52e-05,,405,405,0.000852,0.0881057268722469
652003.1,8.55e-05,,405,405,0.000855,0.07488986784141005
878147.4,8.57e-05,,405,405,0.0008569999999999,0.06607929515462553
224608.6,8.19e-05,,405,405,0.000819,0.23348017621145406
281789.1,8.36e-05,,405,405,0.0008359999999999,0.15859030837048488
927279.0,8.72e-05,,405,405,0.000872,-0.0
468655.0,8.51e-05,,405,405,0.000851,0.09251101321585933
433051.4,8.41e-05,,405,405,0.000841,0.13656387665198277
434221.3,8.41e-05,,405,405,0.000841,0.13656387665198277
565089.24,8.54e-05,,405,405,0.000854,0.079295154185022
345256.0,8.36e-05,,405,405,0.0008359999999999,0.15859030837048488
488813.9,8.49e-05,,405,405,0.000849,0.10132158590308374
335937.1,8.32e-05,,405,405,0.000832,0.1762114537444938
643221.6,8.55e-05,,405,405,0.000855,0.07488986784141005
145877.8,8.25e-05,,405,405,0.000825,0.2070484581497799
670855.4,8.68e-05,,405,405,0.000868,0.01762114537444976
188869.8,8.17e-05,,405,405,0.0008169999999999,0.2422907488991193
769165.4,8.56e-05,,405,405,0.000856,0.07048458149779761
367254.0,8.32e-05,,405,405,0.000832,0.1762114537444938
514119.7,8.54e-05,,405,405,0.000854,0.079295154185022
743981.2,8.51e-05,,405,405,0.000851,0.09251101321585933
781240.6,8.55e-05,,405,405,0.000855,0.07488986784141005
188191.8,8.17e-05,,405,405,0.0008169999999999,0.2422907488991193
838553.9,8.65e-05,,405,405,0.000865,0.030837004405286604
380487.0,8.33e-05,,405,405,0.000833,0.17180616740088134
289517.5,8.37e-05,,405,405,0.000837,0.15418502202643206
466549.6,8.5e-05,,405,405,0.00085,0.09691629955947177
175278.3,8.2e-05,,405,405,0.00082,0.22907488986784164
921962.2,8.65e-05,,405,405,0.000865,0.030837004405286604
847833.9,8.59e-05,,405,405,0.000859,0.05726872246696076
622394.27,8.54e-05,,405,405,0.000854,0.079295154185022
771412.9,8.56e-05,,405,405,0.000856,0.07048458149779761
439452.3,8.44e-05,,405,405,0.000844,0.12334801762114546
