Time_(s),Current_(A),Current_Std_Dev_(A),Control_Temperature_(K),Sample_Temperature_(K),Conductivity_(S/cm),Delta_T
8884.024,8.92e-05,,405,405,0.000892,0.2685714285714284
5527.528,8.73e-05,,405,405,0.000873,0.37714285714285717
2178.005,8.31e-05,,405,405,0.000831,0.617142857142857
8624.562,8.91e-05,,405,405,0.000891,0.27428571428571424
7091.753,8.83e-05,,405,405,0.000883,0.3199999999999999
3974.021,8.58e-05,,405,405,0.000858,0.4628571428571426
1890.375,8.25e-05,,405,405,0.000825,0.6514285714285715
5463.4,8.72e-05,,405,405,0.000872,0.38285714285714245
7845.329,8.88e-05,,405,405,0.000888,0.2914285714285712
5950.607,8.76e-05,,405,405,0.000876,0.35999999999999965
6250.077,8.78e-05,,405,405,0.000878,0.34857142857142853
4622.296,8.64e-05,,405,405,0.000864,0.42857142857142866
6869.234,8.82e-05,,405,405,0.000882,0.32571428571428573
2903.181,8.44e-05,,405,405,0.000844,0.5428571428571427
9733.294,8.95e-05,,405,405,0.000895,0.25142857142857145
1155.394,8.07e-05,,405,405,0.000807,0.7542857142857143
4402.314,8.62e-05,,405,405,0.0008619999999999,0.4400000000005716
7487.575,8.86e-05,,405,405,0.000886,0.30285714285714294
3717.282,8.55e-05,,405,405,0.000855,0.48000000000000015
9596.794,8.95e-05,,405,405,0.000895,0.25142857142857145
2315.218,8.34e-05,,405,405,0.0008339999999999,0.6000000000005712
2243.489,8.33e-05,,405,405,0.000833,0.6057142857142859
2640.129,8.4e-05,,405,405,0.0008399999999999,0.5657142857148573
9881.744,8.96e-05,,405,405,0.000896,0.2457142857142856
2407.079,8.36e-05,,405,405,0.0008359999999999,0.5885714285720002
2248.451,8.33e-05,,405,405,0.000833,0.6057142857142859
9277.474,8.93e-05,,405,405,0.000893,0.26285714285714257
3581.669,8.53e-05,,405,405,0.000853,0.4914285714285712
4978.926,8.68e-05,,405,405,0.000868,0.40571428571428586
2471.943,8.37e-05,,405,405,0.000837,0.5828571428571431
9374.114,8.93e-05,,405,405,0.000893,0.26285714285714257
2214.996,8.32e-05,,405,405,0.000832,0.6114285714285718
4006.524,8.58e-05,,405,405,0.000858,0.4628571428571426
4821.13,8.67e-05,,405,405,0.000867,0.4114285714285711
2113.294,8.3e-05,,405,405,0.00083,0.6228571428571428
2772.54,8.42e-05,,405,405,0.000842,0.5542857142857144
2020.844,8.28e-05,,405,405,0.000828,0.6342857142857146
6183.707,8.78e-05,,405,405,0.000878,0.34857142857142853
7552.492,8.86e-05,,405,405,0.000886,0.30285714285714294
3876.397,8.57e-05,,405,405,0.0008569999999999,0.4685714285719996
2439.47,8.36e-05,,405,405,0.0008359999999999,0.5885714285720002
8430.196,8.9e-05,,405,405,0.00089,0.28000000000000014
1538.772,8.18e-05,,405,405,0.0008179999999999,0.691428571429143
3418.975,8.51e-05,,405,405,0.000851,0.5028571428571429
9940.894,8.96e-05,,405,405,0.000896,0.2457142857142856
1022.65,8.04e-05,,405,405,0.000804,0.7714285714285714
1187.08,8.08e-05,,405,405,0.000808,0.7485714285714286
6048.98,8.76e-05,,405,405,0.000876,0.35999999999999965
1374.157,8.13e-05,,405,405,0.0008129999999999,0.7200000000005717
7064.742,8.83e-05,,405,405,0.000883,0.3199999999999999
2700.519,8.41e-05,,405,405,0.000841,0.5600000000000003
4136.678,8.6e-05,,405,405,0.00086,0.45142857142857146
2444.455,8.36e-05,,405,405,0.0008359999999999,0.5885714285720002
5404.505,8.72e-05,,405,405,0.000872,0.38285714285714245
3287.708,8.49e-05,,405,405,0.000849,0.514285714285714
3424.151,8.51e-05,,405,405,0.000851,0.5028571428571429
9108.714,8.93e-05,,405,405,0.000893,0.26285714285714257
3489.435,8.52e-05,,405,405,0.000852,0.49714285714285705
3810.712,8.56e-05,,405,405,0.000856,0.47428571428571425
1309.445,8.12e-05,,405,405,0.000812,0.7257142857142858
6282.418,8.78e-05,,405,405,0.000878,0.34857142857142853
8911.104,8.92e-05,,405,405,0.000892,0.2685714285714284
5821.697,8.75e-05,,405,405,0.000875,0.3657142857142855
8781.474,8.91e-05,,405,405,0.000891,0.27428571428571424
1250.843,8.1e-05,,405,405,0.00081,0.7371428571428574
6505.453,8.8e-05,,405,405,0.0008799999999999,0.3371428571434287
1633.955,8.2e-05,,405,405,0.00082,0.6800000000000002
1885.079,8.25e-05,,405,405,0.000825,0.6514285714285715
3684.13,8.55e-05,,405,405,0.000855,0.48000000000000015
1756.426,8.23e-05,,405,405,0.000823,0.6628571428571431
2509.136,8.37e-05,,405,405,0.000837,0.5828571428571431
4984.486,8.68e-05,,405,405,0.000868,0.40571428571428586
8851.934,8.92e-05,,405,405,0.000892,0.2685714285714284
4756.305,8.66e-05,,405,405,0.000866,0.4171428571428569
9048.344,8.93e-05,,405,405,0.000893,0.26285714285714257
5146.425,8.69e-05,,405,405,0.000869,0.4
9978.324,8.96e-05,,405,405,0.000896,0.2457142857142856
7677.229,8.87e-05,,405,405,0.000887,0.2971428571428571
6999.4,8.82e-05,,405,405,0.000882,0.32571428571428573
7286.733,8.85e-05,,405,405,0.0008849999999999,0.308571428572
6216.707,8.77e-05,,405,405,0.000877,0.35428571428571437
7482.485,8.86e-05,,405,405,0.000886,0.30285714285714294
6440.927,8.8e-05,,405,405,0.0008799999999999,0.3371428571434287
5989.132,8.76e-05,,405,405,0.000876,0.35999999999999965
7547.01,8.86e-05,,405,405,0.000886,0.30285714285714294
2118.274,8.3e-05,,405,405,0.00083,0.6228571428571428
4434.454,8.63e-05,,405,405,0.0008629999999999,0.43428571428628576
3359.3,8.5e-05,,405,405,0.00085,0.5085714285714288
3652.14,8.54e-05,,405,405,0.000854,0.4857142857142854
4012.124,8.58e-05,,405,405,0.000858,0.4628571428571426
3027.683,8.46e-05,,405,405,0.000846,0.5314285714285716
7617.382,8.87e-05,,405,405,0.000887,0.2971428571428571
6896.303,8.82e-05,,405,405,0.000882,0.32571428571428573
3892.697,8.57e-05,,405,405,0.0008569999999999,0.4685714285719996
6544.293,8.8e-05,,405,405,0.0008799999999999,0.3371428571434287
7123.806,8.84e-05,,405,405,0.0008839999999999,0.3142857142862859
9407.014,8.94e-05,,405,405,0.000894,0.2571428571428567
9179.834,8.93e-05,,405,405,0.000893,0.26285714285714257
8138.911,8.89e-05,,405,405,0.000889,0.28571428571428537
4880.182,8.67e-05,,405,405,0.000867,0.4114285714285711
5307.676,8.71e-05,,405,405,0.000871,0.3885714285714283
5663.248,8.74e-05,,405,405,0.000874,0.37142857142857133
4718.482,8.66e-05,,405,405,0.000866,0.4171428571428569
8300.977,8.9e-05,,405,405,0.00089,0.28000000000000014
1314.873,8.12e-05,,405,405,0.000812,0.7257142857142858
7253.715,8.84e-05,,405,405,0.0008839999999999,0.3142857142862859
1917.346,8.26e-05,,405,405,0.000826,0.6457142857142856
6146.381,8.77e-05,,405,405,0.000877,0.35428571428571437
8651.824,8.91e-05,,405,405,0.000891,0.27428571428571424
7226.911,8.84e-05,,405,405,0.0008839999999999,0.3142857142862859
9368.724,8.93e-05,,405,405,0.000893,0.26285714285714257
5243.353,8.7e-05,,405,405,0.00087,0.39428571428571413
9009.664,8.93e-05,,405,405,0.000893,0.26285714285714257
4558.179,8.64e-05,,405,405,0.000864,0.42857142857142866
1410.852,8.14e-05,,405,405,0.000814,0.714285714285714
6473.275,8.8e-05,,405,405,0.0008799999999999,0.3371428571434287
1693.014,8.21e-05,,405,405,0.000821,0.6742857142857143
6739.278,8.81e-05,,405,405,0.000881,0.3314285714285716
8559.994,8.91e-05,,405,405,0.000891,0.27428571428571424
8819.324,8.92e-05,,405,405,0.000892,0.2685714285714284
4429.498,8.62e-05,,405,405,0.0008619999999999,0.4400000000005716
6243.92,8.77e-05,,405,405,0.000877,0.35428571428571437
3516.433,8.52e-05,,405,405,0.000852,0.49714285714285705
3059.833,8.46e-05,,405,405,0.000846,0.5314285714285716
5730.368,8.74e-05,,405,405,0.000874,0.37142857142857133
9973.154,8.96e-05,,405,405,0.000896,0.2457142857142856
3843.746,8.56e-05,,405,405,0.000856,0.47428571428571425
1506.532,8.17e-05,,405,405,0.0008169999999999,0.6971428571434289
2838.901,8.43e-05,,405,405,0.000843,0.5485714285714285
8753.844,8.91e-05,,405,405,0.000891,0.27428571428571424
3816.018,8.56e-05,,405,405,0.000856,0.47428571428571425
7839.617,8.88e-05,,405,405,0.000888,0.2914285714285712
8068.439,8.89e-05,,405,405,0.000889,0.28571428571428537
1923.479,8.26e-05,,405,405,0.000826,0.6457142857142856
5431.178,8.72e-05,,405,405,0.000872,0.38285714285714245
1405.838,8.14e-05,,405,405,0.000814,0.714285714285714
1282.766,8.11e-05,,405,405,0.000811,0.7314285714285715
9467.124,8.94e-05,,405,405,0.000894,0.2571428571428567
2080.159,8.29e-05,,405,405,0.000829,0.6285714285714287
7682.514,8.87e-05,,405,405,0.000887,0.2971428571428571
5559.519,8.73e-05,,405,405,0.000873,0.37714285714285717
8846.194,8.92e-05,,405,405,0.000892,0.2685714285714284
9500.104,8.94e-05,,405,405,0.000894,0.2571428571428567
8656.874,8.91e-05,,405,405,0.000891,0.27428571428571424
4331.774,8.62e-05,,405,405,0.0008619999999999,0.4400000000005716
2535.819,8.38e-05,,405,405,0.000838,0.5771428571428572
3940.887,8.58e-05,,405,405,0.000858,0.4628571428571426
5891.555,8.75e-05,,405,405,0.000875,0.3657142857142855
36308.864,9.24e-05,,405,405,0.0009239999999999,0.08571428571485658
77636.834,9.17e-05,,405,405,0.000917,0.12571428571428572
53727.894,9.12e-05,,405,405,0.0009119999999999,0.15428571428628562
97567.564,9.37e-05,,405,405,0.000937,0.011428571428571092
40481.094,9.25e-05,,405,405,0.000925,0.0799999999999995
65821.664,9.3e-05,,405,405,0.0009299999999999,0.051428571429142686
45475.974,9.24e-05,,405,405,0.0009239999999999,0.08571428571485658
33961.004,9.25e-05,,405,405,0.000925,0.0799999999999995
58111.394,9.23e-05,,405,405,0.000923,0.09142857142857122
84613.054,9.29e-05,,405,405,0.0009289999999999,0.05714285714342854
51009.144,9.25e-05,,405,405,0.000925,0.0799999999999995
87958.104,9.31e-05,,405,405,0.000931,0.04571428571428561
53897.564,9.13e-05,,405,405,0.000913,0.14857142857142855
85362.594,9.29e-05,,405,405,0.0009289999999999,0.05714285714342854
99924.774,9.39e-05,,405,405,0.000939,-0.0
40519.224,9.25e-05,,405,405,0.000925,0.0799999999999995
35297.424,9.25e-05,,405,405,0.000925,0.0799999999999995
76830.014,9.16e-05,,405,405,0.000916,0.13142857142857098
36904.824,9.25e-05,,405,405,0.000925,0.0799999999999995
29928.474,9.23e-05,,405,405,0.000923,0.09142857142857122
81972.794,9.19e-05,,405,405,0.000919,0.11428571428571402
38173.464,9.26e-05,,405,405,0.000926,0.07428571428571427
17280.504,9.12e-05,,405,405,0.0009119999999999,0.15428571428628562
65230.024,9.14e-05,,405,405,0.000914,0.14285714285714268
86135.634,9.28e-05,,405,405,0.000928,0.06285714285714256
52328.134,9.15e-05,,405,405,0.000915,0.13714285714285682
83960.094,9.3e-05,,405,405,0.0009299999999999,0.051428571429142686
10135.644,8.97e-05,,405,405,0.000897,0.23999999999999974
32374.084,9.24e-05,,405,405,0.0009239999999999,0.08571428571485658
59663.794,9.1e-05,,405,405,0.00091,0.16571428571428548
38335.294,9.26e-05,,405,405,0.000926,0.07428571428571427
53275.604,9.13e-05,,405,405,0.000913,0.14857142857142855
27029.384,9.21e-05,,405,405,0.000921,0.10285714285714231
84134.744,9.33e-05,,405,405,0.000933,0.0342857142857139
93149.674,9.36e-05,,405,405,0.000936,0.01714285714285695
10530.154,8.98e-05,,405,405,0.000898,0.2342857142857139
62337.554,9.12e-05,,405,405,0.0009119999999999,0.15428571428628562
69003.364,9.27e-05,,405,405,0.000927,0.06857142857142841
25781.224,9.21e-05,,405,405,0.000921,0.10285714285714231
63049.284,9.13e-05,,405,405,0.000913,0.14857142857142855
18759.704,9.13e-05,,405,405,0.000913,0.14857142857142855
34392.144,9.25e-05,,405,405,0.000925,0.0799999999999995
85728.944,9.33e-05,,405,405,0.000933,0.0342857142857139
87335.774,9.34e-05,,405,405,0.0009339999999999,0.02857142857199988
65464.224,9.14e-05,,405,405,0.000914,0.14285714285714268
74014.244,9.16e-05,,405,405,0.000916,0.13142857142857098
46200.474,9.21e-05,,405,405,0.000921,0.10285714285714231
52911.104,9.14e-05,,405,405,0.000914,0.14285714285714268
79893.714,9.18e-05,,405,405,0.000918,0.11999999999999987
63772.914,9.13e-05,,405,405,0.000913,0.14857142857142855
15705.234,9.1e-05,,405,405,0.00091,0.16571428571428548
21593.054,9.17e-05,,405,405,0.000917,0.12571428571428572
83510.644,9.3e-05,,405,405,0.0009299999999999,0.051428571429142686
99432.074,9.39e-05,,405,405,0.000939,-0.0
19380.714,9.14e-05,,405,405,0.000914,0.14285714285714268
11279.374,9e-05,,405,405,0.0009,0.2228571428571428
17149.554,9.12e-05,,405,405,0.0009119999999999,0.15428571428628562
84683.904,9.3e-05,,405,405,0.0009299999999999,0.051428571429142686
65627.734,9.3e-05,,405,405,0.0009299999999999,0.051428571429142686
40579.214,9.25e-05,,405,405,0.000925,0.0799999999999995
24582.594,9.2e-05,,405,405,0.00092,0.10857142857142817
27486.754,9.21e-05,,405,405,0.000921,0.10285714285714231
18233.534,9.13e-05,,405,405,0.000913,0.14857142857142855
70055.054,9.17e-05,,405,405,0.000917,0.12571428571428572
80023.764,9.18e-05,,405,405,0.000918,0.11999999999999987
29144.834,9.22e-05,,405,405,0.000922,0.09714285714285707
16032.574,9.1e-05,,405,405,0.00091,0.16571428571428548
18003.794,9.12e-05,,405,405,0.0009119999999999,0.15428571428628562
84323.504,9.32e-05,,405,405,0.000932,0.03999999999999975
16195.714,9.1e-05,,405,405,0.00091,0.16571428571428548
40356.634,9.25e-05,,405,405,0.000925,0.0799999999999995
19739.394,9.14e-05,,405,405,0.000914,0.14285714285714268
21887.144,9.17e-05,,405,405,0.000917,0.12571428571428572
16389.364,9.1e-05,,405,405,0.00091,0.16571428571428548
89840.974,9.32e-05,,405,405,0.000932,0.03999999999999975
92498.644,9.31e-05,,405,405,0.000931,0.04571428571428561
28200.984,9.21e-05,,405,405,0.000921,0.10285714285714231
72273.254,9.2e-05,,405,405,0.00092,0.10857142857142817
51704.844,9.23e-05,,405,405,0.000923,0.09142857142857122
92466.484,9.31e-05,,405,405,0.000931,0.04571428571428561
40449.004,9.25e-05,,405,405,0.000925,0.0799999999999995
89458.144,9.32e-05,,405,405,0.000932,0.03999999999999975
38167.884,9.26e-05,,405,405,0.000926,0.07428571428571427
38303.554,9.26e-05,,405,405,0.000926,0.07428571428571427
72365.074,9.18e-05,,405,405,0.000918,0.11999999999999987
53633.484,9.13e-05,,405,405,0.000913,0.14857142857142855
60374.954,9.11e-05,,405,405,0.000911,0.15999999999999961
16065.314,9.1e-05,,405,405,0.00091,0.16571428571428548
75258.184,9.16e-05,,405,405,0.000916,0.13142857142857098
34488.574,9.25e-05,,405,405,0.000925,0.0799999999999995
40811.964,9.24e-05,,405,405,0.0009239999999999,0.08571428571485658
31719.454,9.23e-05,,405,405,0.000923,0.09142857142857122
88736.414,9.32e-05,,405,405,0.000932,0.03999999999999975
34582.214,9.25e-05,,405,405,0.000925,0.0799999999999995
35786.034,9.24e-05,,405,405,0.0009239999999999,0.08571428571485658
15635.114,9.1e-05,,405,405,0.00091,0.16571428571428548
27218.804,9.21e-05,,405,405,0.000921,0.10285714285714231
15411.264,9.09e-05,,405,405,0.000909,0.17142857142857135
71649.254,9.23e-05,,405,405,0.000923,0.09142857142857122
89101.724,9.32e-05,,405,405,0.000932,0.03999999999999975
16862.444,9.11e-05,,405,405,0.000911,0.15999999999999961
38949.024,9.26e-05,,405,405,0.000926,0.07428571428571427
93176.504,9.36e-05,,405,405,0.000936,0.01714285714285695
80801.764,9.18e-05,,405,405,0.000918,0.11999999999999987
78973.054,9.17e-05,,405,405,0.000917,0.12571428571428572
36341.244,9.25e-05,,405,405,0.000925,0.0799999999999995
10238.204,8.97e-05,,405,405,0.000897,0.23999999999999974
80707.874,9.18e-05,,405,405,0.000918,0.11999999999999987
69625.574,9.15e-05,,405,405,0.000915,0.13714285714285682
93470.564,9.33e-05,,405,405,0.000933,0.0342857142857139
94938.314,9.35e-05,,405,405,0.000935,0.022857142857142805
52616.064,9.14e-05,,405,405,0.000914,0.14285714285714268
84123.924,9.33e-05,,405,405,0.000933,0.0342857142857139
13746.814,9.06e-05,,405,405,0.000906,0.18857142857142828
78032.874,9.17e-05,,405,405,0.000917,0.12571428571428572
86553.834,9.31e-05,,405,405,0.000931,0.04571428571428561
96684.134,9.36e-05,,405,405,0.000936,0.01714285714285695
34223.144,9.25e-05,,405,405,0.000925,0.0799999999999995
50483.684,9.26e-05,,405,405,0.000926,0.07428571428571427
29345.174,9.23e-05,,405,405,0.000923,0.09142857142857122
11371.804,9e-05,,405,405,0.0009,0.2228571428571428
23211.204,9.2e-05,,405,405,0.00092,0.10857142857142817
79599.404,9.18e-05,,405,405,0.000918,0.11999999999999987
34289.144,9.25e-05,,405,405,0.000925,0.0799999999999995
41236.484,9.24e-05,,405,405,0.0009239999999999,0.08571428571485658
97540.774,9.37e-05,,405,405,0.000937,0.011428571428571092
85631.424,9.33e-05,,405,405,0.000933,0.0342857142857139
44174.384,9.25e-05,,405,405,0.000925,0.0799999999999995
14532.954,9.08e-05,,405,405,0.000908,0.17714285714285719
28395.264,9.22e-05,,405,405,0.000922,0.09714285714285707
85871.634,9.32e-05,,405,405,0.000932,0.03999999999999975
83314.254,9.31e-05,,405,405,0.000931,0.04571428571428561
17378.734,9.12e-05,,405,405,0.0009119999999999,0.15428571428628562
74020.064,9.16e-05,,405,405,0.000916,0.13142857142857098
34229.494,9.25e-05,,405,405,0.000925,0.0799999999999995
49373.634,9.28e-05,,405,405,0.000928,0.06285714285714256
12735.204,9.04e-05,,405,405,0.000904,0.2
47927.254,9.28e-05,,405,405,0.000928,0.06285714285714256
51901.324,9.21e-05,,405,405,0.000921,0.10285714285714231
78619.644,9.17e-05,,405,405,0.000917,0.12571428571428572
57745.494,9.22e-05,,405,405,0.000922,0.09714285714285707
80279.374,9.18e-05,,405,405,0.000918,0.11999999999999987
87595.444,9.33e-05,,405,405,0.000933,0.0342857142857139
26639.354,9.21e-05,,405,405,0.000921,0.10285714285714231
60576.284,9.11e-05,,405,405,0.000911,0.15999999999999961
91437.304,9.3e-05,,405,405,0.0009299999999999,0.051428571429142686
62370.354,9.12e-05,,405,405,0.0009119999999999,0.15428571428628562
58405.954,9.22e-05,,405,405,0.000922,0.09714285714285707
56642.194,9.2e-05,,405,405,0.00092,0.10857142857142817
85936.194,9.32e-05,,405,405,0.000932,0.03999999999999975
40806.814,9.24e-05,,405,405,0.0009239999999999,0.08571428571485658
19015.084,9.13e-05,,405,405,0.000913,0.14857142857142855
59958.164,9.11e-05,,405,405,0.000911,0.15999999999999961
34483.544,9.25e-05,,405,405,0.000925,0.0799999999999995
44953.664,9.24e-05,,405,405,0.0009239999999999,0.08571428571485658
29923.384,9.23e-05,,405,405,0.000923,0.09142857142857122
48254.804,9.31e-05,,405,405,0.000931,0.04571428571428561
25166.444,9.21e-05,,405,405,0.000921,0.10285714285714231
74699.164,9.16e-05,,405,405,0.000916,0.13142857142857098
72892.824,9.19e-05,,405,405,0.000919,0.11428571428571402
84710.664,9.3e-05,,405,405,0.0009299999999999,0.051428571429142686
12152.094,9.03e-05,,405,405,0.0009029999999999,0.2057142857148571
50294.244,9.27e-05,,405,405,0.000927,0.06857142857142841
11306.404,9e-05,,405,405,0.0009,0.2228571428571428
96553.454,9.36e-05,,405,405,0.000936,0.01714285714285695
21587.724,9.17e-05,,405,405,0.000917,0.12571428571428572
53929.844,9.12e-05,,405,405,0.0009119999999999,0.15428571428628562
57685.474,9.22e-05,,405,405,0.000922,0.09714285714285707
17675.904,9.12e-05,,405,405,0.0009119999999999,0.15428571428628562
18629.384,9.13e-05,,405,405,0.000913,0.14857142857142855
73114.954,9.24e-05,,405,405,0.0009239999999999,0.08571428571485658
36379.524,9.24e-05,,405,405,0.0009239999999999,0.08571428571485658
49633.014,9.29e-05,,405,405,0.0009289999999999,0.05714285714342854
73856.324,9.2e-05,,405,405,0.00092,0.10857142857142817
44435.924,9.25e-05,,405,405,0.000925,0.0799999999999995
94129.714,9.32e-05,,405,405,0.000932,0.03999999999999975
68022.634,9.3e-05,,405,405,0.0009299999999999,0.051428571429142686
12708.344,9.05e-05,,405,405,0.000905,0.19428571428571415
69464.424,9.16e-05,,405,405,0.000916,0.13142857142857098
