Time_(s),Current_(A),Current_Std_Dev_(A),Control_Temperature_(K),Sample_Temperature_(K),Conductivity_(S/cm),Delta_T
228.631,4.86e-05,,410,410,0.000486,0.9627118644067797
942.577,5.1e-05,,410,410,0.00051,0.8813559322033897
332.479,4.91e-05,,410,410,0.000491,0.9457627118644067
365.048,4.92e-05,,410,410,0.000492,0.9423728813559321
146.055,4.83e-05,,410,410,0.000483,0.9728813559322035
312.941,4.9e-05,,410,410,0.00049,0.9491525423728814
362.372,4.92e-05,,410,410,0.000492,0.9423728813559321
121.898,4.82e-05,,410,410,0.000482,0.9762711864406779
600.714,5.02e-05,,410,410,0.000502,0.9084745762711866
316.167,4.9e-05,,410,410,0.00049,0.9491525423728814
900.112,5.09e-05,,410,410,0.000509,0.8847457627118643
888.842,5.08e-05,,410,410,0.000508,0.888135593220339
978.612,5.12e-05,,410,410,0.000512,0.8745762711864408
111.107,4.81e-05,,410,410,0.000481,0.9796610169491526
727.97,5.02e-05,,410,410,0.000502,0.9084745762711866
426.07,4.94e-05,,410,410,0.000494,0.9355932203389832
738.806,5.02e-05,,410,410,0.000502,0.9084745762711866
270.001,4.88e-05,,410,410,0.000488,0.9559322033898305
780.246,5.04e-05,,410,410,0.000504,0.9016949152542373
827.585,5.06e-05,,410,410,0.0005059999999999,0.8949152542376272
431.587,4.94e-05,,410,410,0.000494,0.9355932203389832
603.39,5.02e-05,,410,410,0.000502,0.9084745762711866
148.916,4.83e-05,,410,410,0.000483,0.9728813559322035
170.485,4.84e-05,,410,410,0.0004839999999999,0.9694915254240678
592.158,5.01e-05,,410,410,0.0005009999999999,0.9118644067800001
409.944,4.94e-05,,410,410,0.000494,0.9355932203389832
306.223,4.89e-05,,410,410,0.000489,0.952542372881356
384.589,4.92e-05,,410,410,0.000492,0.9423728813559321
482.919,4.96e-05,,410,410,0.000496,0.9288135593220338
805.504,5.05e-05,,410,410,0.000505,0.8983050847457626
855.432,5.07e-05,,410,410,0.000507,0.8915254237288137
418.01,4.94e-05,,410,410,0.000494,0.9355932203389832
708.327,5.05e-05,,410,410,0.000505,0.8983050847457626
993.639,5.14e-05,,410,410,0.000514,0.8677966101694914
783.402,5.04e-05,,410,410,0.000504,0.9016949152542373
189.785,4.85e-05,,410,410,0.0004849999999999,0.9661016949155932
847.134,5.07e-05,,410,410,0.000507,0.8915254237288137
570.683,5.01e-05,,410,410,0.0005009999999999,0.9118644067800001
514.802,4.98e-05,,410,410,0.000498,0.9220338983050849
716.675,5.01e-05,,410,410,0.0005009999999999,0.9118644067800001
733.43,5.02e-05,,410,410,0.000502,0.9084745762711866
489.561,4.97e-05,,410,410,0.000497,0.9254237288135592
267.315,4.88e-05,,410,410,0.000488,0.9559322033898305
556.984,5e-05,,410,410,0.0005,0.9152542372881356
119.246,4.81e-05,,410,410,0.000481,0.9796610169491526
653.022,5.04e-05,,410,410,0.000504,0.9016949152542373
186.843,4.85e-05,,410,410,0.0004849999999999,0.9661016949155932
165.128,4.84e-05,,410,410,0.0004839999999999,0.9694915254240678
863.813,5.08e-05,,410,410,0.000508,0.888135593220339
789.332,5.05e-05,,410,410,0.000505,0.8983050847457626
258.807,4.87e-05,,410,410,0.0004869999999999,0.959322033898644
568.001,5.01e-05,,410,410,0.0005009999999999,0.9118644067800001
506.592,4.97e-05,,410,410,0.000497,0.9254237288135592
675.399,5.05e-05,,410,410,0.000505,0.8983050847457626
329.779,4.9e-05,,410,410,0.00049,0.9491525423728814
512.113,4.98e-05,,410,410,0.000498,0.9220338983050849
212.642,4.86e-05,,410,410,0.000486,0.9627118644067797
719.339,5.02e-05,,410,410,0.000502,0.9084745762711866
962.271,5.11e-05,,410,410,0.000511,0.8779661016949154
611.459,5.02e-05,,410,410,0.000502,0.9084745762711866
525.564,4.98e-05,,410,410,0.000498,0.9220338983050849
492.291,4.97e-05,,410,410,0.000497,0.9254237288135592
407.257,4.94e-05,,410,410,0.000494,0.9355932203389832
286.702,4.88e-05,,410,410,0.000488,0.9559322033898305
655.719,5.04e-05,,410,410,0.000504,0.9016949152542373
152.445,4.83e-05,,410,410,0.000483,0.9728813559322035
619.446,5.03e-05,,410,410,0.000503,0.9050847457627119
528.269,4.98e-05,,410,410,0.000498,0.9220338983050849
155.4,4.83e-05,,410,410,0.000483,0.9728813559322035
722.023,5.02e-05,,410,410,0.000502,0.9084745762711866
359.693,4.91e-05,,410,410,0.000491,0.9457627118644067
324.17,4.9e-05,,410,410,0.00049,0.9491525423728814
447.987,4.95e-05,,410,410,0.000495,0.9322033898305084
614.131,5.02e-05,,410,410,0.000502,0.9084745762711866
303.541,4.89e-05,,410,410,0.000489,0.952542372881356
370.405,4.92e-05,,410,410,0.000492,0.9423728813559321
143.401,4.83e-05,,410,410,0.000483,0.9728813559322035
412.592,4.94e-05,,410,410,0.000494,0.9355932203389832
130.021,4.82e-05,,410,410,0.000482,0.9762711864406779
608.768,5.02e-05,,410,410,0.000502,0.9084745762711866
295.448,4.89e-05,,410,410,0.000489,0.952542372881356
373.074,4.92e-05,,410,410,0.000492,0.9423728813559321
752.948,5.03e-05,,410,410,0.000503,0.9050847457627119
292.769,4.89e-05,,410,410,0.000489,0.952542372881356
167.809,4.84e-05,,410,410,0.0004839999999999,0.9694915254240678
206.681,4.85e-05,,410,410,0.0004849999999999,0.9661016949155932
747.145,5.03e-05,,410,410,0.000503,0.9050847457627119
289.385,4.89e-05,,410,410,0.000489,0.952542372881356
819.096,5.06e-05,,410,410,0.0005059999999999,0.8949152542376272
763.861,5.03e-05,,410,410,0.000503,0.9050847457627119
450.664,4.95e-05,,410,410,0.000495,0.9322033898305084
896.978,5.09e-05,,410,410,0.000509,0.8847457627118643
343.49,4.91e-05,,410,410,0.000491,0.9457627118644067
858.434,5.07e-05,,410,410,0.000507,0.8915254237288137
509.443,4.97e-05,,410,410,0.000497,0.9254237288135592
894.224,5.08e-05,,410,410,0.000508,0.888135593220339
830.552,5.06e-05,,410,410,0.0005059999999999,0.8949152542376272
761.136,5.03e-05,,410,410,0.000503,0.9050847457627119
503.667,4.97e-05,,410,410,0.000497,0.9254237288135592
686.146,5.05e-05,,410,410,0.000505,0.8983050847457626
533.6,4.99e-05,,410,410,0.000499,0.9186440677966102
824.792,5.06e-05,,410,410,0.0005059999999999,0.8949152542376272
461.409,4.96e-05,,410,410,0.000496,0.9288135593220338
209.969,4.85e-05,,410,410,0.0004849999999999,0.9661016949155932
725.29,5.02e-05,,410,410,0.000502,0.9084745762711866
639.209,5.03e-05,,410,410,0.000503,0.9050847457627119
539.573,4.99e-05,,410,410,0.000499,0.9186440677966102
415.324,4.94e-05,,410,410,0.000494,0.9355932203389832
688.829,5.05e-05,,410,410,0.000505,0.8983050847457626
428.861,4.94e-05,,410,410,0.000494,0.9355932203389832
930.82,5.1e-05,,410,410,0.00051,0.8813559322033897
967.709,5.11e-05,,410,410,0.000511,0.8779661016949154
914.45,5.09e-05,,410,410,0.000509,0.8847457627118643
594.831,5.01e-05,,410,410,0.0005009999999999,0.9118644067800001
838.742,5.07e-05,,410,410,0.000507,0.8915254237288137
530.933,4.98e-05,,410,410,0.000498,0.9220338983050849
667.139,5.04e-05,,410,410,0.000504,0.9016949152542373
107.799,4.81e-05,,410,410,0.000481,0.9796610169491526
423.382,4.94e-05,,410,410,0.000494,0.9355932203389832
562.567,5e-05,,410,410,0.0005,0.9152542372881356
664.25,5.04e-05,,410,410,0.000504,0.9016949152542373
437.039,4.95e-05,,410,410,0.000495,0.9322033898305084
908.607,5.09e-05,,410,410,0.000509,0.8847457627118643
878.084,5.08e-05,,410,410,0.000508,0.888135593220339
456.013,4.95e-05,,410,410,0.000495,0.9322033898305084
308.92,4.9e-05,,410,410,0.00049,0.9491525423728814
184.149,4.84e-05,,410,410,0.0004839999999999,0.9694915254240678
335.167,4.91e-05,,410,410,0.000491,0.9457627118644067
844.439,5.07e-05,,410,410,0.000507,0.8915254237288137
401.907,4.93e-05,,410,410,0.000493,0.9389830508474578
589.478,5.01e-05,,410,410,0.0005009999999999,0.9118644067800001
606.074,5.02e-05,,410,410,0.000502,0.9084745762711866
472.188,4.96e-05,,410,410,0.000496,0.9288135593220338
711.001,5.05e-05,,410,410,0.000505,0.8983050847457626
794.782,5.05e-05,,410,410,0.000505,0.8983050847457626
928.157,5.09e-05,,410,410,0.000509,0.8847457627118643
284.032,4.88e-05,,410,410,0.000488,0.9559322033898305
736.116,5.02e-05,,410,410,0.000502,0.9084745762711866
340.526,4.91e-05,,410,410,0.000491,0.9457627118644067
786.644,5.04e-05,,410,410,0.000504,0.9016949152542373
545.873,4.99e-05,,410,410,0.000499,0.9186440677966102
135.383,4.82e-05,,410,410,0.000482,0.9762711864406779
201.234,4.85e-05,,410,410,0.0004849999999999,0.9661016949155932
181.27,4.84e-05,,410,410,0.0004839999999999,0.9694915254240678
575.994,5.01e-05,,410,410,0.0005009999999999,0.9118644067800001
497.633,4.97e-05,,410,410,0.000497,0.9254237288135592
714.005,5.05e-05,,410,410,0.000505,0.8983050847457626
466.833,4.96e-05,,410,410,0.000496,0.9288135593220338
642.031,5.03e-05,,410,410,0.000503,0.9050847457627119
244.942,4.87e-05,,410,410,0.0004869999999999,0.959322033898644
367.709,4.92e-05,,410,410,0.000492,0.9423728813559321
766.575,5.03e-05,,410,410,0.000503,0.9050847457627119
597.523,5.02e-05,,410,410,0.000502,0.9084745762711866
808.244,5.05e-05,,410,410,0.000505,0.8983050847457626
217.96,4.86e-05,,410,410,0.000486,0.9627118644067797
351.678,4.91e-05,,410,410,0.000491,0.9457627118644067
9465.924,6.57e-05,,410,410,0.000657,0.3830508474576269
3749.682,5.9e-05,,410,410,0.00059,0.6101694915254235
4948.183,6.08e-05,,410,410,0.000608,0.5491525423728811
4509.641,6.03e-05,,410,410,0.000603,0.5661016949152541
9555.503,6.57e-05,,410,410,0.000657,0.3830508474576269
7868.364,6.43e-05,,410,410,0.000643,0.43050847457627106
5852.092,6.22e-05,,410,410,0.0006219999999999,0.5016949152545763
4526.015,6.03e-05,,410,410,0.000603,0.5661016949152541
8556.679,6.49e-05,,410,410,0.000649,0.4101694915254238
5744.69,6.2e-05,,410,410,0.00062,0.5084745762711864
7392.84,6.38e-05,,410,410,0.000638,0.44745762711864395
5130.27,6.12e-05,,410,410,0.0006119999999999,0.5355932203393221
2731.839,5.68e-05,,410,410,0.0005679999999999,0.6847457627122034
4379.438,6.01e-05,,410,410,0.000601,0.5728813559322035
3358.534,5.83e-05,,410,410,0.000583,0.6338983050847459
8133.926,6.46e-05,,410,410,0.000646,0.42033898305084744
1935.103,5.45e-05,,410,410,0.000545,0.7627118644067795
8781.289,6.5e-05,,410,410,0.00065,0.4067796610169492
8292.226,6.48e-05,,410,410,0.000648,0.4135593220338981
6686.685,6.31e-05,,410,410,0.000631,0.47118644067796583
7241.351,6.36e-05,,410,410,0.000636,0.4542372881355933
7647.001,6.4e-05,,410,410,0.0006399999999999,0.4406779661020339
5932.144,6.22e-05,,410,410,0.0006219999999999,0.5016949152545763
7281.952,6.37e-05,,410,410,0.000637,0.45084745762711864
7315.844,6.37e-05,,410,410,0.000637,0.45084745762711864
1618.394,5.36e-05,,410,410,0.000536,0.7932203389830508
1819.388,5.42e-05,,410,410,0.000542,0.7728813559322035
7203.692,6.36e-05,,410,410,0.000636,0.4542372881355933
3317.346,5.82e-05,,410,410,0.0005819999999999,0.6372881355935593
2699.124,5.67e-05,,410,410,0.000567,0.6881355932203389
1049.164,5.16e-05,,410,410,0.000516,0.8610169491525425
1477.348,5.31e-05,,410,410,0.000531,0.8101694915254237
5946.471,6.23e-05,,410,410,0.000623,0.49830508474576274
7511.391,6.39e-05,,410,410,0.0006389999999999,0.44406779661050855
8258.416,6.48e-05,,410,410,0.000648,0.4135593220338981
5010.935,6.1e-05,,410,410,0.00061,0.5423728813559322
1500.682,5.32e-05,,410,410,0.000532,0.806779661016949
4807.133,6.07e-05,,410,410,0.000607,0.5525423728813559
9949.191,6.61e-05,,410,410,0.0006609999999999,0.3694915254240679
7284.629,6.37e-05,,410,410,0.000637,0.45084745762711864
5022.029,6.1e-05,,410,410,0.00061,0.5423728813559322
7922.836,6.43e-05,,410,410,0.000643,0.43050847457627106
9371.651,6.56e-05,,410,410,0.0006559999999999,0.38644067796644044
9645.591,6.58e-05,,410,410,0.000658,0.3796610169491526
6771.543,6.32e-05,,410,410,0.000632,0.4677966101694916
6244.268,6.27e-05,,410,410,0.000627,0.4847457627118645
6976.119,6.35e-05,,410,410,0.0006349999999999,0.4576271186444068
1373.869,5.28e-05,,410,410,0.000528,0.8203389830508473
9124.39,6.54e-05,,410,410,0.000654,0.3932203389830509
9581.079,6.57e-05,,410,410,0.000657,0.3830508474576269
1284.872,5.25e-05,,410,410,0.000525,0.8305084745762713
2167.598,5.54e-05,,410,410,0.000554,0.7322033898305084
9693.53,6.58e-05,,410,410,0.000658,0.3796610169491526
5222.99,6.13e-05,,410,410,0.000613,0.5322033898305083
4376.749,6.01e-05,,410,410,0.000601,0.5728813559322035
6487.935,6.3e-05,,410,410,0.00063,0.4745762711864405
6717.856,6.32e-05,,410,410,0.000632,0.4677966101694916
8017.525,6.46e-05,,410,410,0.000646,0.42033898305084744
8334.847,6.49e-05,,410,410,0.000649,0.4101694915254238
4258.723,5.98e-05,,410,410,0.000598,0.583050847457627
1868.492,5.43e-05,,410,410,0.000543,0.7694915254237289
6763.329,6.33e-05,,410,410,0.0006329999999999,0.46440677966135574
7959.939,6.46e-05,,410,410,0.000646,0.42033898305084744
1543.564,5.34e-05,,410,410,0.000534,0.8
1549.366,5.34e-05,,410,410,0.000534,0.8
3200.32,5.79e-05,,410,410,0.000579,0.6474576271186441
8343.005,6.47e-05,,410,410,0.000647,0.4169491525423728
4515.049,6.04e-05,,410,410,0.0006039999999999,0.5627118644071186
4970.652,6.09e-05,,410,410,0.000609,0.5457627118644068
1124.083,5.19e-05,,410,410,0.000519,0.8508474576271184
6023.076,6.24e-05,,410,410,0.000624,0.4949152542372881
3680.496,5.89e-05,,410,410,0.000589,0.6135593220338982
6849.405,6.32e-05,,410,410,0.000632,0.4677966101694916
3352.661,5.82e-05,,410,410,0.0005819999999999,0.6372881355935593
9469.063,6.56e-05,,410,410,0.0006559999999999,0.38644067796644044
9341.42,6.56e-05,,410,410,0.0006559999999999,0.38644067796644044
4638.909,6.05e-05,,410,410,0.000605,0.5593220338983051
7543.41,6.41e-05,,410,410,0.000641,0.4372881355932204
8317.334,6.48e-05,,410,410,0.000648,0.4135593220338981
9567.22,6.57e-05,,410,410,0.000657,0.3830508474576269
2366.881,5.59e-05,,410,410,0.0005589999999999,0.7152542372884747
7766.769,6.42e-05,,410,410,0.000642,0.4338983050847457
2245.802,5.57e-05,,410,410,0.000557,0.7220338983050848
5701.766,6.19e-05,,410,410,0.000619,0.511864406779661
8409.026,6.5e-05,,410,410,0.00065,0.4067796610169492
5929.432,6.23e-05,,410,410,0.000623,0.49830508474576274
9241.591,6.55e-05,,410,410,0.000655,0.38983050847457623
3144.416,5.78e-05,,410,410,0.000578,0.6508474576271187
7013.083,6.35e-05,,410,410,0.0006349999999999,0.4576271186444068
1680.079,5.38e-05,,410,410,0.000538,0.7864406779661018
7719.021,6.43e-05,,410,410,0.000643,0.43050847457627106
6348.934,6.28e-05,,410,410,0.000628,0.48135593220338985
7934.051,6.43e-05,,410,410,0.000643,0.43050847457627106
5963.037,6.23e-05,,410,410,0.000623,0.49830508474576274
1387.762,5.29e-05,,410,410,0.000529,0.816949152542373
9684.903,6.58e-05,,410,410,0.000658,0.3796610169491526
1975.117,5.46e-05,,410,410,0.000546,0.7593220338983049
5376.323,6.15e-05,,410,410,0.000615,0.5254237288135593
1881.898,5.44e-05,,410,410,0.000544,0.7661016949152543
5960.349,6.23e-05,,410,410,0.000623,0.49830508474576274
1905.717,5.44e-05,,410,410,0.000544,0.7661016949152543
8882.666,6.51e-05,,410,410,0.000651,0.4033898305084745
5155.972,6.12e-05,,410,410,0.0006119999999999,0.5355932203393221
6797.268,6.31e-05,,410,410,0.000631,0.47118644067796583
1723.85,5.39e-05,,410,410,0.000539,0.7830508474576271
6014.639,6.24e-05,,410,410,0.000624,0.4949152542372881
5875.211,6.22e-05,,410,410,0.0006219999999999,0.5016949152545763
8417.191,6.49e-05,,410,410,0.000649,0.4101694915254238
1575.41,5.35e-05,,410,410,0.000535,0.7966101694915254
6080.59,6.25e-05,,410,410,0.000625,0.49152542372881347
1838.468,5.42e-05,,410,410,0.000542,0.7728813559322035
1143.867,5.2e-05,,410,410,0.00052,0.8474576271186443
1606.989,5.36e-05,,410,410,0.000536,0.7932203389830508
1176.736,5.21e-05,,410,410,0.000521,0.8440677966101695
8122.372,6.46e-05,,410,410,0.000646,0.42033898305084744
9321.722,6.55e-05,,410,410,0.000655,0.38983050847457623
4866.398,6.08e-05,,410,410,0.000608,0.5491525423728811
1841.172,5.42e-05,,410,410,0.000542,0.7728813559322035
2217.098,5.56e-05,,410,410,0.000556,0.7254237288135594
4124.259,5.96e-05,,410,410,0.000596,0.5898305084745763
1146.54,5.2e-05,,410,410,0.00052,0.8474576271186443
4490.221,6.02e-05,,410,410,0.000602,0.5694915254237287
3251.897,5.81e-05,,410,410,0.000581,0.6406779661016948
6591.249,6.29e-05,,410,410,0.000629,0.47796610169491516
4560.229,6.04e-05,,410,410,0.0006039999999999,0.5627118644071186
4051.827,5.96e-05,,410,410,0.000596,0.5898305084745763
7784.834,6.42e-05,,410,410,0.000642,0.4338983050847457
5521.912,6.18e-05,,410,410,0.000618,0.5152542372881357
4667.206,6.06e-05,,410,410,0.000606,0.5559322033898305
9518.932,6.58e-05,,410,410,0.000658,0.3796610169491526
6509.395,6.3e-05,,410,410,0.00063,0.4745762711864405
5121.428,6.11e-05,,410,410,0.000611,0.5389830508474576
8233.515,6.48e-05,,410,410,0.000648,0.4135593220338981
1195.87,5.22e-05,,410,410,0.000522,0.8406779661016949
2817.1,5.7e-05,,410,410,0.00057,0.6779661016949153
8252.969,6.48e-05,,410,410,0.000648,0.4135593220338981
3677.825,5.89e-05,,410,410,0.000589,0.6135593220338982
9141.029,6.54e-05,,410,410,0.000654,0.3932203389830509
9360.615,6.56e-05,,410,410,0.0006559999999999,0.38644067796644044
4139.365,5.97e-05,,410,410,0.000597,0.5864406779661017
4339.688,6e-05,,410,410,0.0006,0.5762711864406781
6545.524,6.3e-05,,410,410,0.00063,0.4745762711864405
7505.701,6.39e-05,,410,410,0.0006389999999999,0.44406779661050855
2346.457,5.59e-05,,410,410,0.0005589999999999,0.7152542372884747
7206.498,6.36e-05,,410,410,0.000636,0.4542372881355933
8576.158,6.49e-05,,410,410,0.000649,0.4101694915254238
3067.171,5.76e-05,,410,410,0.000576,0.6576271186440676
6821.09,6.32e-05,,410,410,0.000632,0.4677966101694916
7755.769,6.42e-05,,410,410,0.000642,0.4338983050847457
1813.993,5.42e-05,,410,410,0.000542,0.7728813559322035
4099.454,5.96e-05,,410,410,0.000596,0.5898305084745763
5043.806,6.1e-05,,410,410,0.00061,0.5423728813559322
2268.226,5.57e-05,,410,410,0.000557,0.7220338983050848
7968.39,6.46e-05,,410,410,0.000646,0.42033898305084744
3288.664,5.81e-05,,410,410,0.000581,0.6406779661016948
2304.504,5.58e-05,,410,410,0.000558,0.71864406779661
9972.337,6.61e-05,,410,410,0.0006609999999999,0.3694915254240679
8700.846,6.5e-05,,410,410,0.00065,0.4067796610169492
2602.915,5.65e-05,,410,410,0.000565,0.6949152542372882
5588.807,6.18e-05,,410,410,0.000618,0.5152542372881357
1212.365,5.23e-05,,410,410,0.000523,0.8372881355932202
1932.437,5.45e-05,,410,410,0.000545,0.7627118644067795
2729.127,5.68e-05,,410,410,0.0005679999999999,0.6847457627122034
9613.99,6.58e-05,,410,410,0.000658,0.3796610169491526
1401.32,5.29e-05,,410,410,0.000529,0.816949152542373
3226.936,5.8e-05,,410,410,0.00058,0.6440677966101694
1126.782,5.19e-05,,410,410,0.000519,0.8508474576271184
9302.313,6.55e-05,,410,410,0.000655,0.38983050847457623
1966.64,5.46e-05,,410,410,0.000546,0.7593220338983049
8578.876,6.49e-05,,410,410,0.000649,0.4101694915254238
5441.575,6.16e-05,,410,410,0.000616,0.5220338983050846
2536.13,5.63e-05,,410,410,0.000563,0.7016949152542372
3906.707,5.93e-05,,410,410,0.000593,0.6
1424.541,5.3e-05,,410,410,0.00053,0.8135593220338984
6645.943,6.29e-05,,410,410,0.000629,0.47796610169491516
4764.603,6.07e-05,,410,410,0.000607,0.5525423728813559
3892.171,5.93e-05,,410,410,0.000593,0.6
7848.617,6.42e-05,,410,410,0.000642,0.4338983050847457
1001.791,5.15e-05,,410,410,0.0005149999999999,0.864406779661356
5164.067,6.12e-05,,410,410,0.0006119999999999,0.5355932203393221
2757.174,5.69e-05,,410,410,0.000569,0.68135593220339
2150.385,5.54e-05,,410,410,0.000554,0.7322033898305084
9097.167,6.53e-05,,410,410,0.000653,0.39661016949152517
6605.301,6.29e-05,,410,410,0.000629,0.47796610169491516
9121.66,6.54e-05,,410,410,0.000654,0.3932203389830509
5619.152,6.18e-05,,410,410,0.000618,0.5152542372881357
4892.095,6.08e-05,,410,410,0.000608,0.5491525423728811
3514.415,5.86e-05,,410,410,0.000586,0.6237288135593219
9276.956,6.55e-05,,410,410,0.000655,0.38983050847457623
1090.84,5.18e-05,,410,410,0.000518,0.8542372881355932
1598.456,5.36e-05,,410,410,0.000536,0.7932203389830508
8275.341,6.48e-05,,410,410,0.000648,0.4135593220338981
1040.338,5.16e-05,,410,410,0.000516,0.8610169491525425
1259.618,5.24e-05,,410,410,0.0005239999999999,0.8338983050850848
4571.526,6.04e-05,,410,410,0.0006039999999999,0.5627118644071186
4982.138,6.09e-05,,410,410,0.000609,0.5457627118644068
9046.529,6.52e-05,,410,410,0.000652,0.39999999999999986
1997.124,5.47e-05,,410,410,0.000547,0.7559322033898306
1416.279,5.29e-05,,410,410,0.000529,0.816949152542373
1718.482,5.39e-05,,410,410,0.000539,0.7830508474576271
46092.47,7.4e-05,,410,410,0.00074,0.1016949152542372
32280.89,7.28e-05,,410,410,0.0007279999999999,0.14237288135627124
62452.57,7.59e-05,,410,410,0.000759,0.03728813559322015
29265.15,7.23e-05,,410,410,0.0007229999999999,0.1593220338986438
38893.6,7.34e-05,,410,410,0.000734,0.12203389830508479
21310.77,7.07e-05,,410,410,0.000707,0.21355932203389838
41573.71,7.37e-05,,410,410,0.000737,0.11186440677966081
90879.76,7.65e-05,,410,410,0.000765,0.016949152542372926
45096.67,7.4e-05,,410,410,0.00074,0.1016949152542372
54586.79,7.52e-05,,410,410,0.000752,0.061016949152542396
64799.92,7.6e-05,,410,410,0.00076,0.03389830508474549
22315.22,7.09e-05,,410,410,0.000709,0.20677966101694906
75661.2,7.67e-05,,410,410,0.0007669999999999,0.01016949152576247
42391.44,7.38e-05,,410,410,0.000738,0.10847457627118615
32674.4,7.29e-05,,410,410,0.0007289999999999,0.13898305084779658
