Time_(s),Current_(A),Current_Std_Dev_(A),Control_Temperature_(K),Sample_Temperature_(K),Conductivity_(S/cm),Delta_T
477.8,6.94e-05,4.22e-10,435,435,0.000694,0.9325842696629214
466.551,6.93e-05,9.19e-10,435,435,0.000693,0.936329588014981
513.357,6.95e-05,1.06e-09,435,435,0.000695,0.9288389513108614
289.437,6.87e-05,2.54e-09,435,435,0.000687,0.9588014981273406
573.876,6.97e-05,2.5e-09,435,435,0.000697,0.9213483146067413
748.06,7.03e-05,2.87e-09,435,435,0.000703,0.898876404494382
982.954,7.1e-05,1.25e-09,435,435,0.00071,0.8726591760299623
551.984,6.96e-05,1.49e-09,435,435,0.000696,0.9250936329588013
554.873,6.96e-05,1.91e-09,435,435,0.000696,0.9250936329588013
611.532,6.98e-05,3.2e-09,435,435,0.000698,0.9176029962546813
155.59,6.82e-05,2.1e-09,435,435,0.000682,0.9775280898876403
223.168,6.85e-05,1.9e-09,435,435,0.000685,0.9662921348314607
583.843,6.97e-05,9.49e-10,435,435,0.000697,0.9213483146067413
697.079,7.01e-05,2.4e-09,435,435,0.000701,0.9063670411985016
399.045,6.91e-05,2.64e-09,435,435,0.000691,0.943820224719101
776.845,7.04e-05,6.75e-10,435,435,0.000704,0.8951310861423221
917.074,7.08e-05,2.32e-09,435,435,0.000708,0.8801498127340823
211.471,6.84e-05,6.99e-10,435,435,0.0006839999999999,0.9700374531838951
601.396,6.98e-05,8.76e-10,435,435,0.000698,0.9176029962546813
352.08,6.89e-05,1.16e-09,435,435,0.0006889999999999,0.9513108614235954
509.163,6.95e-05,1.91e-09,435,435,0.000695,0.9288389513108614
114.106,6.8e-05,1.06e-09,435,435,0.00068,0.9850187265917599
473.482,6.93e-05,2.37e-09,435,435,0.000693,0.936329588014981
772.591,7.04e-05,1.34e-09,435,435,0.000704,0.8951310861423221
349.239,6.89e-05,1.78e-09,435,435,0.0006889999999999,0.9513108614235954
293.8,6.87e-05,8.43e-10,435,435,0.000687,0.9588014981273406
752.316,7.03e-05,1.51e-09,435,435,0.000703,0.898876404494382
402.006,6.91e-05,1.65e-09,435,435,0.000691,0.943820224719101
142.861,6.81e-05,8.23e-10,435,435,0.000681,0.9812734082397003
935.906,7.08e-05,8.76e-10,435,435,0.000708,0.8801498127340823
806.674,7.05e-05,7.38e-10,435,435,0.000705,0.891385767790262
588.107,6.97e-05,5.16e-10,435,435,0.000697,0.9213483146067413
158.338,6.82e-05,6.99e-10,435,435,0.000682,0.9775280898876403
940.247,7.08e-05,1.89e-09,435,435,0.000708,0.8801498127340823
479.263,6.94e-05,2.21e-09,435,435,0.000694,0.9325842696629214
179.989,6.83e-05,1.83e-09,435,435,0.000683,0.9737827715355803
678.585,7e-05,1.99e-09,435,435,0.0006999999999999,0.9101123595509361
870.935,7.07e-05,1.1e-09,435,435,0.000707,0.8838951310861424
667.321,7e-05,2.08e-09,435,435,0.0006999999999999,0.9101123595509361
322.259,6.88e-05,1.58e-09,435,435,0.000688,0.9550561797752807
134.221,6.81e-05,3.24e-09,435,435,0.000681,0.9812734082397003
217.296,6.84e-05,1.84e-09,435,435,0.0006839999999999,0.9700374531838951
621.293,6.98e-05,1.41e-09,435,435,0.000698,0.9176029962546813
408.065,6.91e-05,1.63e-09,435,435,0.000691,0.943820224719101
956.01,7.09e-05,1.6e-09,435,435,0.000709,0.8764044943820224
796.981,7.04e-05,2.26e-09,435,435,0.000704,0.8951310861423221
200.051,6.84e-05,2.2e-09,435,435,0.0006839999999999,0.9700374531838951
619.939,6.98e-05,6.32e-10,435,435,0.000698,0.9176029962546813
973.064,7.1e-05,4.71e-10,435,435,0.00071,0.8726591760299623
502.2,6.95e-05,2.83e-09,435,435,0.000695,0.9288389513108614
185.499,6.83e-05,1.79e-09,435,435,0.000683,0.9737827715355803
680.055,7e-05,6.67e-10,435,435,0.0006999999999999,0.9101123595509361
689.798,7.01e-05,8.23e-10,435,435,0.000701,0.9063670411985016
400.477,6.91e-05,8.43e-10,435,435,0.000691,0.943820224719101
957.389,7.09e-05,6.99e-10,435,435,0.000709,0.8764044943820224
336.513,6.89e-05,1.65e-09,435,435,0.0006889999999999,0.9513108614235954
453.459,6.93e-05,2.63e-09,435,435,0.000693,0.936329588014981
493.908,6.94e-05,3.16e-10,435,435,0.000694,0.9325842696629214
468.001,6.93e-05,1.95e-09,435,435,0.000693,0.936329588014981
514.785,6.95e-05,1.43e-09,435,435,0.000695,0.9288389513108614
753.751,7.03e-05,1.48e-09,435,435,0.000703,0.898876404494382
141.421,6.81e-05,2.01e-09,435,435,0.000681,0.9812734082397003
374.558,6.9e-05,1.4e-09,435,435,0.00069,0.947565543071161
244.902,6.85e-05,4.71e-10,435,435,0.000685,0.9662921348314607
534.668,6.96e-05,6.75e-10,435,435,0.000696,0.9250936329588013
426.517,6.92e-05,9.66e-10,435,435,0.000692,0.9400749063670409
498.044,6.94e-05,3.2e-09,435,435,0.000694,0.9325842696629214
526.057,6.95e-05,6.75e-10,435,435,0.000695,0.9288389513108614
492.485,6.94e-05,2.46e-09,435,435,0.000694,0.9325842696629214
391.555,6.91e-05,1.51e-09,435,435,0.000691,0.943820224719101
714.156,7.01e-05,6.32e-10,435,435,0.000701,0.9063670411985016
746.627,7.03e-05,1.64e-09,435,435,0.000703,0.898876404494382
951.564,7.09e-05,1.37e-09,435,435,0.000709,0.8764044943820224
527.433,6.95e-05,1.34e-09,435,435,0.000695,0.9288389513108614
215.916,6.84e-05,1.34e-09,435,435,0.0006839999999999,0.9700374531838951
425.044,6.92e-05,5.16e-10,435,435,0.000692,0.9400749063670409
256.691,6.86e-05,1.2e-09,435,435,0.000686,0.9625468164794007
454.898,6.93e-05,1.69e-09,435,435,0.000693,0.936329588014981
708.578,7.01e-05,7.89e-10,435,435,0.000701,0.9063670411985016
189.921,6.83e-05,1.14e-09,435,435,0.000683,0.9737827715355803
882.615,7.07e-05,2.58e-09,435,435,0.000707,0.8838951310861424
202.903,6.84e-05,1.15e-09,435,435,0.0006839999999999,0.9700374531838951
912.807,7.08e-05,1.73e-09,435,435,0.000708,0.8801498127340823
506.407,6.95e-05,1.64e-09,435,435,0.000695,0.9288389513108614
269.346,6.86e-05,1.2e-09,435,435,0.000686,0.9625468164794007
943.109,7.09e-05,5.27e-10,435,435,0.000709,0.8764044943820224
516.206,6.95e-05,6.75e-10,435,435,0.000695,0.9288389513108614
644.412,6.99e-05,1.75e-09,435,435,0.000699,0.9138576779026217
403.541,6.91e-05,1.32e-09,435,435,0.000691,0.943820224719101
300.847,6.87e-05,1.51e-09,435,435,0.000687,0.9588014981273406
655.957,7e-05,2.27e-09,435,435,0.0006999999999999,0.9101123595509361
560.582,6.96e-05,2.44e-09,435,435,0.000696,0.9250936329588013
412.208,6.92e-05,3.16e-10,435,435,0.000692,0.9400749063670409
761.09,7.03e-05,2.27e-09,435,435,0.000703,0.898876404494382
830.884,7.05e-05,1.14e-09,435,435,0.000705,0.891385767790262
579.608,6.97e-05,2.06e-09,435,435,0.000697,0.9213483146067413
108.537,6.8e-05,2.75e-09,435,435,0.00068,0.9850187265917599
249.399,6.86e-05,1.49e-09,435,435,0.000686,0.9625468164794007
263.756,6.86e-05,7.07e-10,435,435,0.000686,0.9625468164794007
862.578,7.06e-05,1.4e-09,435,435,0.0007059999999999,0.8876404494385768
363.279,6.9e-05,1.65e-09,435,435,0.00069,0.947565543071161
440.919,6.92e-05,6.99e-10,435,435,0.000692,0.9400749063670409
837.878,7.05e-05,1.45e-09,435,435,0.000705,0.891385767790262
724.031,7.02e-05,1.6e-09,435,435,0.0007019999999999,0.9026217228468164
586.719,6.97e-05,1.2e-09,435,435,0.000697,0.9213483146067413
705.732,7.01e-05,2.7e-09,435,435,0.000701,0.9063670411985016
531.734,6.96e-05,1.23e-09,435,435,0.000696,0.9250936329588013
905.279,7.07e-05,1.96e-09,435,435,0.000707,0.8838951310861424
665.974,7e-05,1.23e-09,435,435,0.0006999999999999,0.9101123595509361
523.289,6.95e-05,1.41e-09,435,435,0.000695,0.9288389513108614
794.13,7.04e-05,1.42e-09,435,435,0.000704,0.8951310861423221
159.811,6.82e-05,2.36e-09,435,435,0.000682,0.9775280898876403
204.324,6.84e-05,3.49e-09,435,435,0.0006839999999999,0.9700374531838951
879.628,7.07e-05,1.1e-09,435,435,0.000707,0.8838951310861424
194.425,6.84e-05,1.2e-09,435,435,0.0006839999999999,0.9700374531838951
115.572,6.8e-05,1.7e-09,435,435,0.00068,0.9850187265917599
960.23,7.09e-05,2.87e-09,435,435,0.000709,0.8764044943820224
947.234,7.09e-05,1.78e-09,435,435,0.000709,0.8764044943820224
701.464,7.01e-05,1.1e-09,435,435,0.000701,0.9063670411985016
671.667,7e-05,2.82e-09,435,435,0.0006999999999999,0.9101123595509361
610.14,6.98e-05,1.26e-09,435,435,0.000698,0.9176029962546813
218.725,6.84e-05,1.14e-09,435,435,0.0006839999999999,0.9700374531838951
510.576,6.95e-05,3.06e-09,435,435,0.000695,0.9288389513108614
628.539,6.99e-05,2.02e-09,435,435,0.000699,0.9138576779026217
213.068,6.84e-05,1.65e-09,435,435,0.0006839999999999,0.9700374531838951
132.663,6.81e-05,1.64e-09,435,435,0.000681,0.9812734082397003
934.448,7.08e-05,2.2e-09,435,435,0.000708,0.8801498127340823
543.312,6.96e-05,5.68e-10,435,435,0.000696,0.9250936329588013
941.715,7.09e-05,2.38e-09,435,435,0.000709,0.8764044943820224
380.225,6.9e-05,1.45e-09,435,435,0.00069,0.947565543071161
788.076,7.04e-05,3.16e-10,435,435,0.000704,0.8951310861423221
470.746,6.93e-05,1.49e-09,435,435,0.000693,0.936329588014981
296.661,6.87e-05,1.84e-09,435,435,0.000687,0.9588014981273406
430.793,6.92e-05,8.43e-10,435,435,0.000692,0.9400749063670409
536.102,6.96e-05,7.89e-10,435,435,0.000696,0.9250936329588013
353.463,6.89e-05,9.19e-10,435,435,0.0006889999999999,0.9513108614235954
112.659,6.8e-05,2.51e-09,435,435,0.00068,0.9850187265917599
390.161,6.91e-05,3.07e-09,435,435,0.000691,0.943820224719101
833.721,7.05e-05,2.5e-09,435,435,0.000705,0.891385767790262
569.536,6.97e-05,2.26e-09,435,435,0.000697,0.9213483146067413
980.147,7.1e-05,1.77e-09,435,435,0.00071,0.8726591760299623
488.013,6.94e-05,2e-09,435,435,0.000694,0.9325842696629214
220.245,6.84e-05,6.75e-10,435,435,0.0006839999999999,0.9700374531838951
358.992,6.89e-05,2e-09,435,435,0.0006889999999999,0.9513108614235954
595.196,6.98e-05,7.38e-10,435,435,0.000698,0.9176029962546813
738.308,7.02e-05,6.67e-10,435,435,0.0007019999999999,0.9026217228468164
840.855,7.05e-05,1.43e-20,435,435,0.000705,0.891385767790262
819.412,7.05e-05,1.37e-09,435,435,0.000705,0.891385767790262
456.364,6.93e-05,8.43e-10,435,435,0.000693,0.936329588014981
354.819,6.89e-05,2.07e-09,435,435,0.0006889999999999,0.9513108614235954
415.193,6.92e-05,1.84e-09,435,435,0.000692,0.9400749063670409
319.543,6.88e-05,1.65e-09,435,435,0.000688,0.9550561797752807
207.305,6.84e-05,9.94e-10,435,435,0.0006839999999999,0.9700374531838951
231.826,6.85e-05,1.64e-09,435,435,0.000685,0.9662921348314607
813.825,7.05e-05,1.1e-09,435,435,0.000705,0.891385767790262
197.186,6.84e-05,4.22e-10,435,435,0.0006839999999999,0.9700374531838951
121.357,6.8e-05,1.42e-09,435,435,0.00068,0.9850187265917599
384.599,6.91e-05,8.5e-10,435,435,0.000691,0.943820224719101
920.095,7.08e-05,5.16e-10,435,435,0.000708,0.8801498127340823
226.006,6.85e-05,1.37e-09,435,435,0.000685,0.9662921348314607
852.266,7.06e-05,2.47e-09,435,435,0.0007059999999999,0.8876404494385768
267.924,6.86e-05,1.2e-09,435,435,0.000686,0.9625468164794007
707.16,7.01e-05,1.4e-09,435,435,0.000701,0.9063670411985016
743.907,7.03e-05,9.72e-10,435,435,0.000703,0.898876404494382
147.19,6.81e-05,2.02e-09,435,435,0.000681,0.9812734082397003
100.029,6.79e-05,1.71e-09,435,435,0.0006789999999999,0.9887640449441948
989.861,7.1e-05,1.1e-09,435,435,0.00071,0.8726591760299623
397.426,6.91e-05,2.33e-09,435,435,0.000691,0.943820224719101
645.847,6.99e-05,3.16e-10,435,435,0.000699,0.9138576779026217
1344.383,7.2e-05,7.89e-10,435,435,0.00072,0.835205992509363
2617.365,7.47e-05,4.71e-10,435,435,0.000747,0.734082397003745
9058.422,8.07e-05,8.43e-10,435,435,0.000807,0.5093632958801498
6902.433,7.93e-05,2.59e-09,435,435,0.000793,0.5617977528089888
9359.802,8.08e-05,9.49e-10,435,435,0.000808,0.5056179775280898
2503.75,7.44e-05,9.66e-10,435,435,0.000744,0.7453183520599251
6447.026,7.9e-05,1.03e-09,435,435,0.0007899999999999,0.5730337078655429
1770.437,7.3e-05,8.43e-10,435,435,0.00073,0.7977528089887641
5038.372,7.78e-05,1.65e-09,435,435,0.0007779999999999,0.6179775280902622
1496.899,7.23e-05,4.22e-10,435,435,0.0007229999999999,0.8239700374535578
7775.257,8e-05,1.87e-09,435,435,0.0008,0.5355805243445692
8976.082,8.07e-05,2.31e-09,435,435,0.000807,0.5093632958801498
7290.695,7.96e-05,6.75e-10,435,435,0.0007959999999999,0.5505617977531836
1984.461,7.34e-05,6.32e-10,435,435,0.000734,0.7827715355805244
5415.464,7.81e-05,9.43e-10,435,435,0.000781,0.6067415730337078
3842.174,7.65e-05,1.16e-09,435,435,0.000765,0.6666666666666669
1115.372,7.14e-05,1.97e-09,435,435,0.000714,0.8576779026217227
3614.689,7.61e-05,6.32e-10,435,435,0.000761,0.6816479400749065
2088.672,7.36e-05,1.26e-09,435,435,0.000736,0.7752808988764044
4333.509,7.71e-05,1.03e-09,435,435,0.000771,0.6441947565543071
7394.058,7.97e-05,1.49e-09,435,435,0.000797,0.5468164794007492
5411.112,7.81e-05,1.65e-09,435,435,0.000781,0.6067415730337078
4106.818,7.68e-05,9.66e-10,435,435,0.000768,0.6554307116104867
4016.912,7.67e-05,6.32e-10,435,435,0.0007669999999999,0.6591760299629211
8495.138,8.04e-05,8.43e-10,435,435,0.000804,0.5205992509363295
9104.312,8.07e-05,2.01e-09,435,435,0.000807,0.5093632958801498
4801.356,7.75e-05,1.6e-09,435,435,0.000775,0.6292134831460675
2391.059,7.43e-05,2.91e-09,435,435,0.000743,0.7490636704119851
8701.786,8.05e-05,1.35e-09,435,435,0.000805,0.5168539325842695
4738.667,7.75e-05,6.99e-10,435,435,0.000775,0.6292134831460675
2549.977,7.46e-05,1.35e-09,435,435,0.0007459999999999,0.7378277153561799
6425.758,7.9e-05,1.18e-09,435,435,0.0007899999999999,0.5730337078655429
9665.692,8.1e-05,1.4e-09,435,435,0.00081,0.4981273408239702
1769.025,7.3e-05,5.16e-10,435,435,0.00073,0.7977528089887641
4096.909,7.68e-05,1.16e-09,435,435,0.000768,0.6554307116104867
7041.785,7.94e-05,1.17e-09,435,435,0.000794,0.5580524344569288
1620.566,7.26e-05,7.89e-10,435,435,0.000726,0.8127340823970037
4724.361,7.75e-05,1.07e-09,435,435,0.000775,0.6292134831460675
3667.42,7.62e-05,2.12e-09,435,435,0.000762,0.6779026217228464
1896.347,7.33e-05,9.43e-10,435,435,0.000733,0.7865168539325841
9872.182,8.11e-05,1.15e-09,435,435,0.000811,0.49438202247191015
2939.746,7.52e-05,5.16e-10,435,435,0.000752,0.7153558052434458
3917.857,7.66e-05,2.23e-09,435,435,0.000766,0.6629213483146068
5581.276,7.83e-05,1.33e-09,435,435,0.000783,0.5992509363295881
4528.241,7.73e-05,1.06e-09,435,435,0.0007729999999999,0.6367041198505619
3465.521,7.6e-05,5.68e-10,435,435,0.00076,0.6853932584269661
1241.028,7.17e-05,7.07e-10,435,435,0.000717,0.846441947565543
1869.873,7.32e-05,1.27e-09,435,435,0.000732,0.790262172284644
4613.308,7.74e-05,5.27e-10,435,435,0.000774,0.6329588014981274
5777.432,7.85e-05,1.52e-09,435,435,0.000785,0.5917602996254682
6138.928,7.88e-05,1.17e-09,435,435,0.000788,0.5805243445692885
8640.821,8.04e-05,1.78e-09,435,435,0.000804,0.5205992509363295
2061.131,7.36e-05,2.01e-09,435,435,0.000736,0.7752808988764044
1331.17,7.2e-05,1.23e-09,435,435,0.00072,0.835205992509363
5695.447,7.84e-05,1.25e-09,435,435,0.000784,0.5955056179775281
3523.58,7.6e-05,9.49e-10,435,435,0.00076,0.6853932584269661
7545.944,7.98e-05,1.17e-09,435,435,0.000798,0.5430711610486891
9489.442,8.09e-05,7.38e-10,435,435,0.000809,0.5018726591760299
2548.411,7.46e-05,1.18e-09,435,435,0.0007459999999999,0.7378277153561799
7244.177,7.95e-05,3.16e-10,435,435,0.0007949999999999,0.5543071161052436
5521.364,7.82e-05,1.52e-09,435,435,0.000782,0.6029962546816477
8854.122,8.06e-05,7.38e-10,435,435,0.000806,0.5131086142322099
1783.746,7.3e-05,1.9e-09,435,435,0.00073,0.7977528089887641
2768.603,7.49e-05,1.05e-09,435,435,0.000749,0.7265917602996255
1720.571,7.29e-05,1.49e-09,435,435,0.0007289999999999,0.8014981273411985
4632.23,7.74e-05,4.22e-10,435,435,0.000774,0.6329588014981274
4851.624,7.76e-05,1.17e-09,435,435,0.000776,0.6254681647940075
4284.324,7.7e-05,9.94e-10,435,435,0.00077,0.6479400749063672
9918.852,8.11e-05,8.16e-10,435,435,0.000811,0.49438202247191015
6224.21,7.88e-05,1.83e-09,435,435,0.000788,0.5805243445692885
3807.917,7.64e-05,1.25e-09,435,435,0.000764,0.6704119850187265
7942.886,8.01e-05,2.73e-09,435,435,0.000801,0.5318352059925096
8540.679,8.04e-05,1.03e-09,435,435,0.000804,0.5205992509363295
3411.662,7.59e-05,6.75e-10,435,435,0.000759,0.6891385767790261
6101.42,7.87e-05,1.48e-09,435,435,0.000787,0.5842696629213481
2023.604,7.35e-05,7.89e-10,435,435,0.000735,0.7790262172284644
1457.204,7.22e-05,1.43e-20,435,435,0.000722,0.8277153558052434
1225.123,7.17e-05,1.32e-09,435,435,0.000717,0.846441947565543
2600.939,7.47e-05,1.6e-09,435,435,0.000747,0.734082397003745
5192.133,7.79e-05,6.99e-10,435,435,0.000779,0.6142322097378278
4858.773,7.76e-05,1.17e-09,435,435,0.000776,0.6254681647940075
2714.566,7.48e-05,8.16e-10,435,435,0.000748,0.7303370786516854
9468.052,8.09e-05,1.26e-09,435,435,0.000809,0.5018726591760299
6211.903,7.88e-05,1.32e-09,435,435,0.000788,0.5805243445692885
9205.782,8.08e-05,9.49e-10,435,435,0.000808,0.5056179775280898
7031.804,7.94e-05,1.52e-09,435,435,0.000794,0.5580524344569288
1465.622,7.23e-05,1.73e-09,435,435,0.0007229999999999,0.8239700374535578
4378.447,7.71e-05,1.34e-09,435,435,0.000771,0.6441947565543071
5173.06,7.79e-05,9.19e-10,435,435,0.000779,0.6142322097378278
5836.102,7.85e-05,8.23e-10,435,435,0.000785,0.5917602996254682
4220.874,7.7e-05,1.43e-09,435,435,0.00077,0.6479400749063672
9380.202,8.08e-05,1.65e-09,435,435,0.000808,0.5056179775280898
2017.629,7.35e-05,1.34e-09,435,435,0.000735,0.7790262172284644
8949.112,8.06e-05,9.66e-10,435,435,0.000806,0.5131086142322099
1285.401,7.18e-05,4.22e-10,435,435,0.000718,0.842696629213483
4060.239,7.68e-05,4.83e-10,435,435,0.000768,0.6554307116104867
6092.276,7.87e-05,1.32e-09,435,435,0.000787,0.5842696629213481
5206.655,7.8e-05,4.22e-10,435,435,0.00078,0.6104868913857678
2016.22,7.35e-05,1.69e-09,435,435,0.000735,0.7790262172284644
5575.417,7.83e-05,1.07e-09,435,435,0.000783,0.5992509363295881
3575.997,7.61e-05,9.66e-10,435,435,0.000761,0.6816479400749065
9185.532,8.08e-05,1.83e-09,435,435,0.000808,0.5056179775280898
7713.417,8e-05,1.2e-09,435,435,0.0008,0.5355805243445692
9288.362,8.08e-05,9.72e-10,435,435,0.000808,0.5056179775280898
7270.322,7.96e-05,6.75e-10,435,435,0.0007959999999999,0.5505617977531836
1504.075,7.23e-05,8.76e-10,435,435,0.0007229999999999,0.8239700374535578
5233.739,7.8e-05,9.66e-10,435,435,0.00078,0.6104868913857678
5939.398,7.86e-05,4.83e-10,435,435,0.000786,0.5880149812734081
4080.551,7.68e-05,1.14e-09,435,435,0.000768,0.6554307116104867
4735.924,7.75e-05,1.56e-09,435,435,0.000775,0.6292134831460675
5476.847,7.82e-05,1.18e-09,435,435,0.000782,0.6029962546816477
3779.437,7.64e-05,7.38e-10,435,435,0.000764,0.6704119850187265
