6/27/2024
3:21 PM
slow cooling up 460_2024.06.27_COND_FILE END.txt

Data taken by: Akshat Sharma
ammeter is Keithley 6517A at GPIB0::27::INSTR
voltage source is Keithley 6517A at GPIB0::27::INSTR
temperature controller is Lake Shore 330 at GPIB0::12::INSTR with the settings: control sensor=A;sample sensor=;loop=1
Readings: 1
Voltage (V): 100
Geo Factor: 1000
Ea Window (pts): 5
Shut off V when done?: TRUE
Mconnect?: TRUE
Use Abs(Cond)?: TRUE
Rate (K/min): 5
Heater: High
DESCRIPTION
********************
Time (s)	Temperature (K)	1/kT (1/eV)	Rate (K/min)	Current (A)	Current Std Dev/Mean	Conductivity (Ohm-cm)^-1	Ea (eV)	Reduced Ea	
1.520000E+0	2.960000E+2	3.916892E+1	NaN	2.342100E-7	NaN	2.342100E-6	NaN	NaN
3.379300E+1	2.963600E+2	3.912134E+1	4.818468E-1	2.374100E-7	NaN	2.374100E-6	NaN	NaN
4.107600E+1	2.967600E+2	3.906861E+1	8.109078E-1	2.415200E-7	NaN	2.415200E-6	NaN	NaN
4.501800E+1	2.969600E+2	3.904230E+1	1.030932E+0	2.447000E-7	NaN	2.447000E-6	NaN	NaN
4.865500E+1	2.972500E+2	3.900421E+1	1.403259E+0	2.483500E-7	NaN	2.483500E-6	NaN	NaN
5.217400E+1	2.976000E+2	3.895833E+1	1.830906E+0	2.525100E-7	NaN	2.525100E-6	NaN	NaN
5.577800E+1	2.979800E+2	3.890865E+1	2.335956E+0	2.573800E-7	NaN	2.573800E-6	NaN	NaN
6.047700E+1	2.983700E+2	3.885779E+1	2.890163E+0	2.645700E-7	NaN	2.645700E-6	NaN	NaN
6.410000E+1	2.986700E+2	3.881876E+1	3.447517E+0	2.707600E-7	NaN	2.707600E-6	NaN	NaN
6.753100E+1	2.989800E+2	3.877851E+1	3.925985E+0	2.770000E-7	NaN	2.770000E-6	NaN	NaN
7.066800E+1	2.992800E+2	3.873964E+1	4.339125E+0	2.829000E-7	NaN	2.829000E-6	NaN	NaN
7.376300E+1	2.995900E+2	3.869956E+1	4.699698E+0	2.889100E-7	NaN	2.889100E-6	NaN	NaN
7.691200E+1	2.999800E+2	3.864924E+1	4.990313E+0	2.952500E-7	NaN	2.952500E-6	NaN	NaN
8.046900E+1	3.002900E+2	3.860934E+1	5.278432E+0	3.023400E-7	NaN	3.023400E-6	NaN	NaN
8.358500E+1	3.005700E+2	3.857338E+1	5.485183E+0	3.086700E-7	NaN	3.086700E-6	NaN	NaN
8.686900E+1	3.008500E+2	3.853748E+1	5.639138E+0	3.152900E-7	NaN	3.152900E-6	NaN	NaN
8.993700E+1	3.011200E+2	3.850292E+1	5.666526E+0	3.215000E-7	NaN	3.215000E-6	NaN	NaN
9.284800E+1	3.014700E+2	3.845822E+1	5.645626E+0	3.274400E-7	NaN	3.274400E-6	NaN	NaN
9.613600E+1	3.017300E+2	3.842508E+1	5.693081E+0	3.339800E-7	NaN	3.339800E-6	NaN	NaN
9.942900E+1	3.019800E+2	3.839327E+1	5.742175E+0	3.406600E-7	NaN	3.406600E-6	NaN	NaN
1.030090E+2	3.023300E+2	3.834882E+1	5.705504E+0	3.478100E-7	NaN	3.478100E-6	NaN	NaN
1.066640E+2	3.026500E+2	3.830828E+1	5.648417E+0	3.550800E-7	NaN	3.550800E-6	4.803787E-1	1.864545E+1
1.103540E+2	3.029000E+2	3.827666E+1	5.564227E+0	3.624700E-7	NaN	3.624700E-6	4.830575E-1	1.874100E+1
1.138840E+2	3.033100E+2	3.822492E+1	5.417850E+0	3.695400E-7	NaN	3.695400E-6	4.861554E-1	1.885318E+1
1.190240E+2	3.036300E+2	3.818463E+1	5.362723E+0	3.799900E-7	NaN	3.799900E-6	4.876567E-1	1.890227E+1
1.229690E+2	3.038800E+2	3.815322E+1	5.277883E+0	3.882300E-7	NaN	3.882300E-6	4.902210E-1	1.899264E+1
1.260590E+2	3.042300E+2	3.810933E+1	5.139250E+0	3.949700E-7	NaN	3.949700E-6	4.931967E-1	1.909939E+1
1.297470E+2	3.044800E+2	3.807803E+1	5.086915E+0	4.030400E-7	NaN	4.030400E-6	4.950191E-1	1.916090E+1
1.333360E+2	3.047400E+2	3.804555E+1	4.993601E+0	4.112200E-7	NaN	4.112200E-6	4.971345E-1	1.923415E+1
1.363150E+2	3.050000E+2	3.801311E+1	4.884762E+0	4.182500E-7	NaN	4.182500E-6	4.993708E-1	1.931229E+1
1.393350E+2	3.053400E+2	3.797079E+1	4.857065E+0	4.254100E-7	NaN	4.254100E-6	5.013238E-1	1.937955E+1
1.426480E+2	3.056100E+2	3.793724E+1	4.879049E+0	4.335300E-7	NaN	4.335300E-6	5.025164E-1	1.941693E+1
1.457710E+2	3.058700E+2	3.790499E+1	4.877267E+0	4.413900E-7	NaN	4.413900E-6	5.037364E-1	1.945549E+1
1.489120E+2	3.061500E+2	3.787033E+1	4.911335E+0	4.493700E-7	NaN	4.493700E-6	5.049407E-1	1.949359E+1
1.524110E+2	3.065000E+2	3.782708E+1	4.975305E+0	4.584800E-7	NaN	4.584800E-6	5.060107E-1	1.952648E+1
1.558960E+2	3.067600E+2	3.779502E+1	5.037682E+0	4.675900E-7	NaN	4.675900E-6	5.067787E-1	1.954728E+1
1.593010E+2	3.071100E+2	3.775195E+1	5.179598E+0	4.768700E-7	NaN	4.768700E-6	5.077284E-1	1.957529E+1
1.633210E+2	3.073800E+2	3.771878E+1	5.276153E+0	4.878500E-7	NaN	4.878500E-6	5.083788E-1	1.959136E+1
1.664080E+2	3.076400E+2	3.768691E+1	5.238337E+0	4.963200E-7	NaN	4.963200E-6	5.093981E-1	1.962185E+1
1.695610E+2	3.078900E+2	3.765631E+1	5.264317E+0	5.051000E-7	NaN	5.051000E-6	5.103559E-1	1.965011E+1
1.726900E+2	3.083400E+2	3.760135E+1	5.227696E+0	5.139900E-7	NaN	5.139900E-6	5.113259E-1	1.967900E+1
1.772940E+2	3.085900E+2	3.757089E+1	5.278843E+0	5.272900E-7	NaN	5.272900E-6	5.114696E-1	1.967505E+1
1.806950E+2	3.088400E+2	3.754047E+1	5.204848E+0	5.372200E-7	NaN	5.372200E-6	5.122429E-1	1.969577E+1
1.839290E+2	3.091800E+2	3.749919E+1	5.159146E+0	5.468400E-7	NaN	5.468400E-6	5.131133E-1	1.972044E+1
1.870030E+2	3.094400E+2	3.746768E+1	5.152087E+0	5.560400E-7	NaN	5.560400E-6	5.136837E-1	1.973326E+1
1.900160E+2	3.096900E+2	3.743744E+1	5.132984E+0	5.653900E-7	NaN	5.653900E-6	5.142169E-1	1.974481E+1
