6/18/2024
9:07 AM
fast cooling at 480K at 20k per minute_2024.06.18_COND_FILE END.txt

Data taken by: Akshat Sharma
ammeter is Keithley 6517A at GPIB0::27::INSTR
voltage source is Keithley 6517A at GPIB0::27::INSTR
temperature controller is Lake Shore 330 at GPIB0::12::INSTR with the settings: control sensor=A;sample sensor=;loop=1
Readings: 1
Voltage (V): 100
Geo Factor: 1000
Ea Window (pts): 5
Shut off V when done?: TRUE
Mconnect?: TRUE
Use Abs(Cond)?: TRUE
Rate (K/min): 20
Heater: Off
DESCRIPTION
********************
Time (s)	Temperature (K)	1/kT (1/eV)	Rate (K/min)	Current (A)	Current Std Dev/Mean	Conductivity (Ohm-cm)^-1	Ea (eV)	Reduced Ea	
1.756000E+0	4.799800E+2	2.415517E+1	NaN	3.366000E-4	NaN	3.366000E-3	NaN	NaN
1.071700E+1	4.787700E+2	2.421622E+1	-4.954320E+0	3.350200E-4	NaN	3.350200E-3	NaN	NaN
1.369000E+1	4.778800E+2	2.426132E+1	-1.153003E+1	3.304300E-4	NaN	3.304300E-3	NaN	NaN
1.678500E+1	4.768200E+2	2.431526E+1	-1.650135E+1	3.235600E-4	NaN	3.235600E-3	NaN	NaN
1.969200E+1	4.756500E+2	2.437507E+1	-1.929014E+1	3.159700E-4	NaN	3.159700E-3	NaN	NaN
2.269900E+1	4.743800E+2	2.444032E+1	-2.227380E+1	3.069300E-4	NaN	3.069300E-3	NaN	NaN
2.580600E+1	4.730600E+2	2.450852E+1	-2.475818E+1	2.970600E-4	NaN	2.970600E-3	3.337883E-1	8.105564E+0
2.877500E+1	4.721500E+2	2.455576E+1	-2.541748E+1	2.874000E-4	NaN	2.874000E-3	3.616339E-1	8.792716E+0
3.171200E+1	4.707500E+2	2.462878E+1	-2.204793E+1	2.771800E-4	NaN	2.771800E-3	3.920864E-1	9.542116E+0
3.470400E+1	4.693200E+2	2.470383E+1	-2.345844E+1	2.672500E-4	NaN	2.672500E-3	4.147593E-1	1.010600E+1
3.760000E+1	4.677700E+2	2.478569E+1	-2.863901E+1	2.572200E-4	NaN	2.572200E-3	4.307503E-1	1.050983E+1
4.030200E+1	4.663000E+2	2.486382E+1	-3.035751E+1	2.481900E-4	NaN	2.481900E-3	4.413816E-1	1.078544E+1
