Time (s),Temperature (K),1/kT (1/eV),Rate (K/min),Current (A),Current Std Dev/Mean,Conductivity (Ohm-cm)^-1,Ea (eV),Reduced Ea
1.51E+00,4.50000E+02,2.58E+01,-6.41E-01,1.80586E-04,NaN,1.80586E-03,NaN,NaN
3.24E+01,4.49670E+02,2.58E+01,-1.47E+00,1.79345E-04,NaN,1.79345E-03,NaN,NaN
4.14E+01,4.49450E+02,2.58E+01,-1.48E+00,1.78215E-04,NaN,1.78215E-03,4.61E-01,1.19E+01
4.71E+01,4.49310E+02,2.58E+01,-1.03E+00,1.77551E-04,NaN,1.77551E-03,5.34E-01,1.38E+01
5.58E+01,4.49160E+02,2.58E+01,-6.98E-01,1.76585E-04,NaN,1.76585E-03,5.17E-01,1.34E+01
7.30E+01,4.48960E+02,2.58E+01,-8.36E-01,1.75501E-04,NaN,1.75501E-03,4.86E-01,1.26E+01
9.02E+01,4.48720E+02,2.58E+01,-1.28E+00,1.74468E-04,NaN,1.74468E-03,4.64E-01,1.20E+01
1.02E+02,4.48480E+02,2.59E+01,-1.12E+00,1.73419E-04,NaN,1.73419E-03,4.57E-01,1.18E+01
1.10E+02,4.48320E+02,2.59E+01,-1.19E+00,1.72576E-04,NaN,1.72576E-03,4.82E-01,1.25E+01
1.19E+02,4.48150E+02,2.59E+01,-8.62E-01,1.71818E-04,NaN,1.71818E-03,4.97E-01,1.29E+01
1.33E+02,4.47940E+02,2.59E+01,-8.53E-01,1.70729E-04,NaN,1.70729E-03,4.79E-01,1.24E+01
1.47E+02,4.47740E+02,2.59E+01,-1.08E+00,1.69762E-04,NaN,1.69762E-03,4.70E-01,1.22E+01
1.59E+02,4.47530E+02,2.59E+01,-1.11E+00,1.68900E-04,NaN,1.68900E-03,4.58E-01,1.19E+01
1.70E+02,4.47320E+02,2.59E+01,-9.90E-01,1.67952E-04,NaN,1.67952E-03,4.63E-01,1.20E+01
1.82E+02,4.47130E+02,2.59E+01,-9.59E-01,1.67067E-04,NaN,1.67067E-03,4.72E-01,1.22E+01
1.93E+02,4.46950E+02,2.59E+01,-9.35E-01,1.66214E-04,NaN,1.66214E-03,4.60E-01,1.19E+01
2.07E+02,4.46730E+02,2.60E+01,-1.05E+00,1.65261E-04,NaN,1.65261E-03,4.58E-01,1.19E+01
2.19E+02,4.46530E+02,2.60E+01,-9.33E-01,1.64461E-04,NaN,1.64461E-03,4.54E-01,1.18E+01
2.30E+02,4.46350E+02,2.60E+01,-1.08E+00,1.63583E-04,NaN,1.63583E-03,4.59E-01,1.19E+01
2.42E+02,4.46140E+02,2.60E+01,-1.06E+00,1.62714E-04,NaN,1.62714E-03,4.73E-01,1.23E+01
2.53E+02,4.45940E+02,2.60E+01,-9.53E-01,1.61831E-04,NaN,1.61831E-03,4.60E-01,1.20E+01
2.65E+02,4.45760E+02,2.60E+01,-1.01E+00,1.60964E-04,NaN,1.60964E-03,4.57E-01,1.19E+01
2.79E+02,4.45520E+02,2.60E+01,-9.26E-01,1.60027E-04,NaN,1.60027E-03,4.41E-01,1.15E+01
2.91E+02,4.45340E+02,2.60E+01,-1.08E+00,1.59275E-04,NaN,1.59275E-03,4.32E-01,1.12E+01
3.02E+02,4.45130E+02,2.60E+01,-9.98E-01,1.58468E-04,NaN,1.58468E-03,4.42E-01,1.15E+01
3.14E+02,4.44940E+02,2.61E+01,-9.86E-01,1.57661E-04,NaN,1.57661E-03,4.44E-01,1.16E+01
3.25E+02,4.44750E+02,2.61E+01,-1.01E+00,1.56856E-04,NaN,1.56856E-03,4.50E-01,1.17E+01
3.39E+02,4.44510E+02,2.61E+01,-1.01E+00,1.55902E-04,NaN,1.55902E-03,4.53E-01,1.18E+01
3.51E+02,4.44320E+02,2.61E+01,-1.04E+00,1.55103E-04,NaN,1.55103E-03,4.61E-01,1.20E+01
3.62E+02,4.44120E+02,2.61E+01,-1.00E+00,1.54247E-04,NaN,1.54247E-03,4.68E-01,1.22E+01
3.74E+02,4.43930E+02,2.61E+01,-9.81E-01,1.53418E-04,NaN,1.53418E-03,4.66E-01,1.22E+01
3.85E+02,4.43740E+02,2.61E+01,-9.18E-01,1.52650E-04,NaN,1.52650E-03,4.52E-01,1.18E+01
4.00E+02,4.43520E+02,2.61E+01,-1.07E+00,1.51740E-04,NaN,1.51740E-03,4.44E-01,1.16E+01
4.11E+02,4.43310E+02,2.62E+01,-9.94E-01,1.50960E-04,NaN,1.50960E-03,4.40E-01,1.15E+01
4.23E+02,4.43120E+02,2.62E+01,-1.04E+00,1.50189E-04,NaN,1.50189E-03,4.43E-01,1.16E+01
4.35E+02,4.42920E+02,2.62E+01,-9.18E-01,1.49425E-04,NaN,1.49425E-03,4.41E-01,1.15E+01
4.46E+02,4.42740E+02,2.62E+01,-1.06E+00,1.48672E-04,NaN,1.48672E-03,4.37E-01,1.14E+01
4.58E+02,4.42540E+02,2.62E+01,-1.03E+00,1.47979E-04,NaN,1.47979E-03,4.38E-01,1.15E+01
4.69E+02,4.42340E+02,2.62E+01,-1.09E+00,1.47182E-04,NaN,1.47182E-03,4.44E-01,1.16E+01
4.81E+02,4.42130E+02,2.62E+01,-9.34E-01,1.46375E-04,NaN,1.46375E-03,4.50E-01,1.18E+01
4.92E+02,4.41950E+02,2.62E+01,-1.04E+00,1.45617E-04,NaN,1.45617E-03,4.49E-01,1.18E+01
5.07E+02,4.41700E+02,2.62E+01,-8.92E-01,1.44714E-04,NaN,1.44714E-03,4.48E-01,1.18E+01
5.18E+02,4.41530E+02,2.63E+01,-1.00E+00,1.44032E-04,NaN,1.44032E-03,4.45E-01,1.17E+01
5.30E+02,4.41340E+02,2.63E+01,-9.89E-01,1.43305E-04,NaN,1.43305E-03,4.42E-01,1.16E+01
5.41E+02,4.41150E+02,2.63E+01,-1.06E+00,1.42581E-04,NaN,1.42581E-03,4.37E-01,1.15E+01
5.52E+02,4.40950E+02,2.63E+01,-9.78E-01,1.41895E-04,NaN,1.41895E-03,4.39E-01,1.16E+01
5.67E+02,4.40720E+02,2.63E+01,-1.02E+00,1.41004E-04,NaN,1.41004E-03,4.35E-01,1.14E+01
5.78E+02,4.40520E+02,2.63E+01,-1.16E+00,1.40250E-04,NaN,1.40250E-03,4.43E-01,1.17E+01
5.90E+02,4.40300E+02,2.63E+01,-9.48E-01,1.39507E-04,NaN,1.39507E-03,4.48E-01,1.18E+01
6.01E+02,4.40120E+02,2.63E+01,-8.80E-01,1.38780E-04,NaN,1.38780E-03,4.53E-01,1.19E+01
6.13E+02,4.39950E+02,2.64E+01,-1.03E+00,1.38108E-04,NaN,1.38108E-03,4.59E-01,1.21E+01
6.27E+02,4.39700E+02,2.64E+01,-9.62E-01,1.37198E-04,NaN,1.37198E-03,4.53E-01,1.19E+01
6.36E+02,4.39560E+02,2.64E+01,-1.01E+00,1.36690E-04,NaN,1.36690E-03,4.52E-01,1.19E+01
6.50E+02,4.39320E+02,2.64E+01,-9.71E-01,1.35778E-04,NaN,1.35778E-03,4.52E-01,1.19E+01
6.62E+02,4.39130E+02,2.64E+01,-1.02E+00,1.35077E-04,NaN,1.35077E-03,4.49E-01,1.19E+01
6.74E+02,4.38930E+02,2.64E+01,-1.02E+00,1.34373E-04,NaN,1.34373E-03,4.45E-01,1.18E+01
6.86E+02,4.38730E+02,2.64E+01,-1.07E+00,1.33653E-04,NaN,1.33653E-03,4.47E-01,1.18E+01
6.97E+02,4.38520E+02,2.64E+01,-1.03E+00,1.32889E-04,NaN,1.32889E-03,4.55E-01,1.20E+01
7.09E+02,4.38320E+02,2.65E+01,-9.21E-01,1.32169E-04,NaN,1.32169E-03,4.58E-01,1.21E+01
7.21E+02,4.38140E+02,2.65E+01,-9.23E-01,1.31486E-04,NaN,1.31486E-03,4.41E-01,1.17E+01
7.32E+02,4.37960E+02,2.65E+01,-1.09E+00,1.30846E-04,NaN,1.30846E-03,4.40E-01,1.16E+01
7.47E+02,4.37690E+02,2.65E+01,-8.79E-01,1.30003E-04,NaN,1.30003E-03,4.33E-01,1.15E+01
7.56E+02,4.37560E+02,2.65E+01,-1.07E+00,1.29472E-04,NaN,1.29472E-03,4.43E-01,1.17E+01
7.71E+02,4.37300E+02,2.65E+01,-8.72E-01,1.28620E-04,NaN,1.28620E-03,4.51E-01,1.20E+01
7.82E+02,4.37130E+02,2.65E+01,-1.04E+00,1.27966E-04,NaN,1.27966E-03,4.44E-01,1.18E+01
7.94E+02,4.36930E+02,2.65E+01,-1.03E+00,1.27320E-04,NaN,1.27320E-03,4.48E-01,1.19E+01
8.05E+02,4.36730E+02,2.65E+01,-1.05E+00,1.26617E-04,NaN,1.26617E-03,4.39E-01,1.17E+01
8.17E+02,4.36520E+02,2.66E+01,-1.05E+00,1.25900E-04,NaN,1.25900E-03,4.46E-01,1.18E+01
8.29E+02,4.36320E+02,2.66E+01,-9.50E-01,1.25245E-04,NaN,1.25245E-03,4.49E-01,1.19E+01
8.40E+02,4.36140E+02,2.66E+01,-9.21E-01,1.24605E-04,NaN,1.24605E-03,4.46E-01,1.18E+01
8.52E+02,4.35960E+02,2.66E+01,-1.06E+00,1.23977E-04,NaN,1.23977E-03,4.52E-01,1.20E+01
8.66E+02,4.35710E+02,2.66E+01,-9.07E-01,1.23181E-04,NaN,1.23181E-03,4.46E-01,1.19E+01
8.78E+02,4.35530E+02,2.66E+01,-1.10E+00,1.22517E-04,NaN,1.22517E-03,4.48E-01,1.19E+01
8.90E+02,4.35320E+02,2.66E+01,-9.26E-01,1.21860E-04,NaN,1.21860E-03,4.52E-01,1.20E+01
9.01E+02,4.35140E+02,2.66E+01,-1.02E+00,1.21230E-04,NaN,1.21230E-03,4.38E-01,1.17E+01
9.12E+02,4.34950E+02,2.67E+01,-1.15E+00,1.20605E-04,NaN,1.20605E-03,4.45E-01,1.19E+01
9.24E+02,4.34730E+02,2.67E+01,-9.33E-01,1.19943E-04,NaN,1.19943E-03,4.40E-01,1.17E+01
